DEPTH,C,,,,,,,,,
decimal places,2,,,,,,,,,
0,29.5,,,,,,,,,


STATION,40,,,,,,,,,75
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,54,,S,170,0,,E,6,21,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,0,,local,,,,,,,,
AIRTEMP,29,C,,,,,,,,,,
RELAT HUMID,77,percent,,,,,,,,,,
BARPRESS,1007.6,mbar,,,,,,,,,,
WAVEDIR,140,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,11,sec,,,,,,,,,,
WINDDIR,130,degrees,,,,,,,,,,
WINDSP,2.6,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,30.2,,,,,,,,,,,


STATION,10 / A,,,,,,,,,76,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,29,,S,169,53,,E,6,21,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,7,0,,local,,,,,,,,

DETAILS,CHL A,CHL B/A,CHL C/A,LC14,PRIM PROD_INT,,,,,,,
DEPTH,mg/m3,,,mgC/m3/hr,GC/M2/DAY,,,,,,,
decimal places,2,1,1,2,2,,,,,,,
0,0.11,,0.3,0.15,,,,,,,,
20,0.17,0.2,0.5,0.15,0.03,,,,,,,
40,0.22,0.2,0.5,0.21,0.07,,,,,,,
60,0.34,0.3,0.3,0.1,0.1,,,,,,,
80,0.23,0.5,0.9,0.07,0.11,,,,,,,
100,0.11,0.8,1,0.01,0.12,,,,,,,
125,0.06,0.8,1,0,0.12,,,,,,,
150,0.04,0.6,1.3,0,0.12,,,,,,,
175,,,,0.01,,,,,,,,


STATION,10 / A,,,,,,,,,77,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,29,,S,169,53,,E,6,21,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,8,32,,local,,,,,,,,
BOTTOM DEPTH,4200,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l
decimal places,2,3,2,2,3,2,2,2,2
0,29.28,35.412,4.53,8.208,2.417,0.65,2.06,0.03,1.15
10,29.26,35.414,4.51,8.221,2.423,0.65,2.05,0.05,1.09
23,29.22,35.456,4.52,8.221,2.422,0.67,2.05,0.05,0.98
47,29.16,35.474,4.48,8.214,2.417,0.69,2.05,0.08,1.3
70,28.8,35.471,4.31,8.192,2.42,0.76,2.08,0.44,2
93,27.38,35.451,3.71,8.177,2.421,0.95,2.1,0.47,3.2
116,24.96,35.288,3.13,8.134,2.401,1.09,2.12,0.04,8.5
139,23.41,35.305,3.07,8.128,2.402,1.13,2.14,0.03,9.7
185,19.98,35.577,2.87,8.098,2.425,1.33,2.18,0.02,12.5
232,13.55,34.985,3.2,8.061,2.396,1.7,2.21,0.02,17.6
278,12.78,34.951,3.13,8.094,2.41,1.78,2.22,0.02,19.2
325,11.13,34.827,2.69,8.031,2.402,2.09,2.24,0.01,22.8
372,10.54,34.783,2.39,7.971,2.403,2.23,2.26,,24.5,,,
465,9.16,34.697,2.33,7.947,2.401,2.4,2.27,,26.5,,,
558,7.95,34.623,2.41,7.914,,2.54,,,29.8,,,
651,6.53,34.566,,,,,,,,,,
745,6.05,34.564,1.95,7.839,2.411,2.95,2.34,,35.7,,,
837,5.36,34.56,,,,,,,,,,
930,4.9,34.558,2.17,7.883,2.444,2.98,2.36,,34.5,,,
1122,4.16,34.566,2.53,7.899,2.446,2.96,2.36,,33.6,,,


STATION,41,,,,,,,,,78,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,0,,S,169,54,,E,6,21,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,12,0,,local,,,,,,,,
AIRTEMP,28.3,C,,,,,,,,
RELAT HUMID,82,percent,,,,,,,,
BARPRESS,1010.5,mbar,,,,,,,,
WAVEDIR,130,degrees,,,,,,,,
WAVEHT,1.5,m,,,,,,,,
WAVEPER,11,sec,,,,,,,,
WINDDIR,110,degrees,,,,,,,,
WINDSP,2.1,m/sec,,,,,,,,

DETAILS,TEMP,,,,,,,,,
DEPTH,C,,,,,,,,,
decimal places,2,,,,,,,,,
0,29.5,,,,,,,,,


STATION,10A,,,,,,,,,79
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,16,,S,169,58,,E,6,21,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TOW DISTANCE,5410,m,,,,,,,,,,
TIME,13,8,,local,,,,,,,,


DETAILS,TAX COUNT B590,TAX WET WT B590,TAX NAME,,,,,,,,,
DEPTH,#/haul,mg/haul,,,,,,,,,,
decimal places,0,0,,,,,,,,,,
,147,4264,AMPHIPODES,,,,,,,,,
,11,4360,CARIDES,,,,,,,,,
,9,1226,CEPHALOPODES,,,,,,,,,
,201,3313,CHETOGNATHES,,,,,,,,,
,95,877,COPEPODES,,,,,,,,,
,463,24690,EUPHAUSIACES,,,,,,,,,
,2,12149,HETEROPODES,,,,,,,,,
,35,486,CRUSTACEA LARVA,,,,,,,,,
,76,2731,FISH LARVA,,,,,,,,,
,31,837,STOMATOPODA LARVA,,,,,,,,,
,1,1394,LEPTOCERHALES,,,,,,,,,
,,88590,GELATINOUS ANIMALS,,,,,,,,,
,2,572,PHYLLOSOMES,,,,,,,,,
,191,44843,FISH,,,,,,,,,
,872,13764,PTEROPODES THECOSOMES,,,,,,,,,
,45,15982,SERGESTIDES,,,,,,,,,


STATION,42,,,,,,,,,80,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,36,,S,169,54,,E,6,21,1966,BORA III,4111

HEADERS,,,,
TIME,18,0,,local
AIRTEMP,27.9,C,,
RELAT HUMID,82,percent,,
BARPRESS,1008.5,mbar,,
WAVEDIR,130,degrees,,
WAVEHT,1,m,,
WAVEPER,11,sec,,
WINDDIR,80,degrees,,
WINDSP,3.1,m/sec,,

DETAILS,TEMP,,,
DEPTH,C,,,
decimal places,2,,,
0,29.5,,,


STATION,10 / B,,,,,,,,,81,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,58,,S,170,0,,E,6,21,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,19,36,,local,,,,,,,,
BOTTOM DEPTH,4200,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3,,,
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l,,,
decimal places,2,3,2,2,3,2,2,2,2,,,
0,29.86,35.422,4.45,8.204,2.42,0.57,2.05,0.03,1.1,,,
10,29.36,35.426,4.56,8.219,2.425,0.62,2.05,0.03,0.96,,,
24,29.22,35.48,4.61,8.218,2.423,0.62,2.05,0.05,0.86,,,
48,28.77,35.429,4.39,8.2,2.415,0.74,2.06,0.68,1
71,28.34,35.434,4.12,8.183,2.417,0.83,2.08,0.83,2.5
94,25.97,35.326,3.41,8.148,2.409,0.97,2.1,0.19,7.5
117,24.41,35.274,3.06,8.132,2.396,1.1,2.13,0.04,9.2
140,23.01,35.277,3.06,8.128,2.397,1.15,2.13,0,10
164,20.64,35.237,3.09,8.119,2.399,1.22,2.15,0,11.1
187,18.86,35.452,3.05,8.113,2.411,1.36,2.17,0,12.4
210,15.55,35.188,3.12,8.122,2.417,1.57,2.19,0,15.9
233,13.41,34.968,3.17,8.102,2.405,1.67,2.2,0,17.6
256,13.17,34.94,3.15,8.07,2.395,1.77,2.21,,17.7
279,12.67,34.928,2.98,8.057,2.402,1.82,2.23,,18.5
325,11.34,34.835,2.71,8.005,2.394,2.02,2.24,,21.9
372,10.57,34.792,2.74,7.997,2.393,2.15,2.24,,24.8
420,10,34.745,2.59,7.982,2.393,2.25,2.25,,26.1
469,8.83,34.678,2.38,7.988,2.403,2.43,2.26,,27.5


STATION,43,,,,,,,,,82,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,30,,S,169,54,,E,6,22,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,0,0,,local,,,,,,,,
AIRTEMP,19,C,,,,,,,,,,
RELAT HUMID,77,percent,,,,,,,,,,
BARPRESS,1009.5,mbar,,,,,,,,,,
WAVEDIR,120,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,11,sec,,,,,,,,,,
WINDDIR,80,degrees,,,,,,,,,,
WINDSP,7.7,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.5,,,,,,,,,,,


STATION,44,,,,,,,,,83,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,6,,S,170,0,,E,6,22,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,0,,local,,,,,,,,
AIRTEMP,28.8,C,,,,,,,,,,
RELAT HUMID,79,percent,,,,,,,,,,
BARPRESS,1007,mbar,,,,,,,,,,
WAVEDIR,120,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,11,sec,,,,,,,,,,
WINDDIR,80,degrees,,,,,,,,,,
WINDSP,6.2,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.8,,,,,,,,,,,


STATION,11 / A,,,,,,,,,84,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,32,,S,169,54,,E,6,22,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,45,,local,

DETAILS,CHL A,CHL B/A,CHL C/A,LC14,PRIM PROD_INT
DEPTH,mg/m3,,,mgC/m3/hr,GC/M2/DAY
decimal places,2,1,1,2,2
0,0.1,,0.3,0.26,
20,,,,0.38,0.06
25,0.22,0.2,0.7,,
40,,,,0.25,0.13
50,0.29,0.3,0.7,,
60,,,,0.13,0.17
70,0.26,0.4,0.9,,
80,0.26,0.5,0.9,0.03,0.18
90,0.26,0.5,0.9,,
100,0.2,0.6,1,0.06,0.19
110,0.1,0.8,1.5,,
125,,,,0.03,0.2,,,,,,,
150,0.08,0.9,0.9,0,0.22,,,,,,,
200,,,,0.03,,,,,,,,


STATION,11 / A,,,,,,,,,85,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,32,,S,169,54,,E,6,22,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,8,39,,local,,,,,,,,
BOTTOM DEPTH,4600,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3,,,
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l,,,
decimal places,2,3,2,2,3,2,2,2,2,,,
0,29.14,35.423,4.6,8.207,2.423,0.66,2.06,0.18,0.89
10,29.12,35.423,4.54,8.211,2.424,0.65,2.06,0.2,0.83
23,29.03,35.412,4.62,8.215,2.421,0.64,2.06,0.22,0.83
47,28.9,35.415,4.53,8.195,2.418,0.71,2.07,0.39,1.3
70,28.63,35.348,4.42,8.193,2.412,0.75,2.07,0.98,1.4
92,27.41,35.313,3.76,8.167,2.409,0.91,2.09,0.79,4.7
115,24.3,35.256,3.07,8.135,2.4,1.09,2.13,0.06,8.9
138,22.36,35.238,3.2,8.131,2.4,1.16,2.14,0.02,10.1
183,19.19,35.336,3.18,8.113,2.409,1.32,2.17,0.01,12
228,14.04,35.046,3.26,8.069,2.398,1.64,2.2,0.02,17
272,13.24,34.939,3.23,8.06,2.392,1.72,2.21,0.02,17.6
317,11.91,34.877,2.75,8.043,2.402,2.01,2.23,0,19.7
361,10.74,34.79,1.67,7.895,2.392,2.38,2.27,,26.9
448,9.62,34.718,2.57,7.948,2.391,2.3,2.26,,25
537,8.14,34.637,2.05,7.89,2.399,2.61,2.31,,28.2
626,6.75,34.583,,,,,,,
715,6.03,34.562,2.09,7.841,2.406,2.91,2.34,,34.7,,,
804,5.55,34.568,,,,,,,,,,
896,4.96,34.559,2.24,7.863,2.429,2.99,2.35,,33.7,,,
1086,4.21,34.568,2.42,7.873,2.446,2.97,2.37,,33.3,,,


STATION,45,,,,,,,,,86,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,6,,S,169,54,,E,6,22,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,12,0,,local,,,,,,,,
AIRTEMP,28.3,C,,,,,,,,,,
RELAT HUMID,83,percent,,,,,,,,,,
BARPRESS,1009.5,mbar,,,,,,,,,,
WAVEDIR,80,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,11,sec,,,,,,,,,,
WINDDIR,80,degrees,,,,,,,,,,
WINDSP,4.1,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.3,,,,,,,,,,,


STATION,11A,,,,,,,,,87,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,29,,S,170,3,,E,6,22,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TOW DISTANCE,5100,m,,
TIME,12,54,,local


DETAILS,TAX COUNT B670,TAX WET WT B670,TAX NAME,
DEPTH,#/haul,mg/haul,,
decimal places,0,0,,
,78,2310,AMPHIPODES,
,22,24881,CARIDES,
,3,1318,CEPHALOPODES,
,369,9906,CHETOGNATHES,
,181,3002,COPEPODES,
,544,26559,EUPHAUSIACES,
,26,466,CRUSTACEA LARVA,
,49,630,FISH LARVA,
,13,1367,STOMATOPODA LARVA,
,2,292,LEPTOCERHALES,,,,,,,,,
,,189293,GELATINOUS ANIMALS,,,,,,,,,
,82,10626,PENEIDES,,,,,,,,,
,272,78643,FISH,,,,,,,,,
,237,5807,PTEROPODES THECOSOMES,,,,,,,,,
,81,17426,SERGESTIDES,,,,,,,,,


STATION,11 / B,,,,,,,,,88,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,2,,N,169,58,,E,6,22,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,19,32,,local,,,,,,,,
BOTTOM DEPTH,4200,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l
decimal places,2,3,2,2,3,2,2,2,2
0,29.26,35.424,4.75,8.199,2.42,0.74,2.06,0.18,0.81
10,29.27,35.42,4.77,8.215,2.43,0.73,2.06,0.18,0.74
33,29.08,35.418,4.73,8.208,2.425,0.7,2.06,0.17,1
57,28.92,35.4,4.71,8.205,2.422,0.71,2.07,0.29,1.01
80,28.21,35.27,4.3,8.177,2.407,0.84,2.08,1.67,2
104,26.01,35.273,3.46,8.145,2.411,1.07,2.11,0.22,7.6
127,22.01,35.194,3.29,8.125,2.402,1.19,2.14,0,10
151,20.97,35.124,3.25,8.118,2.399,1.25,2.15,0,11
175,18.38,35.323,3.26,8.108,2.412,1.35,2.18,0.01,13
199,16.4,35.193,3.27,8.092,2.401,1.48,2.18,0,14.5
222,14.66,35.097,3.24,8.085,2.408,1.64,2.2,0,16.8
246,13.47,34.944,3.22,8.127,2.421,1.7,2.24,0,17
269,13.08,34.928,3.27,8.063,2.399,1.78,2.22,,17.5
293,12.53,34.912,3.11,8.041,2.398,1.86,2.23,,19.5,,,
341,11.17,34.819,2.2,7.94,2.394,2.26,2.26,,26.2,,,
387,10.39,34.769,,,,,,,,,,
434,9.2,34.695,1.56,7.899,2.397,2.51,2.29,,30,,,
481,8.75,34.668,,,,,,,,,,
575,7.5,34.607,2,7.917,2.398,2.54,2.3,,29.7,,,
669,6.58,34.569,2.12,7.954,2.406,2.59,2.3,,30,,,
765,5.7,34.556,,,,,,,,,,
862,5.33,34.548,,,,,,,,,,


STATION,11B,,,,,,,,,89,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,0,,N,169,58,,E,6,22,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TOW DISTANCE,5700,m,,
TIME,20,48,,local


DETAILS,TAX COUNT B590,TAX WET WT B590,TAX NAME,
DEPTH,#/haul,mg/haul,,
decimal places,0,0,,
,80,2993,AMPHIPODES,
,17,19712,CARIDES,
,2,2339,CEPHALOPODES,
,216,2814,CHETOGNATHES,
,293,2016,COPEPODES,
,12713,409500,EUPHAUSIACES,
,91,700,CRUSTACEA LARVA,
,73,1363,FISH LARVA,
,6,584,STOMATOPODA LARVA,
,1,2442,LEPTOCERHALES,,,,,,,,,
,1,109,MYSIDACES,,,,,,,,,
,,254513,GELATINOUS ANIMALS,,,,,,,,,
,37,8232,PENEIDES,,,,,,,,,
,330,115084,FISH,,,,,,,,,
,376,14685,PTEROPODES THECOSOMES,,,,,,,,,
,106,17314,SERGESTIDES,,,,,,,,,


STATION,46,,,,,,,,,90,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,0,,N,169,48,,E,6,23,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,12,0,,local,,,,,,,,
AIRTEMP,28.7,C,,,,,,,,,,
RELAT HUMID,81,percent,,,,,,,,,,
BARPRESS,1009.5,mbar,,,,,,,,,,
WAVEDIR,60,degrees,,,,,,,,,,
WAVEHT,1,m,,,,,,,,,,
WAVEPER,7,sec,,,,,,,,,,
WINDDIR,80,degrees,,,,,,,,,,
WINDSP,6.2,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.3,,,,,,,,,,,


STATION,47,,,,,,,,,91,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,24,,N,169,54,,E,6,23,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,18,0,,local,,,,,,,,
AIRTEMP,28.7,C,,,,,,,,,,
RELAT HUMID,82,percent,,,,,,,,,,
BARPRESS,1008.4,mbar,,,,,,,,,,
WAVEDIR,120,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,9,sec,,,,,,,,,,
WINDDIR,120,degrees,,,,,,,,,,
WINDSP,6.5,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.7,,,,,,,,,,,


STATION,48,,,,,,,,,92,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,30,,N,169,54,,E,6,24,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,0,0,,local,,,,,,,,
AIRTEMP,29.1,C,,,,,,,,,,
RELAT HUMID,79,percent,,,,,,,,,,
BARPRESS,1009.2,mbar,,,,,,,,,,
WAVEDIR,80,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,9,sec,,,,,,,,,,
WINDDIR,120,degrees,,,,,,,,,,
WINDSP,9.3,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.5,,,,,,,,,,,


STATION,49,,,,,,,,,93,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,0,,N,170,0,,E,6,24,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,0,,local,,,,,,,,
AIRTEMP,27,C,,,,,,,,,,
RELAT HUMID,94,percent,,,,,,,,,,
BARPRESS,1007.9,mbar,,,,,,,,,,
WAVEDIR,100,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,9,sec,,,,,,,,,,
WINDDIR,80,degrees,,,,,,,,,,
WINDSP,7.7,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.7,,,,,,,,,,,


STATION,12 / A,,,,,,,,,94,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,34,,N,169,56,,E,6,24,1966,BORA III,4111

HEADERS,,,,,
TIME,6,45,,local,

DETAILS,CHL A,CHL B/A,CHL C/A,LC14,PRIM PROD_INT
DEPTH,mg/m3,,,mgC/m3/hr,GC/M2/DAY
decimal places,2,1,1,2,2
0,0.15,0.2,0.5,0.17,
20,,,,0.31,0.05
25,0.16,0.2,0.6,,
40,,,,0.19,0.1
50,0.21,0.2,0.8,,
60,,,,0.18,0.14
75,0.21,0.5,0.8,,
80,,,,0.07,0.16
90,0.18,0.5,0.8,,
100,0.19,0.7,0.8,0.06,0.17,,,,,,,
110,0.11,0.8,0.8,,,,,,,,,
125,0.05,0.7,1,0.02,0.18,,,,,,,
150,0.02,,2.3,0,0.19,,,,,,,
200,,,,0.02,,,,,,,,


STATION,12 / A,,,,,,,,,95,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,34,,N,169,56,,E,6,24,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,8,41,,local,,,,,,,,
BOTTOM DEPTH,4400,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3,,,
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l
decimal places,2,3,2,2,3,2,2,2,2
0,29.34,35.312,4.53,8.218,2.412,0.54,2.04,0.02,0.13
9,29.34,35.311,4.52,8.226,2.422,0.53,2.05,0.03,0.09
23,29.35,35.315,4.52,8.23,2.414,0.54,2.04,0.02,0.13
46,28.93,35.402,4.44,8.209,2.418,0.62,2.06,0.32,1.02
69,28.58,35.347,4.3,8.194,2.413,0.65,2.07,0.99,1.55
92,26.92,35.367,3.53,8.162,2.417,0.91,2.1,0.31,6.7
115,22.86,35.152,3.11,8.137,2.401,1.05,2.13,0.04,9.5
138,21.52,35.126,3.11,8.124,2.397,1.16,2.14,0.02,10.3
185,15.75,34.782,3.16,8.086,2.383,1.47,2.17,0,15.6
231,14.7,35.028,3.17,8.084,2.395,1.53,2.19,0,16.2
276,13.04,34.947,3.16,8.09,2.397,1.7,2.2,0,19.1
322,11.59,34.857,2.43,8.048,2.407,1.97,2.24,0,23.2
368,10.7,34.779,1.74,7.897,2.392,2.35,2.27,,23.5
457,9.33,34.695,1.81,7.896,2.396,2.48,2.29,,26.5
549,7.95,34.625,1.86,7.866,2.401,2.74,2.32,,32,,,
638,6.77,34.572,,,,,,,,,,
729,5.89,34.557,2.07,7.873,2.418,2.9,2.34,,36.2,,,
819,5.2,34.551,,,,,,,,,,
912,4.92,34.555,2.24,7.927,2.447,2.92,2.35,,34.5,,,
1100,4.29,34.564,2.37,7.87,2.449,2.93,2.37,,34.4,,,


STATION,50,,,,,,,,,96,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,0,,N,170,0,,E,6,24,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,12,0,,local,,,,,,,,
AIRTEMP,28.8,C,,,,,,,,,,
RELAT HUMID,81,percent,,,,,,,,,,
BARPRESS,1009.5,mbar,,,,,,,,,,
WAVEDIR,100,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,9,sec,,,,,,,,,,
WINDDIR,100,degrees,,,,,,,,,,
WINDSP,8.2,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.5,,,,,,,,,,,


STATION,12A,,,,,,,,,97,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
0,39,,N,169,53,,E,6,24,1966,BORA III,4111

HEADERS,,,,
TOW DISTANCE,5280,m,,
TIME,13,5,,local


DETAILS,TAX COUNT B600,TAX WET WT B600,TAX NAME,
DEPTH,#/haul,mg/haul,,
decimal places,0,0,,
,125,3939,AMPHIPODES,
,11,6002,CARIDES,
,2,1149,CEPHALOPODES,
,233,4928,CHETOGNATHES,
,130,1651,COPEPODES,
,393,23788,EUPHAUSIACES,
,18,350,CRUSTACEA LARVA,
,65,1057,FISH LARVA,,,,,,,,,
,6,512,STOMATOPODA LARVA,,,,,,,,,
,3,2480,LEPTOCERHALES,,,,,,,,,
,,256010,GELATINOUS ANIMALS,,,,,,,,,
,10,928,PENEIDES,,,,,,,,,
,451,37317,FISH,,,,,,,,,
,548,29751,PTEROPODES THECOSOMES,,,,,,,,,
,62,11857,SERGESTIDES,,,,,,,,,


STATION,51,,,,,,,,,98,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
1,30,,N,170,0,,E,6,24,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,18,0,,local,,,,,,,,
AIRTEMP,28.2,C,,,,,,,,
RELAT HUMID,82,percent,,,,,,,,
BARPRESS,1008.4,mbar,,,,,,,,
WAVEDIR,90,degrees,,,,,,,,
WAVEHT,1.5,m,,,,,,,,
WAVEPER,9,sec,,,,,,,,
WINDDIR,100,degrees,,,,,,,,
WINDSP,6.2,m/sec,,,,,,,,

DETAILS,TEMP,,,,,,,,,
DEPTH,C,,,,,,,,,
decimal places,2,,,,,,,,,
0,29.6,,,,,,,,,


STATION,12 / B,,,,,,,,,99
