# StationID,Lat(deg.NAD27),Lon(deg.NAD27),Elev(m.NGVD29),Obs_grav(mGal),Free_air_anom(mGal),Inner_terr_corr(mGal),Total_terr_corr(mGal),Complete_Bouguer_anom(mGal),Isostatic_anom(mGal) -- see USGS OFR2006-1396 for more info
ECHOja,36.3115,-114.4620,456.7,979645.55,-58.67,0.14,0.37,-110.00,-7.63
GLENdu,36.6660,-114.5682,458.1,979682.63,-51.81,0.04,0.21,-103.45,7.84
GW1pv,36.3127,-114.1055,961.0,979549.25,0.51,1.34,2.70,-105.40,10.25
GW2qw,36.3150,-114.1047,946.4,979551.94,-1.51,0.85,2.17,-106.31,9.42
GW3rx,36.3178,-114.1017,925.1,979554.78,-5.50,0.84,2.10,-107.96,7.96
GW4sy,36.3192,-114.1013,920.5,979555.51,-6.29,0.90,2.13,-108.21,7.76
GW5tz,36.3212,-114.1005,957.1,979546.33,-4.36,0.56,1.76,-110.77,5.25
GW6ua,36.3235,-114.0973,936.7,979549.32,-7.87,0.53,1.66,-112.08,4.16
GW7vb,36.3247,-114.0965,954.3,979545.03,-6.81,0.37,1.52,-113.15,3.16
GW8wc,36.3257,-114.0953,962.9,979542.72,-6.58,0.48,1.65,-113.75,2.63
KS001uw,36.5947,-114.4055,571.0,979615.29,-78.13,0.10,0.10,-142.65,-33.45
KS002vx,36.6080,-114.4077,573.7,979616.56,-77.20,0.02,0.00,-142.13,-32.54
KS003wy,36.6177,-114.4092,580.0,979616.79,-75.85,0.01,-0.02,-141.51,-31.61
KS004xz,36.6340,-114.4112,574.7,979621.05,-74.64,0.01,-0.06,-139.74,-29.28
KS005ya,36.6265,-114.4275,582.4,979617.06,-75.60,0.45,0.42,-141.08,-31.13
KS006zb,36.6303,-114.4193,582.6,979619.19,-73.75,0.03,-0.01,-139.69,-29.47
KS007ac,36.6380,-114.4025,582.0,979619.64,-74.13,0.00,-0.06,-140.06,-29.36
KS008bd,36.6392,-114.3968,580.0,979620.01,-74.50,0.00,-0.06,-140.19,-29.35
KS009ce,36.6478,-114.4000,589.0,979619.26,-73.21,0.01,-0.05,-139.92,-28.77
KS010df,36.6573,-114.4038,585.0,979621.09,-73.45,0.01,-0.06,-139.71,-28.24
KS011eg,36.6665,-114.4073,589.0,979621.23,-72.87,0.02,-0.05,-139.57,-27.80
KS012fh,36.6753,-114.4108,608.5,979616.65,-72.19,0.02,-0.04,-141.09,-29.00
KS013gi,36.6648,-114.3915,580.0,979623.00,-73.73,0.02,-0.04,-139.40,-27.45
KS014hj,36.6592,-114.3823,577.3,979623.13,-73.94,0.01,-0.04,-139.31,-27.40
KS015ik,36.6507,-114.3747,564.5,979625.00,-75.29,0.01,-0.02,-139.19,-27.42
KS016jl,36.6545,-114.3663,555.0,979628.79,-74.75,0.01,0.00,-137.56,-25.48
KS017km,36.6598,-114.3550,555.0,979629.24,-74.77,0.02,0.05,-137.52,-24.99
KS018ln,36.6663,-114.3408,553.0,979631.42,-73.77,0.19,0.27,-136.07,-22.97
KS019mo,36.6553,-114.3472,550.0,979630.10,-75.05,0.16,0.23,-137.06,-24.51
KS020np,36.6462,-114.3470,551.0,979628.80,-75.26,0.16,0.24,-137.37,-25.14
KS021oq,36.6370,-114.3467,543.6,979628.64,-76.90,0.37,0.47,-137.95,-26.06
KS022pr,36.6305,-114.3392,540.6,979628.39,-77.52,1.55,1.68,-137.02,-25.12
KS023qs,36.6127,-114.3445,544.0,979628.48,-74.84,0.72,0.84,-135.55,-24.38
KS024rt,36.6063,-114.3487,540.5,979627.57,-76.29,0.66,0.76,-136.69,-25.82
KS025su,36.6015,-114.3455,543.1,979627.42,-75.22,2.47,2.60,-134.08,-23.29
KS026tv,36.5975,-114.3615,550.0,979624.08,-76.07,0.10,0.16,-138.15,-27.90
KS027uw,36.6032,-114.3620,551.0,979624.04,-76.30,0.05,0.10,-138.55,-28.14
KS028vx,36.6148,-114.3632,554.0,979624.03,-76.39,0.00,0.02,-139.06,-28.30
KS029wy,36.6248,-114.3642,557.6,979624.02,-76.17,0.00,0.01,-139.25,-28.18
KS030xz,36.6352,-114.3650,558.0,979624.14,-76.81,0.00,0.00,-139.94,-28.51
KS031ya,36.6450,-114.3658,560.0,979626.44,-74.74,0.00,0.00,-138.12,-26.37
KS032zb,36.5983,-114.3338,389.0,979667.48,-82.42,0.13,0.87,-125.59,-14.54
KS033ac,36.6222,-114.3305,389.7,979666.26,-85.48,0.31,1.08,-128.52,-16.66
KS034bd,36.6113,-114.3318,386.6,979667.19,-84.57,0.26,1.03,-127.31,-15.81
KS035ce,36.5718,-114.3417,387.1,979667.02,-81.19,0.14,0.81,-124.20,-14.17
KS036df,36.5798,-114.3392,379.3,979668.45,-82.86,0.12,0.87,-124.92,-14.58
KS037eg,36.5902,-114.3380,390.0,979665.83,-83.06,0.12,0.82,-126.40,-15.71
KS038fh,36.5933,-114.3487,442.1,979650.81,-82.26,0.56,0.87,-131.44,-21.01
KS039gi,36.5887,-114.3582,543.0,979625.87,-75.68,0.35,0.42,-136.71,-26.66
KS040hj,36.5788,-114.3650,545.2,979624.58,-75.45,0.19,0.24,-136.90,-27.31
KS041ik,36.5687,-114.3708,555.5,979623.56,-72.40,0.39,0.45,-134.81,-25.68
KS042jl,36.5587,-114.3723,558.0,979624.31,-70.02,0.29,0.37,-132.79,-23.93
KS043km,36.5495,-114.3692,543.9,979626.39,-71.48,0.12,0.20,-132.84,-24.16
KS044ln,36.5510,-114.3545,542.5,979628.88,-69.55,1.72,1.84,-129.11,-20.01
KS045mo,36.5410,-114.3608,550.0,979627.11,-68.15,1.09,1.23,-129.16,-20.47
KS046np,36.5303,-114.3630,557.1,979625.71,-66.44,0.78,0.97,-128.51,-20.17
KS047oq,36.5217,-114.3715,566.0,979621.89,-66.78,0.90,1.19,-129.63,-21.76
KS048pr,36.5080,-114.3733,571.9,979618.81,-66.84,2.82,3.23,-128.32,-20.75
KS049qs,36.5917,-114.3785,554.9,979620.89,-77.24,0.00,0.00,-140.05,-30.37
KS050rt,36.5903,-114.3923,563.0,979617.72,-77.81,0.01,0.00,-141.52,-32.22
KS051su,36.5462,-114.4252,399.8,979652.07,-89.98,0.04,0.20,-135.04,-27.56
KS052tv,36.5542,-114.4257,407.6,979650.29,-90.06,0.05,0.20,-136.00,-28.30
KS053uw,36.5767,-114.4500,412.6,979652.46,-88.29,0.02,0.15,-134.85,-26.81
KS054vx,36.5890,-114.4530,426.1,979652.55,-85.10,0.03,0.12,-133.21,-24.85
KS055wy,36.5938,-114.4737,416.0,979658.07,-83.12,0.01,0.18,-130.03,-21.59
KS056xz,36.5538,-114.4375,388.0,979655.09,-91.27,0.03,0.25,-134.95,-27.45
KS058zb,36.5170,-114.4457,391.6,979657.41,-84.65,0.07,0.26,-128.72,-22.25
KS059ac,36.5208,-114.4290,377.0,979658.52,-88.38,0.01,0.23,-130.84,-24.11
KS060bd,36.5355,-114.4175,391.0,979654.69,-89.16,0.03,0.23,-133.20,-25.87
KS061ce,36.6018,-114.4020,570.0,979617.07,-77.29,0.01,-0.02,-141.81,-32.31
KS062df,36.6163,-114.3975,570.0,979618.87,-76.74,0.00,-0.05,-141.30,-31.23
KS063eg,36.6428,-114.4093,584.0,979620.76,-72.84,0.00,-0.07,-138.99,-28.16
KS064fh,36.6533,-114.4113,585.0,979619.84,-74.35,0.01,-0.06,-140.61,-29.41
KS065gi,36.6593,-114.4148,582.2,979622.21,-73.36,0.04,-0.04,-139.29,-27.92
KS066hj,36.6672,-114.4173,603.0,979618.08,-71.75,0.01,-0.06,-140.04,-28.39
KS067ik,36.6738,-114.4218,610.0,979616.67,-71.58,0.00,-0.06,-140.67,-28.79
KS068jl,36.6832,-114.4358,614.0,979622.96,-64.87,0.02,-0.03,-134.38,-22.21
KS069km,36.6810,-114.4268,611.0,979619.95,-68.61,0.00,-0.06,-137.81,-25.64
KS070ln,36.6820,-114.4032,607.5,979618.26,-71.47,0.00,-0.06,-140.27,-27.79
KS071mo,36.6837,-114.3898,600.0,979620.84,-71.35,0.01,-0.03,-139.28,-26.52
KS072np,36.6848,-114.3792,585.0,979624.58,-72.34,0.01,-0.01,-138.55,-25.50
KS073oq,36.6853,-114.3707,577.0,979627.04,-72.39,0.01,0.00,-137.68,-24.46
KS074pr,36.6873,-114.3620,569.0,979628.49,-73.58,0.01,0.02,-137.95,-24.48
KS075qs,36.6897,-114.3518,561.7,979630.50,-74.03,0.05,0.09,-137.50,-23.77
KS076rt,36.6917,-114.3428,552.8,979631.30,-76.14,0.31,0.37,-138.32,-24.27
KS077su,36.6813,-114.3448,551.8,979631.91,-74.95,0.20,0.26,-137.14,-23.58
KS078tv,36.6753,-114.3447,553.6,979631.32,-74.46,0.14,0.20,-136.91,-23.54
KS079uw,36.7023,-114.3475,571.5,979628.57,-74.02,0.40,0.45,-138.24,-23.86
KS080vx,36.7082,-114.3532,578.2,979627.40,-73.65,0.17,0.22,-138.85,-24.31
KS081wy,36.6717,-114.3690,566.0,979627.73,-73.91,0.01,0.00,-137.96,-25.32
KS082xz,36.6962,-114.3713,584.0,979626.45,-71.76,0.02,0.02,-137.82,-24.15
KS083ya,36.7055,-114.3720,581.0,979626.97,-72.96,0.02,0.03,-138.67,-24.61
KS084zb,36.7168,-114.3730,592.0,979627.94,-69.59,0.01,0.03,-136.54,-22.03
KS085ac,36.7260,-114.3738,598.0,979629.56,-66.92,0.03,0.07,-134.50,-19.54
KS086bd,36.7360,-114.3735,613.0,979627.87,-64.83,0.04,0.10,-134.08,-18.62
KS087ce,36.7425,-114.3723,618.9,979626.83,-64.62,0.06,0.15,-134.49,-18.68
KS088df,36.6930,-114.3980,606.0,979620.95,-70.20,0.01,-0.04,-138.80,-25.79
KS089eg,36.7033,-114.4010,616.0,979622.59,-66.38,0.02,-0.01,-136.09,-22.60
KS090fh,36.7153,-114.4037,651.5,979620.87,-58.17,0.06,0.07,-131.81,-17.79
KS091gi,36.7262,-114.4078,658.8,979623.66,-54.06,0.05,0.08,-128.51,-14.04
KS092hj,36.7343,-114.4102,643.1,979627.18,-56.09,0.04,0.08,-128.77,-13.92
KS093ik,36.7467,-114.4080,617.6,979637.30,-54.93,0.03,0.16,-124.64,-9.13
KS094jl,36.7228,-114.4378,612.9,979638.00,-53.61,0.02,0.04,-122.90,-8.89
KS095km,36.7138,-114.4385,624.0,979632.77,-54.63,0.01,0.00,-125.24,-11.68
KS096ln,36.7013,-114.4357,606.0,979632.97,-58.90,0.02,-0.02,-127.49,-14.49
KS097mo,36.7022,-114.4530,617.0,979633.17,-55.38,0.01,-0.02,-125.21,-12.33
KS098np,36.7048,-114.4635,621.8,979634.39,-52.91,0.00,-0.02,-123.29,-10.35
KS099oq,36.7117,-114.4705,630.4,979634.65,-50.59,0.01,0.01,-121.89,-8.64
KS100pr,36.7387,-114.4383,619.0,979641.83,-49.26,0.01,0.12,-119.17,-4.32
KS101qs,36.7470,-114.4413,627.0,979642.83,-46.52,0.01,0.17,-117.28,-2.03
KS102rt,36.7557,-114.4502,642.5,979642.99,-42.32,0.02,0.26,-114.74,0.93
KS103su,36.7615,-114.4555,657.2,979641.97,-39.30,0.03,0.32,-113.34,2.62
KS104tv,36.7840,-114.4680,720.7,979637.97,-25.68,0.06,0.54,-106.65,10.58
KS105uw,36.7687,-114.4625,675.4,979641.88,-34.40,0.10,0.45,-110.35,5.97
KS106vx,36.7390,-114.4547,646.6,979637.23,-45.38,0.02,0.11,-118.41,-3.69
KS107wy,36.7310,-114.4672,651.1,979635.00,-45.54,0.02,0.09,-119.10,-4.83
KS108xz,36.7258,-114.4748,652.0,979635.07,-44.73,0.02,0.08,-118.40,-4.45
KS109ya,36.7210,-114.4825,650.6,979635.45,-44.36,0.03,0.09,-117.88,-4.24
KS110zb,36.7158,-114.4902,653.0,979636.13,-42.49,0.09,0.12,-116.24,-2.86
KS111ac,36.7105,-114.4982,658.9,979637.39,-38.97,0.19,0.23,-113.27,-0.15
KS112bd,36.7560,-114.4313,631.0,979643.63,-45.26,0.01,0.24,-116.41,-0.56
KS113ce,36.7712,-114.4138,656.8,979636.80,-45.43,0.03,0.34,-119.39,-2.61
KS114df,36.7775,-114.4067,673.9,979632.50,-45.04,0.04,0.38,-120.88,-3.66
KS115eg,36.7898,-114.3927,710.6,979627.92,-39.35,0.05,0.44,-119.28,-1.23
KS116fh,36.8025,-114.3783,749.6,979626.31,-30.03,0.05,0.47,-114.33,4.62
KS117gi,36.8077,-114.3723,768.8,979625.85,-25.02,0.06,0.49,-111.46,7.85
KS118hj,36.8163,-114.3732,801.0,979624.03,-17.63,0.06,0.56,-107.65,12.09
KS119ik,36.8248,-114.3743,831.8,979620.74,-12.18,0.07,0.65,-105.57,14.66
KS120jl,36.8333,-114.3730,864.0,979615.35,-8.35,0.08,0.74,-105.29,15.49
KS121km,36.8540,-114.3742,946.1,979599.29,-0.89,0.07,1.00,-106.82,15.20
KS122ln,36.8147,-114.3647,792.4,979624.14,-20.04,0.06,0.50,-109.15,10.63
KS123mo,36.8230,-114.3550,817.7,979621.94,-15.17,0.06,0.51,-107.11,13.20
KS124np,36.7982,-114.3735,734.0,979624.86,-35.92,0.05,0.43,-118.50,0.25
KS125oq,36.7890,-114.3752,706.9,979625.23,-43.10,0.04,0.37,-122.68,-4.46
KS126pr,36.7793,-114.3757,678.1,979625.73,-50.65,0.04,0.32,-127.03,-9.33
KS127qs,36.7692,-114.3767,650.2,979627.38,-56.73,0.02,0.26,-130.03,-12.96
KS128rt,36.7875,-114.2667,672.4,979621.99,-56.86,0.01,0.19,-132.73,-12.73
KS129su,36.8047,-114.2562,696.0,979619.67,-53.39,0.02,0.20,-131.91,-10.94
KS130tv,36.8017,-114.2455,676.4,979619.06,-59.79,0.04,0.22,-136.08,-15.02
KS131uw,36.8055,-114.2362,650.9,979621.74,-65.31,0.02,0.22,-138.72,-17.24
KS132vx,36.7923,-114.2333,647.8,979618.79,-68.07,0.09,0.31,-141.04,-20.03
KS133wy,36.7925,-114.2203,661.2,979611.91,-70.83,0.56,0.82,-144.80,-23.43
KS134xz,36.8013,-114.2188,662.8,979612.21,-70.82,0.25,0.48,-145.31,-23.55
KS135ya,36.7860,-114.2443,678.5,979613.54,-63.30,0.08,0.32,-139.73,-19.32
KS136zb,36.7833,-114.2555,671.0,979617.79,-61.14,0.04,0.24,-136.80,-16.78
KS137ac,36.7687,-114.2772,641.6,979625.63,-61.09,0.02,0.19,-133.48,-14.62
KS138bd,36.7542,-114.2602,634.6,979624.30,-63.33,0.24,0.51,-134.61,-15.91
KS139ce,36.7642,-114.2580,648.0,979621.32,-63.03,0.16,0.40,-135.94,-16.77
KS140df,36.7537,-114.2940,620.0,979625.44,-66.65,0.02,0.17,-136.62,-18.81
KS141eg,36.7458,-114.2908,609.2,979627.20,-67.54,0.08,0.25,-136.21,-18.64
KS142fh,36.7268,-114.2962,555.0,979637.36,-72.44,0.11,0.33,-134.92,-18.27
KS143gi,36.7202,-114.3002,539.6,979641.30,-72.69,0.10,0.33,-133.42,-17.17
KS144hj,36.7070,-114.3180,511.0,979643.72,-77.95,0.06,0.31,-135.47,-20.18
KS145ik,36.7152,-114.2875,504.7,979649.36,-74.95,0.09,0.47,-131.60,-15.17
KS146jl,36.5643,-114.4573,395.0,979656.51,-88.60,0.01,0.23,-133.09,-25.49
KS147km,36.5818,-114.4747,409.0,979658.03,-84.27,0.02,0.25,-130.32,-22.26
KS148ln,36.6030,-114.4748,424.0,979657.53,-81.98,0.01,0.14,-129.83,-21.12
KS149mo,36.6082,-114.4660,440.0,979652.95,-82.07,0.03,0.09,-131.79,-22.86
KS150np,36.6118,-114.4575,471.1,979644.39,-81.34,0.06,0.04,-134.63,-25.51
KS151oq,36.6168,-114.4493,489.7,979642.19,-78.25,0.04,0.01,-133.66,-24.27
KS152pr,36.6210,-114.4403,490.7,979639.89,-80.60,0.07,0.05,-136.09,-26.51
KS153qs,36.6195,-114.4588,458.0,979650.00,-80.45,0.04,0.07,-132.22,-22.85
KS154rt,36.6252,-114.4668,450.0,979653.53,-79.87,0.02,0.08,-130.73,-21.21
KS155su,36.6318,-114.4760,444.3,979657.78,-77.95,0.04,0.14,-128.11,-18.34
KS156tv,36.6353,-114.4843,445.9,979661.00,-74.56,0.03,0.13,-124.90,-15.03
KS157uw,36.6407,-114.4947,450.0,979663.56,-71.18,0.07,0.17,-121.95,-11.96
KS158vx,36.6322,-114.4570,461.7,979650.41,-80.01,0.06,0.12,-132.14,-22.28
KS159wy,36.6063,-114.4530,455.1,979648.62,-81.59,0.04,0.06,-133.04,-24.07
KS160xz,36.6037,-114.4450,458.5,979644.85,-84.07,0.04,0.06,-135.91,-26.96
KS161ya,36.6010,-114.4610,438.7,979652.95,-81.85,0.03,0.09,-131.42,-22.69
KS162zb,36.6082,-114.4833,426.0,979659.00,-80.34,0.01,0.15,-128.41,-19.56
L1V10ac,36.8215,-114.8617,765.7,979613.50,-39.53,0.22,0.81,-125.30,0.26
LM070jx,36.2922,-114.9992,650.7,979595.19,-47.52,0.04,0.54,-120.59,-11.18
LM071ky,36.3008,-114.9762,679.3,979600.63,-34.01,0.04,0.50,-110.34,-1.28
LM072lz,36.3870,-114.8993,660.8,979616.48,-31.29,0.02,0.62,-105.42,5.15
LM073ma,36.4015,-114.9167,670.8,979609.76,-36.19,0.02,0.75,-111.31,0.58
LM074nb,36.3918,-114.9205,679.5,979608.88,-33.55,0.02,0.74,-109.67,1.92
LM075oc,36.4060,-114.9302,691.9,979606.96,-32.86,0.22,1.09,-110.03,2.56
LM076pd,36.4047,-114.9415,739.4,979597.39,-27.65,1.47,2.36,-108.92,4.02
LM077qe,36.3993,-114.9327,696.9,979606.79,-30.91,0.40,1.25,-108.49,3.87
LM078rf,36.4248,-114.9452,761.1,979591.46,-28.64,0.13,1.21,-113.50,0.57
LM079sg,36.4292,-114.9628,833.6,979573.46,-24.64,0.12,1.43,-117.46,-2.50
LM080th,36.4198,-114.9650,806.9,979577.88,-27.65,0.17,1.59,-117.30,-2.70
LM081ui,36.4122,-114.9532,763.8,979590.97,-27.19,0.25,1.40,-112.17,1.61
LM082vj,36.4095,-114.9673,777.9,979584.80,-28.79,0.27,1.84,-114.91,-0.73
LM083wk,36.4003,-114.9692,767.8,979587.89,-28.03,0.31,1.86,-112.99,0.83
LM084xl,36.3918,-114.9710,775.1,979585.90,-27.03,0.28,1.70,-112.98,0.49
LM085ym,36.3918,-114.9833,855.6,979567.86,-20.24,3.01,4.44,-112.53,1.37
LM086zn,36.4402,-114.9623,841.9,979571.29,-25.22,0.08,1.41,-118.99,-3.49
LM087ao,36.4453,-114.9778,902.3,979560.26,-18.05,0.17,1.72,-118.32,-1.93
LM088bp,36.4452,-114.9958,986.2,979538.06,-14.34,0.13,1.96,-123.84,-6.76
LM089cq,36.4610,-114.9558,852.8,979569.31,-25.61,0.04,1.36,-120.67,-4.45
LM090dr,36.4740,-114.9535,844.7,979571.74,-26.82,0.05,1.44,-120.88,-4.16
LM091es,36.4870,-114.9505,831.2,979577.00,-26.85,0.06,1.53,-119.29,-2.12
LM092ft,36.4845,-114.9600,855.9,979568.74,-27.28,0.06,1.64,-122.40,-4.89
LM093gu,36.4320,-114.9243,699.6,979603.53,-36.17,0.12,1.07,-114.23,-0.64
LM094hv,36.4498,-114.9135,636.1,979614.73,-46.11,0.06,1.25,-116.81,-2.84
LM095iw,36.4585,-114.9110,623.5,979619.07,-46.40,0.11,1.39,-115.55,-1.31
LM096jx,36.4728,-114.9058,629.7,979620.34,-44.43,0.14,1.42,-114.26,0.38
LM097ky,36.4790,-114.9030,641.9,979618.18,-43.38,0.11,1.34,-114.66,0.12
LM098lz,36.4392,-114.9063,645.0,979611.76,-45.41,0.06,0.94,-117.43,-4.25
LM099ma,36.4520,-114.8788,600.4,979618.57,-53.45,0.00,0.73,-120.65,-7.99
LM100nb,36.4742,-114.8805,603.0,979621.24,-51.90,0.01,0.88,-119.24,-5.63
LM101oc,36.4420,-114.8790,602.0,979618.07,-52.59,0.01,0.71,-120.00,-7.73
LM102pd,36.4565,-114.8492,625.1,979620.71,-44.07,0.09,0.53,-114.26,-2.60
LM103qe,36.4497,-114.8535,624.1,979618.69,-45.83,0.09,0.56,-115.87,-4.32
LM104rf,36.4415,-114.8580,610.3,979620.22,-47.85,0.06,0.62,-116.28,-4.89
LM105sg,36.4330,-114.8627,602.6,979620.01,-49.70,0.02,0.66,-117.22,-5.97
LM106th,36.4168,-114.8720,612.6,979618.43,-46.78,0.01,0.65,-115.44,-4.54
LM107ui,36.4177,-114.8842,620.0,979616.79,-46.22,0.01,0.66,-115.71,-4.35
LM108vj,36.4290,-114.8953,628.2,979614.26,-47.19,0.03,0.77,-117.50,-5.19
LM109wk,36.4198,-114.8990,642.0,979612.94,-43.47,0.03,0.72,-115.38,-3.33
LM144xl,36.3920,-114.8837,655.8,979615.07,-34.69,0.21,0.77,-108.10,2.18
LM145ym,36.4028,-114.8698,635.8,979617.64,-39.21,0.13,0.75,-110.39,-0.13
LM146zn,36.3957,-114.8700,652.9,979614.47,-36.51,0.22,0.80,-109.56,0.41
LM147ao,36.4707,-114.8337,633.1,979624.11,-39.44,0.11,0.45,-110.61,0.97
LM148bp,36.4835,-114.8240,631.5,979625.60,-39.54,0.04,0.35,-110.63,1.09
LM149cq,36.4950,-114.8225,636.0,979625.34,-39.42,0.01,0.33,-111.04,1.04
LM150dr,36.4693,-114.8470,614.0,979622.05,-47.28,0.02,0.50,-116.25,-4.19
LM151es,36.4830,-114.8398,619.0,979622.71,-46.26,0.01,0.45,-115.84,-3.53
LM152ft,36.4967,-114.8327,635.0,979623.06,-42.15,0.01,0.39,-113.59,-1.07
LM153gu,36.4992,-114.7595,614.8,979618.18,-53.48,0.01,0.12,-122.91,-12.92
LM154hv,36.4917,-114.7407,616.2,979614.50,-56.07,0.00,0.06,-125.73,-16.59
LM155iw,36.4915,-114.7290,614.4,979614.58,-56.52,0.00,0.05,-125.99,-17.14
LM156jx,36.4915,-114.7172,615.0,979615.11,-55.83,0.00,0.04,-125.36,-16.83
LM157ky,36.4915,-114.7078,615.8,979615.35,-55.34,0.01,0.05,-124.95,-16.72
LM158lz,36.4770,-114.7435,634.0,979609.79,-54.03,0.01,0.06,-125.69,-16.87
LM159ma,36.4738,-114.7610,641.0,979608.39,-53.00,0.01,0.08,-125.43,-16.21
LM160nb,36.4595,-114.7347,653.0,979604.70,-51.74,0.01,0.07,-125.54,-17.51
LM161oc,36.4643,-114.7582,652.0,979605.58,-51.59,0.01,0.07,-125.28,-16.43
LM162pd,36.4685,-114.7742,648.3,979608.03,-50.64,0.04,0.13,-123.85,-14.39
LM163qe,36.4733,-114.7910,632.1,979615.77,-48.32,0.01,0.18,-119.65,-9.48
LM164rf,36.4775,-114.8073,645.6,979620.91,-39.38,0.02,0.21,-112.20,-1.33
LM165sg,36.4695,-114.8218,646.2,979622.65,-36.76,0.19,0.44,-109.42,1.68
LM166th,36.4618,-114.8215,658.4,979617.94,-37.05,0.20,0.43,-111.10,-0.27
LM167ui,36.4543,-114.8212,672.7,979614.34,-35.58,0.16,0.36,-111.31,-0.75
LM168vj,36.4458,-114.8208,680.0,979613.17,-33.76,0.17,0.37,-110.31,-0.07
LM169wk,36.4285,-114.8198,698.6,979607.46,-32.24,0.07,0.29,-110.96,-1.39
LM170xl,36.4185,-114.8193,726.3,979601.04,-29.24,0.13,0.34,-111.04,-1.90
LM171ym,36.4053,-114.8185,783.5,979592.12,-19.38,0.24,0.50,-107.48,1.17
LM172zn,36.3893,-114.8205,794.3,979587.92,-18.87,0.21,0.45,-108.23,-0.10
LM173ao,36.3813,-114.8213,814.2,979583.67,-16.28,0.19,0.45,-107.89,-0.06
LM174bp,36.3695,-114.8272,831.2,979580.54,-13.15,0.09,0.37,-106.76,0.76
LM175cq,36.3568,-114.8330,828.8,979580.15,-13.21,0.13,0.39,-106.52,0.67
LM176dr,36.3452,-114.8388,855.9,979575.29,-8.69,0.16,0.46,-104.99,1.90
LM177es,36.3258,-114.8383,861.5,979571.56,-9.03,0.06,0.37,-106.05,0.08
LM178ft,36.3422,-114.8095,815.9,979580.29,-15.75,0.16,0.41,-107.60,-1.55
LM179gu,36.3488,-114.7888,812.0,979581.98,-15.86,0.02,0.32,-107.35,-1.52
LM180hv,36.3728,-114.7815,769.6,979590.60,-22.38,0.02,0.25,-109.16,-2.69
LM181iw,36.4223,-114.7588,702.0,979595.74,-42.36,0.01,0.12,-121.64,-14.10
LM182jx,36.4363,-114.7465,687.5,979596.69,-47.10,0.02,0.11,-124.76,-17.11
LM183ky,36.4417,-114.4270,468.7,979652.85,-58.91,0.04,0.09,-111.88,-6.77
LM184lz,36.4478,-114.6768,686.0,979609.13,-36.12,0.03,0.24,-113.48,-7.08
LM185ma,36.4557,-114.7155,658.9,979603.70,-50.61,0.01,0.09,-125.05,-17.59
LM186nb,36.4667,-114.7205,642.5,979607.13,-53.16,0.01,0.07,-125.77,-17.91
LM187oc,36.4775,-114.7118,629.0,979610.77,-54.64,0.01,0.07,-125.73,-17.76
LM188pd,36.4442,-114.7267,678.0,979599.18,-48.23,0.02,0.10,-124.82,-17.40
LM189qe,36.4345,-114.7217,698.2,979595.21,-45.14,0.02,0.14,-123.97,-16.96
LM190rf,36.4333,-114.7042,701.6,979596.57,-42.60,0.02,0.18,-121.78,-15.22
LM191sg,36.4408,-114.6922,692.0,979601.37,-41.41,0.02,0.19,-119.50,-13.01
LM192th,36.4317,-114.6978,709.4,979597.00,-39.65,0.03,0.23,-119.65,-13.27
LM193ui,36.4187,-114.7282,730.9,979590.82,-38.07,0.02,0.17,-120.56,-13.89
LM194vj,36.4123,-114.7417,737.0,979590.53,-35.92,0.02,0.16,-119.11,-12.30
LM195wk,36.4182,-114.7140,734.4,979591.93,-35.83,0.02,0.22,-118.67,-12.34
LM196xl,36.4108,-114.7100,749.8,979590.03,-32.34,0.03,0.29,-116.85,-10.81
LM197ym,36.4008,-114.7282,772.4,979588.27,-26.26,0.03,0.26,-113.35,-7.18
LM198zn,36.3955,-114.7113,782.7,979588.82,-22.08,0.07,0.43,-110.16,-4.51
LM199ao,36.3858,-114.7125,816.8,979585.03,-14.51,0.17,0.58,-106.29,-0.89
LM200bp,36.3780,-114.7143,825.2,979582.85,-13.42,0.26,0.73,-105.99,-0.81
LM201cq,36.3702,-114.7120,848.0,979577.93,-10.65,0.69,1.23,-105.29,-0.39
LM202dr,36.4173,-114.6863,755.9,979593.27,-27.78,0.11,0.54,-112.73,-6.98
LM203es,36.4090,-114.6778,798.5,979587.42,-19.77,0.34,1.00,-109.06,-3.66
LM204ft,36.4017,-114.7018,781.2,979587.34,-24.55,0.08,0.46,-112.43,-6.80
LM205gu,36.3975,-114.6955,804.1,979585.58,-18.90,0.20,0.70,-109.12,-3.72
LM206hv,36.3880,-114.6917,830.9,979579.53,-15.86,0.45,1.08,-108.72,-3.67
LM207iw,36.3758,-114.6787,950.0,979549.44,-8.15,1.15,1.85,-113.67,-9.18
LM208jx,36.3502,-114.6760,947.9,979550.44,-5.58,0.98,1.69,-111.02,-7.25
LM209ky,36.3415,-114.6810,908.0,979558.99,-8.60,0.48,1.23,-110.00,-6.37
LM210lz,36.3355,-114.6532,835.0,979574.00,-15.59,0.23,0.88,-109.11,-6.00
LM211ma,36.3322,-114.6362,790.0,979584.42,-18.76,0.06,0.53,-107.56,-4.72
LM212nb,36.3538,-114.6368,857.0,979570.20,-14.18,0.19,0.80,-110.26,-6.88
LM213oc,36.3408,-114.6020,741.3,979596.08,-22.87,0.07,0.36,-106.35,-3.60
LM214pd,36.3288,-114.5675,656.1,979615.19,-29.01,0.28,0.50,-102.74,-0.42
