UT	Glat	Glon	Radius	Dst	Kp	E22.7-29.8eV	E29.8-39.2eV	E39.2-51.5eV	E51.5-67.7eV	E67.7-88.9eV	E88.9-115.0eV	E115.0-151.0eV	E151.0-196.0eV	E196.0-259.0eV	E259.0-342.0eV	E342.0-447.0eV	E447.0-593.0eV	E593.0-776.0eV	E.776-1.03keV	E1.03-1.35kev	E1.35-1.77keV	E1.77-2.31keV	E2.31-3.05keV	E3.05-4.00keV	E4.00-5.28keV	E5.28-6.94keV	E6.94-9.12keV	E9.12-12.0keV	E12.0-15.8keV	E15.8-20.7keV	E20.7-27.3keV	E27.3-35.8keV	E35.8-47.1keV	E50-75keV	E75-105keV	E105-150keV	E150-225keV	E225-315keV	E315-500keV	E500-750keV	E0.75-1.1MeV	E1.1-1.5MeV	E>1.5MeV	E0.7-1.8MeV	E1.8-3.5MeV	E3.5-6.0MeV	E6.0-7.8MeV	E7.8-10.8	E10.8-25.8	P0.70-1.27eV	P1.27-2.3eV	P2.3-3.3eV	P3.3-3.9eV	P3.94.8eV	P4.8-6.1eV	P6.1-8.1eV	P8.1-10.5eV	P10.5-12.3eV	P12.3-15.8eV	P15.8-20.4eV	P20.4-26.2eV	P26.2-33.1eV	P33.1-42.7eV	P42.7-55.6eV	P55.6-72.2	P72.2-93.6eV	P93.6-124.0eV	P124.0-161.0eV	P161.0-211.0eV	P211.0-276.0eV	P276.0-365.0eV	P365.0-480.0eV	P480.0-626.0eV	P626.0-825.0eV	P.825-1.090keV	P1.09-1.42keV	P1.42-1.87keV	P1.87-2.45keV	P2.45-3.20keV	P3.20-4.20keV	P4.20-5.53keV	P5.53-7.26keV	P7.26-9.53keV	P9.53-12.5keV	P12.5-16.4keV	P16.4-21.6keV	P21.6-28.3keV	P28.3-37.1keV	P37.1-48.7keV	P50-75keV	P75-113keV	P113-170keV	P170-250keV	P250-400keV	P400-670keV	P0.67-1.2MeV	P1.2-1.9MeV	P1.9-3.1MeV	P3.1-5.0MeV	P5.0-7.7MeV	P7.7-50.0MeV	P11-14MeV	P14-20MeV	P>20Mev	DENLP	DENHP	DENHE	TPARHP	TPERHP	TPARHE	TPERHE	THETA_P	PHI_P	THETA_E	PHI_E	SC_POTEN
17.674200	-0.317510	103.840000	6.620600 -47	2.0	2.0671e+09	9.6297e+08	6.6163e+07	1.2017e+07	7.9943e+06	7.8007e+06	5.1375e+06	5.0636e+06	4.7158e+06	4.1221e+06	3.8231e+06	3.3967e+06	3.0726e+06	3.8534e+06	4.7768e+06	4.8322e+06	4.8111e+06	5.6277e+06	7.3214e+06	7.6309e+06	8.2465e+06	7.6808e+06	6.2808e+06	4.3174e+06	2.7829e+06	1.471e+06	594910	208900	119961	14213.2	5270.51	3215.41	1778.03	886.542	372.384	136.093	40.8132	16.0682	46.0311	1.6711	0.0335174	0.00317889	0.00129961	0.00145286	1.131e+08	7.6334e+07	3.4544e+07	4.6245e+07	2.1913e+07	3.9508e+07	6.7371e+06	1.0291e+07	9.4025e+06	5.9622e+06	0.08138	2.5637e+06	1.2074e+06	2.2064e+06	2.4314e+06	1.1215e+06	1.728e+06	2.0864e+06	752980	1.1534e+06	439890	408100	336870	235180	162540	208520	83718	91756	117330	84862	79410	73404	101430	73424	88575	90424	116810	105120	105920	76422	114096	7334.95	1157.82	234.817	29.5056	132.624	6.60826	1.21787	0.194612	0.110639	0.121433	0.0132066	-999	-999	-999	0	0.29589	0.43707	12783	12280	4997.2	5463.5	156.62	-83.999	131.95	-14.446	-1427	
17.698000	-0.316150	103.840000	6.620600 -47	2.0	2.5885e+09	1.1841e+09	9.8938e+07	1.2581e+07	9.1163e+06	4.8491e+06	6.244e+06	5.4169e+06	4.3228e+06	4.895e+06	5.0254e+06	4.6253e+06	4.8129e+06	5.6762e+06	6.3639e+06	6.9161e+06	6.1387e+06	6.6061e+06	8.3105e+06	8.7958e+06	8.4371e+06	7.7821e+06	6.0713e+06	4.3654e+06	2.7108e+06	1.4671e+06	653240	195790	136563	18390.1	6429.29	3850.73	2204.91	1038.13	415.44	144.537	42.029	16.407	49.6369	1.84684	0.0383806	0.00355288	0.00129026	0.00148838	1.3824e+08	5.5515e+07	3.0226e+07	1.9819e+07	2.7391e+07	2.1949e+06	1.0106e+07	1.801e+07	1.2537e+07	5.1105e+06	6.6077e+06	5.1274e+06	402470	-999	1.702e+06	934580	1.152e+06	988310	-999	384450	146630	296800	589530	256560	276320	220790	167440	148220	271990	202050	180200	153690	159890	211260	241660	210270	131210	75480	46979	32415	110868	7297.2	1162.44	238.402	28.6683	158.262	7.09066	1.28396	0.289316	0.110639	0.084965	0.0138283	-999	-999	-999	0	0.40619	0.47427	8113.9	7684.9	4711.5	4978.3	61.169	31.667	118.5	-9.4402	-1166.5	
17.721900	-0.313440	103.840000	6.620600 -47	2.0	2.1402e+09	8.3788e+08	1.0116e+08	9.764e+06	9.2566e+06	5.9032e+06	6.3231e+06	4.0038e+06	4.3665e+06	4.4119e+06	5.362e+06	6.0106e+06	5.9095e+06	6.44e+06	6.5838e+06	7.1135e+06	6.3104e+06	6.5721e+06	7.7111e+06	8.232e+06	7.6272e+06	6.2531e+06	5.1171e+06	3.7926e+06	2.3297e+06	1.2722e+06	589190	205090	185381	23583.1	7172.89	4303.97	2310.79	1071.03	413.698	136.603	40.2719	16.3825	47.9965	1.78279	0.0377872	0.00330355	0.00125286	0.00146969	1.508e+08	2.6042	4.3179e+07	6.6064e+06	1.3695e+07	2.6339e+07	6.7371e+06	7.7185e+06	8.3578e+06	2.5552e+06	5.9469e+06	4.6147e+06	4.4272e+06	2.5216e+06	972540	747660	719980	878500	501990	0.091553	244380	927500	224580	235180	130030	183990	223250	155280	128000	165680	143550	146810	151290	148140	169450	207400	134950	80618	53107	38211	106671	7204.02	1110.53	231.31	28.6329	194.155	6.8207	1.21616	0.449583	-999	0.108861	0.012656	-999	-999	-999	0	0.39369	0.46626	8759.3	8395	4033.2	4441.8	42.197	29.143	121.49	4.5823	-958.08	
17.745800	-0.312080	103.840000	6.620600 -47	2.0	2.4663e+09	9.413e+08	9.8851e+07	1.4646e+07	1.1641e+07	6.4303e+06	6.0069e+06	5.1814e+06	5.2398e+06	4.895e+06	5.5303e+06	5.6241e+06	4.6497e+06	5.1297e+06	5.8268e+06	6.3082e+06	5.4563e+06	5.7821e+06	6.7161e+06	7.0243e+06	6.6734e+06	6.2298e+06	5.0901e+06	3.8948e+06	2.4424e+06	1.2536e+06	563120	274620	221845	23720	7003.6	4443.09	2292.23	1057.1	403.169	133.724	39.7901	16.3366	46.6982	1.79565	0.0376683	0.00320832	0.00134221	0.00144102	6.2835e+07	6.9394e+06	4.7497e+07	1.9819e+07	3.2869e+07	1.7559e+07	8.4214e+06	7.7185e+06	8.3578e+06	5.1105e+06	4.6254e+06	0	2.8173e+06	4.0976e+06	1.702e+06	1.8692e+06	1.008e+06	658880	334660	256300	244380	890400	533380	555870	536380	220790	223250	176450	95998	133360	85519	114690	130660	128810	209880	215300	130680	70738	42018	37996	106454	7437.8	1147.01	227.442	29.2393	206.631	6.63328	1.08361	0.27477	0.110639	0.119703	0.0109698	-999	-999	-999	0	0.38985	0.41608	8907.3	8210.9	4635.8	4921.2	10.528	8.3036	127.61	14.717	-1142.1	
17.769700	-0.309370	103.840000	6.620600 -47	2.0	2.1646e+09	8.1552e+08	9.6787e+07	2.4507e+07	2.7614e+07	1.0014e+07	9.9898e+06	1.0334e+07	7.0737e+06	6.1509e+06	7.0451e+06	6.4681e+06	5.5497e+06	6.0011e+06	5.9251e+06	5.9231e+06	4.927e+06	5.699e+06	6.6144e+06	6.5621e+06	6.2961e+06	5.9433e+06	4.9329e+06	3.583e+06	2.2562e+06	1.2166e+06	614080	306230	208498	20339.1	6837.78	4408.04	2314.11	1045.8	396.631	134.375	41.4082	16.5064	46.516	1.8396	0.0393804	0.00313214	0.00134636	0.00148839	3.7701e+07	7.6334e+07	3.8862e+07	-999	2.1913e+07	1.0975e+07	1.3474e+07	3.8592e+06	7.3131e+06	7.6657e+06	9.2508e+06	1.5382e+06	3.6222e+06	3.4672e+06	486270	373830	2.016e+06	109810	752980	768900	293260	927500	729890	299320	195050	294390	167440	127050	90665	109110	116060	110110	147850	153290	217590	221040	104010	61254	48438	37567	110972	7740.06	1183.09	234.815	28.9431	195.861	5.8447	1.03854	0.222768	0.110639	0.0967218	0.0123457	-999	-999	-999	0	0.36444	0.42529	7725.3	8995.5	4405.1	4671.8	108.16	8.8231	133.27	-6.1188	-1096	
17.793600	-0.308010	103.840000	6.620600 -47	2.0	2.4102e+09	8.7219e+08	8.1701e+07	1.1078e+07	8.5553e+06	7.6953e+06	5.2165e+06	4.7692e+06	6.0694e+06	4.7018e+06	5.4341e+06	5.1131e+06	6.6107e+06	6.1393e+06	6.2316e+06	6.6118e+06	5.7748e+06	5.9654e+06	6.8832e+06	6.7772e+06	6.3484e+06	5.4849e+06	4.5481e+06	3.558e+06	2.3626e+06	1.4709e+06	766690	282480	166809	16825.2	7284.93	4711.16	2354.04	1039.08	378.674	130.652	42.6666	16.557	46.4309	1.78825	0.0391896	0.00338147	0.00143986	0.00148839	2.8904e+08	5.5515e+07	5.1815e+07	2.6426e+07	1.6435e+07	1.5364e+07	5.0528e+06	9.0049e+06	5.2236e+06	2.5552e+06	5.2862e+06	1.0255e+06	2.4148e+06	5.0432e+06	1.9451e+06	2.8037e+06	2.016e+06	1.3178e+06	0.020345	512600	391010	1.4469e+06	1.0948e+06	555870	292570	196260	186040	183510	95998	149520	116060	114690	156450	237020	282090	170800	94409	64020	49605	39284	124055	8133.65	1169.73	232.261	26.2051	186.454	5.78335	1.01324	0.190726	0.110639	0.085736	0.0116668	-999	-999	-999	0	0.40274	0.45161	7468.3	8184.3	4208.1	4466.7	118.22	15.103	124.3	-10.986	-957.12	
17.817500	-0.306650	103.840000	6.620600 -47	2.0	1.7435e+09	6.6267e+08	8.3755e+07	1.596e+07	1.0799e+07	1.0752e+07	9.5823e+06	1.1457e+07	9.2965e+06	5.9255e+06	5.1696e+06	4.4084e+06	4.3506e+06	4.9792e+06	5.0598e+06	5.7321e+06	4.8369e+06	4.7643e+06	6.1691e+06	6.4546e+06	6.1234e+06	6.118e+06	5.2607e+06	4.3437e+06	3.0861e+06	1.709e+06	767750	272830	131259	14742.8	7613.6	4820.92	2312.91	1012.68	365.704	130.749	40.3565	15.4846	46.3361	1.716	0.0369793	0.00402036	0.00158945	0.00148839	1.2567e+08	6.2455e+07	3.0226e+07	2.9729e+07	0	3.5118e+07	1.8527e+07	1.4151e+07	1.8805e+07	9.3692e+06	5.2862e+06	4.6147e+06	4.8297e+06	4.728e+06	3.1608e+06	1.8692e+06	1.728e+06	439250	1.004e+06	640750	48876	816200	2.3862e+06	491730	503880	196260	176740	148220	160000	161640	109950	105520	194270	293700	284980	173670	93342	63230	48730	38426	131617	8297.33	1142.67	218.055	24.0951	173.384	6.19845	1.0139	0.191524	0.110639	0.0828632	0.0121519	-999	-999	-999	0	0.40559	0.4591	7367.5	8040.8	4571.6	4911.7	128.18	-2.7642	122.74	0.036591	-1108.4	
17.841400	-0.305300	103.840000	6.620600 -47	2.0	1.5818e+09	5.9423e+08	9.5139e+07	1.0891e+07	8.2748e+06	7.379e+06	6.4811e+06	6.7123e+06	8.078e+06	6.4408e+06	7.0085e+06	8.3052e+06	7.1089e+06	6.1806e+06	5.635e+06	5.474e+06	4.8331e+06	4.68e+06	5.8609e+06	6.096e+06	6.3486e+06	6.3077e+06	5.7375e+06	4.5551e+06	2.9099e+06	1.5229e+06	752940	272830	101865	13471.9	7526.94	4707.64	2273.29	991.415	348.892	130.935	37.3955	15.8689	45.4143	1.67282	0.0347927	0.00426968	0.00147726	0.00159684	1.131e+08	2.0818e+07	1.2954e+07	5.9458e+07	4.6564e+07	2.1949e+07	1.0106e+07	5.1456e+06	7.3131e+06	6.8139e+06	4.6254e+06	5.6402e+06	5.2321e+06	1.8912e+06	1.4588e+06	1.8692e+06	-999	878500	501990	576670	391010	964600	2.0212e+06	427600	260060	171720	223250	176450	149330	189930	103840	197270	259600	296270	248400	170800	93875	58883	43186	37567	127759	8024.2	1137.12	210.717	25.0752	151.332	6.00811	1.01288	0.192184	0.109486	0.121155	0.012081	-999	-999	-999	0	0.4236	0.49058	7130.4	7794.2	4114	4579.2	121.89	-3.6403	118.23	-0.83475	-973.52	
17.865300	-0.303940	103.840000	6.620600 -47	2.0	2.0411e+09	7.1638e+08	1.4524e+08	2.61e+07	1.3745e+07	9.6227e+06	1.2524e+07	1.1235e+07	7.9136e+06	6.713e+06	8.9701e+06	6.7643e+06	6.6412e+06	6.5955e+06	5.8566e+06	5.7165e+06	4.8115e+06	5.0312e+06	5.94e+06	6.3478e+06	6.656e+06	6.657e+06	5.7058e+06	4.3106e+06	2.7427e+06	1.5415e+06	752920	205090	83858.8	13088.5	7371.59	4645.65	2256.72	969.646	343.914	127.224	36.5484	16.1689	44.0526	1.62788	0.0336227	0.00373814	0.00143051	0.00159289	1.0054e+08	9.7152e+07	3.0226e+07	0.97656	2.4652e+07	2.1949e+06	6.7371e+06	1.1578e+07	1.1492e+07	1.1073e+07	6.6077e+06	2.051e+06	3.2198e+06	1.8912e+06	2.6745e+06	1.6822e+06	1.296e+06	988310	752980	448520	146630	1.5211e+06	3.5652e+06	448980	357590	220790	130230	197630	149330	117190	149660	222510	264760	319460	266690	216010	120540	63625	43769	35420	120569	7520.11	1093.87	211.692	23.4667	131.708	5.84772	1.0113	0.192032	0.10987	0.118541	0.00921913	-999	-999	-999	0	0.43855	0.46436	7257.9	7911.2	4576.4	4845.8	132.43	-16.944	131.55	14.228	-1202.8	
17.889200	-0.301230	103.840000	6.620600 -47	2.0	2.608e+09	9.5347e+08	1.4014e+08	1.2768e+07	9.2566e+06	7.5899e+06	5.2956e+06	5.9468e+06	5.3708e+06	5.7001e+06	5.8475e+06	5.5889e+06	4.9896e+06	5.4743e+06	5.7761e+06	5.3428e+06	4.4086e+06	4.6313e+06	6.0468e+06	6.5617e+06	6.6155e+06	6.446e+06	5.3324e+06	3.8695e+06	2.5189e+06	1.5614e+06	650110	176340	70826.1	12825.8	7189.33	4614.34	2231.1	918.775	350.51	120.892	36.1028	15.8378	42.3389	1.54076	0.0319728	0.00331913	0.00140246	0.00151269	6.2835e+07	8.3273e+07	2.5908e+07	1.3213e+07	3.2869e+07	-999	6.7371e+06	-999	4.1789e+06	3.407e+06	1.9823e+06	6.1529e+06	2.8173e+06	-999	3.1608e+06	747660	287990	658880	250990	448530	635390	2.3373e+06	3.3407e+06	406220	195050	159460	186040	91756	133330	141440	116060	167450	251010	296270	287870	207400	129610	67181	50772	37567	112588	6853.87	1016.59	205.36	22.7786	115.725	5.38526	0.8538	0.191547	0.110639	0.0963113	0.00994309	-999	-999	-999	0	0.60589	0.35457	5925.6	6563.8	4693.3	4955.8	122.15	8.0682	137.95	-6.5979	-317.4	
17.913100	-0.299870	103.840000	6.620600 -47	2.0	2.564e+09	9.6106e+08	1.2316e+08	1.596e+07	6.7321e+06	4.7437e+06	5.3746e+06	4.9459e+06	3.5368e+06	3.8001e+06	4.2559e+06	4.5349e+06	4.9488e+06	5.9432e+06	6.0865e+06	5.7215e+06	4.7315e+06	5.0799e+06	6.2005e+06	6.9826e+06	7.2393e+06	6.5743e+06	5.324e+06	3.9848e+06	2.6341e+06	1.5346e+06	618210	148430	65317.6	12369	6894.87	4552.24	2165.4	861.162	345.124	114.867	35.6509	15.6994	40.8035	1.47509	0.0305541	0.0034438	0.00157075	0.00155383	1.7594e+08	5.5515e+07	1.7272e+07	1.9819e+07	2.7391e+07	1.7559e+07	8.4214e+06	6.4321e+06	1.0447e+07	0.16276	7.2685e+06	1.5382e+06	4.0247e+06	2.8368e+06	-999	3.1776e+06	863980	1.0981e+06	585650	832980	439890	927500	1.1791e+06	534490	227560	134930	232550	119990	101330	92945	152710	208740	261320	292410	289790	266250	155750	77851	57775	39499	105958	6474.53	977.791	193.106	24.8754	106.928	5.18817	0.75075	-999	-999	0.110034	0.0114345	-999	-999	-999	0	0.46766	0.40751	7813.5	8506.5	5067.8	5304	135.78	-9.6953	133.29	-26.628	-1365.5	
17.937000	-0.297160	103.840000	6.620600 -47	2.0	2.1677e+09	7.9889e+08	8.7312e+07	1.3707e+07	1.3745e+07	8.5386e+06	6.9554e+06	5.358e+06	5.5891e+06	4.9272e+06	5.6803e+06	6.148e+06	6.3427e+06	5.7963e+06	5.3611e+06	5.1256e+06	4.5812e+06	5.185e+06	6.5036e+06	6.8437e+06	7.0133e+06	6.3833e+06	5.2453e+06	3.8529e+06	2.6777e+06	1.4404e+06	524500	139550	63943.8	12100.2	6763.79	4491.49	2126.81	841.693	343.816	116.564	35.8277	15.8766	41.2688	1.49309	0.0315614	0.00352171	0.00156959	0.00163797	5.0268e+07	-999	2.5908e+07	2.3122e+07	1.6435e+07	4.3898e+06	8.4214e+06	3.8592e+06	9.4025e+06	3.407e+06	5.2862e+06	8.2039e+06	402470	3.4672e+06	2.6745e+06	1.8692e+06	1.296e+06	878500	1.255e+06	320380	293260	1.4098e+06	954470	406220	113780	196260	223250	91756	95998	193970	155770	206450	254450	271800	244540	234670	183480	105510	55441	32415	101834	6362.02	971.839	190.359	24.4317	101.296	5.32167	0.892832	0.287292	0.11144	0.110767	0.0130498	-999	-999	-999	0	0.48681	0.46605	8551.6	8063.6	4115.4	4392.8	43.062	13.867	116.52	-21.684	-990.31	
17.960900	-0.295800	103.840000	6.620600 -47	2.0	1.8157e+09	6.5337e+08	6.6414e+07	2.4495e+07	2.5287e+07	1.2544e+07	1.0038e+07	8.7731e+06	9.5729e+06	7.9974e+06	9.3888e+06	7.7371e+06	7.6162e+06	7.5715e+06	7.0337e+06	6.4511e+06	5.4391e+06	6.0947e+06	7.2701e+06	7.775e+06	7.4948e+06	6.6537e+06	5.1848e+06	3.9932e+06	2.6657e+06	1.4578e+06	567930	158580	64554.7	12202	6789.73	4483.57	2109.65	849.665	358.607	119.328	38.2768	16.2356	42.5366	1.5472	0.0333167	0.00345938	0.0016888	0.00162301	2.6042	2.7758e+07	4.7497e+07	1.6516e+07	3.2869e+07	1.5364e+07	2.0211e+07	1.5437e+07	1.3581e+07	1.3628e+07	9.9116e+06	1.5382e+06	2.0124e+06	3.152e+06	1.2157e+06	747660	2.5919e+06	658880	752980	384450	586510	1.6324e+06	954470	427600	292570	306650	223250	176450	154660	161640	183250	211040	256170	226710	254170	215300	188820	123690	51648	33918	101975	6304.82	973.432	192.817	22.3337	99.866	4.87771	0.994722	0.255821	0.11144	0.104417	0.0142356	-999	-999	-999	0	0.49173	0.47149	7690.6	8365.1	4203.5	4515.8	133.18	-12.525	123.55	-5.4276	-992.13	
17.984800	-0.293090	103.840000	6.620600 -47	2.0	2.2906e+09	8.5356e+08	7.5686e+07	1.3519e+07	8.6956e+06	7.0628e+06	5.2165e+06	5.7113e+06	5.3708e+06	5.7001e+06	5.7227e+06	6.2333e+06	6.4742e+06	6.359e+06	7.5693e+06	8.2126e+06	7.7976e+06	7.8277e+06	9.2225e+06	9.2907e+06	8.3199e+06	7.0821e+06	5.1869e+06	3.9447e+06	2.7426e+06	1.4922e+06	605560	164070	64170	12353.9	6922.65	4521.57	2066.95	875.301	355.7	121.71	38.3333	15.505	43.4328	1.57862	0.0336428	0.00326719	0.00162478	0.00162114	6.2835e+07	7.6334e+07	4.3179e+07	2.3122e+07	-999	3.0729e+07	3.3686e+06	2.1869e+07	7.3131e+06	8.5174e+06	7.2685e+06	3.5892e+06	2.8173e+06	4.728e+06	1.9451e+06	1.3084e+06	2.016e+06	219630	418320	448530	342130	2.1518e+06	1.9932e+06	277940	276320	257590	83718	105870	170660	141440	229070	222510	276800	243460	237800	218880	190420	114600	54857	34562	102783	6287.25	975.976	192.919	22.4998	101.822	5.03669	0.945373	0.192212	-999	0.110215	0.011359	-999	-999	-999	0	0.68305	0.42659	6017.6	6606.8	4196.4	4538.1	124.22	-1.1017	130.28	4.5415	-317.4	
18.008700	-0.291730	103.840000	6.620600 -48	3.0	2.1564e+09	8.2156e+08	5.7141e+07	1.5585e+07	1.0659e+07	1.141e+07	1.0143e+07	8.5573e+06	6.8117e+06	6.2798e+06	7.5741e+06	7.8051e+06	7.9153e+06	7.7434e+06	8.1274e+06	8.0702e+06	7.8248e+06	8.1468e+06	9.2043e+06	8.742e+06	7.532e+06	6.1895e+06	5.0118e+06	3.9282e+06	2.7107e+06	1.4299e+06	532330	142080	62836.1	12485.2	7056.05	4526.83	1992.57	915.638	345.724	122.554	37.2388	15.4112	43.4974	1.60753	0.033682	0.00292956	0.00114067	0.00158375	1.508e+08	4.8576e+07	4.3179e+06	1.9819e+07	8.2173e+06	8.7796e+06	3.3686e+06	2.7015e+07	1.0447e+07	6.8139e+06	4.6254e+06	3.5892e+06	1.2074e+06	3.4672e+06	1.702e+06	1.1215e+06	719980	439250	0.015259	1.1534e+06	97752	2.6712e+06	1.544e+06	363460	227560	171720	148830	141160	138660	157600	171040	231680	237250	244750	245510	208840	176020	110260	51064	36064	99655.3	6180.97	984.768	196.001	21.8962	102.024	5.21476	0.810438	0.190726	-999	0.112063	0.0103989	-999	-999	-999	0	0.63957	0.44808	6226.7	6721.7	3952.8	4139.7	131.58	-2.7469	137.26	4.0567	-317.4	
18.032600	-0.290370	103.840000	6.620600 -48	3.0	1.8106e+09	6.499e+08	5.5947e+07	2.0279e+07	1.5147e+07	1.3851e+07	1.3659e+07	7.6543e+06	8.2526e+06	8.1874e+06	9.2279e+06	8.5203e+06	8.9868e+06	8.4299e+06	8.8744e+06	7.9665e+06	7.877e+06	7.581e+06	8.5812e+06	8.1366e+06	6.807e+06	5.6978e+06	4.9351e+06	3.9199e+06	2.6037e+06	1.3079e+06	490110	138700	61902.9	12564.9	7033.97	4462.48	1948.96	923.571	348.058	122.969	39.9615	15.4469	43.428	1.62436	0.0340734	0.00274841	0.00123416	0.00152017	1.2567e+07	1.0409e+08	6.0451e+07	2.6426e+07	3.013e+07	6.5847e+06	1.8527e+07	2.1869e+07	2.1939e+07	1.2776e+07	1.1233e+07	7.6911e+06	0	3.4672e+06	1.702e+06	1.4953e+06	1.152e+06	658880	585650	64075	537640	5.0456e+06	1.0106e+06	470360	243810	208520	325570	197630	144000	189930	192420	259210	240690	289830	229140	205970	182950	92078	51648	36494	95139.8	5994.69	986.289	189.495	20.0744	97.6586	4.75732	1.06649	0.19016	0.113044	0.083268	0.0099277	-999	-999	-999	0	0.65697	0.48435	6123	6527.2	3504.2	3692.8	124.21	19.574	126.27	-27.683	-317.4	
18.056400	-0.287660	103.840000	6.620600 -48	3.0	1.8626e+09	6.5402e+08	3.8846e+07	1.4834e+07	1.0519e+07	5.3762e+06	7.2715e+06	7.2422e+06	7.4667e+06	7.3425e+06	8.5934e+06	9.2411e+06	9.5307e+06	9.8347e+06	8.9667e+06	8.3663e+06	7.3173e+06	7.2625e+06	8.0316e+06	7.435e+06	6.6891e+06	5.8156e+06	4.7156e+06	3.7653e+06	2.6592e+06	1.3331e+06	570080	135740	59645.1	12448.3	7015.76	4383.89	1932.41	917.341	351.143	123.355	39.7786	15.6427	43.2013	1.61662	0.034213	0.00317889	0.00117807	0.0015744	2.5134e+07	1.3879e+07	2.5908e+07	1.9819e+07	3.8347e+07	1.3169e+07	8.4214e+06	6.4321e+06	5.2236e+06	3.407e+06	3.9646e+06	4.1019e+06	2.8173e+06	-999	-999	1.1215e+06	0.04069	549060	501990	448520	1.2219e+06	7.5684e+06	898330	577250	146290	134930	167440	225860	138660	193970	158820	211040	220060	202240	235880	201660	189880	103540	53107	32844	95758.6	5933.87	937.124	178.83	19.8599	96.4148	4.77523	1.13713	0.19149	0.113044	0.0768791	0.0121331	-999	-999	-999	0	0.62242	0.41726	6257	6673.7	3884.1	4219.7	129.52	4.6572	128.17	-11.489	-317.4	
18.080300	-0.286300	103.840000	6.620600 -48	3.0	1.908e+09	6.3964e+08	3.4836e+07	1.5773e+07	1.5848e+07	1.1174e+07	1.2112e+07	9.1263e+06	7.8597e+06	7.1493e+06	8.6321e+06	9.2763e+06	9.381e+06	9.6107e+06	8.9159e+06	8.0688e+06	7.078e+06	7.4808e+06	8.6578e+06	7.9711e+06	7.0581e+06	5.933e+06	4.9612e+06	3.8608e+06	2.7004e+06	1.3794e+06	572730	128550	57861.7	12465.9	7049.62	4356.1	1936.68	938.141	355.085	122.939	38.4427	16.6549	43.6485	1.6632	0.0346294	0.00349054	0.00112197	0.00152952	1.6337e+08	3.4697e+07	4.7497e+07	2.6426e+07	1.0956e+07	1.5364e+07	8.4214e+06	2.3155e+07	1.3581e+07	5.9622e+06	7.2685e+06	8.2039e+06	0.2238	4.4128e+06	2.9176e+06	747660	1.008e+06	1.2079e+06	920310	320380	1.1242e+06	3.0051e+06	870250	363460	292570	367980	306970	211740	266660	177810	210740	211040	190840	246040	216620	234670	167480	94054	49897	34991	98430.4	5992.67	910.628	181.079	19.4647	95.5386	4.89356	0.976169	0.382978	0.113044	0.0958844	0.0138181	-999	-999	-999	0	0.63059	0.47222	6038.3	6464.1	3566.7	3851.2	133.63	-7.7829	124.72	-2.2039	-317.4	
18.104200	-0.283590	103.840000	6.620600 -48	3.0	1.8014e+09	5.5062e+08	2.7317e+07	1.7463e+07	1.2623e+07	1.2565e+07	1.061e+07	1.0971e+07	8.1653e+06	8.0832e+06	9.7282e+06	9.3875e+06	1.0329e+07	9.2742e+06	8.8912e+06	9.0847e+06	7.423e+06	8.0556e+06	8.7574e+06	8.1877e+06	7.1901e+06	6.5548e+06	5.2376e+06	4.0926e+06	2.7443e+06	1.5029e+06	605530	131090	56674	12362.5	7022.51	4323.01	2003.72	948.81	357.987	127.806	39.5392	17.5978	45.1377	1.7321	0.0360847	0.0035321	0.00123624	0.00152578	-999	5.5515e+07	1.7272e+07	9.9096e+06	3.5608e+07	1.0975e+07	8.4214e+06	1.4151e+07	6.2683e+06	5.1105e+06	1.3215e+06	512740	804940	1.2608e+06	1.702e+06	934580	1.584e+06	439250	418320	704830	684270	7.2345e+06	926400	320700	243810	318920	297660	197630	154660	226300	232120	243150	220060	200950	215660	226060	151480	69553	41435	33703	100856	6082.8	939.377	180.678	18.9303	94.8146	4.94002	1.0038	0.255319	0.113044	0.101204	0.0137676	-999	-999	-999	0	0.63183	0.46902	5643	6146.7	3794.9	4052.4	121.71	-13.313	127.09	9.5273	-317.4	
18.128100	-0.282390	103.710000	6.616900 -48	3.0	1.599e+09	4.2e+08	2.2556e+07	1.3144e+07	1.6863e+07	1.3218e+07	1.4931e+07	1.1594e+07	1.4691e+07	1.0335e+07	1.0369e+07	9.6628e+06	1.0594e+07	1.0613e+07	1.0665e+07	1.0386e+07	8.1261e+06	7.9625e+06	8.7113e+06	7.9203e+06	6.8865e+06	6.2457e+06	5.4615e+06	4.1212e+06	2.7177e+06	1.632e+06	593900	84574	55371.8	11952.6	6802.66	4227.71	2073.35	950.378	361.334	129.468	40.7395	17.233	45.9277	1.77092	0.0370093	0.00327238	0.00139311	0.00160244	6.2835e+07	2.0818e+07	2.5908e+07	1.9819e+07	5.4782e+06	1.0975e+07	1.0106e+07	3.8592e+06	8.3578e+06	3.407e+06	7.9292e+06	2.051e+06	1.6099e+06	3.152e+06	-999	934580	1.152e+06	658880	1.004e+06	448530	830890	6.7893e+06	1.0106e+06	427600	211300	417050	260460	211740	165330	270750	238230	183510	221780	224140	219510	212430	132810	59278	42602	34347	104236	6234.38	956.509	183.164	20.1243	95.582	5.37578	1.08932	0.19149	-999	0.115177	0.0126985	-999	-999	-999	0	0.63102	0.53095	5286.9	5851.8	3384.1	3647.7	125.53	5.1818	128.26	5.9143	-317.4	
