Holstein
Changes in May 2006 productive life and Net Merit using formulas to be implemented August 2006
PL diff is NewPL - (1.4 x OldPL) [see: http://aipl.arsusda.gov/reference/changes/eval0608.html]
UNOFFICIAL - NOT TO BE USED FOR ADVERTISING!  

                   ________PL_______ _REL__   ___NM$___
Bull ID             New   Old  Diff  New Old  Old  Diff NAAB Code  Name
HOUSA000001766723  -2.9  -2.6   0.7  98  98  -538    49 011HO02143 IONA-FARM HIGHLITE
HOUSA000001767307  -2.7  -1.9  -0.0  72  73  -538    69 011HO02183 KNOB-LICK LINEBACKER-ET
HOUSA000001776318  -1.8  -1.2  -0.1  61  63  -538    50 008HO01147 YOU-DALE WOODSMAN
HOUSA000001804244  -1.6  -1.5   0.5  63  64  -538    89 011HO01432 BELLEVIEW GLENDELL HEADLINER
HOUSA000001813577  -0.5  -0.6   0.3  52  53  -538    70 110HO06246 BEJAY SALLY RIPPER-ET
HOUSA000001881539  -0.7  -0.7   0.3  60  61  -538    73 091HO00848 DREAMSTREET HOSS-ET
HOUSA000001885535   0.6  -0.1   0.7  45  46  -538   102 091HO00850 JMEIER RENDITION
HOUSA000001964340  -2.8  -2.5   0.7  62  63  -538    66 029HO05199 RAINTREE IJON PRINT-ET
HOUSA000001992548  -2.9  -2.5   0.6  65  67  -538    47 008HO01876 WIMSON CAPER-ET
HOUSA000001998552  -3.1  -2.7   0.7  57  58  -538    56 140HO00016 HENSCHEN DISCOVERY-ET
HOUSA000002008691  -4.2  -2.8  -0.3  68  69  -538    27 007HO03202 LUCK-E CASH-IN-ET
HOUSA000002034851  -3.8  -2.6  -0.2  67  68  -538    10 029HO05826 LA-POE H HONEYTREE-ET
HOUSA000001505227  -1.1  -0.3  -0.7  76  78  -539    51 011HO00068 PACLAMAR VOYAGEUR SKYLARK
HOUSA000001524955  -2.2  -1.8   0.3  93  93  -539    66 007HO00124 MD-GAYWINDS WHIRLPIN
HOUSA000001552363  -2.6  -2.6   1.0  59  61  -539    65 003HO00486 MERE-SIDE INSIGNIA KINGMOR
HOUSA000001554104  -4.3  -2.7  -0.5  51  52  -539     9 029HO02406 KLEVER HURLWOOD ROCKMAN DELUXE
HOUSA000001561614  -3.7  -2.3  -0.5  62  64  -539    48 024HO00641 SINKING-SPRINGS ROCKET
HOUSA000001599905  -1.8  -1.0  -0.4  96  96  -539    66 011HO01029 PAULO-BRO KNIGHTBOOTS
HOUSA000001613763  -1.3  -1.9   1.4  55  56  -539    82 011HO01050 DORLOY BOOTMAKER JULIETTE
HOUSA000001615473  -0.2  -0.9   1.1  43  44  -539   110 100HO01070 SEMOG BOOTMAKER
HOUSA000001629431  -1.4  -1.2   0.3  89  90  -539    82 009HO00173 WHITTIER-FARMS SIR BRUCE
HOUSA000001630162   0.8  -0.2   1.1  61  63  -539   105 029HO02714 WINTERCREST SUNMAKER
HOUSA000001631371  -3.1  -1.7  -0.7  50  51  -539     5 029HO02707 FLEETRIDGE SKY PRINCE
HOUSA000001653364  -1.2  -1.6   1.0  48  49  -539    70 110HO05101 RINCON DANDI DEMON
HOUSA000001663425  -1.2  -1.4   0.8  48  50  -539    82 110HO06269 DELLFIELD TREASURE BOOT
HOUSA000001671189  -1.3  -1.4   0.7  57  58  -539    61 029HO03058 KOOI TRIUNE PAUL
HOUSA000001677582  -2.4  -1.6  -0.2  96  96  -539    28 015HO00209 STERK EXCLUSIVE
HOUSA000001684411  -1.2  -0.8  -0.1  63  65  -539    77 029HO03110 CEDAR-RO CHIEF V I P
HOUSA000001685124  -2.9  -1.9  -0.2  59  61  -539    52 040HO02422 ARLINDA MORRIS
HOUSA000001685126  -1.6  -1.1  -0.1  96  96  -539    44 014HO00412 ARLINDA TRISTAR
HOUSA000001700705  -3.5  -2.8   0.4  62  64  -539    48 003HO00857 BOSTON-DALE CORMAC RICH
HOUSA000001703712  -0.1  -0.8   1.0  58  59  -539   109 007HO00712 OAKVIEW RON PRINCE GARLAND
HOUSA000001733678  -2.9  -1.5  -0.8  56  57  -539     8 023HO00229 EXRANCO COMET-ET
HOUSA000001740038  -2.8  -1.5  -0.7  53  53  -539    30 040HO02762 COLDSPRINGS HORACE-TWIN
HOUSA000001768927  -0.6  -0.8   0.5  53  54  -539    88 029HO04870 GKURTH TESK-HOLM BOOT
HOUSA000001771147  -1.0  -1.4   1.0  49  49  -539    78 040HO02816 JAY-JAC LIBERATOR
HOUSA000001810619  -0.4  -0.5   0.3  63  65  -539    77 007HO01217 STOOKEY HOPE HERITAGE-ET
HOUSA000001812821  -1.6  -0.4  -1.0  99  99  -539    49 007HO01228 ENG-AMER LANCELOT-ET
HOUSA000001831687  -3.7  -2.6  -0.1  62  63  -539    22 011HO01552 LAVAMERE GILTEX MASTER
HOUSA000001836054  -2.1  -1.6   0.1  60  61  -539    52 029HO04021 LWS CHARLIE LAD
HOUSA000001844330   0.3   0.4  -0.3  53  54  -539    80 008HO00108 BEECHER VISCOUNT-TWIN
HOUSA000001861373  -1.7  -1.5   0.4  72  77  -539    83 029HO04200 JON-VEL CAVALIER GALLANT-RED
HOUSA000001986935  -2.9  -2.0  -0.1  59  59  -539    27 029HO05433 LEE-GIN VALIANT MARTY-ET
HOUSA000001278644  -2.4  -1.3  -0.6  99  99  -540    48 003HO00025 SIR SEELEY ADANTHA GENE
HOUSA000001539586  -1.4  -1.9   1.3  51  53  -540    81 029HO02371 DE-KAY PRINCE BESSIE
HOUSA000001577945  -1.1  -0.4  -0.5  62  64  -540    56 029HO02493 D-V-C IVANHOE KAVALIER
HOUSA000001654996  -2.4  -1.3  -0.6  64  66  -540    33 014HO00560 DUNGA-BROOK ELEVATION HIGHBOY
HOUSA000001655959  -3.8  -2.1  -0.9  96  96  -540     4 040HO02270 MAGROVE CHICO
HOUSA000001674699  -2.8  -0.9  -1.5  65  67  -540    48 003HO00765 SABINA BOLD C BEV BLACK
HOUSA000001680217  -0.9  -0.7   0.1  62  64  -540    92 021HO00279 PECATONICA BURKGOV SUNGLOW
HOUSA000001698985  -4.0  -3.4   0.8  78  80  -540    16 029HO03185 BOSSIR BIG TIME
HOUSA000001726246  -1.3  -1.2   0.4  70  72  -540    71 001HO00278 R-E-W CHARTER OAK
HOUSA000001742918  -3.6  -1.6  -1.4  51  52  -540    -3 110HO06352 MINCO GLENDELL HECTOR
HOUSA000001761308  -0.3  -1.1   1.2  62  63  -540    96 015HO00320 MARLU CLASSIC
HOUSA000001781247  -2.8  -2.0   0.0  96  96  -540    26 029HO03627 PARKER GLENDELL SATURN
HOUSA000001802037  -1.7  -0.9  -0.4  70  71  -540    41 009HO00696 KINGSTEAD WHOPPER
HOUSA000001802072  -1.6  -1.4   0.4  99  99  -540    70 007HO01513 NEEDLE-LANE JON-RED
HOUSA000001815566  -1.9  -2.1   1.0  67  69  -540    71 008HO01304 MAHRUD HIGHLITE
HOUSA000001828893  -0.7  -0.5   0.0  46  47  -540    81 029HO04857 SELLCREST DON DALE-RED-ET
HOUSA000001846607  -1.2  -1.0   0.2  72  73  -540    65 021HO00682 WILLSHOLM PETE EXCEL-ET
HOUSA000001854521  -2.5  -1.9   0.2  59  59  -540    52 054HO00027 KENJO PERSUADER VINCE
HOUSA000001887467  -4.6  -2.7  -0.8  45  46  -540    -1 100HO01720 FRANKS-FARMS LIL JUMPER
HOUSA000001896324  -3.6  -3.1   0.7  58  58  -540    48 029HO04507 SANFORDDALE SPORT WRITER-TWIN
HOUSA000001943467  -3.1  -1.5  -1.0  60  61  -540    14 100HO01928 ROWNOAK VALOR
HOUSA000001976343  -2.0  -1.3  -0.2  47  47  -540    50 107HO00827 RUSTIC-VIEW VALIANT VIC
HOUSA000001419087   0.1  -0.7   1.1  90  91  -541   121 029HO01878 SANDHURST NEPTUNE JASON
HOUSA000001495471  -2.7  -1.2  -1.0  55  58  -541    34 003HO00337 WINSOR ACRES PERCY ORLO
HOUSA000001552480  -2.8  -0.8  -1.7  56  59  -541    44 003HO00485 IVY ACRES BISHOP OLIVER
HOUSA000001560385  -2.0  -1.6   0.2  52  54  -541    66 021HO00295 SINKING-SPRINGS APOLLO LEADER
HOUSA000001588496  -1.6  -0.7  -0.6  63  65  -541    59 007HO00198 E-Z-ACRES FOND DEAN-TWIN
HOUSA000001603076  -0.9  -0.9   0.4  90  91  -541    48 040HO02533 COLDSPRINGS PENCOR BELLMAN
HOUSA000001606929  -2.0  -2.1   0.9  79  81  -541    80 031HO00039 ROCBY MATT PETUNIA JUDGE
HOUSA000001624823  -3.9  -3.0   0.3  54  56  -541    29 011HO01060 WILLARDS MOSE IDEAL
HOUSA000001641779  -2.2  -1.4  -0.2  68  70  -541    69 021HO00258 DANWOOD REFLECTION BURKGOV JON
HOUSA000001668947   0.1  -0.5   0.8  56  57  -541   103 007HO00510 LONG-HAVEN JEWELER
HOUSA000001672572  -2.2  -1.2  -0.5  49  50  -541    49 029HO03039 RUANN C O D
HOUSA000001673493  -1.9  -1.7   0.5  52  54  -541    90 083HO00467 FV KINGDOM-VIEW TOBY
HOUSA000001675905  -1.7  -1.6   0.5  53  54  -541    78 007HO02188 CARNATION FINALIST
HOUSA000001683349  -0.3  -0.2  -0.0  59  61  -541    81 029HO03053 MAR-CLY GAY INFLATION
HOUSA000001697568  -2.2  -1.3  -0.4  62  64  -541    29 029HO03189 ARLINDA FAUST
HOUSA000001702931   1.7  -0.9   3.0  54  56  -541   143 016HO00105 WAUK-A-WAY JOHNSONS JEWEL
HOUSA000001711509  -1.4  -0.8  -0.3  55  57  -541    61 007HO00770 MULDER STAR GAZER
HOUSA000001721918  -0.8  -1.7   1.6  50  50  -541    86 110HO06374 BAR-VEE LUCKY ROCKET
HOUSA000001724977   0.1  -0.3   0.5  67  69  -541   112 003HO00951 LARK-RIDGE FANFARE
HOUSA000001729131  -4.0  -2.2  -0.9  47  48  -541    22 031HO00153 BANOS CHIEF OLIVE
HOUSA000001770805  -0.4  -1.3   1.4  63  65  -541    90 008HO01113 PANDADALE KING COLE
HOUSA000001787092  -1.8  -1.4   0.2  59  60  -541    62 040HO02875 RANSOM-RAIL PAUL
HOUSA000001792506  -2.0  -1.6   0.2  64  65  -541    53 007HO01098 MILESTONE KAM-JA NELDA
HOUSA000001844625  -1.7  -1.4   0.3  52  53  -541    72 100HO01343 ARLINDA RENN
HOUSA000001857581  -1.4  -0.6  -0.6  51  52  -541    55 083HO00855 NEEDLE-LANE SUMMIT-RED
HOUSA000001873791  -2.2  -1.3  -0.4  63  64  -541    47 029HO04131 WAKEHILL HARPER-ET
HOUSA000001897787  -3.1  -3.0   1.1  70  72  -541    77 091HO01264 DREAMSTREET GENIUS-RED-ET
HOUSA000001935845  -3.0  -1.4  -1.0  54  55  -541     9 100HO02823 SIR MAYNARD
HOUSA000001940766  -2.6  -2.2   0.5  63  63  -541    55 014HO00858 CLOVER-MATT-WEST KODAC-ET
HOUSA000001967501  -3.0  -2.2   0.1  66  67  -541    13 011HO01804 MI-VALLEY FELECIAS JORDAN
HOUSA000001968819  -1.8  -0.9  -0.5  56  57  -541    31 091HO01912 RON-DE-RO VALIANT APOLLO
HOCAN000000389707  -3.2  -2.9   0.9  53  54  -542    55 070HO00486 HUNTSDALE MERCHANT
HOUSA000001406271  -2.4  -1.3  -0.6  99  99  -542    52 001HO00092 HARBORCREST SUNSHINE
HOUSA000001460566  -1.1  -1.0   0.3  94  94  -542    66 015HO00117 WINTERTHUR IVANHOE EDEN SELECT
HOUSA000001472785  -3.8  -2.4  -0.4  53  54  -542    18 029HO02161 ELMVALE STYLEMASTER
HOUSA000001486402  -0.1  -1.1   1.4  60  61  -542    94 029HO02224 GAYMERE KBOP POSCH
HOUSA000001508460  -3.4  -2.4  -0.0  61  63  -542    42 003HO00370 TRAILBEND PERFECTION ROB PERKY
HOUSA000001510512  -2.7  -1.4  -0.7  58  61  -542    54 003HO00391 COYNE-FARMS GLARUS BOY
HOUSA000001527029  -4.4  -2.7  -0.6  55  54  -542    25 029HO02361 EL-PAJARO ROBURKE-TWIN
HOUSA000001546177  -1.3  -0.9  -0.0  97  97  -542    78 040HO02325 WIS MAGICIAN GRAY VIEW
HOUSA000001556837  -3.0  -2.4   0.4  62  64  -542    38 003HO00506 COOKLEE DELUXE
HOUSA000001616993   3.0   0.5   2.3  80  82  -542   162 008HO00169 PACLAMAR TRIUNE MERIDIAN
HOUSA000001634049  -2.2  -1.6   0.0  74  76  -542    42 040HO02219 ROYALANE SANDY MASTER STYLE
HOUSA000001637253  -2.4  -1.3  -0.6  66  68  -542    49 007HO02162 PACK-HERD ELEVATION JAMIE
HOUSA000001647640  -1.1  -0.7  -0.1  70  72  -542    81 031HO00228 CODERVIEW IVAN ARLINDA CHIEF
HOUSA000001699054  -2.1  -1.4  -0.1  94  94  -542    61 118HO00315 MONTY-KAY CHIEF ELEVATION
HOUSA000001703247  -2.1  -1.7   0.3  62  63  -542    64 029HO04249 WELMAC GAY AMOS-TWIN
HOUSA000001716083   0.9   0.2   0.6  66  67  -542    98 011HO02090 DIAMOND-S MARCUS RICKO-ET
HOUSA000001728501  -3.8  -2.1  -0.9  67  68  -542    33 021HO00389 MIL-NOR CHIEF JADE
HOUSA000001738828  -0.6  -1.2   1.1  66  68  -542   101 003HO01021 SHURLAKE MARINER
HOUSA000001749514  -1.3  -1.4   0.7  63  64  -542    51 029HO03454 REMVALE DEMAND ACTION
HOUSA000001761660  -1.9  -1.7   0.5  49  49  -542    39 031HO00259 RU-WIN KIT BUILDER GENEVA GUS
HOUSA000001774923  -1.3  -1.1   0.2  58  60  -542    71 029HO04285 HARDYS BATTLESTAR GALACTICA
HOUSA000001775975  -1.7  -1.1  -0.2  64  66  -542    53 008HO01175 ALTS-ACRES STARBUCK SPRINT
HOUSA000001783874  -2.3  -1.6  -0.1  49  50  -542    40 031HO00236 CAL-CAB DEWAYNE
HOUSA000001870193   0.7   0.0   0.7  59  60  -542   118 011HO02543 SCHWOCHS COLONEL LYLE-ET
HOUSA000001872721  -0.9  -1.1   0.6  60  61  -542    58 021HO00729 MEL-EST ILLINI PERFECT THOR
HOUSA000001882373  -1.0  -1.7   1.4  63  64  -542    90 011HO01604 SHELAND BUTTERDAY STRAUSS
HOUSA000001897762  -2.6  -1.7  -0.2  66  67  -542    36 021HO00795 ZELSON PETE MATADOR-ET
HOUSA000001973318  -2.0  -1.5   0.1  62  63  -542    54 076HO00061 MOOKOWN TONY LAD-ET
HOUSA000002070853  -3.8  -2.7  -0.0  53  53  -542    -2 100HO05554 BOSSIR BRUCE SPRINGSTEIN
HOUSA000002080496  -6.1  -4.6   0.3  60  62  -542   -17 008HO02569 KNOXLAND C ABRACADABRA
HOUSA000001290716  -2.1  -1.3  -0.3  98  98  -543    78 003HO00154 HOWACRES HOMESTEAD BRUCE LAD
HOUSA000001573660  -1.6  -1.8   0.9  95  95  -543    78 017HO00248 SUNNYSIDE-M ROMEO-TWIN
HOUSA000001618833  -3.9  -2.3  -0.7  49  50  -543    16 007HO00274 SINKING-SPRINGS TOP SUMMIT
HOUSA000001621882  -1.2  -1.6   1.0  66  69  -543    68 007HO00288 RINEHART GUIDING STAR
HOUSA000001630269  -3.1  -1.1  -1.6  55  57  -543    26 007HO00419 MICHIGAN SKYLINE CHIEF
HOUSA000001644890  -1.9  -2.4   1.5  51  52  -543    81 007HO02163 WINFARM MAGIC MATE
HOUSA000001660099  -1.5  -1.5   0.6  46  47  -543    91 110HO07005 HARPAIN BOOTMAKER ROYAL
HOUSA000001713806   0.0  -1.2   1.7  63  65  -543   104 007HO00762 RODONWA ELEVATOR
HOUSA000001725907  -2.0  -1.9   0.7  79  81  -543    63 015HO00273 DIXIE-LEE MASTERPIECE
HOUSA000001731322  -1.8  -0.9  -0.5  69  70  -543    53 009HO00595 ART-ACRES KINGPIN BEAVER
HOUSA000001736080  -1.6  -1.4   0.4  62  63  -543    91 029HO03369 O-BEE JUPITER HARLEY
HOUSA000001740289  -2.4  -1.4  -0.4  63  65  -543    52 003HO01027 BRUBON BUCK
HOUSA000001757702  -3.2  -2.3   0.0  58  59  -543    36 029HO04333 MUN-CRE MAXI
HOUSA000001766159  -5.5  -3.5  -0.6  81  83  -543     8 003HO01101 DARLING-FARM RAGTIME
HOUSA000001769378  -3.5  -3.0   0.7  83  84  -543    45 008HO01107 JOMETS KLONDIKE
HOUSA000001769379   0.8  -0.3   1.2  74  76  -543   141 008HO01108 STANVER KEYNOTER
HOUSA000001789948  -1.8  -1.6   0.4  64  66  -543    71 008HO01194 COLLINS-CREST CAMELOT
HOUSA000001812829  -3.3  -1.8  -0.8  56  57  -543    20 100HO01146 LIME-HOLLOW HAIL THE CHIEF-ET
HOUSA000001813858  -5.3  -4.0   0.3  87  88  -543    -6 007HO01321 TRI-D-ACRES REPETE
HOUSA000001850492  -3.1  -2.4   0.3  73  75  -543    46 029HO04067 BURKET-FALLS LOOTMAKER-ET
HOUSA000001916257   1.6   0.5   0.9  44  44  -543   103 122HO00165 BANOS TRADITION GLEN
HOUSA000001931855  -0.2  -0.1  -0.1  62  62  -543    60 019HO01153 SIR OAK GREEN MILKY WAY-ET
HOUSA000001973146   0.0  -0.4   0.6  52  53  -543   102 100HO02352 BTC MR SIMON IVANHOE-ET
HOUSA000001973329  -0.4  -0.7   0.6  46  47  -543    94 076HO01286 SWEET SID APOLLO SUPER STAR-ET
HOUSA000002099278  -3.0  -2.6   0.6  61  61  -543    33 011HO00409 MR WILLOWCRAG CENTRA NOBLE-RED
HOCAN000000335958  -1.1  -1.0   0.3  71  72  -544    59 070HO00155 HILLTOPPER ROLLS ROYCE
HOCAN000000358312   0.4   0.5  -0.3  45  45  -544    96 072HO00331 WYKHOLME DEWDROP REX
HOUSA000001415015  -1.6  -1.3   0.2  98  98  -544    43 021HO00166 THONYMA BURKE MOSE USEFUL
HOUSA000001461578  -3.6  -2.9   0.5  98  99  -544    30 029HO01890 FINEVIEW K B O P TONY
HOUSA000001487787  -1.3  -1.3   0.5  88  89  -544    80 007HO00321 LEWVINA SIR LANCELOT
HOUSA000001492241  -2.2  -1.1  -0.7  73  75  -544    55 003HO00329 DUNGA BROOK INKA BURGENE
HOUSA000001525779  -1.1  -0.3  -0.7  63  66  -544    57 003HO00416 GREEN-PASTURES SCD IDEAL-TWIN
HOUSA000001542341  -1.0  -1.0   0.4  57  58  -544    67 021HO00183 MAYTAG BURKGOV VEEDICTION
HOUSA000001551451   0.2  -1.0   1.6  50  51  -544   126 045HO00046 WILLARDS CRUSADER BARB
HOUSA000001563897  -2.3  -1.8   0.2  98  99  -544    53 007HO00147 ROUND-OAK ROCKMAN
HOUSA000001572390  -3.4  -1.8  -0.9  78  80  -544    14 001HO00251 LE FEVRE ELLA CHIEF BUDA
HOUSA000001591398  -2.2  -2.0   0.6  88  89  -544    46 040HO02514 ARLINDA ASTROCHARM
HOUSA000001670031  -4.1  -2.3  -0.9  91  92  -544    -7 015HO00200 WEIKLAND IRA EVE INTENSE
HOUSA000001672050  -2.5  -1.5  -0.4  65  66  -544    46 007HO00538 THUMB-PRIDE MATCHMAKER
HOUSA000001680042   1.2   0.2   0.9  61  62  -544    97 007HO00573 STRICKLER PERFORMER KOJO
HOUSA000001689472  -0.2  -0.7   0.8  65  67  -544    86 021HO00321 MILLERSDALE MAJESTY LUCKY-TWIN
HOUSA000001699347   0.0  -0.1   0.1  66  68  -544    95 003HO00855 WHARTON-VALLEY RAGOAK
HOUSA000001706418  -3.5  -2.5  -0.0  78  79  -544     9 007HO00720 CAL-CAB MAGNUM
HOUSA000001707006   0.8   0.3   0.4  60  62  -544   103 029HO03229 LOMA-BAJA ELEVATION RODEO
HOUSA000001708453  -1.3  -0.8  -0.2  62  63  -544    77 007HO00745 BEL-DAR PRECISION
HOUSA000001721369  -2.8  -1.7  -0.4  99  99  -544    -5 008HO00452 MIL-NOR-II DESIGN
HOUSA000001740313  -1.3  -0.9  -0.0  45  49  -544    61 001HO00311 SELLCREST TOP ANDY-RED
HOUSA000001750307  -2.9  -2.0  -0.1  72  74  -544    37 009HO00634 HUL-BRITE CRACKERJACK
HOUSA000001754380   0.4   0.0   0.4  63  64  -544    79 003HO01103 COLLINS-CREST SQUIRE
HOUSA000001757413  -1.8  -2.1   1.1  70  71  -544    82 029HO04294 KNOB-LICK GALAXY-ET
HOUSA000001769902  -1.6  -1.9   1.1  63  64  -544    53 040HO02830 RO-KA-H CONDUCTOR JUSTIN
HOUSA000001780085  -3.1  -2.2  -0.0  61  63  -544    48 001HO00351 HIGHER-VIEW CELEBRITY-ET
HOUSA000001780750  -1.5  -0.2  -1.2  55  55  -544    61 100HO01502 ARLINDA CHIEF CANAN
HOUSA000001785861  -1.2  -1.5   0.9  63  64  -544    78 011HO02168 MARLU WINNING TRICK
HOUSA000001791448  -0.3  -0.6   0.5  47  48  -544    89 031HO00280 FUTURE-DREAM LANDRY
HOUSA000001798447  -1.1  -1.1   0.4  74  79  -544   110 014HO00009 HAYESCREST FANTASTIC-RED
HOUSA000001807175  -4.1  -2.5  -0.6  73  75  -544     5 021HO01435 BIGFIELD CHIEF MARK
HOUSA000001808041  -3.7  -2.7   0.1  60  61  -544    30 029HO03719 DE-RED-POLLED CONDUCTOR EVAN
HOUSA000001828847  -2.2  -0.7  -1.2  62  64  -544    53 008HO01307 SHIRBERT CHIEF RIPOFF
HOUSA000001830864  -1.9  -1.4   0.1  41  42  -544    59 100HO01193 ALEGRE CAPTAIN MARVEL
HOUSA000001833825  -4.4  -2.3  -1.2  71  72  -544    -1 076HO00017 DALE-PRIDE FOBES FREDDIE-ET
HOUSA000001888139   0.4   0.2   0.1  69  70  -544   112 029HO04485 VIGO STRADIVARI-ET
HOUSA000001975321  -1.2  -0.5  -0.5  76  77  -544    50 009HO01068 PETICOTE DASHER-ET
HOCAN000000386740  -2.8  -2.1   0.1  47  47  -545    41 073HO01077 GHIELEN MAXIMUS ET-RED
HOUSA000001513691  -3.0  -2.0  -0.2  53  54  -545    46 029HO02318 SLEEPY-HOLLOW ALBINA KING
HOUSA000001550889  -2.1  -1.3  -0.3  87  88  -545    61 014HO00341 HOBBSHAVEN MATT NITCHIZ
HOUSA000001574675  -1.2  -0.8  -0.1  67  69  -545    74 009HO00115 MARBETH STANDOUT-TWIN
HOUSA000001590168  -2.5  -2.4   0.9  50  51  -545    60 014HO00283 FAR-ACRES ELAN
HOUSA000001611273  -0.8  -0.5  -0.1  80  81  -545    89 003HO00644 STAR-LU SENSATION RICK
HOUSA000001635967   1.3   0.9   0.0  76  78  -545   124 009HO00186 ELEVATION PEACEMAKER
HOUSA000001677737  -5.3  -3.3  -0.7  63  65  -545     9 003HO00781 OLIVER-MT-VIEW KING HENRY
HOUSA000001680575  -0.7  -0.9   0.6  50  52  -545    95 110HO06319 COLDSPRINGS KINGPIN ERIC
HOUSA000001682090  -0.8  -1.3   1.0  62  63  -545    96 007HO00564 DRENDEL COMETEER
HOUSA000001699804  -2.7  -1.6  -0.5  85  86  -545    19 007HO00685 IV-ANN CHIEF STRIKER
HOUSA000001707145  -2.2  -1.4  -0.2  69  71  -545    33 021HO00576 SAGESER ELEVATION DIAMOND
HOUSA000001728396  -2.2  -1.5  -0.1  75  77  -545    57 003HO00932 ECCLES FARM TOP ECHELON
HOUSA000001732627  -2.5  -1.5  -0.4  58  59  -545    48 110HO06104 O-BEE MAGNET MAGIC
HOUSA000001771514  -1.1  -0.5  -0.4  61  62  -545    43 014HO00502 CHAPEL-BANK MARAUDER
HOUSA000001805239  -2.9  -1.6  -0.7  77  79  -545    42 015HO00370 BLACK-PINE ABBY AMEN
HOUSA000001805910  -2.1  -1.7   0.3  53  54  -545    20 009HO00705 LONG-BROOK STARGAZER
HOUSA000001809371  -2.4  -2.0   0.4  93  94  -545    34 007HO01244 STRAIGHT-PINE COM-PETE-ET
HOUSA000001812753  -0.6  -1.2   1.1  54  55  -545   108 015HO00395 IVANMAR ANTONIO
HOUSA000001823865  -1.0  -0.4  -0.4  61  62  -545    68 029HO03804 OAK-GREEN CHIEF AMBASSADOR-ET
HOUSA000001849165  -2.5  -1.7  -0.1  63  65  -545    45 100HO01364 HILMAR AGENT
HOUSA000001893014  -2.3  -1.5  -0.2  65  66  -545    70 009HO00880 HONNETTE GLENDELL FRESNO-ET
HOUSA000001932393  -3.8  -2.5  -0.3  45  45  -545    39 091HO01481 SIR CHIEF PREMIER-ET
HOUSA000001933478   0.4  -0.6   1.2  52  53  -545    86 100HO02091 KEYSTONE PETE MARSHALL-ET
HOUSA000001957093  -1.5  -1.4   0.5  68  70  -545    53 023HO00291 MARVO TYCOON-ET
HOUSA000001964993  -2.6  -1.8  -0.1  65  67  -545    41 008HO01764 WEEPING-HOLLOW KINGSTON
HOUSA000001967568  -1.6  -2.0   1.2  67  69  -545    92 008HO01800 COUNCIL-ROCK TRADE MARK
HOUSA000002006964  -1.6  -0.9  -0.3  72  75  -545    76 014HO00955 SHAVER FARM HILARY-RED-ET
HOUSA000002068071  -2.3  -1.7   0.1  53  54  -545    62 100HO05359 T-C-J NEVADA-ET
HOUSA000002126100  -3.3  -2.3  -0.1  66  67  -545    35 009HO01628 MR CONANT BS STEPHEN-ET
HOUSA000001471956  -1.7  -1.3   0.1  99  99  -546    26 009HO00360 HEATHERSTONE LUCKY TYPEBLAZER
HOUSA000001520607  -1.6  -1.4   0.4  68  70  -546    74 019HO00060 ROUND-OAK CITATION
HOUSA000001559957  -1.8  -1.2  -0.1  98  98  -546    86 017HO00244 SAPA-SKA RULER ROCKMAN
HOUSA000001591611   0.3   0.2   0.0  68  71  -546   113 021HO00219 FILCO PIONEER SUNSHINE
HOUSA000001608353  -0.6  -0.7   0.4  96  96  -546   126 029HO02820 PACLAMAR MASTER
HOUSA000001612814  -1.9  -1.8   0.6  80  81  -546    72 029HO02647 VUE-CLAIRE IVANHOE PACEMAKER
HOUSA000001613521  -4.3  -2.2  -1.2  78  80  -546    -3 003HO00646 CHAMPLAINSIDE SHERLOCK BURKE
HOUSA000001625457  -5.2  -3.1  -0.9  64  66  -546    -3 009HO00161 STAFFORDSHIRE MARLU JUDD
HOUSA000001630660  -2.1  -1.3  -0.3  74  75  -546    52 040HO02229 SAPA-SKA LIGHTNING CHIEF
HOUSA000001633194   0.0  -0.5   0.7  62  63  -546    91 110HO06022 CEDAR-ROSE PACLAMAR EDITION
HOUSA000001640803  -0.3   0.1  -0.4  87  88  -546    61 029HO02804 CLINTON-CAMP ELEVATION ARIEL
HOUSA000001671184  -3.1  -2.1  -0.2  65  67  -546    18 003HO00768 MCMURDY-BROOK ORION
HOUSA000001672162   0.6   0.1   0.5  51  52  -546    87 011HO02050 MARLU ELEVATION
HOUSA000001701075  -1.1  -1.1   0.4  53  53  -546    55 001HO00321 AJAY ELEVATION APOLO OF JMEIER
HOUSA000001713340  -2.0  -1.2  -0.3  68  70  -546    51 029HO03281 ARLINDA TIMBER
HOUSA000001725233   2.3   0.5   1.6  46  45  -546   158 083HO00448 ELMCREST BOOTMAKER 1
HOUSA000001735255  -1.7  -1.9   1.0  75  77  -546   103 017HO00402 BIGFIELD KINGPIN SUPREME
HOUSA000001741043  -2.9  -1.0  -1.5  72  74  -546    50 017HO00403 ASPENWAY BLACK B MATT
HOUSA000001745493  -2.3  -1.7   0.1  55  56  -546    44 014HO00475 AHL-MEHL MONTAGE
HOUSA000001748990  -0.6  -1.3   1.2  65  65  -546   104 029HO03485 STAGHEAD RENAISSANCE
HOUSA000001757793  -0.6  -0.4  -0.0  49  49  -546    77 110HO06391 AMES PROUD ROCKET
HOUSA000001762779  -3.7  -2.5  -0.2  50  51  -546    34 110HO06398 WINTERMEN CHIEF REWARD
HOUSA000001781132  -1.3  -1.3   0.5  64  66  -546    88 008HO00357 LAWCREST MERIT
