UT	Glat	Glon	Radius	Dst	Kp	E26.7-33.8eV	E33.8-43.8eV	E43.8-55.0eV	E55.0-72.9eV	E72.9-94.8eV	E94.8-121.0eV	E121.0-159.0eV	E159.0-207.0eV	E207.0-270.0eV	E270.0-353.0eV	E353.0-468.0eV	E468.0-607.0eV	E607.0-796.0eV	E.796-1.05keV	E1.05-1.39kev	E1.39-1.83keV	E1.83-2.40keV	E2.40-3.10keV	E3.10-4.11keV	E4.11-5.39keV	E5.39-7.08keV	E7.08-9.29keV	E9.29-12.2keV	E12.2-16.0keV	E16.0-21.0keV	E21.0-27.6keV	E27.6-36.2keV	E36.2-47.5keV	E50-75keV	E75-105keV	E105-150keV	E150-225keV	E225-315keV	E315-500keV	E500-750keV	E0.75-1.1MeV	E1.1-1.5MeV	E>1.5MeV	E0.7-1.8MeV	E1.8-3.5MeV	E3.5-6.0MeV	E6.0-7.8MeV	E7.8-10.8	E10.8-25.8	P1.35-1.8eV	P1.8-2.2eV	P2.2-2.9eV	P2.9-3.8eV	P3.8-5.0eV	P5.0-6.8eV	P6.8-9.1eV	P9.1-11.8eV	P11.8-14.8eV	P14.8-18.4eV	P18.4-22.8eV	P22.8-29.3eV	P29.3-35.9eV	P35.9-45.9eV	P45.9-59.1eV	P59.1-75.7eV	P75.7-97.6eV	P97.6-126.0eV	P126.0-163.0eV	P163.0-212.0eV	P212.0-276.0eV	P276.0-362.0eV	P362.0-475.0eV	P475.0-619.0eV	P619.0-811.0eV	P.811-1.070keV	P1.07-1.40keV	P1.40-1.84keV	P1.84-2.38keV	P2.38-3.13keV	P3.13-4.09keV	P4.09-5.37keV	P5.37-7.04keV	P7.04-9.21keV	P9.21-12.1keV	P12.1-15.8keV	P15.8-20.7keV	P20.7-27.1keV	P27.1-35.5keV	P35.5-46.5keV	P50-75keV	P75-113keV	P113-170keV	P170-250keV	P250-400keV	P400-670keV	P0.67-1.2MeV	P1.2-1.9MeV	P1.9-3.1MeV	P3.1-5.0MeV	P5.0-7.7MeV	P7.7-50.0MeV	P11-14MeV	P14-20MeV	P>20Mev	DENLP	DENHP	DENHE	TPARHP	TPERHP	TPARHE	TPERHE	THETA_P	PHI_P	THETA_E	PHI_E	SC_POTEN
6.148600	-1.726700	70.447000	6.608500 -22	3.0	3.2855e+08	2.2864e+08	1.7002e+08	1.0753e+08	6.7126e+07	4.4974e+07	2.9945e+07	2.0983e+07	1.6212e+07	1.3154e+07	9.1111e+06	5.7158e+06	3.3715e+06	2.1817e+06	1.5292e+06	1.4245e+06	1.4629e+06	1.8177e+06	2.0528e+06	2.212e+06	1.7083e+06	1.2215e+06	670940	340850	185120	101470	42019	16203	48060.6	5183.63	3441.2	2090.24	852.578	350.565	75.5328	22.5644	8.21019	3.15406	9.30906	0.520214	0.0143514	0.00423852	0.00226263	0.0017539	2.5574e+07	2.8734e+06	3.5476e+07	1.3402e+07	1.1626e+07	6.7026e+06	1.2883e+07	9.1822e+06	1.0307e+07	7.8396e+06	7.4171e+06	5.8547e+06	4.875e+06	3.6282e+06	1.8401e+06	1.6054e+06	1.1123e+06	916290	821830	819500	555830	248510	485130	347760	179800	261500	216140	208280	222870	299920	263810	140550	59130	84607	151160	172260	222210	168320	127810	104410	130246	11183.8	2304.83	527.846	87.3675	104.929	1.475	0.256956	0.0892188	-999	0.0642262	0.00237165	-999	-999	-999	1.3354	0.71475	0.44833	7417.5	9245.7	481.94	772.4	105.3	-8.3535	106.19	-8.9581	-0.43224	
6.172500	-1.726700	70.447000	6.608500 -22	3.0	3.1597e+08	2.3262e+08	1.7106e+08	1.1208e+08	6.9583e+07	4.7e+07	2.9222e+07	2.1934e+07	1.6859e+07	1.2419e+07	8.7936e+06	5.9639e+06	3.7333e+06	2.1892e+06	1.595e+06	1.3604e+06	1.5603e+06	1.8514e+06	2.0871e+06	2.0268e+06	1.619e+06	1.2186e+06	685530	337010	173500	88642	44737	19009	48547.1	5263.63	3481.81	2112.3	870.278	352.681	75.4941	21.9241	8.25673	2.95974	9.52262	0.520296	0.0146282	0.00409827	0.00260857	0.00172211	2.2006e+07	8.384e+06	1.3272e+07	1.3779e+07	5.1391e+06	7.7906e+06	706880	1.3074e+07	1.2878e+07	1.1951e+07	4.6992e+06	4.3615e+06	3.9748e+06	3.3351e+06	539260	1.6907e+06	1.1159e+06	1.2798e+06	629320	273720	651150	515470	229650	237410	252440	249290	162420	218080	291150	254510	230750	95557	49642	106520	151700	183780	220120	187020	125200	98819	129679	11290.5	2327.37	532.947	90.2279	107	1.24208	0.205135	0.0892188	0.0522222	0.0564626	0.00277158	-999	-999	-999	1.1843	0.71777	0.45247	7494.6	9331.3	467.45	750.78	103.45	-10.858	107.04	-9.1468	-0.5332	
6.196400	-1.726700	70.447000	6.608500 -22	3.0	3.216e+08	2.3793e+08	1.614e+08	1.001e+08	6.7545e+07	4.6614e+07	2.9753e+07	2.1131e+07	1.5626e+07	1.2309e+07	8.5463e+06	5.5669e+06	3.5484e+06	1.9012e+06	1.4819e+06	1.382e+06	1.4932e+06	1.7794e+06	2.0052e+06	1.9439e+06	1.7901e+06	1.2153e+06	594410	327640	166700	89475	40299	23751	49544.4	5289.31	3523.86	2131.85	873.267	354.784	76.1139	22.4899	7.73211	3.04871	9.48837	0.512303	0.0144761	0.00378662	0.00227198	0.00168098	1.8339e+07	1.6768e+07	2.2638e+07	1.1868e+07	1.0386e+07	1.9342e+06	4.301e+06	1.1404e+07	1.3216e+07	7.5317e+06	3.0195e+06	2.8259e+06	2.7754e+06	3.3158e+06	1.4045e+06	749490	981310	250600	629320	181090	442800	281970	253980	338200	266810	224870	228950	248240	238730	256780	236580	125750	49091	97568	131640	182770	230770	180660	125010	96681	129032	11372.5	2383.15	549.498	89.0655	109.725	1.30801	0.196422	-999	0.0522222	0.0525955	0.00267392	-999	-999	-999	1.0424	0.71269	0.4432	7448.7	9623.5	464.49	742.79	106.78	-8.6241	107.57	-9.2358	-0.60455	
6.220300	-1.726700	70.447000	6.608500 -22	3.0	3.2845e+08	2.3003e+08	1.7114e+08	1.0157e+08	6.8791e+07	4.7982e+07	2.888e+07	2.1428e+07	1.6055e+07	1.1801e+07	8.8021e+06	5.6992e+06	3.5524e+06	2.1726e+06	1.4476e+06	1.3374e+06	1.3786e+06	1.6405e+06	1.7985e+06	1.8349e+06	1.6008e+06	1.2087e+06	613210	295350	181970	84727	43766	21169	50043.8	5383.23	3595.13	2148.6	875.693	356.129	76.833	22.6327	7.3481	3.28579	9.30377	0.510555	0.0142087	0.00406191	0.00203097	0.00173063	5.0544e+07	1.6768e+07	1.5598e+07	6.8425e+06	6.5586e+06	1.049e+07	8.602e+06	9.7944e+06	6.3916e+06	1.0232e+07	3.8097e+06	4.1525e+06	2.7947e+06	3.4527e+06	1.5111e+06	668810	853980	707340	584060	453970	303030	408190	403900	277380	273450	195590	233760	201550	250270	270130	215730	93498	41363	93277	140160	173310	209150	190110	122030	101090	128776	11650.6	2435.81	552.511	90.0412	111.247	1.37208	0.267413	0.090635	-999	0.0552098	0.00271578	-999	-999	-999	0.94984	0.68633	0.43576	7754.3	9728.4	456.13	727.45	103.93	-9.428	106.95	-9.4557	-0.64689	
6.244200	-1.726700	70.447000	6.608500 -22	3.0	3.3942e+08	2.3289e+08	1.6261e+08	9.706e+07	6.3386e+07	4.4588e+07	3.1961e+07	2.1658e+07	1.789e+07	1.3217e+07	8.6214e+06	5.27e+06	3.2608e+06	2.1186e+06	1.4597e+06	1.3979e+06	1.4485e+06	1.5995e+06	1.7498e+06	1.7797e+06	1.6366e+06	1.2249e+06	625600	329830	172650	92823	39315	19780	50642.7	5670.69	3797.77	2266.57	896.754	376.629	74.3042	24.0236	7.66176	3.58732	9.15595	0.522198	0.0147027	0.00436318	0.00246833	0.00160244	1.8339e+07	1.9956e+07	1.994e+07	1.5077e+07	1.2902e+07	5.7489e+06	4.3209e+06	9.2578e+06	1.0248e+07	1.2614e+07	6.8751e+06	4.3372e+06	4.6892e+06	3.1944e+06	1.8431e+06	1.6814e+06	1.2469e+06	604270	509890	328220	739390	388260	323790	379880	312120	202600	193090	238250	236320	276620	235360	106630	60724	109790	146060	186030	230000	179390	122210	103760	130772	12556.5	2674.59	625.304	111.447	119.462	1.73719	0.314603	0.090635	-999	0.0574361	0.011756	-999	-999	-999	1.0343	0.71864	0.44059	7429.2	9322.5	458.82	736.9	104.41	-5.698	106.65	-9.4301	-0.55218	
6.268100	-1.726700	70.447000	6.608500 -22	3.0	3.2543e+08	2.4342e+08	1.686e+08	1.1351e+08	6.9294e+07	4.5961e+07	3.09e+07	2.1392e+07	1.6931e+07	1.2239e+07	8.7814e+06	5.6258e+06	3.4736e+06	2.0312e+06	1.4539e+06	1.336e+06	1.3954e+06	1.5525e+06	1.7035e+06	1.8403e+06	1.5746e+06	1.1392e+06	627060	325130	179320	85337	43079	20764	50895.1	5703.85	3803.98	2294.35	900.991	384.859	74.2981	23.5271	7.84433	3.17685	9.25068	0.530713	0.0159332	0.00392686	0.00261792	0.00162862	6.5215e+07	1.7083e+07	2.9119e+07	1.201e+07	0.44759	1.7515e+07	7.8752e+06	1.1404e+07	8.1331e+06	6.5038e+06	7.4171e+06	5.2338e+06	3.3087e+06	3.3428e+06	3.1409e+06	1.6744e+06	1.2469e+06	811820	787470	814470	632150	478070	269520	318500	400440	237410	170790	265520	249400	268620	198470	92234	66811	108680	150680	188060	228220	184840	121920	101590	130141	12641	2689.9	653.668	114.772	119.719	1.81311	0.298382	0.090635	0.0522222	0.0502566	0.00962527	-999	-999	-999	1.2504	0.72271	0.44951	7550.8	9340.1	433.14	693.79	102.67	-5.2308	107.18	-9.1826	-0.39831	
6.292000	-1.726700	70.447000	6.608500 -22	3.0	3.4363e+08	2.4802e+08	1.5747e+08	1.029e+08	6.5828e+07	4.4905e+07	3.0658e+07	2.3828e+07	1.7535e+07	1.2807e+07	9e+06	5.8191e+06	3.2307e+06	2.0351e+06	1.4842e+06	1.3659e+06	1.3545e+06	1.6637e+06	1.7551e+06	1.7872e+06	1.5383e+06	1.1979e+06	605230	308880	172760	98536	45062	21147	50081.6	5537.73	3671.38	2213.23	883.582	366.208	74.7933	20.9914	7.81117	2.79112	9.24118	0.519368	0.016365	0.00338146	0.00230938	0.00175203	3.6677e+06	2.2672e+07	2.2389e+07	1.201e+07	1.2758e+06	8.798e+06	1.2156e+07	1.4102e+07	1.5318e+07	1.1961e+07	7.1155e+06	6.7633e+06	1.8993e+06	3.2021e+06	3.3482e+06	1.7691e+06	1.697e+06	761700	1.0983e+06	607810	625070	408680	458180	340200	369070	225860	238440	218170	200700	270460	217650	102200	54755	95294	157900	165840	225840	186280	127980	105220	126471	11772.7	2451.82	573.726	94.4765	110.642	1.40764	0.250945	0.090635	0.0522222	0.0599832	0.00385523	-999	-999	-999	1.2319	0.7616	0.44208	7159.8	8899.5	443	710.96	106.66	-7.4782	108.03	-9.0803	-0.41813	
6.315900	-1.726700	70.447000	6.608500 -22	3.0	3.2909e+08	2.1899e+08	1.6111e+08	1.0729e+08	6.9295e+07	4.6605e+07	2.8909e+07	1.9721e+07	1.4892e+07	1.1888e+07	8.824e+06	5.6267e+06	3.2342e+06	1.9728e+06	1.4299e+06	1.2318e+06	1.307e+06	1.4983e+06	1.5877e+06	1.6737e+06	1.5435e+06	1.0829e+06	581730	308310	169890	78126	40901	17132	50450.1	5612.26	3696.97	2200.04	885.569	359.92	72.8911	20.854	7.65697	3.11769	9.58647	0.550261	0.0170359	0.00411386	0.00204759	0.00162675	7.3355e+06	2.5703e+07	8.993e+06	1.1915e+07	6.3789e+06	4.7684e+06	2.8275e+06	9.2125e+06	1.6231e+07	1.1634e+07	6.3712e+06	3.2741e+06	3.8373e+06	1.6656e+06	1.3068e+06	1.3633e+06	1.1177e+06	806170	434640	515170	672730	514480	417940	235980	307210	262160	184220	249370	257010	252620	229450	83279	69450	112410	144380	169690	228080	203030	128330	100030	125174	11770.4	2436.5	555.633	93.56	110.349	1.32294	0.253126	0.104687	-999	0.0581815	0.00369574	-999	-999	-999	1.2155	0.7239	0.42501	7542.6	9398.4	436.75	708.23	108.45	-8.3297	107.69	-9.7714	-0.39215	
6.339800	-1.713100	70.447000	6.608400 -22	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51328.5	5707.19	3698.14	2222.28	893.336	362.138	74.3696	21.0929	7.75222	2.97742	9.6247	0.559655	0.0170672	0.00411386	0.00215979	0.00165106	1.0903e+07	2.5703e+07	2.2638e+06	8.5649e+06	2.5516e+06	4.8221e+06	1.5083e+07	1.2628e+07	9.8154e+06	7.1953e+06	4.1647e+06	4.5886e+06	3.1132e+06	3.8942e+06	654920	2.0941e+06	857620	921940	275400	876500	326540	391210	432350	288090	196350	261990	177100	136450	213280	233050	198220	52872	52421	84466	123710	154690	184810	188620	102560	94196	125143	11941.4	2484.23	580.389	98.1336	111.585	1.3118	0.281524	0.101174	-999	0.0498582	0.00281542	-999	-999	-999	1.0148	0.64226	0	7932.1	9281.3	0	0	101.08	-37.065	0	0	-0.10007	
6.363700	-1.713100	70.447000	6.608400 -22	3.0	3.3403e+08	2.3956e+08	1.5689e+08	1.0238e+08	6.2923e+07	4.4779e+07	3.0341e+07	2.2219e+07	1.5649e+07	1.2089e+07	8.2739e+06	5.3884e+06	3.2072e+06	2.0332e+06	1.4463e+06	1.3026e+06	1.305e+06	1.5098e+06	1.5728e+06	1.5829e+06	1.5588e+06	1.0633e+06	568900	303820	164270	76387	35618	24938	53756.4	6006.87	3869.7	2395.55	958.926	379.604	84.837	23.6203	7.7461	2.92701	8.80661	0.50046	0.0153728	0.00377103	0.00232808	0.00159871	3.2206e+07	5.5894e+06	1.1133e+07	1.024e+07	1.3117e+06	4.8758e+06	1.1429e+07	8.1998e+06	1.1077e+07	7.148e+06	4.6839e+06	3.0349e+06	2.4327e+06	3.8826e+06	2.3793e+06	929560	719380	1.0681e+06	745480	421690	391910	389240	241440	247260	249390	272720	224140	184080	194280	269800	233810	94200	57511	108990	140430	161620	206040	184610	126320	107060	130411	13261.3	2836.36	685.553	125.908	126.2	1.26155	0.288386	0.090635	-999	0.0507282	0.00317343	-999	-999	-999	1.1095	0.69981	0.43094	7568.6	9593.4	429.9	692.59	105.96	-6.1751	106.09	-10.139	-0.43637	
6.387600	-1.713100	70.447000	6.608400 -22	3.0	3.3738e+08	2.3366e+08	1.6915e+08	1.0696e+08	6.4934e+07	4.2479e+07	2.9166e+07	2.1918e+07	1.5247e+07	1.1204e+07	7.6693e+06	4.9739e+06	3.2446e+06	1.9402e+06	1.4075e+06	1.3774e+06	1.2214e+06	1.2879e+06	1.5284e+06	1.6425e+06	1.5236e+06	1.054e+06	551260	290530	166790	84753	38196	19791	54055.5	6065.03	3903.77	2388.32	963.468	385.149	86.7831	24.4153	7.65889	3.19117	8.98685	0.498075	0.0150964	0.00420735	0.00231873	0.00160058	1.0903e+07	2.7947e+06	1.5474e+07	6.7481e+06	6.5586e+06	1.0678e+07	1.2156e+07	1.2523e+07	1.6183e+07	1.1288e+07	7.1079e+06	4.9945e+06	3.6514e+06	4.0234e+06	2.486e+06	1.0979e+06	1.7634e+06	1.1697e+06	825100	544090	345540	621760	391730	358750	280970	268010	224890	224800	207800	276240	193530	88817	65814	93779	154380	170860	222150	180170	122240	107590	129850	13368.7	2824.77	675.183	123.861	126.374	1.47263	0.261896	0.090635	-999	0.0511957	0.0029928	-999	-999	-999	1.3184	0.72561	0.42837	7537.7	9295.3	420.74	678.39	105.9	-3.4603	106.89	-9.0452	-0.33714	
6.411500	-1.713100	70.447000	6.608400 -22	3.0	3.1255e+08	2.2541e+08	1.658e+08	1.0448e+08	7.0408e+07	4.2307e+07	2.8857e+07	1.9969e+07	1.6774e+07	1.1713e+07	8.1102e+06	5.1995e+06	3.1322e+06	1.9459e+06	1.493e+06	1.3674e+06	1.2727e+06	1.4057e+06	1.4296e+06	1.6e+06	1.4433e+06	1.0414e+06	567930	280460	140420	83775	34237	21158	53975.3	6039.3	3853.41	2307.49	906.486	387.845	85.0059	23.0913	7.63394	3.1841	10.125	0.554186	0.0165514	0.0037087	0.00228133	0.00168472	2.1504e+07	1.6768e+07	2.6917e+07	1.7035e+07	1.407e+07	3.9222e+06	3.5742e+06	8.1242e+06	1.1545e+07	9.848e+06	7.44e+06	3.053e+06	3.6659e+06	4.0388e+06	2.166e+06	1.8568e+06	1.3706e+06	654390	427000	242290	627000	387770	389860	349760	243620	243600	224260	211540	233470	264450	205690	93560	46523	101890	157860	181130	232980	180130	126340	107280	124897	12632.5	2618.3	596.448	106.43	116.319	1.53841	0.224019	0.090635	-999	0.0496932	0.00290592	-999	-999	-999	1.0992	0.69813	0.42293	7812.1	9633.7	422.45	689.3	104.95	-4.9438	107.4	-9.4466	-0.42993	
6.435400	-1.713100	70.447000	6.608400 -22	3.0	3.2944e+08	2.3131e+08	1.6227e+08	1.067e+08	7.0187e+07	4.4347e+07	3.1331e+07	2.2164e+07	1.5345e+07	1.0968e+07	7.7548e+06	5.4069e+06	3.2553e+06	2.0173e+06	1.4966e+06	1.255e+06	1.261e+06	1.4242e+06	1.4741e+06	1.5232e+06	1.5615e+06	1.077e+06	577750	279470	155070	81630	31471	26180	55063.7	6175.09	3897.1	2341.16	914.443	395.191	84.7064	22.6023	7.97093	3.37381	10.0923	0.56516	0.0170239	0.00381778	0.00231873	0.0017352	1.1003e+07	1.7083e+07	2.2389e+07	2.0433e+07	3.8992e+06	1.3566e+07	1.0115e+07	1.3044e+07	1.0272e+07	9.9333e+06	6.2872e+06	5.4973e+06	5.2177e+06	4.594e+06	3.2476e+06	2.1058e+06	920370	861940	464630	786380	532960	545970	297960	350330	259730	255970	261120	214520	215620	285010	207040	75307	52515	109770	141970	181480	234600	176920	120780	105400	124587	12824.4	2668.44	605.831	110.259	116.304	1.44458	0.244608	0.0899269	-999	0.0504449	0.00339074	-999	-999	-999	1.4191	0.7511	0.43461	7416.8	8907.6	422.45	677.33	108.56	-6.7451	106.44	-9.8336	-0.31662	
6.459200	-1.713100	70.447000	6.608400 -22	3.0	3.0868e+08	2.2154e+08	1.6573e+08	1.0348e+08	6.7055e+07	4.3454e+07	3.1257e+07	2.1629e+07	1.6121e+07	1.2066e+07	8.2288e+06	5.3987e+06	3.0529e+06	1.9351e+06	1.4985e+06	1.2266e+06	1.2857e+06	1.3613e+06	1.5338e+06	1.5645e+06	1.4546e+06	1.0145e+06	586660	278140	151500	81380	41588	22312	54491.1	6179.96	3881.22	2303.59	915.641	384.383	80.4196	21.7591	8.21236	3.2023	9.16281	0.530009	0.0161189	0.00444109	0.00237483	0.00182121	2.8638e+07	2.8262e+07	6.6052e+06	1.0099e+07	1.159e+07	7.6831e+06	6.5411e+06	1.9113e+07	1.2819e+07	1.3325e+07	8.2378e+06	5.2156e+06	5.5459e+06	3.4759e+06	2.9156e+06	1.3446e+06	1.7689e+06	1.4246e+06	391550	511820	603490	495540	444140	349190	210730	224870	234010	245440	236170	276400	232300	96571	57253	106100	134640	191510	238360	181250	121570	102230	123393	12524.9	2572.16	581.905	101.673	115.245	1.36792	0.284053	0.11294	-999	0.0524926	0.00283482	-999	-999	-999	1.4452	0.74765	0.42585	7382.2	9149.6	424.08	684.53	106.16	-7.3028	105.89	-9.9596	-0.30587	
6.483100	-1.713100	70.447000	6.608400 -22	3.0	3.1658e+08	2.1731e+08	1.6911e+08	1.022e+08	6.8611e+07	4.8911e+07	3.2761e+07	2.0598e+07	1.4817e+07	1.0747e+07	8.1637e+06	5.4524e+06	2.974e+06	2.1339e+06	1.5963e+06	1.2411e+06	1.3327e+06	1.458e+06	1.6482e+06	1.624e+06	1.5212e+06	1.0853e+06	592380	293440	154470	79451	35242	16372	54926.2	6240.4	3936.74	2315.91	915.909	381.965	80.1443	21.6357	7.89652	3.34037	8.89706	0.512056	0.0149542	0.00400477	0.00211304	0.00176886	3.5672e+06	2.8498e+07	1.8048e+07	2.8715e+07	7.8704e+06	4.849e+06	9.3089e+06	1.0958e+07	1.5905e+07	6.8306e+06	7.6805e+06	4.5886e+06	4.1655e+06	4.3125e+06	1.7334e+06	1.0172e+06	1.7689e+06	1.0624e+06	748750	424210	670150	337820	337460	204150	274330	231220	233760	198470	226080	260560	206830	67334	72452	97585	158860	181200	217210	190010	126840	107640	123104	12535.1	2532.5	577.357	98.3989	115.93	1.54498	0.22483	0.120847	-999	0.0449937	0.00237165	-999	-999	-999	1.2485	0.73116	0.43068	7634.7	9376.3	425.43	691.46	105.62	-4.9856	107.23	-9.6788	-0.37314	
6.507000	-1.699500	70.447000	6.608400 -22	3.0	3.3687e+08	2.3279e+08	1.6884e+08	1.0112e+08	6.5416e+07	4.1902e+07	3.0715e+07	2.2721e+07	1.6116e+07	1.2794e+07	8.1349e+06	5.1209e+06	3.454e+06	1.9602e+06	1.5061e+06	1.3959e+06	1.1931e+06	1.3397e+06	1.3207e+06	1.482e+06	1.4176e+06	991450	550820	285460	149450	76653	40402	22001	56437.6	6363.51	4011.97	2339.06	924.907	393.972	77.8069	22.3499	8.03504	3.68561	9.34486	0.524148	0.0153762	0.00392686	0.00224394	0.00169033	3.301e+07	1.9799e+07	8.8069e+06	1.8711e+07	6.3789e+06	1.8308e+07	1.367e+07	1.4684e+07	1.3672e+07	1.2989e+07	7.9744e+06	2.8501e+06	5.3939e+06	3.3467e+06	2.0684e+06	1.2663e+06	1.4369e+06	962180	1.3394e+06	662300	578050	442640	405770	370030	344790	202930	224760	208460	231560	286130	186310	80595	52281	121120	142840	182090	237260	177410	124790	104820	123099	12929.7	2587.27	596.729	102.111	118.065	1.60721	0.219977	0.120847	-999	0.0493276	0.00306123	-999	-999	-999	1.426	0.7496	0.43105	7397.9	9064.7	400.93	648.28	104.93	-6.7205	106.34	-9.7812	-0.28943	
6.530900	-1.699500	70.447000	6.608400 -22	3.0	3.1458e+08	2.2898e+08	1.5552e+08	1.058e+08	6.8864e+07	4.7788e+07	3.5051e+07	2.1143e+07	1.4126e+07	1.1201e+07	7.7496e+06	5.3812e+06	3.169e+06	2.0752e+06	1.4869e+06	1.3224e+06	1.2416e+06	1.289e+06	1.4001e+06	1.5226e+06	1.3696e+06	976770	534930	283550	142970	75121	38911	22012	57161.9	6409.66	4036.02	2304.04	934.076	399.004	77.1974	22.5059	8.13446	3.47799	9.68067	0.536498	0.0164099	0.00398919	0.00239353	0.0016735	1.0903e+07	1.6926e+07	2.0064e+07	1.709	5.211e+06	7.7906e+06	8.602e+06	1.2092e+07	1.2819e+07	8.5785e+06	5.8062e+06	4.8097e+06	2.4327e+06	2.3731e+06	1.1882e+06	920200	909460	562620	510980	752430	748400	479050	296840	266670	337050	166800	202830	224890	248970	268350	215810	73981	59868	114810	158900	170760	229200	184090	127200	94054	122824	13202.4	2608.24	593.944	106.092	121.007	1.31517	0.276385	0.11294	0.0522222	0.0506619	0.00298151	-999	-999	-999	0.96506	0.71874	0.43249	7534.3	9544.2	398.37	658.82	105.61	-8.0083	105.65	-9.9509	-0.47376	
6.554800	-1.699500	70.447000	6.608400 -22	3.0	3.1147e+08	2.3766e+08	1.6237e+08	1.029e+08	6.2182e+07	4.3237e+07	3.4062e+07	2.2745e+07	1.6082e+07	1.085e+07	7.6864e+06	4.6576e+06	2.8779e+06	1.9336e+06	1.3214e+06	1.1867e+06	1.168e+06	1.1506e+06	1.342e+06	1.3588e+06	1.3763e+06	974330	504720	260010	128780	70213	37615	21715	58984.6	6650.17	4108.64	2345.4	959.39	415.694	84.5859	23.4384	8.24752	2.93129	9.03503	0.494354	0.0153519	0.00370871	0.00212239	0.00170715	1.8339e+07	5.5894e+06	2.0064e+07	3.3505e+06	5.1031e+06	1.1605e+07	1.1509e+07	1.4744e+07	1.4874e+07	8.5217e+06	7.3713e+06	4.3433e+06	3.4608e+06	2.1977e+06	1.6118e+06	1.6954e+06	1.2341e+06	810400	117250	451460	344250	496030	511330	308650	297300	231390	197770	176880	257440	252180	178840	73981	55752	110410	163670	171560	237570	183820	122210	107960	124641	13851.2	2707.58	646.025	118.889	130.037	1.3681	0.384828	0.0899269	0.0522222	0.0478903	0.00279151	-999	-999	-999	1.1823	0.69434	0.42625	7892.8	9894.7	378.19	633.9	107.94	-7.0365	107.33	-9.8113	-0.34289	
6.578700	-1.699500	70.447000	6.608400 -22	3.0	3.2473e+08	2.2392e+08	1.4658e+08	1.0778e+08	6.7317e+07	4.5218e+07	3.0392e+07	2.2411e+07	1.5533e+07	1.1137e+07	8.0152e+06	4.6586e+06	3.1183e+06	1.6733e+06	1.3072e+06	1.1056e+06	1.1969e+06	1.23e+06	1.3144e+06	1.3756e+06	1.2474e+06	947700	526650	257980	147160	70344	34271	23701	59381.5	6652.37	4102.32	2333.47	953.376	409.38	86.4965	23.4751	7.8006	2.65121	8.74734	0.472502	0.0151108	0.00313214	0.00263662	0.00168472	3.5974e+07	8.384e+06	1.566e+07	8.4234e+06	9.1821e+06	9.7517e+06	9.9958e+06	1.2031e+07	1.6314e+07	1.0876e+07	8.5394e+06	4.8097e+06	6.2651e+06	4.4417e+06	2.9216e+06	2.2719e+06	988580	611330	754210	848420	603490	497500	338580	286950	273890	239220	216020	194640	223230	246500	206020	60907	57324	110380	154870	177040	240770	189070	119740	102250	123971	13961.6	2730.13	648.055	116.771	129.213	1.62715	0.369414	0.0920964	-999	0.0451729	0.00293499	-999	-999	-999	1.1443	0.71253	0.41448	7617.9	9701.9	387.3	640.19	106.42	-11.266	105.97	-9.4356	-0.35113	
6.626500	-1.699500	70.447000	6.608400 -22	3.0	3.1069e+08	2.177e+08	1.5941e+08	1.0909e+08	7.466e+07	5.0481e+07	3.2907e+07	2.2547e+07	1.5874e+07	1.1984e+07	7.2857e+06	4.9787e+06	3.0152e+06	2.1475e+06	1.4647e+06	1.2126e+06	1.0937e+06	1.2021e+06	1.3234e+06	1.3404e+06	1.2401e+06	916290	538350	262210	124820	68816	34938	17176	60696.5	6784.59	4173.94	2359.67	958.665	408.253	86.2291	23.7394	8.52284	3.24783	9.73291	0.566101	0.0281086	0.00410606	0.00216563	0.00174829	1.447e+07	3.6567e+07	1.9878e+07	2.0433e+07	0.4069	6.7563e+06	5.7546e+06	1.3626e+07	1.193e+07	7.4748e+06	8.005e+06	4.3554e+06	3.1277e+06	2.0763e+06	2.16e+06	1.1763e+06	1.4442e+06	1.2213e+06	906900	453970	532320	370790	485130	360470	290440	261500	268610	211070	236170	300130	192350	68442	66553	105960	166900	191780	203100	179700	120880	96404	123622	14359.8	2799.65	667.203	118.445	128.38	1.36233	0.418925	0.120847	0.0522222	0.0494048	0.00285715	-999	-999	-999	1.2182	0.73897	0.4338	7291.4	9047	365.77	617.71	105.4	-10.023	104.5	-9.2213	-0.3221	
