NASA Ames Airborne Tracking 14-Channel Sunphotometer, AATS-14
SAFARI-2000  8/29/2000
Date processed: 28-Jan-2002 by Beat Schmid, Version 1.6
NO2 [molec/cm2]: 2e+015
O3 [DU]: 291
Relative Std Dev Filter Aerosol[%]: 3.0
Relative Std Dev Filter H2O [%]: 6.0
Max m_aero: Inf
Max tau_aero: 5.0
Max tau_aero error: Inf
Min Alpha Angstrom: 0.00
H2O coeff.  a: 0.005994 b: 0.6356
aerosol wavelengths [10^-6 m] 0.3535 0.3800 0.4490 0.4994 0.5246 0.6057 0.6751 0.7784 0.8645 1.0191 1.2413 1.5574
UT[h] Lat[deg] Long[deg] GPS_Alt[km] p_Alt[km] p[hPa] H2O[cm] H2O_Err[cm] AOD_flag AOD0354 AOD0380 AOD0449 AOD0499 AOD0525 AOD0606 AOD0675 AOD0778 AOD0865 AOD1019 AOD1241 AOD1557  Err0354 Err0380 Err0449 Err0499 Err0525 Err0606 Err0675 Err0778 Err0865 Err1019 Err1241 Err1557  a2_fit a1_fit a0_fit
10.60278 -22.95392  28.78174   2.422   2.410  770.08  0.3823  0.1075             1  0.2579  0.2383  0.1833  0.1509  0.1411  0.1090  0.0842  0.0651  0.0571  0.0404  0.0339  0.0257  0.0114  0.0212  0.0248  0.0294  0.0507  0.0324  0.0049  0.0032  0.0039  0.0032  0.0040  0.0106  0.2211 -1.4870 -3.0699
10.60389 -22.95392  28.78174   2.422   2.424  768.80  0.3843  0.1075             1  0.2571  0.2372  0.1832  0.1487  0.1419  0.1081  0.0839  0.0649  0.0572  0.0409  0.0343  0.0256  0.0108  0.0211  0.0241  0.0292  0.0504  0.0323  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.2183 -1.4821 -3.0680
10.60500 -22.95392  28.78174   2.445   2.439  767.46  0.3840  0.1076             1  0.2559  0.2363  0.1818  0.1497  0.1400  0.1080  0.0836  0.0647  0.0568  0.0402  0.0339  0.0256  0.0118  0.0213  0.0252  0.0296  0.0509  0.0324  0.0051  0.0035  0.0042  0.0036  0.0043  0.0107  0.2223 -1.4818 -3.0747
10.60611 -22.96087  28.78032   2.454   2.444  766.99  0.3655  0.1073             1  0.2549  0.2361  0.1801  0.1498  0.1357  0.1081  0.0835  0.0637  0.0562  0.0389  0.0331  0.0268  0.0121  0.0213  0.0254  0.0297  0.0510  0.0325  0.0052  0.0037  0.0044  0.0038  0.0045  0.0107  0.2760 -1.4395 -3.0841
10.60722 -22.96378  28.77973   2.454   2.456  765.98  0.3595  0.1071             1  0.2521  0.2330  0.1788  0.1457  0.1371  0.1062  0.0821  0.0630  0.0557  0.0395  0.0332  0.0257  0.0109  0.0211  0.0242  0.0292  0.0504  0.0323  0.0046  0.0026  0.0035  0.0027  0.0036  0.0104  0.2490 -1.4601 -3.0935
10.60833 -22.96818  28.77882   2.475   2.467  764.97  0.3565  0.1070             1  0.2473  0.2287  0.1757  0.1429  0.1350  0.1042  0.0805  0.0618  0.0547  0.0387  0.0326  0.0250  0.0107  0.0211  0.0241  0.0291  0.0503  0.0323  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.2406 -1.4691 -3.1132
10.60944 -22.97001  28.77844   2.484   2.482  763.55  0.3497  0.1069             1  0.2435  0.2248  0.1733  0.1403  0.1342  0.1018  0.0787  0.0608  0.0536  0.0381  0.0320  0.0237  0.0107  0.0211  0.0240  0.0291  0.0503  0.0323  0.0045  0.0025  0.0034  0.0025  0.0035  0.0104  0.2144 -1.5009 -3.1368
10.61056 -22.97329  28.77776   2.493   2.489  762.95  0.3466  0.1069             1  0.2446  0.2264  0.1736  0.1415  0.1327  0.1035  0.0799  0.0613  0.0544  0.0385  0.0325  0.0254  0.0107  0.0211  0.0241  0.0291  0.0503  0.0323  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.2603 -1.4431 -3.1170
10.61167 -22.97660  28.77709   2.507   2.497  762.21  0.3405  0.1068             1  0.2428  0.2247  0.1723  0.1404  0.1321  0.1026  0.0792  0.0608  0.0539  0.0382  0.0322  0.0249  0.0107  0.0211  0.0240  0.0291  0.0503  0.0323  0.0044  0.0025  0.0034  0.0025  0.0035  0.0104  0.2508 -1.4545 -3.1270
10.61278 -22.98026  28.77635   2.512   2.496  762.28  0.3360  0.1067             1  0.2461  0.2271  0.1753  0.1420  0.1359  0.1029  0.0796  0.0616  0.0543  0.0386  0.0322  0.0237  0.0108  0.0211  0.0241  0.0291  0.0503  0.0323  0.0045  0.0026  0.0034  0.0026  0.0035  0.0104  0.2027 -1.5131 -3.1272
10.61389 -22.98393  28.77565   2.517   2.512  760.86  0.3348  0.1067             1  0.2471  0.2283  0.1755  0.1425  0.1351  0.1038  0.0803  0.0617  0.0546  0.0387  0.0325  0.0247  0.0107  0.0211  0.0240  0.0291  0.0503  0.0323  0.0045  0.0025  0.0034  0.0025  0.0035  0.0104  0.2325 -1.4791 -3.1172
10.61500 -22.98575  28.77530   2.519   2.512  760.86  0.3410  0.1068             1  0.2413  0.2233  0.1714  0.1402  0.1312  0.1019  0.0786  0.0604  0.0533  0.0375  0.0316  0.0243  0.0109  0.0211  0.0242  0.0292  0.0504  0.0323  0.0046  0.0027  0.0035  0.0027  0.0036  0.0104  0.2379 -1.4756 -3.1407
10.61611 -22.98575  28.77530   2.519   2.528  759.38  0.3445  0.1068             1  0.2401  0.2220  0.1705  0.1384  0.1308  0.1008  0.0777  0.0598  0.0530  0.0374  0.0315  0.0241  0.0107  0.0211  0.0240  0.0291  0.0503  0.0323  0.0045  0.0025  0.0034  0.0025  0.0035  0.0104  0.2425 -1.4713 -3.1473
10.61722 -22.99162  28.77423   2.542   2.545  757.90  0.3435  0.1068             1  0.2386  0.2211  0.1695  0.1379  0.1291  0.1001  0.0772  0.0593  0.0527  0.0371  0.0315  0.0244  0.0109  0.0211  0.0243  0.0292  0.0504  0.0323  0.0046  0.0028  0.0036  0.0028  0.0037  0.0104  0.2634 -1.4504 -3.1513
10.61833 -22.99529  28.77355   2.556   2.555  757.03  0.3393  0.1067             1  0.2396  0.2219  0.1704  0.1381  0.1305  0.1005  0.0776  0.0597  0.0530  0.0376  0.0318  0.0243  0.0107  0.0211  0.0241  0.0291  0.0503  0.0323  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.2520 -1.4585 -3.1453
10.61944 -22.99713  28.77322   2.569   2.565  756.09  0.3309  0.1066             1  0.2362  0.2189  0.1680  0.1370  0.1282  0.0995  0.0767  0.0589  0.0523  0.0367  0.0311  0.0239  0.0108  0.0211  0.0241  0.0292  0.0504  0.0323  0.0045  0.0026  0.0035  0.0027  0.0036  0.0104  0.2478 -1.4660 -3.1615
10.62056 -22.99899  28.77289   2.587   2.587  754.07  0.3217  0.1065             1  0.2364  0.2189  0.1680  0.1363  0.1290  0.0993  0.0766  0.0589  0.0523  0.0369  0.0311  0.0237  0.0106  0.0211  0.0240  0.0291  0.0503  0.0323  0.0045  0.0025  0.0034  0.0025  0.0035  0.0104  0.2403 -1.4736 -3.1624
10.62167 -23.00335  28.77209   2.605   2.612  751.91  0.3203  0.1064             1  0.2390  0.2213  0.1696  0.1377  0.1297  0.1004  0.0775  0.0593  0.0527  0.0372  0.0313  0.0241  0.0106  0.0211  0.0240  0.0291  0.0503  0.0323  0.0044  0.0025  0.0034  0.0025  0.0035  0.0104  0.2498 -1.4662 -3.1531
10.62278 -23.00518  28.77177   2.624   2.613  751.78  0.3160  0.1064             1  0.2397  0.2219  0.1709  0.1378  0.1315  0.0996  0.0769  0.0593  0.0525  0.0372  0.0312  0.0232  0.0107  0.0211  0.0240  0.0291  0.0503  0.0323  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.2241 -1.5022 -3.1612
10.62389 -23.00988  28.77094   2.633   2.624  750.77  0.3086  0.1062             1  0.2350  0.2179  0.1678  0.1351  0.1286  0.0977  0.0754  0.0581  0.0516  0.0365  0.0307  0.0230  0.0106  0.0211  0.0240  0.0291  0.0503  0.0323  0.0044  0.0025  0.0034  0.0025  0.0035  0.0104  0.2354 -1.4896 -3.1783
10.62500 -23.01278  28.77044   2.642   2.635  749.83  0.3099  0.1063             1  0.2367  0.2197  0.1691  0.1359  0.1294  0.0981  0.0758  0.0585  0.0519  0.0368  0.0309  0.0232  0.0106  0.0211  0.0240  0.0291  0.0503  0.0323  0.0044  0.0025  0.0034  0.0025  0.0035  0.0104  0.2401 -1.4858 -3.1716
10.62611 -23.01569  28.76996   2.654   2.648  748.62  0.3106  0.1063             1  0.2357  0.2185  0.1681  0.1355  0.1288  0.0981  0.0758  0.0584  0.0518  0.0367  0.0309  0.0233  0.0106  0.0210  0.0240  0.0291  0.0503  0.0323  0.0044  0.0025  0.0034  0.0025  0.0035  0.0104  0.2393 -1.4825 -3.1725
10.62722 -23.01752  28.76966   2.656   2.664  747.27  0.3062  0.1062             1  0.2279  0.2113  0.1624  0.1311  0.1244  0.0954  0.0736  0.0566  0.0504  0.0357  0.0302  0.0229  0.0106  0.0210  0.0240  0.0291  0.0503  0.0323  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.2481 -1.4663 -3.1987
10.62833 -23.02114  28.76908   2.672   2.670  746.66  0.2996  0.1061             1  0.2233  0.2071  0.1592  0.1286  0.1223  0.0937  0.0722  0.0556  0.0496  0.0350  0.0296  0.0225  0.0106  0.0210  0.0240  0.0291  0.0503  0.0323  0.0045  0.0025  0.0034  0.0025  0.0035  0.0104  0.2436 -1.4686 -3.2167
10.62944 -23.02479  28.76851   2.692   2.686  745.25  0.2925  0.1060             1  0.2216  0.2058  0.1577  0.1280  0.1203  0.0934  0.0719  0.0551  0.0493  0.0347  0.0294  0.0228  0.0107  0.0211  0.0241  0.0291  0.0503  0.0323  0.0045  0.0026  0.0035  0.0027  0.0036  0.0104  0.2619 -1.4486 -3.2211
10.63056 -23.02659  28.76820   2.695   2.697  744.31  0.2879  0.1059             1  0.2192  0.2034  0.1563  0.1263  0.1200  0.0921  0.0709  0.0546  0.0487  0.0343  0.0291  0.0221  0.0106  0.0210  0.0240  0.0291  0.0503  0.0323  0.0044  0.0025  0.0034  0.0025  0.0035  0.0104  0.2438 -1.4684 -3.2350
10.63167 -23.02840  28.76791   2.704   2.712  742.96  0.2832  0.1058             1  0.2140  0.1984  0.1526  0.1231  0.1175  0.0897  0.0690  0.0532  0.0475  0.0334  0.0284  0.0212  0.0105  0.0210  0.0240  0.0291  0.0502  0.0323  0.0044  0.0025  0.0034  0.0025  0.0035  0.0104  0.2358 -1.4797 -3.2630
10.63278 -23.02840  28.76791   2.704   2.725  741.82  0.2827  0.1058             1  0.2130  0.1976  0.1521  0.1226  0.1171  0.0891  0.0686  0.0529  0.0472  0.0332  0.0282  0.0210  0.0106  0.0210  0.0240  0.0291  0.0503  0.0323  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.2305 -1.4866 -3.2693
10.63389 -23.03563  28.76675   2.734   2.734  741.01  0.2801  0.1058             1  0.2134  0.1983  0.1521  0.1230  0.1164  0.0900  0.0691  0.0531  0.0476  0.0334  0.0285  0.0217  0.0106  0.0210  0.0240  0.0291  0.0503  0.0323  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.2524 -1.4579 -3.2591
10.63500 -23.03851  28.76628   2.748   2.760  738.72  0.2725  0.1057             1  0.2134  0.1977  0.1522  0.1226  0.1173  0.0890  0.0685  0.0528  0.0471  0.0331  0.0281  0.0207  0.0107  0.0210  0.0241  0.0291  0.0503  0.0323  0.0045  0.0026  0.0035  0.0027  0.0036  0.0104  0.2207 -1.5014 -3.2737
10.63611 -23.04213  28.76572   2.773   2.771  737.71  0.2588  0.1054             1  0.2039  0.1893  0.1459  0.1173  0.1128  0.0853  0.0655  0.0505  0.0451  0.0314  0.0268  0.0195  0.0105  0.0210  0.0240  0.0291  0.0502  0.0323  0.0044  0.0025  0.0034  0.0025  0.0035  0.0104  0.2113 -1.5138 -3.3204
10.63722 -23.04392  28.76543   2.782   2.790  736.10  0.2489  0.1053             1  0.1962  0.1824  0.1408  0.1129  0.1090  0.0819  0.0628  0.0485  0.0433  0.0300  0.0256  0.0184  0.0105  0.0210  0.0240  0.0291  0.0502  0.0323  0.0044  0.0025  0.0034  0.0025  0.0035  0.0104  0.1961 -1.5373 -3.3666
10.63833 -23.04392  28.76543   2.810   2.806  734.69  0.2441  0.1052             1  0.1915  0.1789  0.1372  0.1105  0.1046  0.0809  0.0618  0.0473  0.0427  0.0294  0.0255  0.0193  0.0105  0.0210  0.0240  0.0291  0.0502  0.0323  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.2565 -1.4653 -3.3741
10.63944 -23.05001  28.76444   2.824   2.820  733.47  0.2457  0.1052             1  0.1943  0.1814  0.1394  0.1121  0.1060  0.0817  0.0625  0.0479  0.0431  0.0297  0.0257  0.0194  0.0106  0.0210  0.0241  0.0291  0.0503  0.0323  0.0045  0.0026  0.0035  0.0027  0.0036  0.0104  0.2535 -1.4736 -3.3649
10.64056 -23.05356  28.76382   2.845   2.842  731.52  0.2442  0.1052             1  0.1942  0.1812  0.1394  0.1117  0.1066  0.0812  0.0621  0.0478  0.0429  0.0297  0.0256  0.0190  0.0105  0.0210  0.0240  0.0291  0.0502  0.0323  0.0044  0.0025  0.0034  0.0025  0.0035  0.0104  0.2402 -1.4900 -3.3700
10.64167 -23.05571  28.76345   2.858   2.860  729.98  0.2383  0.1051             1  0.1888  0.1767  0.1356  0.1088  0.1030  0.0793  0.0605  0.0463  0.0419  0.0288  0.0250  0.0190  0.0105  0.0210  0.0240  0.0291  0.0502  0.0323  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.2635 -1.4653 -3.3938
10.64278 -23.05925  28.76280   2.871   2.863  729.64  0.2340  0.1050             1  0.1856  0.1735  0.1341  0.1069  0.1029  0.0769  0.0587  0.0454  0.0407  0.0280  0.0241  0.0172  0.0107  0.0210  0.0242  0.0291  0.0503  0.0323  0.0046  0.0027  0.0035  0.0027  0.0036  0.0104  0.2083 -1.5397 -3.4319
10.64389 -23.05925  28.76280   2.871   2.886  727.69  0.2327  0.1050             1  0.1858  0.1735  0.1341  0.1064  0.1030  0.0766  0.0584  0.0453  0.0406  0.0280  0.0241  0.0170  0.0105  0.0210  0.0240  0.0291  0.0502  0.0323  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.2067 -1.5446 -3.4356
10.64500 -23.06388  28.76192   2.892   2.876  728.56  0.2327  0.1050             1  0.1841  0.1725  0.1327  0.1060  0.1009  0.0770  0.0587  0.0451  0.0408  0.0280  0.0243  0.0181  0.0105  0.0210  0.0240  0.0291  0.0502  0.0323  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.2513 -1.4835 -3.4243
10.64611 -23.06749  28.76119   2.896   2.890  727.35  0.2307  0.1050             1  0.1823  0.1714  0.1307  0.1057  0.0975  0.0772  0.0587  0.0447  0.0405  0.0275  0.0242  0.0192  0.0104  0.0210  0.0240  0.0291  0.0502  0.0322  0.0044  0.0025  0.0034  0.0025  0.0035  0.0103  0.3064 -1.4226 -3.4239
10.64722 -23.06749  28.76119   2.896   2.895  726.88  0.2277  0.1049             1  0.1799  0.1688  0.1293  0.1037  0.0979  0.0757  0.0576  0.0440  0.0400  0.0272  0.0239  0.0182  0.0104  0.0210  0.0240  0.0290  0.0502  0.0322  0.0044  0.0025  0.0034  0.0025  0.0035  0.0103  0.2728 -1.4586 -3.4428
10.64833 -23.07293  28.76006   2.908   2.906  725.94  0.2248  0.1049             1  0.1782  0.1667  0.1290  0.1023  0.0993  0.0740  0.0565  0.0437  0.0395  0.0272  0.0235  0.0168  0.0105  0.0210  0.0240  0.0291  0.0502  0.0322  0.0045  0.0025  0.0034  0.0025  0.0035  0.0103  0.2147 -1.5233 -3.4628
10.64944 -23.07658  28.75929   2.924   2.924  724.39  0.2231  0.1048             1  0.1776  0.1665  0.1282  0.1019  0.0979  0.0740  0.0564  0.0435  0.0394  0.0271  0.0235  0.0173  0.0104  0.0210  0.0239  0.0290  0.0502  0.0322  0.0044  0.0025  0.0034  0.0025  0.0035  0.0103  0.2456 -1.4897 -3.4614
10.65056 -23.07842  28.75891   2.930   2.930  723.85  0.2192  0.1048             1  0.1739  0.1632  0.1257  0.1002  0.0958  0.0729  0.0555  0.0427  0.0388  0.0266  0.0232  0.0173  0.0105  0.0210  0.0240  0.0291  0.0502  0.0322  0.0045  0.0025  0.0034  0.0025  0.0035  0.0103  0.2542 -1.4751 -3.4751
10.65167 -23.08026  28.75854   2.940   2.940  722.98  0.2186  0.1051             1  0.1697  0.1613  0.1213  0.1023  0.0866  0.0729  0.0555  0.0415  0.0380  0.0240  0.0221  0.0198  0.0141  0.0215  0.0279  0.0306  0.0522  0.0326  0.0065  0.0054  0.0058  0.0054  0.0059  0.0114  0.3922 -1.3497 -3.4927
10.65278 -23.08393  28.75780   2.960   2.954  721.77  0.2119  0.1047             1  0.1656  0.1570  0.1187  0.0981  0.0859  0.0710  0.0537  0.0405  0.0372  0.0242  0.0220  0.0190  0.0108  0.0210  0.0244  0.0292  0.0504  0.0323  0.0047  0.0029  0.0037  0.0029  0.0038  0.0105  0.3764 -1.3548 -3.5116
10.65389 -23.08393  28.75780   2.960   2.964  720.89  0.2116  0.1046             1  0.1695  0.1590  0.1231  0.0972  0.0947  0.0699  0.0531  0.0413  0.0374  0.0257  0.0223  0.0156  0.0106  0.0210  0.0241  0.0291  0.0502  0.0322  0.0045  0.0026  0.0035  0.0027  0.0036  0.0104  0.2090 -1.5395 -3.5219
10.65500 -23.08393  28.75780   2.960   2.978  719.68  0.2124  0.1047             1  0.1733  0.1618  0.1265  0.0991  0.0996  0.0693  0.0528  0.0419  0.0372  0.0257  0.0218  0.0132  0.0109  0.0210  0.0244  0.0292  0.0504  0.0323  0.0047  0.0029  0.0037  0.0030  0.0038  0.0105  0.0779 -1.7091 -3.5471
10.65611 -23.08393  28.75780   2.960   2.980  719.55  0.2143  0.1047             1  0.1747  0.1634  0.1278  0.0998  0.0999  0.0698  0.0532  0.0421  0.0374  0.0260  0.0220  0.0137  0.0107  0.0210  0.0242  0.0291  0.0503  0.0323  0.0046  0.0028  0.0036  0.0028  0.0037  0.0104  0.1048 -1.6821 -3.5360
10.65722 -23.09679  28.75704   3.002   2.994  718.27  0.2137  0.1048             1  0.1748  0.1630  0.1276  0.1000  0.1005  0.0698  0.0532  0.0422  0.0374  0.0259  0.0218  0.0132  0.0117  0.0211  0.0253  0.0295  0.0508  0.0323  0.0052  0.0037  0.0043  0.0037  0.0044  0.0107  0.0705 -1.7191 -3.5417
10.65833 -23.09860  28.75732   3.006   3.003  717.53  0.2140  0.1047             1  0.1755  0.1636  0.1282  0.1004  0.1013  0.0697  0.0532  0.0424  0.0374  0.0260  0.0218  0.0128  0.0113  0.0211  0.0248  0.0294  0.0506  0.0323  0.0050  0.0033  0.0040  0.0034  0.0041  0.0106  0.0487 -1.7456 -3.5441
10.65944 -23.10215  28.75819   3.014   3.014  716.58  0.2158  0.1047             1  0.1769  0.1653  0.1293  0.1011  0.1013  0.0705  0.0538  0.0426  0.0378  0.0262  0.0221  0.0136  0.0106  0.0210  0.0242  0.0291  0.0503  0.0322  0.0046  0.0027  0.0035  0.0028  0.0036  0.0104  0.0922 -1.6981 -3.5280
10.66056 -23.10561  28.75944   3.028   3.024  715.71  0.2166  0.1048             1  0.1775  0.1658  0.1295  0.1013  0.1013  0.0709  0.0541  0.0428  0.0379  0.0263  0.0222  0.0138  0.0115  0.0211  0.0251  0.0294  0.0507  0.0323  0.0051  0.0035  0.0042  0.0035  0.0043  0.0106  0.0995 -1.6897 -3.5235
10.66167 -23.10729  28.76018   3.031   3.030  715.24  0.2159  0.1048             1  0.1785  0.1661  0.1303  0.1022  0.1032  0.0710  0.0542  0.0431  0.0379  0.0263  0.0221  0.0128  0.0111  0.0210  0.0246  0.0293  0.0505  0.0323  0.0048  0.0031  0.0039  0.0032  0.0040  0.0105  0.0342 -1.7626 -3.5306
10.66278 -23.10990  28.76159   3.045   3.042  714.16  0.2154  0.1048             1  0.1793  0.1666  0.1305  0.1028  0.1036  0.0716  0.0546  0.0434  0.0381  0.0264  0.0221  0.0127  0.0114  0.0211  0.0249  0.0294  0.0506  0.0323  0.0050  0.0034  0.0041  0.0034  0.0042  0.0106  0.0188 -1.7776 -3.5278
10.66389 -23.11114  28.76237   3.047   3.062  712.48  0.2156  0.1048             1  0.1847  0.1703  0.1340  0.1070  0.1103  0.0722  0.0554  0.0451  0.0388  0.0277  0.0221  0.0116  0.0111  0.0210  0.0247  0.0293  0.0505  0.0323  0.0049  0.0032  0.0039  0.0032  0.0040  0.0105 -0.0859 -1.8931 -3.5179
10.66500 -23.11385  28.76432   3.075   3.067  712.08  0.2242  0.1058             1  0.1972  0.1762  0.1424  0.1179  0.1279  0.0763  0.0588  0.0544  0.0498  0.0387  0.0251  0.0115  0.0190  0.0224  0.0338  0.0331  0.0555  0.0332  0.0091  0.0083  0.0087  0.0084  0.0087  0.0131 -0.3451 -2.0034 -3.3523
10.66611 -23.11584  28.76601   3.075   3.081  710.86  0.2110  0.1046             1  0.1739  0.1630  0.1257  0.0994  0.0962  0.0717  0.0547  0.0423  0.0381  0.0262  0.0226  0.0163  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0025  0.0034  0.0025  0.0035  0.0103  0.2254 -1.5252 -3.4987
10.66722 -23.11940  28.76930   3.096   3.095  709.65  0.2079  0.1046             1  0.1715  0.1610  0.1237  0.0981  0.0940  0.0713  0.0543  0.0417  0.0378  0.0259  0.0224  0.0167  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0025  0.0034  0.0025  0.0035  0.0103  0.2527 -1.4916 -3.5042
10.66833 -23.11940  28.76930   3.096   3.111  708.31  0.2031  0.1045             1  0.1683  0.1581  0.1212  0.0963  0.0920  0.0703  0.0534  0.0409  0.0371  0.0254  0.0221  0.0166  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0025  0.0034  0.0025  0.0035  0.0103  0.2618 -1.4799 -3.5199
10.66944 -23.12411  28.77360   3.120   3.118  707.70  0.1964  0.1044             1  0.1627  0.1530  0.1175  0.0931  0.0897  0.0677  0.0514  0.0396  0.0360  0.0247  0.0214  0.0158  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0025  0.0034  0.0025  0.0035  0.0103  0.2492 -1.4925 -3.5539
10.67056 -23.12521  28.77460   3.126   3.126  707.03  0.1917  0.1043             1  0.1591  0.1497  0.1151  0.0911  0.0879  0.0663  0.0504  0.0388  0.0353  0.0242  0.0210  0.0155  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0024  0.0033  0.0025  0.0034  0.0103  0.2506 -1.4895 -3.5739
10.67167 -23.12825  28.77731   3.138   3.134  706.29  0.1901  0.1043             1  0.1583  0.1492  0.1144  0.0909  0.0865  0.0665  0.0505  0.0386  0.0353  0.0241  0.0210  0.0161  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0025  0.0034  0.0025  0.0035  0.0103  0.2777 -1.4556 -3.5701
10.67278 -23.13103  28.77977   3.152   3.150  704.94  0.1870  0.1042             1  0.1567  0.1477  0.1132  0.0897  0.0861  0.0655  0.0497  0.0382  0.0349  0.0238  0.0208  0.0156  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0024  0.0033  0.0025  0.0034  0.0103  0.2670 -1.4695 -3.5843
10.67389 -23.13327  28.78173   3.167   3.168  703.46  0.1850  0.1042             1  0.1560  0.1469  0.1130  0.0891  0.0862  0.0646  0.0491  0.0379  0.0346  0.0237  0.0206  0.0151  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0025  0.0034  0.0025  0.0035  0.0103  0.2526 -1.4914 -3.5972
10.67500 -23.13327  28.78173   3.167   3.172  703.06  0.1861  0.1042             1  0.1566  0.1480  0.1136  0.0898  0.0856  0.0654  0.0496  0.0381  0.0349  0.0239  0.0208  0.0159  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0045  0.0025  0.0034  0.0026  0.0035  0.0103  0.2853 -1.4525 -3.5834
10.67611 -23.13327  28.78173   3.167   3.185  701.98  0.1879  0.1042             1  0.1588  0.1498  0.1149  0.0910  0.0868  0.0661  0.0502  0.0386  0.0352  0.0241  0.0210  0.0159  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0025  0.0034  0.0025  0.0034  0.0103  0.2758 -1.4657 -3.5749
10.67722 -23.13327  28.78173   3.167   3.196  701.04  0.1907  0.1043             1  0.1630  0.1532  0.1181  0.0934  0.0902  0.0670  0.0509  0.0394  0.0356  0.0244  0.0209  0.0150  0.0107  0.0210  0.0243  0.0291  0.0503  0.0322  0.0047  0.0029  0.0037  0.0029  0.0037  0.0104  0.2200 -1.5405 -3.5713
10.67833 -23.14012  28.78780   3.199   3.208  700.03  0.1886  0.1042             1  0.1598  0.1506  0.1154  0.0918  0.0872  0.0667  0.0506  0.0388  0.0353  0.0241  0.0208  0.0158  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0025  0.0034  0.0025  0.0035  0.0103  0.2686 -1.4775 -3.5731
10.67944 -23.14012  28.78780   3.199   3.215  699.43  0.1828  0.1041             1  0.1538  0.1450  0.1113  0.0881  0.0847  0.0643  0.0488  0.0375  0.0342  0.0234  0.0203  0.0153  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0025  0.0034  0.0025  0.0035  0.0103  0.2624 -1.4760 -3.6046
10.68056 -23.14611  28.79316   3.225   3.230  698.15  0.1816  0.1041             1  0.1545  0.1453  0.1117  0.0883  0.0854  0.0643  0.0488  0.0376  0.0342  0.0234  0.0202  0.0149  0.0103  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0025  0.0034  0.0025  0.0034  0.0103  0.2436 -1.4998 -3.6073
10.68167 -23.14828  28.79510   3.240   3.243  697.07  0.1765  0.1040             1  0.1502  0.1416  0.1087  0.0862  0.0828  0.0630  0.0477  0.0367  0.0335  0.0229  0.0199  0.0149  0.0102  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0024  0.0033  0.0025  0.0034  0.0103  0.2580 -1.4790 -3.6269
10.68278 -23.15045  28.79707   3.253   3.257  695.93  0.1713  0.1039             1  0.1461  0.1377  0.1057  0.0837  0.0809  0.0614  0.0465  0.0358  0.0327  0.0223  0.0194  0.0144  0.0102  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0024  0.0033  0.0025  0.0034  0.0103  0.2499 -1.4841 -3.6526
10.68389 -23.15259  28.79904   3.265   3.274  694.45  0.1654  0.1038             1  0.1426  0.1342  0.1038  0.0814  0.0807  0.0588  0.0445  0.0347  0.0317  0.0216  0.0187  0.0128  0.0102  0.0209  0.0239  0.0290  0.0501  0.0322  0.0044  0.0025  0.0034  0.0025  0.0035  0.0103  0.1872 -1.5646 -3.6982
