SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,10,003,Delaware,New Castle County,8,4,36735,18720,18015,13020,12755,4816,4425,43,51,482,435,10,13,349,336,13316,13042,5032,4637,133,140,579,527,25,27,11774,11668,4681,4285,32,33,472,425,9,11,315,301,12042,11925,4875,4473,106,106,564,513,24,25,1246,1087,135,140,11,18,10,10,1,2,34,35,1274,1117,157,164,27,34,15,14,1,2
050,10,003,Delaware,New Castle County,8,5,38890,19707,19183,14058,13428,4665,4746,75,114,554,579,21,14,334,302,14336,13672,4850,4925,176,220,661,661,36,27,12376,12083,4530,4623,38,63,549,576,17,12,293,265,12620,12297,4688,4777,119,149,651,655,32,25,1682,1345,135,123,37,51,5,3,4,2,41,37,1716,1375,162,148,57,71,10,6,4,2
050,10,003,Delaware,New Castle County,8,6,34795,17153,17642,11728,11612,4196,4730,80,41,911,1013,20,15,218,231,11897,11794,4314,4865,148,109,988,1091,34,30,9678,10214,4110,4604,44,19,902,1008,10,11,190,198,9825,10369,4209,4714,99,72,974,1082,24,26,2050,1398,86,126,36,22,9,5,10,4,28,33,2072,1425,105,151,49,37,14,9,10,4
050,10,003,Delaware,New Castle County,8,7,35119,17655,17464,11976,11443,4125,4466,36,35,1296,1324,23,11,199,185,12130,11587,4229,4570,96,91,1370,1391,37,23,10338,10089,3992,4332,23,23,1291,1316,17,11,173,160,10471,10210,4075,4417,72,70,1363,1380,31,23,1638,1354,133,134,13,12,5,8,6,0,26,25,1659,1377,154,153,24,21,7,11,6,0
050,10,003,Delaware,New Castle County,8,8,39065,19156,19909,13643,13482,4328,5218,69,55,956,948,10,12,150,194,13753,13627,4399,5322,127,134,1011,1007,22,25,12228,12178,4221,5075,38,41,943,941,7,11,136,170,12327,12302,4282,5162,89,110,997,998,19,24,1415,1304,107,143,31,14,13,7,3,1,14,24,1426,1325,117,160,38,24,14,9,3,1
050,10,003,Delaware,New Castle County,8,9,42988,21071,21917,15491,15463,4585,5418,59,77,774,764,13,9,149,186,15599,15596,4651,5516,129,172,821,812,26,22,14299,14476,4489,5319,50,66,771,757,13,7,132,164,14394,14591,4543,5399,112,149,817,805,26,20,1192,987,96,99,9,11,3,7,0,2,17,22,1205,1005,108,117,17,23,4,7,0,2
050,10,003,Delaware,New Castle County,8,10,41740,20362,21378,15494,15655,4037,4901,60,43,633,619,8,6,130,154,15589,15763,4088,4981,125,128,677,657,18,17,14707,14981,3959,4835,57,38,630,617,6,6,123,132,14795,15070,4005,4900,121,110,673,654,16,17,787,674,78,66,3,5,3,2,2,0,7,22,794,693,83,81,4,18,4,3,2,0
050,10,003,Delaware,New Castle County,8,11,36379,17469,18910,13662,14130,3151,4053,44,52,495,541,6,6,111,128,13743,14216,3195,4116,105,128,532,571,11,16,13091,13561,3096,3997,35,43,490,539,6,6,101,116,13163,13636,3133,4052,91,113,527,569,11,16,571,569,55,56,9,9,5,2,0,0,10,12,580,580,62,64,14,15,5,2,0,0
050,10,003,Delaware,New Castle County,8,12,31418,15051,16367,11940,12659,2599,3125,39,35,376,450,4,10,93,88,12007,12718,2637,3174,96,91,403,466,7,15,11533,12225,2552,3089,33,34,374,449,4,10,87,76,11595,12274,2585,3129,87,83,401,465,7,15,407,434,47,36,6,1,2,1,0,0,6,12,412,444,52,45,9,8,2,1,0,0
050,10,003,Delaware,New Castle County,8,13,23552,11083,12469,8977,9905,1739,2158,23,25,285,317,1,2,58,62,9019,9953,1767,2191,58,65,300,328,2,2,8717,9607,1716,2135,21,22,284,316,1,2,52,50,8754,9643,1740,2160,53,55,299,327,2,2,260,298,23,23,2,3,1,1,0,0,6,12,265,310,27,31,5,10,1,1,0,0
050,10,003,Delaware,New Castle County,8,14,16539,7731,8808,6168,6909,1262,1582,21,20,237,254,2,2,41,41,6199,6940,1283,1605,46,44,246,264,2,2,5997,6735,1249,1570,20,19,237,254,2,2,36,37,6024,6762,1266,1590,43,41,246,264,2,2,171,174,13,12,1,1,0,0,0,0,5,4,175,178,17,15,3,3,0,0,0,0
050,10,003,Delaware,New Castle County,8,15,14728,6568,8160,5475,6696,903,1275,13,10,146,143,2,0,29,36,5497,6724,917,1295,29,31,154,151,2,0,5338,6541,899,1264,13,10,146,143,2,0,25,34,5357,6567,911,1282,27,31,153,151,2,0,137,155,4,11,0,0,0,0,0,0,4,2,140,157,6,13,2,0,1,0,0,0
050,10,003,Delaware,New Castle County,8,16,11646,5063,6583,4426,5584,532,873,6,13,77,82,1,3,21,28,4443,5607,542,888,18,30,82,87,1,3,4358,5473,531,870,6,13,77,82,1,3,20,26,4374,5494,540,884,18,29,82,87,1,3,68,111,1,3,0,0,0,0,0,0,1,2,69,113,2,4,0,1,0,0,0,0
050,10,003,Delaware,New Castle County,8,17,9036,3217,5819,2821,5056,334,670,6,5,39,55,1,6,16,27,2833,5078,340,684,17,21,43,60,1,6,2779,4992,334,667,6,5,39,55,1,6,15,26,2790,5013,340,680,16,21,43,60,1,6,42,64,0,3,0,0,0,0,0,0,1,1,43,65,0,4,1,0,0,0,0,0
050,10,003,Delaware,New Castle County,8,18,8270,2594,5676,2287,4916,253,677,9,9,26,48,4,2,15,24,2298,4933,260,688,17,24,30,54,5,3,2245,4854,253,677,9,9,26,48,1,2,15,24,2256,4871,260,688,17,24,30,54,2,3,42,62,0,0,0,0,0,0,3,0,0,0,42,62,0,0,0,0,0,0,3,0
050,10,005,Delaware,Sussex County,1,0,156638,76528,80110,63203,65875,11513,12345,519,510,573,639,39,35,681,706,63786,66490,11901,12764,778,784,712,768,67,65,59717,63377,11198,12098,372,409,556,619,28,26,651,672,60274,63964,11569,12494,615,665,693,745,53,54,3486,2498,315,247,147,101,17,20,11,9,30,34,3512,2526,332,270,163,119,19,23,14,11
050,10,005,Delaware,Sussex County,1,1,9009,4578,4431,3337,3220,1046,936,27,37,39,55,2,3,127,180,3451,3389,1148,1078,46,62,57,80,6,8,2962,2845,1000,876,11,16,37,55,1,1,121,172,3071,3007,1097,1013,28,37,54,79,5,6,375,375,46,60,16,21,2,0,1,2,6,8,380,382,51,65,18,25,3,1,1,2
050,10,005,Delaware,Sussex County,1,2,9960,5138,4822,3783,3536,1121,1089,45,41,57,48,3,4,129,104,3907,3632,1215,1164,67,64,78,71,5,5,3471,3278,1083,1062,35,31,57,45,3,2,127,96,3593,3368,1176,1130,56,50,78,66,5,3,312,258,38,27,10,10,0,3,0,2,2,8,314,264,39,34,11,14,0,5,0,2
050,10,005,Delaware,Sussex County,1,3,10250,5185,5065,3917,3775,1113,1140,32,35,35,42,2,2,86,71,3988,3839,1173,1186,57,61,54,55,3,7,3691,3569,1083,1116,28,31,35,39,2,2,85,70,3761,3633,1142,1161,53,57,54,52,3,6,226,206,30,24,4,4,0,3,0,0,1,1,227,206,31,25,4,4,0,3,0,1
050,10,005,Delaware,Sussex County,1,4,9480,4957,4523,3717,3328,1097,1038,41,33,36,55,6,3,60,66,3768,3386,1131,1077,66,60,47,66,8,5,3420,3146,1067,1017,26,29,33,51,4,3,56,64,3468,3202,1098,1056,49,54,44,62,5,5,297,182,30,21,15,4,3,4,2,0,4,2,300,184,33,21,17,6,3,4,3,0
050,10,005,Delaware,Sussex County,1,5,7556,3929,3627,2968,2687,849,822,42,31,33,42,4,3,33,42,2996,2719,865,849,58,51,40,48,5,5,2467,2429,809,799,16,15,32,40,2,2,29,38,2492,2458,822,823,29,33,39,46,3,4,501,258,40,23,26,16,1,2,2,1,4,4,504,261,43,26,29,18,1,2,2,1
050,10,005,Delaware,Sussex County,1,6,8247,4119,4128,3271,3316,722,703,38,35,54,42,4,3,30,29,3297,3341,731,720,52,50,63,45,7,5,2724,2946,686,679,12,18,52,41,2,1,26,25,2746,2967,694,693,25,33,61,44,3,2,547,370,36,24,26,17,2,1,2,2,4,4,551,374,37,27,27,17,2,1,4,3
050,10,005,Delaware,Sussex County,1,7,9564,4769,4795,3785,3746,873,930,31,41,44,54,4,1,32,23,3810,3764,886,938,46,49,55,64,5,3,3383,3527,838,913,20,30,44,54,2,1,31,22,3407,3544,850,920,35,38,55,64,3,3,402,219,35,17,11,11,0,0,2,0,1,1,403,220,36,18,11,11,0,0,2,0
050,10,005,Delaware,Sussex County,1,8,11643,5737,5906,4646,4730,957,1019,49,57,51,62,1,0,33,38,4670,4757,969,1035,67,80,61,72,3,1,4374,4547,944,1005,33,50,49,61,0,0,32,37,4397,4573,956,1021,50,72,59,71,2,1,272,183,13,14,16,7,2,1,1,0,1,1,273,184,13,14,17,8,2,1,1,0
050,10,005,Delaware,Sussex County,1,9,11782,5864,5918,4843,4826,890,980,47,32,55,47,1,2,28,31,4867,4850,896,991,64,57,63,51,2,2,4669,4705,874,966,36,29,55,46,1,2,27,30,4692,4728,880,976,52,53,63,50,2,2,174,121,16,14,11,3,0,1,0,0,1,1,175,122,16,15,12,4,0,1,0,0
050,10,005,Delaware,Sussex County,1,10,10835,5348,5487,4551,4560,686,818,38,25,39,44,2,4,32,36,4574,4591,697,830,60,53,46,47,4,6,4420,4463,674,813,34,23,37,43,1,3,29,34,4441,4493,684,824,53,49,44,46,3,5,131,97,12,5,4,2,2,1,1,1,3,2,133,98,13,6,7,4,2,1,1,1
050,10,005,Delaware,Sussex County,1,11,10477,5079,5398,4460,4683,526,626,30,27,44,38,2,3,17,21,4474,4699,532,634,40,40,48,43,4,6,4382,4626,521,620,25,25,42,35,2,3,15,21,4394,4642,527,628,34,38,45,40,4,6,78,57,5,6,5,2,2,3,0,0,2,0,80,57,5,6,6,2,3,3,0,0
050,10,005,Delaware,Sussex County,1,12,9615,4575,5040,4089,4484,409,470,21,24,26,41,3,6,27,15,4110,4497,417,475,41,32,30,45,4,8,4038,4436,407,468,21,24,24,40,3,5,27,15,4059,4449,415,473,41,32,28,44,4,7,51,48,2,2,0,0,2,1,0,1,0,0,51,48,2,2,0,0,2,1,0,1
050,10,005,Delaware,Sussex County,1,13,9198,4317,4881,3920,4424,331,383,25,21,26,32,0,0,15,21,3932,4443,335,387,37,36,28,37,2,1,3877,4386,326,381,24,19,26,32,0,0,15,20,3889,4404,330,384,36,33,28,37,2,1,43,38,5,2,1,2,0,0,0,0,0,1,43,39,5,3,1,3,0,0,0,0
050,10,005,Delaware,Sussex County,1,14,9086,4368,4718,4041,4266,283,386,14,29,16,27,1,0,13,10,4052,4274,287,388,23,36,19,28,2,2,4003,4235,280,385,13,29,16,27,1,0,12,9,4013,4242,283,387,21,35,19,28,2,2,38,31,3,1,1,0,0,0,0,0,1,1,39,32,4,1,2,1,0,0,0,0
050,10,005,Delaware,Sussex County,1,15,8005,3794,4211,3516,3830,244,355,15,13,10,4,1,0,8,9,3521,3838,248,356,23,19,11,7,2,0,3495,3804,243,350,15,12,9,4,1,0,8,9,3500,3812,247,351,23,18,10,7,2,0,21,26,1,5,0,1,1,0,0,0,0,0,21,26,1,5,0,1,1,0,0,0
050,10,005,Delaware,Sussex County,1,16,5828,2579,3249,2369,2922,190,304,8,17,6,3,1,0,5,3,2373,2924,192,305,11,19,9,4,2,0,2356,2905,189,304,7,16,6,3,1,0,5,3,2360,2907,191,305,10,18,9,4,2,0,13,17,1,0,1,1,0,0,0,0,0,0,13,17,1,0,1,1,0,0,0,0
050,10,005,Delaware,Sussex County,1,17,3534,1434,2100,1300,1888,118,197,11,8,1,2,1,1,3,4,1303,1891,120,199,13,10,2,3,2,1,1297,1885,116,197,11,8,1,2,1,1,3,4,1300,1888,118,199,13,10,2,3,2,1,3,3,2,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,1,18,2569,758,1811,690,1654,58,149,5,4,1,1,1,0,3,3,693,1656,59,152,7,5,1,2,1,0,688,1645,58,147,5,4,1,1,1,0,3,3,691,1647,59,150,7,5,1,2,1,0,2,9,0,2,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,2,0,156635,76526,80109,63201,65874,11513,12345,519,510,573,639,39,35,681,706,63784,66489,11901,12764,778,784,712,768,67,65,59715,63376,11198,12098,372,409,556,619,28,26,651,672,60272,63963,11569,12494,615,665,693,745,53,54,3486,2498,315,247,147,101,17,20,11,9,30,34,3512,2526,332,270,163,119,19,23,14,11
050,10,005,Delaware,Sussex County,2,1,9009,4578,4431,3337,3220,1046,936,27,37,39,55,2,3,127,180,3451,3389,1148,1078,46,62,57,80,6,8,2962,2845,1000,876,11,16,37,55,1,1,121,172,3071,3007,1097,1013,28,37,54,79,5,6,375,375,46,60,16,21,2,0,1,2,6,8,380,382,51,65,18,25,3,1,1,2
050,10,005,Delaware,Sussex County,2,2,9960,5138,4822,3783,3536,1121,1089,45,41,57,48,3,4,129,104,3907,3632,1215,1164,67,64,78,71,5,5,3471,3278,1083,1062,35,31,57,45,3,2,127,96,3593,3368,1176,1130,56,50,78,66,5,3,312,258,38,27,10,10,0,3,0,2,2,8,314,264,39,34,11,14,0,5,0,2
050,10,005,Delaware,Sussex County,2,3,10250,5185,5065,3917,3775,1113,1140,32,35,35,42,2,2,86,71,3988,3839,1173,1186,57,61,54,55,3,7,3691,3569,1083,1116,28,31,35,39,2,2,85,70,3761,3633,1142,1161,53,57,54,52,3,6,226,206,30,24,4,4,0,3,0,0,1,1,227,206,31,25,4,4,0,3,0,1
050,10,005,Delaware,Sussex County,2,4,9480,4957,4523,3717,3328,1097,1038,41,33,36,55,6,3,60,66,3768,3386,1131,1077,66,60,47,66,8,5,3420,3146,1067,1017,26,29,33,51,4,3,56,64,3468,3202,1098,1056,49,54,44,62,5,5,297,182,30,21,15,4,3,4,2,0,4,2,300,184,33,21,17,6,3,4,3,0
050,10,005,Delaware,Sussex County,2,5,7556,3929,3627,2968,2687,849,822,42,31,33,42,4,3,33,42,2996,2719,865,849,58,51,40,48,5,5,2467,2429,809,799,16,15,32,40,2,2,29,38,2492,2458,822,823,29,33,39,46,3,4,501,258,40,23,26,16,1,2,2,1,4,4,504,261,43,26,29,18,1,2,2,1
050,10,005,Delaware,Sussex County,2,6,8247,4119,4128,3271,3316,722,703,38,35,54,42,4,3,30,29,3297,3341,731,720,52,50,63,45,7,5,2724,2946,686,679,12,18,52,41,2,1,26,25,2746,2967,694,693,25,33,61,44,3,2,547,370,36,24,26,17,2,1,2,2,4,4,551,374,37,27,27,17,2,1,4,3
050,10,005,Delaware,Sussex County,2,7,9564,4769,4795,3785,3746,873,930,31,41,44,54,4,1,32,23,3810,3764,886,938,46,49,55,64,5,3,3383,3527,838,913,20,30,44,54,2,1,31,22,3407,3544,850,920,35,38,55,64,3,3,402,219,35,17,11,11,0,0,2,0,1,1,403,220,36,18,11,11,0,0,2,0
050,10,005,Delaware,Sussex County,2,8,11643,5737,5906,4646,4730,957,1019,49,57,51,62,1,0,33,38,4670,4757,969,1035,67,80,61,72,3,1,4374,4547,944,1005,33,50,49,61,0,0,32,37,4397,4573,956,1021,50,72,59,71,2,1,272,183,13,14,16,7,2,1,1,0,1,1,273,184,13,14,17,8,2,1,1,0
050,10,005,Delaware,Sussex County,2,9,11782,5864,5918,4843,4826,890,980,47,32,55,47,1,2,28,31,4867,4850,896,991,64,57,63,51,2,2,4669,4705,874,966,36,29,55,46,1,2,27,30,4692,4728,880,976,52,53,63,50,2,2,174,121,16,14,11,3,0,1,0,0,1,1,175,122,16,15,12,4,0,1,0,0
050,10,005,Delaware,Sussex County,2,10,10835,5348,5487,4551,4560,686,818,38,25,39,44,2,4,32,36,4574,4591,697,830,60,53,46,47,4,6,4420,4463,674,813,34,23,37,43,1,3,29,34,4441,4493,684,824,53,49,44,46,3,5,131,97,12,5,4,2,2,1,1,1,3,2,133,98,13,6,7,4,2,1,1,1
050,10,005,Delaware,Sussex County,2,11,10477,5079,5398,4460,4683,526,626,30,27,44,38,2,3,17,21,4474,4699,532,634,40,40,48,43,4,6,4382,4626,521,620,25,25,42,35,2,3,15,21,4394,4642,527,628,34,38,45,40,4,6,78,57,5,6,5,2,2,3,0,0,2,0,80,57,5,6,6,2,3,3,0,0
050,10,005,Delaware,Sussex County,2,12,9613,4574,5039,4088,4483,409,470,21,24,26,41,3,6,27,15,4109,4496,417,475,41,32,30,45,4,8,4037,4435,407,468,21,24,24,40,3,5,27,15,4058,4448,415,473,41,32,28,44,4,7,51,48,2,2,0,0,2,1,0,1,0,0,51,48,2,2,0,0,2,1,0,1
050,10,005,Delaware,Sussex County,2,13,9198,4317,4881,3920,4424,331,383,25,21,26,32,0,0,15,21,3932,4443,335,387,37,36,28,37,2,1,3877,4386,326,381,24,19,26,32,0,0,15,20,3889,4404,330,384,36,33,28,37,2,1,43,38,5,2,1,2,0,0,0,0,0,1,43,39,5,3,1,3,0,0,0,0
050,10,005,Delaware,Sussex County,2,14,9086,4368,4718,4041,4266,283,386,14,29,16,27,1,0,13,10,4052,4274,287,388,23,36,19,28,2,2,4003,4235,280,385,13,29,16,27,1,0,12,9,4013,4242,283,387,21,35,19,28,2,2,38,31,3,1,1,0,0,0,0,0,1,1,39,32,4,1,2,1,0,0,0,0
050,10,005,Delaware,Sussex County,2,15,8004,3793,4211,3515,3830,244,355,15,13,10,4,1,0,8,9,3520,3838,248,356,23,19,11,7,2,0,3494,3804,243,350,15,12,9,4,1,0,8,9,3499,3812,247,351,23,18,10,7,2,0,21,26,1,5,0,1,1,0,0,0,0,0,21,26,1,5,0,1,1,0,0,0
050,10,005,Delaware,Sussex County,2,16,5828,2579,3249,2369,2922,190,304,8,17,6,3,1,0,5,3,2373,2924,192,305,11,19,9,4,2,0,2356,2905,189,304,7,16,6,3,1,0,5,3,2360,2907,191,305,10,18,9,4,2,0,13,17,1,0,1,1,0,0,0,0,0,0,13,17,1,0,1,1,0,0,0,0
050,10,005,Delaware,Sussex County,2,17,3534,1434,2100,1300,1888,118,197,11,8,1,2,1,1,3,4,1303,1891,120,199,13,10,2,3,2,1,1297,1885,116,197,11,8,1,2,1,1,3,4,1300,1888,118,199,13,10,2,3,2,1,3,3,2,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,2,18,2569,758,1811,690,1654,58,149,5,4,1,1,1,0,3,3,693,1656,59,152,7,5,1,2,1,0,688,1645,58,147,5,4,1,1,1,0,3,3,691,1647,59,150,7,5,1,2,1,0,2,9,0,2,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,3,0,157468,76960,80508,63631,66321,11591,12432,537,499,580,628,35,42,586,586,64155,66838,11933,12782,752,725,674,723,35,43,60098,63801,11274,12183,391,404,563,617,20,23,542,557,60581,64289,11585,12512,589,621,657,712,20,24,3533,2520,317,249,146,95,17,11,15,19,44,29,3574,2549,348,270,163,104,17,11,15,19
050,10,005,Delaware,Sussex County,3,1,8982,4563,4419,3326,3230,1044,953,27,35,41,58,2,7,123,136,3440,3356,1143,1057,44,59,58,82,2,7,2950,2856,998,896,12,15,39,58,1,3,115,123,3056,2969,1091,990,27,35,56,82,1,3,376,374,46,57,15,20,2,0,1,4,8,13,384,387,52,67,17,24,2,0,1,4
050,10,005,Delaware,Sussex County,3,2,9869,5090,4779,3764,3514,1120,1082,42,38,57,48,2,5,105,92,3860,3596,1194,1151,63,58,77,64,2,5,3454,3254,1084,1055,32,28,57,45,2,2,99,85,3544,3329,1154,1119,51,46,77,61,2,2,310,260,36,27,10,10,0,3,0,3,6,7,316,267,40,32,12,12,0,3,0,3
050,10,005,Delaware,Sussex County,3,3,10264,5187,5077,3925,3784,1123,1146,31,36,37,40,1,3,70,68,3988,3844,1169,1194,49,55,50,53,1,3,3698,3578,1094,1121,27,32,37,38,1,2,69,67,3760,3637,1139,1168,45,51,50,51,1,2,227,206,29,25,4,4,0,2,0,1,1,1,228,207,30,26,4,4,0,2,0,1
050,10,005,Delaware,Sussex County,3,4,9453,4950,4503,3719,3320,1094,1034,39,32,36,52,6,5,56,60,3767,3373,1128,1070,58,53,47,65,6,6,3425,3139,1065,1014,25,28,33,50,3,4,52,60,3470,3192,1096,1050,42,49,44,63,3,5,294,181,29,20,14,4,3,2,3,1,4,0,297,181,32,20,16,4,3,2,3,1
050,10,005,Delaware,Sussex County,3,5,7763,4045,3718,3056,2765,863,843,46,32,31,41,7,7,42,30,3094,2791,889,862,59,42,38,46,7,7,2541,2499,822,819,18,15,30,41,3,3,34,28,2571,2523,843,836,28,25,37,46,3,3,515,266,41,24,28,17,1,0,4,4,8,2,523,268,46,26,31,17,1,0,4,4
050,10,005,Delaware,Sussex County,3,6,8210,4104,4106,3264,3302,719,703,39,35,54,38,4,2,24,26,3287,3326,731,717,47,44,59,43,4,2,2708,2928,684,678,13,18,52,38,2,0,19,22,2726,2948,692,689,20,26,57,43,2,0,556,374,35,25,26,17,2,0,2,2,5,4,561,378,39,28,27,18,2,0,2,2
050,10,005,Delaware,Sussex County,3,7,9575,4782,4793,3803,3755,875,928,32,32,46,54,3,1,23,23,3825,3774,886,939,40,43,51,59,3,1,3395,3534,841,911,20,27,46,54,1,1,19,23,3413,3553,848,922,28,38,51,59,1,1,408,221,34,17,12,5,0,0,2,0,4,0,412,221,38,17,12,5,0,0,2,0
050,10,005,Delaware,Sussex County,3,8,11685,5767,5918,4665,4743,969,1023,49,57,52,59,3,4,29,32,4689,4770,981,1035,67,77,57,64,3,4,4387,4558,950,1009,35,50,50,59,1,3,25,31,4408,4584,959,1021,50,69,55,64,1,3,278,185,19,14,14,7,2,0,2,1,4,1,281,186,22,14,17,8,2,0,2,1
050,10,005,Delaware,Sussex County,3,9,11871,5916,5955,4887,4863,897,987,49,33,53,44,2,3,28,25,4910,4883,907,997,67,49,58,48,2,3,4708,4740,882,974,40,30,53,44,2,2,27,25,4730,4760,892,984,57,46,58,48,2,2,179,123,15,13,9,3,0,0,0,1,1,0,180,123,15,13,10,3,0,0,0,1
050,10,005,Delaware,Sussex County,3,10,10961,5416,5545,4612,4622,697,829,42,28,39,42,1,1,25,23,4631,4640,705,838,62,44,42,45,1,1,4476,4523,684,823,36,26,37,41,0,0,22,23,4493,4541,691,832,53,42,40,44,0,0,136,99,13,6,6,2,2,1,1,1,3,0,138,99,14,6,9,2,2,1,1,1
050,10,005,Delaware,Sussex County,3,11,10622,5149,5473,4523,4747,536,637,28,26,43,42,1,0,18,21,4538,4764,540,644,42,42,46,44,1,0,4441,4690,531,631,23,24,41,39,1,0,18,21,4456,4707,535,638,37,40,44,41,1,0,82,57,5,6,5,2,2,3,0,0,0,0,82,57,5,6,5,2,2,3,0,0
050,10,005,Delaware,Sussex County,3,12,9693,4611,5082,4136,4527,412,475,24,24,26,43,1,3,12,10,4147,4536,413,477,36,33,26,43,1,3,4084,4479,410,473,24,24,24,43,1,2,12,10,4095,4488,411,475,36,33,24,43,1,2,52,48,2,2,0,0,2,0,0,1,0,0,52,48,2,2,0,0,2,0,0,1
050,10,005,Delaware,Sussex County,3,13,9281,4357,4924,3961,4470,333,387,28,25,24,31,0,0,11,11,3972,4480,334,390,38,34,24,31,0,0,3918,4432,328,385,27,23,24,31,0,0,11,10,3929,4441,329,388,37,31,24,31,0,0,43,38,5,2,1,2,0,0,0,0,0,1,43,39,5,2,1,3,0,0,0,0
050,10,005,Delaware,Sussex County,3,14,9067,4339,4728,4014,4274,284,391,18,29,17,26,0,0,6,8,4020,4281,284,392,24,37,17,26,0,0,3976,4242,281,387,17,29,17,26,0,0,6,8,3982,4249,281,388,23,37,17,26,0,0,38,32,3,4,1,0,0,0,0,0,0,0,38,32,3,4,1,0,0,0,0,0
050,10,005,Delaware,Sussex County,3,15,8116,3849,4267,3565,3882,250,360,17,11,12,5,1,0,4,9,3568,3890,251,363,21,18,12,5,1,0,3544,3855,248,355,17,10,11,5,1,0,4,9,3547,3863,249,358,21,17,11,5,1,0,21,27,2,5,0,1,1,0,0,0,0,0,21,27,2,5,0,1,1,0,0,0
050,10,005,Delaware,Sussex County,3,16,5865,2608,3257,2396,2928,194,303,9,17,7,3,0,0,2,6,2398,2933,194,304,11,23,7,3,0,0,2383,2911,193,303,8,16,7,3,0,0,2,6,2385,2916,193,304,10,22,7,3,0,0,13,17,1,0,1,1,0,0,0,0,0,0,13,17,1,0,1,1,0,0,0,0
050,10,005,Delaware,Sussex County,3,17,3576,1443,2133,1301,1924,122,199,11,6,3,1,1,1,5,2,1305,1926,123,199,16,8,3,1,1,1,1298,1921,120,199,11,6,3,1,1,1,5,2,1302,1923,121,199,16,8,3,1,1,1,3,3,2,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,3,18,2615,784,1831,714,1671,59,152,6,3,2,1,0,0,3,4,716,1675,61,153,8,6,2,1,0,0,712,1662,59,150,6,3,2,1,0,0,3,4,714,1666,61,151,8,6,2,1,0,0,2,9,0,2,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,4,0,160464,78455,82009,65031,67762,11650,12468,542,485,575,638,39,33,618,623,65587,68315,12012,12837,764,722,673,741,40,34,61159,64998,11337,12232,393,389,558,625,21,20,566,589,61666,65518,11665,12577,594,617,655,726,22,21,3872,2764,313,236,149,96,17,13,18,13,52,34,3921,2797,347,260,170,105,18,15,18,13
050,10,005,Delaware,Sussex County,4,1,9062,4604,4458,3382,3267,1029,962,20,30,43,55,2,4,128,140,3502,3397,1133,1071,35,50,61,80,2,4,2935,2843,988,911,11,12,41,54,1,2,119,124,3046,2958,1086,1008,24,29,58,77,1,2,447,424,41,51,9,18,2,1,1,2,9,16,456,439,47,63,11,21,3,3,1,2
050,10,005,Delaware,Sussex County,4,2,9510,4885,4625,3621,3441,1066,999,40,37,49,50,2,4,107,94,3719,3527,1142,1068,62,59,67,66,2,4,3290,3155,1031,976,27,25,49,47,2,2,99,89,3381,3236,1102,1042,45,45,67,63,2,2,331,286,35,23,13,12,0,3,0,2,8,5,338,291,40,26,17,14,0,3,0,2
050,10,005,Delaware,Sussex County,4,3,10126,5152,4974,3912,3713,1094,1119,32,33,39,39,1,4,74,66,3979,3772,1144,1166,51,51,52,50,1,4,3669,3506,1068,1094,28,30,39,36,1,2,72,65,3734,3564,1116,1140,47,48,52,47,1,2,243,207,26,25,4,3,0,3,0,2,2,1,245,208,28,26,4,3,0,3,0,2
