UTMX,UTMY,Line,Shot,Lon,Lat,YEAR,DOY:HR:MIN:SEC
660194,3084141,tx712_14b,6500,-97.37276944,27.87249167,1996,194:20:17:38
660075,3084133,tx712_14b,7000,-97.37397500,27.87243333,1996,194:20:18:40
659956,3084125,tx712_14b,7500,-97.37518056,27.87237500,1996,194:20:19:43
659837,3084117,tx712_14b,8000,-97.37639444,27.87231667,1996,194:20:20:45
659718,3084109,tx712_14b,8500,-97.37760556,27.87225556,1996,194:20:21:47
659599,3084101,tx712_14b,9000,-97.37881667,27.87219722,1996,194:20:22:50
659479,3084093,tx712_14b,9500,-97.38003056,27.87213889,1996,194:20:23:52
659360,3084086,tx712_14b,10000,-97.38124444,27.87208889,1996,194:20:24:55
659240,3084080,tx712_14b,10500,-97.38246111,27.87204722,1996,194:20:25:57
659120,3084074,tx712_14b,11000,-97.38367778,27.87200833,1996,194:20:27:00
659000,3084067,tx712_14b,11500,-97.38489444,27.87196667,1996,194:20:28:02
658881,3084061,tx712_14b,12000,-97.38611111,27.87192500,1996,194:20:29:05
658760,3084055,tx712_14b,12500,-97.38733333,27.87188611,1996,194:20:30:07
658640,3084049,tx712_14b,13000,-97.38855833,27.87184444,1996,194:20:31:10
658519,3084043,tx712_14b,13500,-97.38978333,27.87180556,1996,194:20:32:12
658399,3084037,tx712_14b,14000,-97.39100556,27.87176667,1996,194:20:33:15
658279,3084031,tx712_14b,14500,-97.39223056,27.87172500,1996,194:20:34:17
658215,3083976,tx712_14b,15000,-97.39288333,27.87123333,1996,194:20:35:20
658162,3083911,tx712_14b,15500,-97.39342778,27.87065556,1996,194:20:36:22
658109,3083846,tx712_14b,16000,-97.39397222,27.87007778,1996,194:20:37:24
658057,3083782,tx712_14b,16500,-97.39451667,27.86950000,1996,194:20:38:27
658004,3083717,tx712_14b,17000,-97.39506111,27.86892222,1996,194:20:39:29
657977,3083631,tx712_14b,17500,-97.39534167,27.86815278,1996,194:20:40:32
657952,3083545,tx712_14b,18000,-97.39561111,27.86737778,1996,194:20:41:34
657926,3083459,tx712_14b,18500,-97.39588333,27.86660278,1996,194:20:42:37
657901,3083372,tx712_14b,19000,-97.39615278,27.86582500,1996,194:20:43:39
657878,3083294,tx712_14c,0,-97.39640000,27.86511667,1996,194:20:44:37
657854,3083207,tx712_14c,500,-97.39665278,27.86434167,1996,194:20:45:38
657830,3083122,tx712_14c,1000,-97.39690278,27.86356944,1996,194:20:46:40
657807,3083035,tx712_14c,1500,-97.39715556,27.86279444,1996,194:20:47:42
657783,3082949,tx712_14c,2000,-97.39740833,27.86202222,1996,194:20:48:43
657760,3082864,tx712_14c,2500,-97.39765556,27.86125000,1996,194:20:49:45
657738,3082779,tx712_14c,3000,-97.39788056,27.86048889,1996,194:20:50:47
657717,3082695,tx712_14c,3500,-97.39810833,27.85973056,1996,194:20:51:48
657696,3082610,tx712_14c,4000,-97.39833333,27.85896944,1996,194:20:52:50
657675,3082525,tx712_14c,4500,-97.39855833,27.85820833,1996,194:20:53:52
657655,3082440,tx712_14c,5000,-97.39877778,27.85744444,1996,194:20:54:53
657636,3082354,tx712_14c,5500,-97.39897778,27.85666667,1996,194:20:55:55
657618,3082268,tx712_14c,6000,-97.39917500,27.85588889,1996,194:20:56:57
657599,3082181,tx712_14c,6500,-97.39937500,27.85511111,1996,194:20:57:58
657581,3082095,tx712_14c,7000,-97.39957222,27.85433333,1996,194:20:59:00
657563,3082009,tx712_14c,7500,-97.39976944,27.85356111,1996,194:21:00:02
657544,3081924,tx712_14c,8000,-97.39996389,27.85279722,1996,194:21:01:03
657526,3081839,tx712_14c,8500,-97.40016111,27.85203333,1996,194:21:02:05
657508,3081754,tx712_14c,9000,-97.40035556,27.85126944,1996,194:21:03:07
657490,3081669,tx712_14c,9500,-97.40055000,27.85050556,1996,194:21:04:08
657476,3081584,tx712_14c,10000,-97.40070000,27.84973889,1996,194:21:05:10
657467,3081499,tx712_14c,10500,-97.40080833,27.84896667,1996,194:21:06:12
657457,3081413,tx712_14c,11000,-97.40091944,27.84819722,1996,194:21:07:13
657447,3081327,tx712_14c,11500,-97.40102778,27.84742500,1996,194:21:08:15
657438,3081242,tx712_14c,12000,-97.40113889,27.84665556,1996,194:21:09:17
657430,3081156,tx712_14c,12500,-97.40122500,27.84588056,1996,194:21:10:18
657424,3081070,tx712_14c,13000,-97.40130000,27.84510556,1996,194:21:11:20
657417,3080984,tx712_14c,13500,-97.40137778,27.84433333,1996,194:21:12:22
657411,3080899,tx712_14c,14000,-97.40145278,27.84355833,1996,194:21:13:23
657405,3080813,tx712_14c,14500,-97.40152778,27.84278333,1996,194:21:14:25
657401,3080727,tx712_14c,15000,-97.40157778,27.84201389,1996,194:21:15:27
657398,3080642,tx712_14c,15500,-97.40161944,27.84124444,1996,194:21:16:28
657395,3080557,tx712_14c,16000,-97.40166111,27.84047500,1996,194:21:17:30
657392,3080471,tx712_14c,16500,-97.40170278,27.83970556,1996,194:21:18:32
657389,3080386,tx712_14c,17000,-97.40174444,27.83893611,1996,194:21:19:33
657532,3080165,tx712_15,0,-97.40032778,27.83692222,1996,194:21:24:37
657612,3080200,tx712_15,500,-97.39951111,27.83723056,1996,194:21:25:38
657691,3080235,tx712_15,1000,-97.39869722,27.83753889,1996,194:21:26:40
657771,3080271,tx712_15,1500,-97.39788333,27.83785000,1996,194:21:27:42
657851,3080306,tx712_15,2000,-97.39706944,27.83815833,1996,194:21:28:43
657931,3080342,tx712_15,2500,-97.39625000,27.83847778,1996,194:21:29:45
658013,3080386,tx712_15,3000,-97.39541111,27.83885833,1996,194:21:30:47
658095,3080429,tx712_15,3500,-97.39457222,27.83924167,1996,194:21:31:48
658177,3080472,tx712_15,4000,-97.39373333,27.83962222,1996,194:21:32:50
658259,3080516,tx712_15,4500,-97.39289444,27.84000556,1996,194:21:33:52
658344,3080552,tx712_15,5000,-97.39203056,27.84032222,1996,194:21:34:54
658435,3080567,tx712_15,5500,-97.39110000,27.84044444,1996,194:21:35:55
658527,3080582,tx712_15,6000,-97.39016944,27.84056944,1996,194:21:36:57
658618,3080597,tx712_15,6500,-97.38923889,27.84069444,1996,194:21:37:59
658710,3080612,tx712_15,7000,-97.38830833,27.84081667,1996,194:21:39:00
658801,3080626,tx712_15,7500,-97.38738056,27.84093889,1996,194:21:40:02
658891,3080641,tx712_15,8000,-97.38646389,27.84105833,1996,194:21:41:04
658981,3080655,tx712_15,8500,-97.38554444,27.84117778,1996,194:21:42:06
659072,3080670,tx712_15,9000,-97.38462500,27.84129722,1996,194:21:43:07
659162,3080684,tx712_15,9500,-97.38370556,27.84141667,1996,194:21:44:09
659255,3080708,tx712_15,10000,-97.38276389,27.84161944,1996,194:21:45:11
659349,3080739,tx712_15,10500,-97.38180000,27.84189167,1996,194:21:46:12
659444,3080771,tx712_15,11000,-97.38083611,27.84216389,1996,194:21:47:14
659538,3080802,tx712_15,11500,-97.37987222,27.84243611,1996,194:21:48:16
659632,3080833,tx712_15,12000,-97.37891111,27.84270833,1996,194:21:49:18
659727,3080865,tx712_15,12500,-97.37794444,27.84297778,1996,194:21:50:19
659822,3080895,tx712_15,13000,-97.37697778,27.84324444,1996,194:21:51:21
659917,3080926,tx712_15,13500,-97.37601389,27.84351389,1996,194:21:52:23
660011,3080957,tx712_15,14000,-97.37504722,27.84378056,1996,194:21:53:24
660106,3080988,tx712_15,14500,-97.37408056,27.84404722,1996,194:21:54:26
662997,3078151,tx713_16,0,-97.34512500,27.81810000,1996,195:12:10:55
662902,3078089,tx713_16,500,-97.34610000,27.81754722,1996,195:12:11:57
662806,3078027,tx713_16,1000,-97.34707500,27.81699722,1996,195:12:12:59
662711,3077964,tx713_16,1500,-97.34804722,27.81644722,1996,195:12:14:02
662616,3077902,tx713_16,2000,-97.34902222,27.81589722,1996,195:12:15:04
662525,3077842,tx713_16,2500,-97.34995833,27.81536389,1996,195:12:16:06
662437,3077783,tx713_16,3000,-97.35085556,27.81484722,1996,195:12:17:09
662350,3077725,tx713_16,3500,-97.35175000,27.81433056,1996,195:12:18:11
662262,3077666,tx713_16,4000,-97.35264444,27.81381389,1996,195:12:19:14
662175,3077608,tx713_16,4500,-97.35354167,27.81329444,1996,195:12:20:16
662083,3077546,tx713_16,5000,-97.35448333,27.81275000,1996,195:12:21:18
661988,3077482,tx713_16,5500,-97.35545833,27.81218333,1996,195:12:22:21
661892,3077418,tx713_16,6000,-97.35643333,27.81161944,1996,195:12:23:23
661797,3077354,tx713_16,6500,-97.35740833,27.81105278,1996,195:12:24:26
661702,3077291,tx713_16,7000,-97.35838333,27.81048889,1996,195:12:25:28
661609,3077219,tx713_16,7500,-97.35933611,27.80985278,1996,195:12:26:30
661517,3077144,tx713_16,8000,-97.36028056,27.80918889,1996,195:12:27:33
661425,3077069,tx713_16,8500,-97.36122500,27.80852778,1996,195:12:28:35
661333,3076995,tx713_16,9000,-97.36216944,27.80786667,1996,195:12:29:37
661241,3076920,tx713_16,9500,-97.36311111,27.80720556,1996,195:12:30:40
661153,3076838,tx713_16,10000,-97.36401667,27.80646944,1996,195:12:31:42
661066,3076754,tx713_16,10500,-97.36491389,27.80572222,1996,195:12:32:45
660978,3076670,tx713_16,11000,-97.36581111,27.80497500,1996,195:12:33:47
660891,3076586,tx713_16,11500,-97.36670833,27.80423056,1996,195:12:34:49
660803,3076502,tx713_16,12000,-97.36760833,27.80348333,1996,195:12:35:52
660715,3076415,tx713_16,12500,-97.36851667,27.80270833,1996,195:12:36:54
660627,3076328,tx713_16,13000,-97.36942500,27.80193611,1996,195:12:37:57
660538,3076241,tx713_16,13500,-97.37033333,27.80116111,1996,195:12:38:59
660450,3076155,tx713_16,14000,-97.37124167,27.80038889,1996,195:12:40:01
660363,3076068,tx713_16,14500,-97.37213611,27.79962222,1996,195:12:41:04
660285,3075987,tx713_16,15000,-97.37293611,27.79889444,1996,195:12:42:06
660207,3075905,tx713_16,15500,-97.37373889,27.79816667,1996,195:12:43:08
660129,3075823,tx713_16,16000,-97.37454167,27.79743889,1996,195:12:44:11
660051,3075742,tx713_16,16500,-97.37534444,27.79671111,1996,195:12:45:13
659976,3075663,tx713_16,17000,-97.37611389,27.79601389,1996,195:12:46:16
659910,3075595,tx713_16,17500,-97.37679722,27.79540278,1996,195:12:47:18
659843,3075526,tx713_16,18000,-97.37748333,27.79478889,1996,195:12:48:20
659777,3075457,tx713_16,18500,-97.37816667,27.79417500,1996,195:12:49:23
659710,3075388,tx713_16,19000,-97.37885278,27.79356111,1996,195:12:50:25
659475,3074935,tx713_17,0,-97.38130278,27.78950000,1996,195:12:55:02
659446,3074816,tx713_17,500,-97.38160833,27.78843056,1996,195:12:56:03
659418,3074697,tx713_17,1000,-97.38191111,27.78735833,1996,195:12:57:05
659390,3074578,tx713_17,1500,-97.38221389,27.78628889,1996,195:12:58:07
659361,3074459,tx713_17,2000,-97.38251667,27.78521944,1996,195:12:59:09
659334,3074340,tx713_17,2500,-97.38281111,27.78415000,1996,195:13:00:11
659312,3074221,tx713_17,3000,-97.38304722,27.78308056,1996,195:13:01:13
659290,3074103,tx713_17,3500,-97.38328333,27.78201111,1996,195:13:02:14
659269,3073984,tx713_17,4000,-97.38351944,27.78094444,1996,195:13:03:16
659247,3073865,tx713_17,4500,-97.38375833,27.77987500,1996,195:13:04:18
659223,3073747,tx713_17,5000,-97.38401111,27.77880833,1996,195:13:05:20
659195,3073629,tx713_17,5500,-97.38431667,27.77774722,1996,195:13:06:22
659167,3073511,tx713_17,6000,-97.38461944,27.77668611,1996,195:13:07:24
659138,3073393,tx713_17,6500,-97.38492500,27.77562500,1996,195:13:08:26
659110,3073275,tx713_17,7000,-97.38522778,27.77456389,1996,195:13:09:27
659109,3073163,tx713_17,7500,-97.38525278,27.77355556,1996,195:13:10:29
659145,3073060,tx713_17,8000,-97.38490000,27.77261944,1996,195:13:11:31
659181,3072957,tx713_17,8500,-97.38454722,27.77168333,1996,195:13:12:33
659217,3072853,tx713_17,9000,-97.38419444,27.77074444,1996,195:13:13:35
659253,3072750,tx713_17,9500,-97.38384167,27.76980833,1996,195:13:14:37
659622,3072655,tx713_18a,0,-97.38010833,27.76890833,1996,195:13:19:02
659719,3072739,tx713_18a,500,-97.37911667,27.76965556,1996,195:13:20:03
659816,3072823,tx713_18a,1000,-97.37812500,27.77040000,1996,195:13:21:05
659912,3072907,tx713_18a,1500,-97.37713333,27.77114722,1996,195:13:22:07
660009,3072991,tx713_18a,2000,-97.37614167,27.77189167,1996,195:13:23:09
660106,3073074,tx713_18a,2500,-97.37514167,27.77263333,1996,195:13:24:11
660209,3073156,tx713_18a,3000,-97.37408611,27.77335833,1996,195:13:25:12
660312,3073237,tx713_18a,3500,-97.37303056,27.77408056,1996,195:13:26:14
660415,3073319,tx713_18a,4000,-97.37197500,27.77480556,1996,195:13:27:16
660518,3073400,tx713_18a,4500,-97.37091944,27.77552778,1996,195:13:28:18
660621,3073483,tx713_18a,5000,-97.36986389,27.77626111,1996,195:13:29:20
660724,3073568,tx713_18a,5500,-97.36880556,27.77701667,1996,195:13:30:22
660828,3073653,tx713_18a,6000,-97.36774722,27.77777222,1996,195:13:31:23
660931,3073738,tx713_18a,6500,-97.36668889,27.77852500,1996,195:13:32:25
661034,3073823,tx713_18a,7000,-97.36563056,27.77928056,1996,195:13:33:27
661135,3073911,tx713_18a,7500,-97.36459444,27.78006111,1996,195:13:34:29
661233,3074002,tx713_18a,8000,-97.36358611,27.78086667,1996,195:13:35:31
661332,3074092,tx713_18a,8500,-97.36257500,27.78167500,1996,195:13:36:32
661430,3074183,tx713_18a,9000,-97.36156389,27.78248333,1996,195:13:37:34
661528,3074274,tx713_18a,9500,-97.36055556,27.78329167,1996,195:13:38:36
661629,3074361,tx713_18a,10000,-97.35951667,27.78406111,1996,195:13:39:38
661733,3074444,tx713_18a,10500,-97.35845833,27.78480278,1996,195:13:40:40
661836,3074528,tx713_18a,11000,-97.35740000,27.78554444,1996,195:13:41:42
661939,3074612,tx713_18a,11500,-97.35634167,27.78628611,1996,195:13:42:43
662042,3074695,tx713_18a,12000,-97.35528333,27.78702778,1996,195:13:43:45
662147,3074776,tx713_18a,12500,-97.35421389,27.78774167,1996,195:13:44:47
662251,3074855,tx713_18a,13000,-97.35314167,27.78844444,1996,195:13:45:49
662356,3074935,tx713_18a,13500,-97.35206944,27.78915000,1996,195:13:46:51
662460,3075014,tx713_18a,14000,-97.35099722,27.78985556,1996,195:13:47:52
662565,3075093,tx713_18a,14500,-97.34992500,27.79055833,1996,195:13:48:54
662667,3075174,tx713_18a,15000,-97.34887778,27.79127500,1996,195:13:49:56
662769,3075255,tx713_18a,15500,-97.34783056,27.79199444,1996,195:13:50:58
662871,3075336,tx713_18a,16000,-97.34678611,27.79271111,1996,195:13:52:00
662973,3075417,tx713_18a,16500,-97.34574167,27.79342778,1996,195:13:53:02
663072,3075495,tx713_18b,0,-97.34472778,27.79412500,1996,195:13:54:02
663175,3075575,tx713_18b,500,-97.34367222,27.79482778,1996,195:13:55:03
663278,3075654,tx713_18b,1000,-97.34261389,27.79553333,1996,195:13:56:05
663381,3075734,tx713_18b,1500,-97.34155833,27.79623889,1996,195:13:57:07
663484,3075813,tx713_18b,2000,-97.34050000,27.79694444,1996,195:13:58:09
663587,3075893,tx713_18b,2500,-97.33944444,27.79765278,1996,195:13:59:11
663690,3075977,tx713_18b,3000,-97.33838611,27.79839722,1996,195:14:00:12
663793,3076061,tx713_18b,3500,-97.33733056,27.79913889,1996,195:14:01:14
663896,3076145,tx713_18b,4000,-97.33627500,27.79988333,1996,195:14:02:16
663999,3076229,tx713_18b,4500,-97.33521944,27.80062778,1996,195:14:03:18
664101,3076312,tx713_18b,5000,-97.33416667,27.80136944,1996,195:14:04:20
664204,3076396,tx713_18b,5500,-97.33311389,27.80211667,1996,195:14:05:21
664307,3076480,tx713_18b,6000,-97.33206111,27.80286111,1996,195:14:06:23
664409,3076565,tx713_18b,6500,-97.33101111,27.80360833,1996,195:14:07:25
664512,3076648,tx713_18b,7000,-97.32995833,27.80435278,1996,195:14:08:27
664613,3076734,tx713_18b,7500,-97.32891667,27.80510833,1996,195:14:09:29
664713,3076820,tx713_18b,8000,-97.32788611,27.80587778,1996,195:14:10:30
664814,3076907,tx713_18b,8500,-97.32685278,27.80664722,1996,195:14:11:32
664914,3076993,tx713_18b,9000,-97.32582222,27.80741667,1996,195:14:12:34
665015,3077080,tx713_18b,9500,-97.32479167,27.80818333,1996,195:14:13:36
665116,3077168,tx713_18b,10000,-97.32375000,27.80896389,1996,195:14:14:38
665218,3077256,tx713_18b,10500,-97.32270278,27.80975000,1996,195:14:15:39
665321,3077345,tx713_18b,11000,-97.32165278,27.81053611,1996,195:14:16:41
665422,3077433,tx713_18b,11500,-97.32060556,27.81132222,1996,195:14:17:43
665525,3077522,tx713_18b,12000,-97.31955556,27.81211111,1996,195:14:18:45
665628,3077613,tx713_18b,12500,-97.31849444,27.81291667,1996,195:14:19:47
665732,3077705,tx713_18b,13000,-97.31742500,27.81373333,1996,195:14:20:49
665836,3077796,tx713_18b,13500,-97.31635556,27.81454722,1996,195:14:21:50
665940,3077888,tx713_18b,14000,-97.31528889,27.81536111,1996,195:14:22:52
666044,3077979,tx713_18b,14500,-97.31421944,27.81617500,1996,195:14:23:54
666142,3078073,tx713_18b,15000,-97.31321389,27.81700278,1996,195:14:24:56
666239,3078166,tx713_18b,15500,-97.31221667,27.81783056,1996,195:14:25:58
666336,3078259,tx713_18b,16000,-97.31121944,27.81865833,1996,195:14:26:59
666433,3078352,tx713_18b,16500,-97.31021944,27.81948611,1996,195:14:28:01
666530,3078445,tx713_18b,17000,-97.30921944,27.82031111,1996,195:14:29:03
666634,3078527,tx713_18b,17500,-97.30815278,27.82104444,1996,195:14:30:05
666739,3078610,tx713_18b,18000,-97.30708333,27.82178056,1996,195:14:31:07
666843,3078693,tx713_18b,18500,-97.30601667,27.82251389,1996,195:14:32:08
666947,3078776,tx713_18b,19000,-97.30494722,27.82324722,1996,195:14:33:10
667033,3078844,tx713_18c,0,-97.30406111,27.82385556,1996,195:14:34:02
667139,3078934,tx713_18c,500,-97.30297500,27.82465278,1996,195:14:35:03
667245,3079024,tx713_18c,1000,-97.30188611,27.82544722,1996,195:14:36:05
667351,3079113,tx713_18c,1500,-97.30080000,27.82624444,1996,195:14:37:07
667457,3079203,tx713_18c,2000,-97.29971389,27.82703889,1996,195:14:38:09
667563,3079291,tx713_18c,2500,-97.29862500,27.82781944,1996,195:14:39:10
667669,3079369,tx713_18c,3000,-97.29753889,27.82850833,1996,195:14:40:12
667774,3079446,tx713_18c,3500,-97.29645278,27.82919444,1996,195:14:41:14
667880,3079524,tx713_18c,4000,-97.29536667,27.82988333,1996,195:14:42:16
667986,3079602,tx713_18c,4500,-97.29428056,27.83056944,1996,195:14:43:18
668092,3079681,tx713_18c,5000,-97.29319167,27.83126944,1996,195:14:44:19
668199,3079763,tx713_18c,5500,-97.29210000,27.83199722,1996,195:14:45:21
668306,3079845,tx713_18c,6000,-97.29100556,27.83272500,1996,195:14:46:23
668412,3079927,tx713_18c,6500,-97.28991111,27.83345556,1996,195:14:47:25
668519,3080009,tx713_18c,7000,-97.28881944,27.83418333,1996,195:14:48:27
668622,3080096,tx713_18c,7500,-97.28775833,27.83495000,1996,195:14:49:28
668721,3080188,tx713_18c,8000,-97.28673889,27.83576667,1996,195:14:50:30
668820,3080280,tx713_18c,8500,-97.28572222,27.83658611,1996,195:14:51:32
668919,3080372,tx713_18c,9000,-97.28470556,27.83740556,1996,195:14:52:34
669018,3080464,tx713_18c,9500,-97.28368611,27.83822222,1996,195:14:53:36
669121,3080552,tx713_18c,10000,-97.28262778,27.83900278,1996,195:14:54:37
669227,3080637,tx713_18c,10500,-97.28153889,27.83975278,1996,195:14:55:39
669333,3080721,tx713_18c,11000,-97.28045000,27.84050556,1996,195:14:56:41
669439,3080806,tx713_18c,11500,-97.27936111,27.84125556,1996,195:14:57:43
669545,3080891,tx713_18c,12000,-97.27827222,27.84200833,1996,195:14:58:45
669651,3080978,tx713_18c,12500,-97.27718611,27.84278056,1996,195:14:59:46
669757,3081066,tx713_18c,13000,-97.27610278,27.84355833,1996,195:15:00:48
669862,3081154,tx713_18c,13500,-97.27501667,27.84433889,1996,195:15:01:50
669968,3081242,tx713_18c,14000,-97.27393333,27.84511944,1996,195:15:02:52
670074,3081329,tx713_18c,14500,-97.27284722,27.84589722,1996,195:15:03:54
670181,3081411,tx713_18c,15000,-97.27174167,27.84662222,1996,195:15:04:55
670289,3081492,tx713_18c,15500,-97.27063333,27.84733889,1996,195:15:05:57
670398,3081573,tx713_18c,16000,-97.26952222,27.84805278,1996,195:15:06:59
670506,3081654,tx713_18c,16500,-97.26841389,27.84876944,1996,195:15:08:01
670614,3081735,tx713_18c,17000,-97.26730556,27.84948611,1996,195:15:09:03
670717,3081824,tx713_18c,17500,-97.26624722,27.85028056,1996,195:15:10:04
670820,3081914,tx713_18c,18000,-97.26518889,27.85107500,1996,195:15:11:06
670922,3082003,tx713_18c,18500,-97.26413333,27.85186944,1996,195:15:12:08
