2005 Colorado River interpolated elevation		
easting (m)	northing (m)	elev (ft)
623974.251	4273811.688	3946.501418
623976.251	4273811.688	3946.307848
623978.251	4273811.688	3946.475171
623980.251	4273811.688	3946.517822
623982.251	4273811.688	3946.711391
623984.251	4273811.688	3946.885275
623986.251	4273811.688	3947.016508
623988.251	4273811.688	3947.137899
623990.251	4273811.688	3946.931207
623992.251	4273811.688	3946.964015
623994.251	4273811.688	3947.019789
623996.251	4273811.688	3946.980419
623998.251	4273811.688	3946.94433
624000.251	4273811.688	3946.977138
624002.251	4273811.688	3946.849186
624004.251	4273811.688	3946.94433
624006.251	4273811.688	3947.114934
624008.251	4273811.688	3947.154304
624010.251	4273811.688	3947.305222
624012.251	4273811.688	3947.390524
624014.251	4273811.688	3947.33803
624016.251	4273811.688	3947.531599
624018.251	4273811.688	3947.646429
624020.251	4273811.688	3947.49551
624022.251	4273811.688	3947.561127
624024.251	4273811.688	3947.761258
624026.251	4273811.688	3947.561127
624028.251	4273811.688	3947.807189
624030.251	4273811.688	3947.767819
624032.251	4273811.688	3947.764539
624034.251	4273811.688	3947.7711
624036.251	4273811.688	3947.912176
624038.251	4273811.688	3948.181204
624040.251	4273811.688	3948.574904
624042.251	4273811.688	3948.627398
624044.251	4273811.688	3948.601151
624046.251	4273811.688	3948.450233
624048.251	4273811.688	3948.059814
624050.251	4273811.688	3947.872806
624052.251	4273811.688	3947.600497
624054.251	4273811.688	3947.459421
624056.251	4273811.688	3947.433174
624058.251	4273811.688	3947.239605
624060.251	4273811.688	3947.078844
624062.251	4273811.688	3946.849186
624064.251	4273811.688	3947.016508
624066.251	4273811.688	3947.111653
624068.251	4273811.688	3947.069002
624070.251	4273811.688	3947.210078
624072.251	4273811.688	3947.285537
624074.251	4273811.688	3947.400366
624076.251	4273811.688	3947.25929
624078.251	4273811.688	3947.383962
624080.251	4273811.688	3947.374119
624082.251	4273811.688	3947.521757
624084.251	4273811.688	3947.452859
624086.251	4273811.688	3947.790785
624088.251	4273811.688	3947.662833
624090.251	4273811.688	3947.813751
624092.251	4273811.688	3947.308503
624094.251	4273811.688	3947.406928
624096.251	4273811.688	3947.439736
624098.251	4273811.688	3947.735011
624100.251	4273811.688	3947.600497
624102.251	4273811.688	3947.246167
624104.251	4273811.688	3946.967296
624106.251	4273811.688	3946.737638
624108.251	4273811.688	3947.278975
624110.251	4273811.688	3947.479106
624112.251	4273811.688	3947.551284
624114.251	4273811.688	3947.318345
624116.251	4273811.688	3946.914803
624118.251	4273811.688	3946.937768
624120.251	4273811.688	3947.14118
624122.251	4273811.688	3947.275694
624124.251	4273811.688	3947.538161
624126.251	4273811.688	3947.646429
624128.251	4273811.688	3947.662833
624130.251	4273811.688	3947.347873
624132.251	4273811.688	3946.836063
624134.251	4273811.688	3946.485013
624136.251	4273811.688	3946.504698
624138.251	4273811.688	3946.622808
624140.251	4273811.688	3946.714672
624142.251	4273811.688	3947.069002
624144.251	4273811.688	3947.036193
624146.251	4273811.688	3946.619528
624148.251	4273811.688	3946.478452
624150.251	4273811.688	3946.386588
624152.251	4273811.688	3946.485013
624154.251	4273811.688	3947.354434
624156.251	4273811.688	3947.735011
624158.251	4273811.688	3947.393804
624160.251	4273811.688	3947.452859
624162.251	4273811.688	3947.587374
624164.251	4273811.688	3947.705484
624166.251	4273811.688	3947.715326
624168.251	4273811.688	3947.397085
624170.251	4273811.688	3947.265852
624172.251	4273811.688	3947.121495
624174.251	4273811.688	3947.108372
624176.251	4273811.688	3947.14118
624178.251	4273811.688	3947.167427
624180.251	4273811.688	3947.190393
624182.251	4273811.688	3946.885275
624184.251	4273811.688	3946.439082
624186.251	4273811.688	3946.081471
624188.251	4273811.688	3946.406273
624190.251	4273811.688	3946.655617
623564.251	4273809.688	3946.845905
623566.251	4273809.688	3946.777008
623568.251	4273809.688	3946.573596
623570.251	4273809.688	3946.412835
623572.251	4273809.688	3946.445643
623574.251	4273809.688	3946.563753
623576.251	4273809.688	3946.462048
623578.251	4273809.688	3946.724514
623580.251	4273809.688	3946.622808
623582.251	4273809.688	3946.284883
623584.251	4273809.688	3946.288163
623586.251	4273809.688	3946.389869
623588.251	4273809.688	3946.183177
623590.251	4273809.688	3946.215985
623592.251	4273809.688	3946.301287
623594.251	4273809.688	3946.491575
623596.251	4273809.688	3946.43252
623598.251	4273809.688	3946.370184
623600.251	4273809.688	3946.491575
623602.251	4273809.688	3946.514541
623604.251	4273809.688	3946.199581
623606.251	4273809.688	3945.989608
623608.251	4273809.688	3945.602469
623610.251	4273809.688	3945.609031
623612.251	4273809.688	3945.628716
623614.251	4273809.688	3945.664805
623616.251	4273809.688	3945.782915
623618.251	4273809.688	3945.553257
623620.251	4273809.688	3945.297352
623622.251	4273809.688	3945.405619
623624.251	4273809.688	3945.523729
623626.251	4273809.688	3945.280948
623628.251	4273809.688	3945.061132
623630.251	4273809.688	3945.359688
623632.251	4273809.688	3945.441708
623634.251	4273809.688	3945.343283
623636.251	4273809.688	3945.208769
623638.251	4273809.688	3945.25142
623640.251	4273809.688	3945.25142
623642.251	4273809.688	3945.638558
623644.251	4273809.688	3945.625435
623646.251	4273809.688	3945.454832
623648.251	4273809.688	3945.235016
623650.251	4273809.688	3944.893809
623652.251	4273809.688	3944.73961
623654.251	4273809.688	3945.051289
623656.251	4273809.688	3945.346564
623658.251	4273809.688	3945.310475
623660.251	4273809.688	3944.906933
623662.251	4273809.688	3945.021762
623664.251	4273809.688	3945.320318
623666.251	4273809.688	3945.261263
623668.251	4273809.688	3945.307194
623670.251	4273809.688	3945.612312
623672.251	4273809.688	3945.740264
623674.251	4273809.688	3945.654963
623676.251	4273809.688	3945.730422
623678.251	4273809.688	3945.848532
623680.251	4273809.688	3945.904306
623682.251	4273809.688	3946.048663
623684.251	4273809.688	3946.127403
623686.251	4273809.688	3946.347218
623688.251	4273809.688	3946.521103
623690.251	4273809.688	3946.557192
623692.251	4273809.688	3946.412835
623694.251	4273809.688	3946.140526
623696.251	4273809.688	3945.983046
623698.251	4273809.688	3945.953518
623700.251	4273809.688	3946.009293
623702.251	4273809.688	3946.107718
623704.251	4273809.688	3946.147088
623706.251	4273809.688	3945.976484
623708.251	4273809.688	3946.071628
623710.251	4273809.688	3946.11756
623712.251	4273809.688	3946.022416
623714.251	4273809.688	3945.950238
623716.251	4273809.688	3945.714018
623718.251	4273809.688	3945.454832
623720.251	4273809.688	3944.988953
623722.251	4273809.688	3944.772418
623724.251	4273809.688	3944.769138
623726.251	4273809.688	3944.70024
623728.251	4273809.688	3944.624781
623730.251	4273809.688	3944.634623
623732.251	4273809.688	3944.431212
623734.251	4273809.688	3944.42465
623736.251	4273809.688	3944.933179
623738.251	4273809.688	3945.264543
623740.251	4273809.688	3944.874124
623742.251	4273809.688	3944.352472
623744.251	4273809.688	3944.040793
623746.251	4273809.688	3943.765203
623748.251	4273809.688	3943.67662
623750.251	4273809.688	3943.640531
623752.251	4273809.688	3943.289482
623754.251	4273809.688	3943.259954
623756.251	4273809.688	3943.00733
623758.251	4273809.688	3943.010611
623760.251	4273809.688	3943.030296
623762.251	4273809.688	3942.856412
623764.251	4273809.688	3942.876097
623766.251	4273809.688	3942.735021
623768.251	4273809.688	3942.531609
623770.251	4273809.688	3942.301951
623772.251	4273809.688	3942.265862
623774.251	4273809.688	3942.331478
623776.251	4273809.688	3942.285547
623778.251	4273809.688	3942.183841
623780.251	4273809.688	3942.003395
623782.251	4273809.688	3941.901689
623784.251	4273809.688	3941.839353
623786.251	4273809.688	3941.839353
623788.251	4273809.688	3941.829511
623790.251	4273809.688	3942.019799
623792.251	4273809.688	3942.046046
623794.251	4273809.688	3941.806545
623796.251	4273809.688	3941.524393
623798.251	4273809.688	3941.31442
623800.251	4273809.688	3941.475181
623802.251	4273809.688	3941.675312
623804.251	4273809.688	3941.773737
623806.251	4273809.688	3941.967306
623808.251	4273809.688	3941.973868
623810.251	4273809.688	3941.822949
623812.251	4273809.688	3941.586729
623814.251	4273809.688	3941.219276
623816.251	4273809.688	3941.803264
623818.251	4273809.688	3944.244204
623820.251	4273809.688	3944.893809
623822.251	4273809.688	3944.719925
623824.251	4273809.688	3944.546041
623826.251	4273809.688	3944.838035
623828.251	4273809.688	3944.808508
623830.251	4273809.688	3944.569007
623832.251	4273809.688	3944.637904
623834.251	4273809.688	3944.303259
623836.251	4273809.688	3944.112971
623838.251	4273809.688	3943.981738
623840.251	4273809.688	3943.820977
623842.251	4273809.688	3943.656935
623844.251	4273809.688	3943.729113
623846.251	4273809.688	3943.499455
623848.251	4273809.688	3943.624127
623850.251	4273809.688	3943.492893
623852.251	4273809.688	3943.535544
623854.251	4273809.688	3943.745518
623856.251	4273809.688	3943.683182
623858.251	4273809.688	3943.528983
623860.251	4273809.688	3943.565072
623862.251	4273809.688	3943.430558
623864.251	4273809.688	3943.565072
623866.251	4273809.688	3943.686463
623868.251	4273809.688	3943.820977
623870.251	4273809.688	3943.850504
623872.251	4273809.688	3943.886593
623874.251	4273809.688	3943.902998
623876.251	4273809.688	3944.034231
623878.251	4273809.688	3944.194992
623880.251	4273809.688	3944.126094
623882.251	4273809.688	3944.122813
623884.251	4273809.688	3943.978457
623886.251	4273809.688	3944.231081
623888.251	4273809.688	3944.58213
623890.251	4273809.688	3944.851158
623892.251	4273809.688	3944.926618
623894.251	4273809.688	3944.788823
623896.251	4273809.688	3944.683836
623898.251	4273809.688	3944.861001
623900.251	4273809.688	3944.77898
623902.251	4273809.688	3944.874124
623904.251	4273809.688	3945.208769
623906.251	4273809.688	3945.149714
623908.251	4273809.688	3945.208769
623910.251	4273809.688	3945.497483
623912.251	4273809.688	3945.589346
623914.251	4273809.688	3945.563099
623916.251	4273809.688	3945.707456
623918.251	4273809.688	3946.130683
623920.251	4273809.688	3945.914148
623922.251	4273809.688	3945.451551
623924.251	4273809.688	3945.425304
623926.251	4273809.688	3945.44827
623928.251	4273809.688	3945.572942
623930.251	4273809.688	3945.799319
623932.251	4273809.688	3945.88134
623934.251	4273809.688	3945.927272
623936.251	4273809.688	3945.828847
623938.251	4273809.688	3945.851813
623940.251	4273809.688	3945.861655
623942.251	4273809.688	3945.963361
623944.251	4273809.688	3946.350499
623946.251	4273809.688	3946.567034
623948.251	4273809.688	3946.534226
623950.251	4273809.688	3946.47189
623952.251	4273809.688	3946.252074
623954.251	4273809.688	3946.245513
623956.251	4273809.688	3946.258636
623958.251	4273809.688	3946.491575
623960.251	4273809.688	3946.547349
623962.251	4273809.688	3946.593281
623964.251	4273809.688	3946.672021
623966.251	4273809.688	3946.793412
623968.251	4273809.688	3946.685144
623970.251	4273809.688	3946.711391
623972.251	4273809.688	3946.859028
623974.251	4273809.688	3946.754042
623976.251	4273809.688	3946.796693
623978.251	4273809.688	3946.868871
623980.251	4273809.688	3946.934488
623982.251	4273809.688	3947.229763
623984.251	4273809.688	3947.226482
623986.251	4273809.688	3947.420051
623988.251	4273809.688	3947.462702
623990.251	4273809.688	3947.252729
623992.251	4273809.688	3947.249448
623994.251	4273809.688	3947.33803
623996.251	4273809.688	3947.292099
623998.251	4273809.688	3947.233044
624000.251	4273809.688	3947.265852
624002.251	4273809.688	3947.21992
624004.251	4273809.688	3947.41677
624006.251	4273809.688	3947.669394
624008.251	4273809.688	3947.643148
624010.251	4273809.688	3947.784224
624012.251	4273809.688	3947.797347
624014.251	4273809.688	3947.807189
624016.251	4273809.688	3948.063094
624018.251	4273809.688	3947.958108
624020.251	4273809.688	3948.263225
624022.251	4273809.688	3948.171362
624024.251	4273809.688	3948.207451
624026.251	4273809.688	3948.184485
624028.251	4273809.688	3948.20417
624030.251	4273809.688	3948.381335
624032.251	4273809.688	3948.351808
624034.251	4273809.688	3948.286191
624036.251	4273809.688	3948.414144
624038.251	4273809.688	3948.811124
624040.251	4273809.688	3948.909549
624042.251	4273809.688	3948.850494
624044.251	4273809.688	3949.017817
624046.251	4273809.688	3948.768474
624048.251	4273809.688	3948.614274
624050.251	4273809.688	3948.384616
624052.251	4273809.688	3948.043409
624054.251	4273809.688	3947.892491
624056.251	4273809.688	3948.066375
624058.251	4273809.688	3947.813751
624060.251	4273809.688	3947.57425
624062.251	4273809.688	3947.620182
624064.251	4273809.688	3947.492229
624066.251	4273809.688	3947.544723
624068.251	4273809.688	3947.521757
624070.251	4273809.688	3947.485668
624072.251	4273809.688	3947.538161
624074.251	4273809.688	3947.790785
624076.251	4273809.688	3947.803909
624078.251	4273809.688	3947.892491
624080.251	4273809.688	3947.961389
624082.251	4273809.688	3947.915457
624084.251	4273809.688	3948.378054
624086.251	4273809.688	3948.118869
624088.251	4273809.688	3948.092622
624090.251	4273809.688	3948.00732
624092.251	4273809.688	3947.721888
624094.251	4273809.688	3947.590654
624096.251	4273809.688	3948.089341
624098.251	4273809.688	3947.951546
624100.251	4273809.688	3947.675956
624102.251	4273809.688	3947.449579
624104.251	4273809.688	3947.200235
624106.251	4273809.688	3947.275694
624108.251	4273809.688	3947.462702
624110.251	4273809.688	3947.764539
624112.251	4273809.688	3947.856402
624114.251	4273809.688	3947.767819
624116.251	4273809.688	3947.203516
624118.251	4273809.688	3947.210078
624120.251	4273809.688	3947.780943
624122.251	4273809.688	3947.876087
624124.251	4273809.688	3948.010601
624126.251	4273809.688	3947.885929
624128.251	4273809.688	3947.777662
624130.251	4273809.688	3947.702203
624132.251	4273809.688	3947.019789
624134.251	4273809.688	3946.583438
624136.251	4273809.688	3946.635932
624138.251	4273809.688	3946.724514
624140.251	4273809.688	3946.813097
624142.251	4273809.688	3947.344592
624144.251	4273809.688	3947.452859
624146.251	4273809.688	3947.236324
624148.251	4273809.688	3946.675302
624150.251	4273809.688	3946.455486
624152.251	4273809.688	3946.793412
624154.251	4273809.688	3948.020444
624156.251	4273809.688	3947.971231
624158.251	4273809.688	3947.718607
624160.251	4273809.688	3947.3774
624162.251	4273809.688	3947.623463
624164.251	4273809.688	3947.672675
624166.251	4273809.688	3947.672675
624168.251	4273809.688	3947.203516
624170.251	4273809.688	3946.996823
624172.251	4273809.688	3947.275694
624174.251	4273809.688	3947.390524
624176.251	4273809.688	3947.193674
624178.251	4273809.688	3947.252729
624180.251	4273809.688	3947.475825
624182.251	4273809.688	3947.072283
624184.251	4273809.688	3946.727795
624186.251	4273809.688	3946.317691
624188.251	4273809.688	3946.39315
624190.251	4273809.688	3946.485013
623564.251	4273807.688	3946.908241
623566.251	4273807.688	3946.862309
623568.251	4273807.688	3946.672021
623570.251	4273807.688	3946.806535
623572.251	4273807.688	3946.681863
623574.251	4273807.688	3946.47189
623576.251	4273807.688	3946.514541
623578.251	4273807.688	3946.813097
623580.251	4273807.688	3946.819658
