SUMLEV,STATE,COUNTY,STNAME,CTYNAME,Sex,Origin,Race,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005
050,17,121,Illinois,Marion County,1,0,5,7,7,2,2,1,2,1,3
050,17,121,Illinois,Marion County,1,0,6,188,188,185,190,194,200,206,211
050,17,121,Illinois,Marion County,1,1,1,18765,18765,18782,18606,18448,18332,18154,17991
050,17,121,Illinois,Marion County,1,1,2,759,759,781,797,773,771,769,772
050,17,121,Illinois,Marion County,1,1,3,40,40,19,19,19,23,27,34
050,17,121,Illinois,Marion County,1,1,4,124,124,125,131,137,128,134,135
050,17,121,Illinois,Marion County,1,1,5,6,6,0,0,0,0,0,1
050,17,121,Illinois,Marion County,1,1,6,179,179,185,188,192,199,206,209
050,17,121,Illinois,Marion County,1,2,1,193,193,202,223,208,214,210,217
050,17,121,Illinois,Marion County,1,2,2,6,6,6,6,6,6,6,6
050,17,121,Illinois,Marion County,1,2,3,3,3,1,3,3,2,3,3
050,17,121,Illinois,Marion County,1,2,4,1,1,0,0,1,0,1,0
050,17,121,Illinois,Marion County,1,2,5,1,1,2,2,1,2,1,2
050,17,121,Illinois,Marion County,1,2,6,9,9,0,2,2,1,0,2
050,17,121,Illinois,Marion County,2,0,1,20377,20377,20404,20281,20088,19948,19705,19559
050,17,121,Illinois,Marion County,2,0,2,853,853,856,854,834,833,833,837
050,17,121,Illinois,Marion County,2,0,3,50,50,23,25,25,29,40,40
050,17,121,Illinois,Marion County,2,0,4,119,119,125,126,128,125,127,123
050,17,121,Illinois,Marion County,2,0,5,9,9,1,1,1,1,1,1
050,17,121,Illinois,Marion County,2,0,6,197,197,195,201,200,206,211,212
050,17,121,Illinois,Marion County,2,1,1,20228,20228,20241,20104,19925,19785,19543,19391
050,17,121,Illinois,Marion County,2,1,2,848,848,851,849,829,828,828,832
050,17,121,Illinois,Marion County,2,1,3,45,45,19,20,20,23,34,34
050,17,121,Illinois,Marion County,2,1,4,118,118,125,126,128,124,126,123
050,17,121,Illinois,Marion County,2,1,5,9,9,0,0,0,0,0,0
050,17,121,Illinois,Marion County,2,1,6,192,192,194,200,199,205,209,211
050,17,121,Illinois,Marion County,2,2,1,149,149,163,177,163,163,162,168
050,17,121,Illinois,Marion County,2,2,2,5,5,5,5,5,5,5,5
050,17,121,Illinois,Marion County,2,2,3,5,5,4,5,5,6,6,6
050,17,121,Illinois,Marion County,2,2,4,1,1,0,0,0,1,1,0
050,17,121,Illinois,Marion County,2,2,5,0,0,1,1,1,1,1,1
050,17,121,Illinois,Marion County,2,2,6,5,5,1,1,1,1,2,1
050,17,123,Illinois,Marshall County,0,0,1,12989,12967,12983,12809,12843,12866,13005,13018
050,17,123,Illinois,Marshall County,0,0,2,52,52,58,62,63,65,66,69
050,17,123,Illinois,Marshall County,0,0,3,29,29,23,18,18,28,25,28
050,17,123,Illinois,Marshall County,0,0,4,33,31,27,29,31,32,32,35
050,17,123,Illinois,Marshall County,0,0,5,1,1,2,3,5,5,4,4
050,17,123,Illinois,Marshall County,0,0,6,76,76,56,58,57,61,58,63
050,17,123,Illinois,Marshall County,0,1,1,12868,12846,12862,12681,12669,12659,12781,12794
050,17,123,Illinois,Marshall County,0,1,2,45,45,52,55,56,58,60,62
050,17,123,Illinois,Marshall County,0,1,3,28,28,22,17,17,27,24,27
050,17,123,Illinois,Marshall County,0,1,4,24,22,27,28,29,29,30,31
050,17,123,Illinois,Marshall County,0,1,5,1,1,0,0,0,0,0,0
050,17,123,Illinois,Marshall County,0,1,6,76,76,56,58,57,61,58,63
050,17,123,Illinois,Marshall County,0,2,1,121,121,121,128,174,207,224,224
050,17,123,Illinois,Marshall County,0,2,2,7,7,6,7,7,7,6,7
050,17,123,Illinois,Marshall County,0,2,3,1,1,1,1,1,1,1,1
050,17,123,Illinois,Marshall County,0,2,4,9,9,0,1,2,3,2,4
050,17,123,Illinois,Marshall County,0,2,5,0,0,2,3,5,5,4,4
050,17,123,Illinois,Marshall County,0,2,6,0,0,0,0,0,0,0,0
050,17,123,Illinois,Marshall County,1,0,1,6359,6349,6355,6313,6345,6356,6446,6480
050,17,123,Illinois,Marshall County,1,0,2,33,33,35,39,40,41,42,45
050,17,123,Illinois,Marshall County,1,0,3,14,14,11,7,9,12,10,11
050,17,123,Illinois,Marshall County,1,0,4,12,11,8,10,12,13,13,14
050,17,123,Illinois,Marshall County,1,0,5,0,0,1,3,3,4,3,2
050,17,123,Illinois,Marshall County,1,0,6,36,36,27,27,24,27,26,30
050,17,123,Illinois,Marshall County,1,1,1,6303,6293,6299,6254,6259,6253,6335,6366
050,17,123,Illinois,Marshall County,1,1,2,27,27,30,33,34,35,37,39
050,17,123,Illinois,Marshall County,1,1,3,13,13,10,6,8,11,9,10
050,17,123,Illinois,Marshall County,1,1,4,6,5,8,9,10,11,12,13
050,17,123,Illinois,Marshall County,1,1,5,0,0,0,0,0,0,0,0
050,17,123,Illinois,Marshall County,1,1,6,36,36,27,27,24,27,26,30
050,17,123,Illinois,Marshall County,1,2,1,56,56,56,59,86,103,111,114
050,17,123,Illinois,Marshall County,1,2,2,6,6,5,6,6,6,5,6
050,17,123,Illinois,Marshall County,1,2,3,1,1,1,1,1,1,1,1
050,17,123,Illinois,Marshall County,1,2,4,6,6,0,1,2,2,1,1
050,17,123,Illinois,Marshall County,1,2,5,0,0,1,3,3,4,3,2
050,17,123,Illinois,Marshall County,1,2,6,0,0,0,0,0,0,0,0
050,17,123,Illinois,Marshall County,2,0,1,6630,6618,6628,6496,6498,6510,6559,6538
050,17,123,Illinois,Marshall County,2,0,2,19,19,23,23,23,24,24,24
050,17,123,Illinois,Marshall County,2,0,3,15,15,12,11,9,16,15,17
050,17,123,Illinois,Marshall County,2,0,4,21,20,19,19,19,19,19,21
050,17,123,Illinois,Marshall County,2,0,5,1,1,1,0,2,1,1,2
050,17,123,Illinois,Marshall County,2,0,6,40,40,29,31,33,34,32,33
050,17,123,Illinois,Marshall County,2,1,1,6565,6553,6563,6427,6410,6406,6446,6428
050,17,123,Illinois,Marshall County,2,1,2,18,18,22,22,22,23,23,23
050,17,123,Illinois,Marshall County,2,1,3,15,15,12,11,9,16,15,17
050,17,123,Illinois,Marshall County,2,1,4,18,17,19,19,19,18,18,18
050,17,123,Illinois,Marshall County,2,1,5,1,1,0,0,0,0,0,0
050,17,123,Illinois,Marshall County,2,1,6,40,40,29,31,33,34,32,33
050,17,123,Illinois,Marshall County,2,2,1,65,65,65,69,88,104,113,110
050,17,123,Illinois,Marshall County,2,2,2,1,1,1,1,1,1,1,1
050,17,123,Illinois,Marshall County,2,2,3,0,0,0,0,0,0,0,0
050,17,123,Illinois,Marshall County,2,2,4,3,3,0,0,0,1,1,3
050,17,123,Illinois,Marshall County,2,2,5,0,0,1,0,2,1,1,2
050,17,123,Illinois,Marshall County,2,2,6,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,0,0,1,15877,15876,15873,15851,15826,15737,15719,15565
050,17,125,Illinois,Mason County,0,0,2,19,19,25,41,41,42,42,42
050,17,125,Illinois,Mason County,0,0,3,42,42,46,45,38,42,42,44
050,17,125,Illinois,Mason County,0,0,4,34,34,31,35,38,43,43,44
050,17,125,Illinois,Mason County,0,0,5,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,0,0,6,66,66,40,39,41,44,43,46
050,17,125,Illinois,Mason County,0,1,1,15810,15809,15803,15786,15752,15660,15630,15482
050,17,125,Illinois,Mason County,0,1,2,19,19,25,41,41,42,42,42
050,17,125,Illinois,Mason County,0,1,3,32,32,36,35,28,32,32,34
050,17,125,Illinois,Mason County,0,1,4,33,33,31,35,38,42,43,44
050,17,125,Illinois,Mason County,0,1,5,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,0,1,6,64,64,40,39,41,44,43,46
050,17,125,Illinois,Mason County,0,2,1,67,67,70,65,74,77,89,83
050,17,125,Illinois,Mason County,0,2,2,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,0,2,3,10,10,10,10,10,10,10,10
050,17,125,Illinois,Mason County,0,2,4,1,1,0,0,0,1,0,0
050,17,125,Illinois,Mason County,0,2,5,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,0,2,6,2,2,0,0,0,0,0,0
050,17,125,Illinois,Mason County,1,0,1,7786,7786,7786,7785,7780,7727,7708,7627
050,17,125,Illinois,Mason County,1,0,2,12,12,14,30,30,31,31,31
050,17,125,Illinois,Mason County,1,0,3,15,15,18,18,13,15,16,18
050,17,125,Illinois,Mason County,1,0,4,14,14,11,14,16,19,19,18
050,17,125,Illinois,Mason County,1,0,5,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,1,0,6,32,32,17,16,18,19,21,21
050,17,125,Illinois,Mason County,1,1,1,7748,7748,7745,7747,7736,7682,7657,7581
050,17,125,Illinois,Mason County,1,1,2,12,12,14,30,30,31,31,31
050,17,125,Illinois,Mason County,1,1,3,12,12,15,15,10,12,13,15
050,17,125,Illinois,Mason County,1,1,4,13,13,11,14,16,18,19,18
050,17,125,Illinois,Mason County,1,1,5,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,1,1,6,30,30,17,16,18,19,21,21
050,17,125,Illinois,Mason County,1,2,1,38,38,41,38,44,45,51,46
050,17,125,Illinois,Mason County,1,2,2,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,1,2,3,3,3,3,3,3,3,3,3
050,17,125,Illinois,Mason County,1,2,4,1,1,0,0,0,1,0,0
050,17,125,Illinois,Mason County,1,2,5,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,1,2,6,2,2,0,0,0,0,0,0
050,17,125,Illinois,Mason County,2,0,1,8091,8090,8087,8066,8046,8010,8011,7938
050,17,125,Illinois,Mason County,2,0,2,7,7,11,11,11,11,11,11
050,17,125,Illinois,Mason County,2,0,3,27,27,28,27,25,27,26,26
050,17,125,Illinois,Mason County,2,0,4,20,20,20,21,22,24,24,26
050,17,125,Illinois,Mason County,2,0,5,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,2,0,6,34,34,23,23,23,25,22,25
050,17,125,Illinois,Mason County,2,1,1,8062,8061,8058,8039,8016,7978,7973,7901
050,17,125,Illinois,Mason County,2,1,2,7,7,11,11,11,11,11,11
050,17,125,Illinois,Mason County,2,1,3,20,20,21,20,18,20,19,19
050,17,125,Illinois,Mason County,2,1,4,20,20,20,21,22,24,24,26
050,17,125,Illinois,Mason County,2,1,5,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,2,1,6,34,34,23,23,23,25,22,25
050,17,125,Illinois,Mason County,2,2,1,29,29,29,27,30,32,38,37
050,17,125,Illinois,Mason County,2,2,2,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,2,2,3,7,7,7,7,7,7,7,7
050,17,125,Illinois,Mason County,2,2,4,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,2,2,5,0,0,0,0,0,0,0,0
050,17,125,Illinois,Mason County,2,2,6,0,0,0,0,0,0,0,0
050,17,127,Illinois,Massac County,0,0,1,14086,14086,14099,13991,14097,14075,14223,14246
050,17,127,Illinois,Massac County,0,0,2,840,840,880,903,916,908,908,934
050,17,127,Illinois,Massac County,0,0,3,33,33,8,7,8,8,12,10
050,17,127,Illinois,Massac County,0,0,4,39,39,38,37,38,38,36,35
050,17,127,Illinois,Massac County,0,0,5,0,0,0,0,0,0,0,0
050,17,127,Illinois,Massac County,0,0,6,163,163,100,107,111,114,115,123
050,17,127,Illinois,Massac County,0,1,1,13973,13973,13960,13856,13948,13936,14064,14083
050,17,127,Illinois,Massac County,0,1,2,835,835,875,898,911,903,903,929
050,17,127,Illinois,Massac County,0,1,3,31,31,6,7,7,7,10,9
050,17,127,Illinois,Massac County,0,1,4,38,38,37,37,37,37,36,35
050,17,127,Illinois,Massac County,0,1,5,0,0,0,0,0,0,0,0
050,17,127,Illinois,Massac County,0,1,6,161,161,99,106,110,113,114,123
050,17,127,Illinois,Massac County,0,2,1,113,113,139,135,149,139,159,163
050,17,127,Illinois,Massac County,0,2,2,5,5,5,5,5,5,5,5
050,17,127,Illinois,Massac County,0,2,3,2,2,2,0,1,1,2,1
050,17,127,Illinois,Massac County,0,2,4,1,1,1,0,1,1,0,0
050,17,127,Illinois,Massac County,0,2,5,0,0,0,0,0,0,0,0
050,17,127,Illinois,Massac County,0,2,6,2,2,1,1,1,1,1,0
050,17,127,Illinois,Massac County,1,0,1,6735,6735,6735,6690,6752,6754,6817,6823
050,17,127,Illinois,Massac County,1,0,2,398,398,423,451,459,458,459,479
050,17,127,Illinois,Massac County,1,0,3,18,18,3,3,3,3,6,5
050,17,127,Illinois,Massac County,1,0,4,16,16,15,13,14,14,13,12
050,17,127,Illinois,Massac County,1,0,5,0,0,0,0,0,0,0,0
050,17,127,Illinois,Massac County,1,0,6,87,87,48,52,55,56,57,61
050,17,127,Illinois,Massac County,1,1,1,6675,6675,6673,6631,6686,6694,6749,6753
050,17,127,Illinois,Massac County,1,1,2,396,396,421,449,457,456,457,477
050,17,127,Illinois,Massac County,1,1,3,18,18,3,3,3,3,6,5
050,17,127,Illinois,Massac County,1,1,4,15,15,14,13,13,13,13,12
050,17,127,Illinois,Massac County,1,1,5,0,0,0,0,0,0,0,0
050,17,127,Illinois,Massac County,1,1,6,85,85,48,52,55,56,57,61
050,17,127,Illinois,Massac County,1,2,1,60,60,62,59,66,60,68,70
050,17,127,Illinois,Massac County,1,2,2,2,2,2,2,2,2,2,2
050,17,127,Illinois,Massac County,1,2,3,0,0,0,0,0,0,0,0
050,17,127,Illinois,Massac County,1,2,4,1,1,1,0,1,1,0,0
050,17,127,Illinois,Massac County,1,2,5,0,0,0,0,0,0,0,0
050,17,127,Illinois,Massac County,1,2,6,2,2,0,0,0,0,0,0
050,17,127,Illinois,Massac County,2,0,1,7351,7351,7364,7301,7345,7321,7406,7423
050,17,127,Illinois,Massac County,2,0,2,442,442,457,452,457,450,449,455
050,17,127,Illinois,Massac County,2,0,3,15,15,5,4,5,5,6,5
050,17,127,Illinois,Massac County,2,0,4,23,23,23,24,24,24,23,23
050,17,127,Illinois,Massac County,2,0,5,0,0,0,0,0,0,0,0
050,17,127,Illinois,Massac County,2,0,6,76,76,52,55,56,58,58,62
050,17,127,Illinois,Massac County,2,1,1,7298,7298,7287,7225,7262,7242,7315,7330
050,17,127,Illinois,Massac County,2,1,2,439,439,454,449,454,447,446,452
050,17,127,Illinois,Massac County,2,1,3,13,13,3,4,4,4,4,4
050,17,127,Illinois,Massac County,2,1,4,23,23,23,24,24,24,23,23
050,17,127,Illinois,Massac County,2,1,5,0,0,0,0,0,0,0,0
050,17,127,Illinois,Massac County,2,1,6,76,76,51,54,55,57,57,62
050,17,127,Illinois,Massac County,2,2,1,53,53,77,76,83,79,91,93
050,17,127,Illinois,Massac County,2,2,2,3,3,3,3,3,3,3,3
050,17,127,Illinois,Massac County,2,2,3,2,2,2,0,1,1,2,1
050,17,127,Illinois,Massac County,2,2,4,0,0,0,0,0,0,0,0
050,17,127,Illinois,Massac County,2,2,5,0,0,0,0,0,0,0,0
050,17,127,Illinois,Massac County,2,2,6,0,0,1,1,1,1,1,0
050,17,129,Illinois,Menard County,0,0,1,12340,12340,12386,12440,12453,12526,12601,12599
050,17,129,Illinois,Menard County,0,0,2,50,50,56,69,68,68,70,68
050,17,129,Illinois,Menard County,0,0,3,31,31,31,30,30,28,30,29
050,17,129,Illinois,Menard County,0,0,4,21,21,21,21,21,22,21,21
050,17,129,Illinois,Menard County,0,0,5,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,0,0,6,44,44,22,21,19,17,19,21
050,17,129,Illinois,Menard County,0,1,1,12253,12253,12290,12342,12355,12427,12500,12485
050,17,129,Illinois,Menard County,0,1,2,50,50,56,69,68,68,70,68
050,17,129,Illinois,Menard County,0,1,3,24,24,24,23,23,21,23,22
050,17,129,Illinois,Menard County,0,1,4,21,21,21,21,21,22,21,21
050,17,129,Illinois,Menard County,0,1,5,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,0,1,6,44,44,21,20,18,16,18,20
050,17,129,Illinois,Menard County,0,2,1,87,87,96,98,98,99,101,114
050,17,129,Illinois,Menard County,0,2,2,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,0,2,3,7,7,7,7,7,7,7,7
050,17,129,Illinois,Menard County,0,2,4,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,0,2,5,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,0,2,6,0,0,1,1,1,1,1,1
050,17,129,Illinois,Menard County,1,0,1,6041,6041,6064,6099,6128,6173,6207,6196
050,17,129,Illinois,Menard County,1,0,2,36,36,41,53,53,53,54,52
050,17,129,Illinois,Menard County,1,0,3,12,12,12,11,11,11,11,10
050,17,129,Illinois,Menard County,1,0,4,6,6,6,6,6,7,6,6
050,17,129,Illinois,Menard County,1,0,5,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,1,0,6,27,27,9,9,6,6,8,8
050,17,129,Illinois,Menard County,1,1,1,5990,5990,6013,6047,6077,6123,6157,6138
050,17,129,Illinois,Menard County,1,1,2,36,36,41,53,53,53,54,52
050,17,129,Illinois,Menard County,1,1,3,9,9,9,8,8,8,8,7
050,17,129,Illinois,Menard County,1,1,4,6,6,6,6,6,7,6,6
050,17,129,Illinois,Menard County,1,1,5,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,1,1,6,27,27,9,9,6,6,8,8
050,17,129,Illinois,Menard County,1,2,1,51,51,51,52,51,50,50,58
050,17,129,Illinois,Menard County,1,2,2,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,1,2,3,3,3,3,3,3,3,3,3
050,17,129,Illinois,Menard County,1,2,4,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,1,2,5,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,1,2,6,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,2,0,1,6299,6299,6322,6341,6325,6353,6394,6403
050,17,129,Illinois,Menard County,2,0,2,14,14,15,16,15,15,16,16
050,17,129,Illinois,Menard County,2,0,3,19,19,19,19,19,17,19,19
050,17,129,Illinois,Menard County,2,0,4,15,15,15,15,15,15,15,15
050,17,129,Illinois,Menard County,2,0,5,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,2,0,6,17,17,13,12,13,11,11,13
050,17,129,Illinois,Menard County,2,1,1,6263,6263,6277,6295,6278,6304,6343,6347
050,17,129,Illinois,Menard County,2,1,2,14,14,15,16,15,15,16,16
050,17,129,Illinois,Menard County,2,1,3,15,15,15,15,15,13,15,15
050,17,129,Illinois,Menard County,2,1,4,15,15,15,15,15,15,15,15
050,17,129,Illinois,Menard County,2,1,5,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,2,1,6,17,17,12,11,12,10,10,12
050,17,129,Illinois,Menard County,2,2,1,36,36,45,46,47,49,51,56
050,17,129,Illinois,Menard County,2,2,2,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,2,2,3,4,4,4,4,4,4,4,4
050,17,129,Illinois,Menard County,2,2,4,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,2,2,5,0,0,0,0,0,0,0,0
050,17,129,Illinois,Menard County,2,2,6,0,0,1,1,1,1,1,1
050,17,131,Illinois,Mercer County,0,0,1,16754,16754,16808,16776,16832,16743,16813,16725
050,17,131,Illinois,Mercer County,0,0,2,59,59,66,81,82,82,81,89
050,17,131,Illinois,Mercer County,0,0,3,22,22,6,8,6,8,10,10
050,17,131,Illinois,Mercer County,0,0,4,30,30,31,30,32,35,34,34
050,17,131,Illinois,Mercer County,0,0,5,1,1,0,0,0,0,0,0
050,17,131,Illinois,Mercer County,0,0,6,91,91,52,54,54,54,53,54
050,17,131,Illinois,Mercer County,0,1,1,16555,16555,16603,16569,16617,16532,16590,16497
050,17,131,Illinois,Mercer County,0,1,2,50,50,56,71,72,73,72,79
050,17,131,Illinois,Mercer County,0,1,3,19,19,4,6,4,6,7,7
050,17,131,Illinois,Mercer County,0,1,4,30,30,31,30,32,35,34,34
050,17,131,Illinois,Mercer County,0,1,5,1,1,0,0,0,0,0,0
050,17,131,Illinois,Mercer County,0,1,6,86,86,51,53,54,53,53,54
050,17,131,Illinois,Mercer County,0,2,1,199,199,205,207,215,211,223,228
050,17,131,Illinois,Mercer County,0,2,2,9,9,10,10,10,9,9,10
050,17,131,Illinois,Mercer County,0,2,3,3,3,2,2,2,2,3,3
050,17,131,Illinois,Mercer County,0,2,4,0,0,0,0,0,0,0,0
050,17,131,Illinois,Mercer County,0,2,5,0,0,0,0,0,0,0,0
050,17,131,Illinois,Mercer County,0,2,6,5,5,1,1,0,1,0,0
050,17,131,Illinois,Mercer County,1,0,1,8245,8245,8265,8233,8275,8244,8312,8294
050,17,131,Illinois,Mercer County,1,0,2,41,41,46,60,61,61,60,63
050,17,131,Illinois,Mercer County,1,0,3,10,10,1,1,1,1,3,2
050,17,131,Illinois,Mercer County,1,0,4,10,10,11,11,10,10,10,11
050,17,131,Illinois,Mercer County,1,0,5,0,0,0,0,0,0,0,0
050,17,131,Illinois,Mercer County,1,0,6,40,40,24,25,25,25,25,25
050,17,131,Illinois,Mercer County,1,1,1,8149,8149,8168,8136,8175,8146,8207,8187
050,17,131,Illinois,Mercer County,1,1,2,38,38,42,56,57,58,57,59
050,17,131,Illinois,Mercer County,1,1,3,9,9,1,1,1,1,2,1
050,17,131,Illinois,Mercer County,1,1,4,10,10,11,11,10,10,10,11
050,17,131,Illinois,Mercer County,1,1,5,0,0,0,0,0,0,0,0
050,17,131,Illinois,Mercer County,1,1,6,38,38,23,24,25,24,25,25
050,17,131,Illinois,Mercer County,1,2,1,96,96,97,97,100,98,105,107
050,17,131,Illinois,Mercer County,1,2,2,3,3,4,4,4,3,3,4
050,17,131,Illinois,Mercer County,1,2,3,1,1,0,0,0,0,1,1
050,17,131,Illinois,Mercer County,1,2,4,0,0,0,0,0,0,0,0
050,17,131,Illinois,Mercer County,1,2,5,0,0,0,0,0,0,0,0
050,17,131,Illinois,Mercer County,1,2,6,2,2,1,1,0,1,0,0
050,17,131,Illinois,Mercer County,2,0,1,8509,8509,8543,8543,8557,8499,8501,8431
050,17,131,Illinois,Mercer County,2,0,2,18,18,20,21,21,21,21,26
050,17,131,Illinois,Mercer County,2,0,3,12,12,5,7,5,7,7,8
050,17,131,Illinois,Mercer County,2,0,4,20,20,20,19,22,25,24,23
050,17,131,Illinois,Mercer County,2,0,5,1,1,0,0,0,0,0,0
050,17,131,Illinois,Mercer County,2,0,6,51,51,28,29,29,29,28,29
050,17,131,Illinois,Mercer County,2,1,1,8406,8406,8435,8433,8442,8386,8383,8310
050,17,131,Illinois,Mercer County,2,1,2,12,12,14,15,15,15,15,20
050,17,131,Illinois,Mercer County,2,1,3,10,10,3,5,3,5,5,6
050,17,131,Illinois,Mercer County,2,1,4,20,20,20,19,22,25,24,23
050,17,131,Illinois,Mercer County,2,1,5,1,1,0,0,0,0,0,0
050,17,131,Illinois,Mercer County,2,1,6,48,48,28,29,29,29,28,29
050,17,131,Illinois,Mercer County,2,2,1,103,103,108,110,115,113,118,121
050,17,131,Illinois,Mercer County,2,2,2,6,6,6,6,6,6,6,6
050,17,131,Illinois,Mercer County,2,2,3,2,2,2,2,2,2,2,2
050,17,131,Illinois,Mercer County,2,2,4,0,0,0,0,0,0,0,0
050,17,131,Illinois,Mercer County,2,2,5,0,0,0,0,0,0,0,0
050,17,131,Illinois,Mercer County,2,2,6,3,3,0,0,0,0,0,0
050,17,133,Illinois,Monroe County,0,0,1,27353,27353,27523,28052,28757,29437,30182,30744
050,17,133,Illinois,Monroe County,0,0,2,14,14,19,22,49,56,53,49
050,17,133,Illinois,Monroe County,0,0,3,52,52,49,50,45,47,51,50
050,17,133,Illinois,Monroe County,0,0,4,90,90,100,104,101,103,101,98
050,17,133,Illinois,Monroe County,0,0,5,3,3,1,2,2,2,1,1
050,17,133,Illinois,Monroe County,0,0,6,107,107,79,84,97,97,103,98
050,17,133,Illinois,Monroe County,0,1,1,27164,27164,27331,27813,28449,29101,29807,30356
050,17,133,Illinois,Monroe County,0,1,2,11,11,18,19,46,53,51,46
050,17,133,Illinois,Monroe County,0,1,3,47,47,44,45,40,42,46,45
050,17,133,Illinois,Monroe County,0,1,4,88,88,99,103,99,101,98,96
050,17,133,Illinois,Monroe County,0,1,5,2,2,0,0,0,0,0,0
050,17,133,Illinois,Monroe County,0,1,6,104,104,76,80,94,96,102,97
050,17,133,Illinois,Monroe County,0,2,1,189,189,192,239,308,336,375,388
050,17,133,Illinois,Monroe County,0,2,2,3,3,1,3,3,3,2,3
050,17,133,Illinois,Monroe County,0,2,3,5,5,5,5,5,5,5,5
050,17,133,Illinois,Monroe County,0,2,4,2,2,1,1,2,2,3,2
050,17,133,Illinois,Monroe County,0,2,5,1,1,1,2,2,2,1,1
050,17,133,Illinois,Monroe County,0,2,6,3,3,3,4,3,1,1,1
050,17,133,Illinois,Monroe County,1,0,1,13462,13462,13549,13843,14237,14603,14988,15281
050,17,133,Illinois,Monroe County,1,0,2,4,4,7,8,22,25,25,24
050,17,133,Illinois,Monroe County,1,0,3,29,29,28,28,25,26,27,26
050,17,133,Illinois,Monroe County,1,0,4,33,33,42,44,44,45,45,44
050,17,133,Illinois,Monroe County,1,0,5,3,3,1,2,2,2,1,1
050,17,133,Illinois,Monroe County,1,0,6,51,51,42,42,50,49,53,52
