UT	Glat	Glon	Radius	Dst	Kp	E23.1-30.5eV	E30.5-42.5eV	E42.5-55.2eV	E55.2-71.9eV	E71.9-93.6eV	E93.6-122.0eV	E122.0-161.0eV	E161.0-210.0eV	E210.0-275.0eV	E275.0-360.0eV	E360.0-471.0eV	E471.0-617.0eV	E617.0-815.0eV	E.815-1.07keV	E1.07-1.40kev	E1.40-1.82keV	E1.82-2.39keV	E2.39-3.12keV	E3.12-4.09keV	E4.09-5.36keV	E5.36-7.02keV	E7.02-9.19keV	E9.19-12.0keV	E12.0-15.8keV	E15.8-20.6keV	E20.6-27.0keV	E27.0-35.4keV	E35.4-46.4-43.37keV	E50-75keV	E75-105keV	E105-150keV	E150-225keV	E225-315keV	E315-500keV	E500-750keV	E0.75-1.1MeV	E1.1-1.5MeV	E>1.5MeV	E0.7-1.8MeV	E1.8-3.5MeV	E3.5-6.0MeV	E6.0-7.8MeV	E7.8-10.8	E10.8-25.8	P.03-.06eV	P.06-.13eV	P13-.25V	P.25-.52eV	P.52-1.0eV	P1.0-2.3eV	P2.3-4.1eV	P4.1-6.1eV	P6.1-9.0eV	P9.0-12.9eV	P12.9-18.5eV	P18.5-25.5eV	P25.5-34.5eV	P34.5-45.8eV	P45.8-61.2eV	P61.2-80.9eV	P80.9-105.0eV	P105.0-139.0eV	P139.0-182.0eV	P182.0-237.0eV	P237.0-314.0eV	P314.0-408.0eV	P408.0-538.0eV	P538.0-703.0eV	P703.0-925.0eV	P.925-1.22keV	P1.22-1.51keV	P1.51-1.98keV	P1.98-2.58keV	P2.58-3.36keV	P3.36-4.36keV	P4.36-5.82keV	P5.82-7.60keV	P7.60-9.92keV	P9.92-13.0keV	P13.0-16.9keV	P16.9-22.1keV	P22.1-28.8keV	P28.8-37.6keV	P37.6-49.1keV	P50-75keV	P75-113keV	P113-170keV	P170-250keV	P250-400keV	P400-670keV	P0.67-1.2MeV	P1.2-1.9MeV	P1.9-3.1MeV	P3.1-5.0MeV	P5.0-7.7MeV	P7.7-50.0MeV	P11-14MeV	P14-20MeV	P>20Mev	DENLP	DENHP	DENHE	TPARHP	TPERHP	TPARHE	TPERHE	THETA_P	PHI_P	THETA_E	PHI_E	SC_POTEN
17.420000	1.427100	69.587000	6.610200 -11	2.0	2.6585e+08	1.5633e+08	1.0643e+08	6.1931e+07	3.9821e+07	2.4762e+07	1.8365e+07	1.5411e+07	1.2492e+07	7.5795e+06	4.7645e+06	2.5519e+06	1.6183e+06	1.5462e+06	1.7336e+06	1.3157e+06	615460	283640	301760	370510	245090	64292	70099	73881	85220	-999	-999	-999	49720.1	10466.3	3827.88	2083.45	880.882	466.222	184.929	68.0321	26.5873	5087.1	23.1564	1.21099	0.0424096	0.00559249	0.00418556	0.00215093	0	0	0	0	0	7.3265e+06	2.1621e+08	4.4533e+08	2.1554e+08	7.8511e+07	3.8931e+07	2.3246e+07	1.5698e+07	8.3064e+06	3.1339e+06	2.9136e+06	2.7485e+06	395930	670540	234080	329260	347750	183480	122960	70632	69789	49734	54861	70511	110400	169630	247990	235070	94281	43223	62597	37340	35357	34058	28179	63711	5361.94	1853.74	621.081	117.624	31.1836	0.891099	0.364731	0.233548	0.120645	0.237325	0.0152149	-999	-999	-999	5.6987	0.40433	0.25802	4395.9	6676.4	330.17	313.15	103.52	-10.007	176.23	-86.51	-3.0708	
17.443900	1.413500	69.587000	6.610100 -11	2.0	2.6174e+08	1.5738e+08	1.0009e+08	5.96e+07	3.5972e+07	2.5378e+07	1.813e+07	1.5536e+07	1.1881e+07	7.0141e+06	4.618e+06	2.2282e+06	1.6272e+06	1.5162e+06	1.3889e+06	1.2685e+06	642520	291570	270910	424900	270050	73524	61595	72106	79989	-999	-999	-999	49577.8	10504.9	3793.86	2120.24	859.385	461.309	185.202	68.6541	27.1325	4844.63	23.1439	1.20896	0.0427164	0.00483067	0.00441307	0.0022438	0	0	0	0	0	1.157e+07	8.2577e+07	2.4377e+08	1.7951e+08	8.5162e+07	3.7002e+07	1.9867e+07	1.3027e+07	9.2549e+06	4.591e+06	3.2991e+06	1.748e+06	540770	443490	499000	338880	245610	95176	109370	72037	81400	8605	12444	97356	140290	213600	289130	234060	87812	37612	56990	35896	35394	34772	28334	64329.4	5370.17	1882.93	613.686	123.177	30.7768	0.929683	0.363298	0.231724	-999	0.129145	0.0178671	-999	-999	-999	3.4471	0.41595	0.25433	4031.5	6498.8	301.75	330.41	104.09	-7.9316	94.398	75.123	-5.001	
17.467800	1.399900	69.587000	6.610100 -11	2.0	2.2009e+08	1.4071e+08	8.3023e+07	5.3093e+07	3.4643e+07	2.4236e+07	1.6479e+07	1.5769e+07	1.2136e+07	7.3678e+06	4.5387e+06	2.8279e+06	1.8115e+06	1.4085e+06	1.5921e+06	1.4525e+06	749330	291940	318480	373890	223860	64131	69078	72673	79414	-999	-999	-999	49812.2	10543.1	3763.27	2120.19	836.251	462.095	186.538	69.5451	27.0838	4730.38	23.0627	1.21437	0.0423698	0.00445668	0.00469357	0.00206803	0	0	0	0	0	-999	1.4029e+08	5.2979e+08	3.0399e+08	1.0557e+08	4.4552e+07	2.3433e+07	1.2367e+07	7.9386e+06	5.6109e+06	2.2532e+06	1.7986e+06	649270	1.1853e+06	574650	352700	237530	154430	96214	67741	41761	77640	66661	82695	134330	213390	272990	257640	87904	37290	59366	35127	32215	40009	25803	65416.6	5324.62	1848.94	602.196	125.147	29.7945	0.968777	0.457635	0.231116	0.120645	0.129037	0.0156985	-999	-999	-999	3.8077	0.47238	0.23723	3797.1	5895	331.43	368.4	100.44	-6.6735	89.227	-77.221	-5.001	
17.491700	1.399900	69.587000	6.610100 -11	2.0	2.5175e+08	1.4149e+08	8.1634e+07	4.8179e+07	3.4742e+07	2.5222e+07	1.7053e+07	1.4677e+07	1.2948e+07	7.4726e+06	4.7151e+06	2.9721e+06	1.54e+06	1.5443e+06	1.604e+06	1.4611e+06	632900	368690	369140	367740	252050	70254	59098	77224	73252	-999	-999	-999	49798.6	10519.7	3760.09	2109.75	846.83	460.84	185.731	70.2765	27.3594	4803.81	23.1242	1.2143	0.042871	0.00520465	0.00443178	0.00202503	0	0	0	0	0	0.97656	1.543e+08	4.1816e+08	2.4614e+08	7.9604e+07	3.9422e+07	2.2086e+07	1.5392e+07	8.5789e+06	4.5194e+06	3.1751e+06	1.6754e+06	579360	456220	414920	215230	192090	197080	128610	113420	95133	24551	39799	52106	125260	227640	284330	257870	84536	33893	60561	31105	29085	34870	27703	65372.8	5439.25	1811.06	618.455	122.216	31.9011	0.801432	0.460645	-999	0.120645	0.130099	0.0142738	-999	-999	-999	3.2972	0.44358	0.23748	3900.1	6083.9	357.37	333.65	105.8	-9.1752	162.77	9.3616	-5.001	
17.515600	1.399900	69.587000	6.610100 -11	2.0	2.2113e+08	1.3023e+08	8.2703e+07	5.3905e+07	3.7878e+07	2.4532e+07	1.6211e+07	1.3363e+07	1.2615e+07	8.162e+06	4.7365e+06	2.9499e+06	1.6212e+06	1.6111e+06	1.4989e+06	1.3036e+06	705440	349480	371040	388690	236150	77178	71911	81843	75361	-999	-999	-999	49643.7	10457.5	3779.62	2084.83	860.823	465.268	184.045	68.6906	27.4278	5057.25	23.1898	1.22091	0.0421305	0.00542281	0.00422607	0.0020325	0	0	0	0	0	1.3021	1.3762e+08	4.661e+08	2.7537e+08	7.7863e+07	5.1878e+07	1.91e+07	1.4013e+07	9.2549e+06	5.1368e+06	3.4779e+06	3.1952e+06	912660	1.1488e+06	476600	352700	316960	128520	110780	93103	62798	80800	60932	73737	138210	213540	317850	242160	88544	49838	61298	37787	35833	35875	27765	65146.5	5468.08	1799.6	616.13	121.484	31.1948	1.04222	0.369319	0.316588	-999	0.151969	0.0121332	-999	-999	-999	3.8748	0.44711	0.23615	3896.2	6193.5	329.92	352.47	103.92	-12.645	103.25	54.512	-5.001	
17.539500	1.386400	69.587000	6.610100 -11	2.0	2.0805e+08	1.2987e+08	8.2312e+07	5.3041e+07	3.7099e+07	2.6574e+07	1.8463e+07	1.3811e+07	1.2343e+07	8.1735e+06	4.6613e+06	2.6601e+06	1.8578e+06	1.4198e+06	1.5741e+06	1.3912e+06	640960	276560	376520	363140	204600	61484	67844	96147	77770	-999	-999	-999	50007.2	10577.8	3761.73	2087.02	861.526	468.993	183.491	67.398	26.7107	4840.48	23.1816	1.22222	0.0404504	0.00500381	0.0042562	0.00209089	0	0	0	0	0	3.8196e+07	1.2183e+08	4.1018e+08	2.1853e+08	7.8485e+07	5.0137e+07	2.7942e+07	1.6645e+07	8.865e+06	5.3962e+06	3.7182e+06	2.926e+06	1.5619e+06	901410	747040	329260	256120	186630	119700	54193	87580	33156	67647	73737	153630	194160	297930	237520	91912	50361	55347	36112	35813	35852	29073	65525	5438.13	1748	609.23	122.009	29.9889	1.35133	0.371326	0.295828	-999	0.16698	0.0137316	-999	-999	-999	3.9693	0.44496	0.243	3888.3	6319.1	316.03	344.67	104.37	-6.4875	97.856	67.566	-5.001	
17.563300	1.372800	69.587000	6.610000 -11	2.0	1.968e+08	1.1964e+08	8.5774e+07	4.9276e+07	3.7242e+07	2.573e+07	2.0563e+07	1.4655e+07	1.2348e+07	8.6997e+06	4.7837e+06	2.9334e+06	1.5856e+06	1.597e+06	1.6664e+06	1.3539e+06	715640	344810	300610	383070	258060	82677	72153	75615	61980	-999	-999	-999	49872.1	10721.1	3726.79	2108.56	858.673	466.665	185.473	68.8602	25.6149	4802.28	23.1191	1.21589	0.0400199	0.00458134	0.00413258	0.00223258	0	0	0	0	0	1.2732e+07	2.2172e+08	5.7318e+08	2.8517e+08	7.8624e+07	3.168e+07	2.7081e+07	1.4308e+07	8.6743e+06	5.2582e+06	3.3405e+06	949910	1.1274e+06	712560	845090	467720	265880	122940	161440	101610	89453	37143	58466	85547	114080	260530	290480	252920	84051	48834	69177	31067	36889	37802	29532	65919.3	5562.79	1765.99	612.575	120.271	29.5223	1.01918	0.491756	0.237441	-999	0.179775	0.0157837	-999	-999	-999	6.4666	0.462	0.23316	4017.2	6092.6	326.02	345.68	103.28	-6.5406	95.264	-77.663	-3.0708	
17.587200	1.372800	69.587000	6.610000 -11	2.0	1.6801e+08	1.1127e+08	7.4649e+07	4.9406e+07	3.5907e+07	2.5861e+07	1.8841e+07	1.3784e+07	1.1755e+07	8.2393e+06	4.933e+06	2.9228e+06	1.8297e+06	1.4313e+06	1.7211e+06	1.3394e+06	702900	317090	372800	400960	228640	85681	75085	87109	63592	-999	-999	-999	49596	10691.7	3747.72	2096.9	870.081	456.809	184.09	69.2862	25.1505	5416.06	22.9215	1.21842	0.0407131	0.00492416	0.00465616	0.00225875	0	0	0	0	0	-999	7.2672e+07	6.4099e+08	4.7787e+08	1.3711e+08	5.5815e+07	2.661e+07	1.6773e+07	1.0226e+07	4.6012e+06	4.2248e+06	3.7145e+06	1.5692e+06	994780	480820	426260	375360	227420	215910	83107	59552	54790	56341	76099	125340	223540	299660	237850	98015	44406	58150	29087	34433	37465	32226	66053.7	5598.87	1789.36	613.924	115.724	31.0602	1.01593	0.474839	0.241333	-999	0.18769	0.0120006	-999	-999	-999	6.1085	0.46458	0.22622	3999.1	6093.7	384.5	348.2	100.94	-10.011	9.4943	-4.6496	-5.001	
17.611100	1.359200	69.587000	6.610000 -11	2.0	1.3377e+08	8.9321e+07	6.1026e+07	4.7396e+07	3.2064e+07	2.5505e+07	1.8173e+07	1.4597e+07	1.1442e+07	8.6235e+06	4.6494e+06	2.6966e+06	1.6561e+06	1.377e+06	1.7541e+06	1.2863e+06	672950	312970	406980	418540	215190	66404	71454	83818	60889	-999	-999	-999	49885	10693	3721.03	2095.16	860.096	456.095	180.76	67.7099	24.7116	5298.07	22.9037	1.21511	0.041443	0.00588682	0.00460059	0.0021262	0	0	0	0	0	1.099e+07	5.0191e+07	8.9964e+08	6.1126e+08	1.4131e+08	5.9261e+07	2.6651e+07	1.5787e+07	8.1821e+06	3.4151e+06	3.6731e+06	2.2798e+06	1.7744e+06	653990	763920	450690	306440	150140	30984	73111	66294	88141	113670	84798	154200	196270	322440	252640	95308	39276	64854	34055	38163	40729	26284	65724.5	5564.5	1744.17	600.314	111.905	31.7716	1.27454	0.449605	-999	-999	0.156632	0.0122081	-999	-999	-999	6.706	0.49727	0.2045	3676	5961.6	415.01	384.36	102.61	-9.9768	169.24	-75.927	-5.001	
17.635000	1.349700	69.587000	6.610000 -11	2.0	1.1412e+08	6.113e+07	4.2572e+07	2.8219e+07	2.4919e+07	2.0933e+07	1.6866e+07	1.2964e+07	1.0563e+07	7.8189e+06	4.5282e+06	2.9075e+06	1.6605e+06	1.5082e+06	1.6237e+06	1.3098e+06	695460	331610	325080	358860	179500	60941	67231	87693	67386	-999	-999	-999	50107.7	10803	3655.34	2091.33	836.415	461.17	182.188	67.0204	25.613	5004.31	22.9174	1.20279	0.0410995	0.00579679	0.00436632	0.00212787	0	0	0	0	0	2.7966e+07	8.5821e+07	9.044e+08	4.9165e+08	1.3575e+08	5.3013e+07	2.7337e+07	1.5234e+07	9.3724e+06	5.6723e+06	2.9213e+06	2.5871e+06	1.4534e+06	665030	468160	241880	348500	93316	10328	47419	47691	48276	59945	69503	130080	223820	365230	238410	86083	44385	59366	37710	38249	36608	28419	64890.3	5643.74	1749.53	594.492	114.993	29.8672	1.13344	0.427527	-999	0.120645	0.174749	0.0201214	-999	-999	-999	6.1697	0.46869	0.16993	3911	6367.9	466.32	425.97	104.14	-7.9857	6.986	17.362	-5.001	
17.658900	1.344200	69.587000	6.609900 -11	2.0	1.9084e+08	8.7651e+07	5.238e+07	3.6431e+07	2.5811e+07	1.9977e+07	1.6322e+07	1.3169e+07	1.1942e+07	8.9841e+06	5.1451e+06	2.8628e+06	1.8699e+06	1.5145e+06	1.7058e+06	1.4515e+06	734780	308390	327060	377820	280410	79603	68921	79170	71664	-999	-999	-999	50544.1	10886.1	3687.09	2067.57	840.699	454.446	186.341	68.369	26.9422	5225.81	22.8445	1.19526	0.0405173	0.00529815	0.00435697	0.00211665	0	0	0	0	0	3.5292e+07	1.6716e+08	4.0801e+08	2.8012e+08	7.9548e+07	3.5941e+07	1.8211e+07	1.2831e+07	1.0556e+07	4.839e+06	3.6144e+06	1.4062e+06	1.0888e+06	877650	225640	453900	158100	295980	158620	164810	56306	39039	90905	86670	158650	264420	353530	250540	84444	43952	58356	36431	35908	40786	29146	64216	5756.86	1743.61	618.244	119.472	31.9936	0.960791	0.36972	0.241333	0.120645	0.205419	0.0190572	-999	-999	-999	3.4426	0.47965	0.1831	3919.7	6226.7	396.84	422.81	103.56	-6.7778	104.89	-66.611	-5.001	
17.682800	1.337400	69.587000	6.609900 -11	2.0	1.8802e+08	9.3278e+07	4.9346e+07	3.478e+07	2.4778e+07	1.8015e+07	1.5179e+07	1.2583e+07	9.2047e+06	8.2265e+06	6.0425e+06	3.1532e+06	1.7558e+06	1.4564e+06	1.514e+06	1.3544e+06	729740	306090	336920	365250	216200	74327	70833	86954	70945	-999	-999	-999	50854.5	10911.4	3711.87	2056.29	838.977	453.854	187.887	68.0374	27.1237	5000.89	22.794	1.20452	0.0405921	0.00557864	0.00402038	0.00217648	0	0	0	0	0	-999	1.8611e+08	5.2383e+08	2.7473e+08	9.1404e+07	3.3328e+07	2.3782e+07	1.5668e+07	8.2996e+06	5.115e+06	3.5394e+06	1.8969e+06	1.7744e+06	370070	428880	191780	386620	227990	168940	75589	69789	94656	81723	106430	152780	251960	333440	248890	98008	66443	68239	39127	35119	38615	29742	64096.4	5809.35	1749.11	627.131	118.288	32.5912	0.868516	0.371612	0.241333	-999	0.207865	0.0115498	-999	-999	-999	3.4951	0.47664	0.18283	4019.4	6374.2	388.9	405.96	105.79	-9.1486	77.764	64.145	-5.001	
17.706700	1.326600	69.587000	6.609900 -11	2.0	2.1174e+08	1.0047e+08	5.5278e+07	3.1379e+07	2.6344e+07	1.8519e+07	1.5484e+07	1.1961e+07	9.0913e+06	8.13e+06	5.3401e+06	3.259e+06	1.7238e+06	1.3932e+06	1.5232e+06	1.2582e+06	656950	349570	373540	358670	246750	68641	59747	86067	70890	-999	-999	-999	50704	11007.8	3681.64	2029.84	826.075	459.593	182.683	65.2078	27.4911	4704.08	22.7846	1.20491	0.0395861	0.0053449	0.00401103	0.00221014	0	0	0	0	0	1.4653e+07	1.9525e+08	4.9406e+08	2.4638e+08	6.299e+07	2.805e+07	2.0029e+07	1.1539e+07	5.822e+06	2.6764e+06	2.3984e+06	1.745e+06	1.166e+06	619190	242520	367510	401270	134110	30984	46014	69789	44921	59452	83934	155060	304490	328530	239900	133250	55401	70136	38361	31179	39429	28424	64314.9	5901.41	1789.02	625.382	113.12	32.0266	0.85952	0.369319	0.241333	0.124666	0.240369	0.0113475	-999	-999	-999	6.0064	0.50871	0.18801	3620.8	6085	383.97	425.51	102.48	-6.9498	96.163	64.759	-3.0708	
17.730600	1.319800	69.587000	6.609900 -11	2.0	1.9905e+08	1.1396e+08	7.6534e+07	5.0396e+07	3.3171e+07	2.0887e+07	1.4451e+07	1.2266e+07	9.6353e+06	7.8868e+06	6.321e+06	3.3053e+06	1.718e+06	1.4516e+06	1.5349e+06	1.485e+06	700980	349190	325990	356850	226750	72678	71233	76405	64287	-999	-999	-999	51354.2	10931.3	3603.78	2038.35	821.131	455.464	181.041	65.7539	26.1892	4693.39	22.7022	1.19167	0.0395956	0.00519513	0.00380586	0.00215446	0	0	0	0	0	3.5873e+07	1.0411e+08	5.3218e+08	3.4354e+08	9.5069e+07	4.1544e+07	2.0889e+07	1.4299e+07	9.1749e+06	3.796e+06	3.6519e+06	2.3084e+06	1.1805e+06	201590	459720	490180	281280	89595	26744	100210	49314	60235	85669	110170	171890	247340	344510	259160	130340	64457	76443	40124	38488	37620	27545	63736.7	6056.49	1819.46	622.09	111.838	32.031	0.883083	0.48172	-999	0.124666	0.213443	0.0116588	-999	-999	-999	4.4379	0.53158	0.21957	3678.5	6114.2	401.32	348.11	102.49	-3.9403	174.15	-2.5592	-5.001	
17.754500	1.308900	69.587000	6.609900 -11	2.0	1.4373e+08	8.3015e+07	6.027e+07	4.571e+07	3.2318e+07	2.4799e+07	1.5722e+07	1.1557e+07	8.6682e+06	6.4302e+06	5.8427e+06	3.2951e+06	1.9834e+06	1.4497e+06	1.3942e+06	1.3826e+06	653830	328180	347500	410440	235810	62055	73452	76359	52043	-999	-999	-999	51993.3	10853.1	3613.1	2058.07	832.684	454.587	179.538	66.4588	24.9485	4827.89	22.5548	1.18289	0.0403989	0.00495533	0.00373989	0.00216152	0	0	0	0	0	1.4653e+07	1.8316e+08	5.4689e+08	3.3041e+08	8.0114e+07	3.8024e+07	2.0783e+07	1.5727e+07	7.9318e+06	3.1672e+06	2.4897e+06	2.1375e+06	579360	1.05e+06	794770	131060	137820	150140	70883	54936	91076	29802	71252	100470	180410	247640	372050	262630	116860	53008	66612	38515	36947	36242	27419	63241.8	6001.89	1841.5	604.834	110.079	31.4256	0.997736	0.669592	0.233548	0.124666	0.189728	0.0152	-999	-999	-999	3.9171	0.50538	0.19572	3687.2	6152.7	364.21	386.04	103.73	-9.2678	92.173	-61.268	-5.001	
17.778400	1.302100	69.587000	6.609800 -11	2.0	2.0503e+08	1.2161e+08	6.9871e+07	4.1371e+07	3.2217e+07	2.3943e+07	1.8443e+07	1.1686e+07	8.1124e+06	7.0725e+06	5.5888e+06	4.3412e+06	2.0839e+06	1.4452e+06	1.7326e+06	1.4849e+06	755960	348530	380770	456120	257770	80565	84659	90664	70586	-999	-999	-999	51757.8	10922	3631.12	2045.54	829.741	455.427	179.172	65.5895	25.4465	5077.4	22.4557	1.17314	0.0396322	0.00495532	0.00415128	0.00210543	0	0	0	0	0	3.0467e+07	2.2821e+08	5.9571e+08	3.035e+08	9.6257e+07	4.5766e+07	2.9974e+07	1.6732e+07	8.9603e+06	6.7651e+06	4.1787e+06	2.3179e+06	1.0816e+06	919660	845090	380350	411780	193360	109370	94177	59552	67771	83696	141250	187690	295140	431790	283500	145270	91645	83638	42705	35489	39830	28695	63399.4	5936.34	1841.07	593.734	101.78	29.9844	1.28639	0.466666	0.238738	0.124666	0.174511	0.0126667	-999	-999	-999	4.1803	0.55706	0.21335	3656.3	6086.1	362.56	371.79	104.68	-10.058	141.02	64.594	-5.001	
17.802300	1.289900	69.587000	6.609800 -11	2.0	2.151e+08	1.1461e+08	7.3456e+07	4.6657e+07	3.4956e+07	2.408e+07	1.6622e+07	1.1553e+07	8.4472e+06	6.5059e+06	5.4474e+06	3.2416e+06	1.7792e+06	1.4169e+06	1.6593e+06	1.2998e+06	759560	388200	369990	397760	177340	49132	64734	83823	67427	-999	-999	-999	51107.3	10815.2	3567.97	2042.21	831.479	453.192	181.392	67.1569	26.5334	5058.55	22.4019	1.16883	0.0397299	0.00503324	0.00427386	0.00210855	0	0	0	0	0	2.3722e+07	9.9918e+07	2.1984e+08	1.8133e+08	9.043e+07	4.1676e+07	2.2289e+07	1.699e+07	6.6751e+06	4.4696e+06	2.1581e+06	1.2602e+06	890850	762210	791850	463520	184020	153860	127200	6774.1	78966	27711	105970	174460	197900	290320	360920	268760	144300	76772	73367	44507	31636	38213	28299	63592.1	6077.19	1827.31	595.529	101.239	30.0477	1.30755	0.551971	0.241333	0.122656	0.130527	0.0111866	-999	-999	-999	3.7616	0.53766	0.21027	3536.5	6189.1	334.78	351.91	102.58	-8.3962	87.314	64.612	-5.001	
17.826200	1.284500	69.587000	6.609800 -11	2.0	1.8312e+08	1.0305e+08	5.8494e+07	4.1748e+07	2.8495e+07	2.0021e+07	1.6802e+07	1.2506e+07	7.5898e+06	6.3883e+06	5.6441e+06	3.789e+06	2.1491e+06	1.5075e+06	1.5795e+06	1.3355e+06	690390	348440	321050	339590	214860	61983	75207	91677	52757	-999	-999	-999	51326.8	10756.8	3546.18	2011.63	848.747	448.383	179.984	66.5234	26.7405	4968.1	22.2087	1.1598	0.0397843	0.00517349	0.00415128	0.00222136	0	0	0	0	0	-999	1.6116e+08	5.8578e+08	2.8375e+08	9.2517e+07	3.3745e+07	2.56e+07	1.3253e+07	9.4388e+06	2.2073e+06	2.3946e+06	2.1155e+06	784600	877650	357450	157720	352640	134110	79798	88807	84334	47012	59300	116890	210390	344150	401680	283630	147460	97235	75877	43421	40972	40009	26023	62801.1	6144.8	1819.7	593.973	103.782	30.5292	1.17077	0.551971	0.241333	0.120645	0.13124	0.011114	-999	-999	-999	3.777	0.585	0.19126	3612.8	6003.5	349.73	382.06	104.14	-8.2321	78.474	-88.935	-5.001	
17.850100	1.272200	69.587000	6.609800 -11	2.0	1.8817e+08	1.0669e+08	5.5761e+07	4.3078e+07	2.9539e+07	2.0326e+07	1.6461e+07	1.4178e+07	8.4354e+06	5.5697e+06	5.3997e+06	3.7303e+06	1.9397e+06	1.4559e+06	1.4178e+06	1.4008e+06	781100	346710	360480	354920	187070	88372	79794	90767	62758	-999	-999	-999	51673.3	10706.1	3533.05	2004.63	830.139	439.121	178.604	63.5479	25.4077	5046.49	21.9465	1.14668	0.0390775	0.00554747	0.00407648	0.00223258	0	0	0	0	0	8.488e+06	1.7268e+08	5.2803e+08	2.8363e+08	9.1542e+07	4.0106e+07	2.8157e+07	1.2278e+07	5.9395e+06	5.8653e+06	3.9509e+06	1.2382e+06	1.7577e+06	639560	362970	490180	342120	117360	91539	20322	39077	54353	93522	129070	234510	362290	414090	337710	211080	95111	88888	43202	40068	31358	27906	61325.3	6049.92	1795.86	596.323	104.419	29.9135	0.96852	0.426666	0.241333	0.122656	0.157916	0.0114876	-999	-999	-999	3.9496	0.63782	0.19269	3473.8	5782.9	367.58	384.31	104.07	-10.081	64.801	-46.62	-5.001	
17.874000	1.265400	69.587000	6.609700 -11	2.0	1.5762e+08	8.7864e+07	5.1333e+07	3.459e+07	2.8599e+07	2.1655e+07	1.7494e+07	1.351e+07	9.8068e+06	5.7507e+06	4.9616e+06	4.0224e+06	2.1079e+06	1.3702e+06	1.506e+06	1.4324e+06	779060	391250	334280	399100	221840	67063	74193	87132	60571	-999	-999	-999	51564.3	10682.1	3522.19	2021.25	815.645	434.867	177.733	64.3438	25.7941	5422.58	21.9264	1.14267	0.0393343	0.00568079	0.00381469	0.00219684	0	0	0	0	0	1.2732e+07	1.6125e+08	5.7764e+08	2.8111e+08	8.3892e+07	3.3859e+07	2.2436e+07	1.5362e+07	1.0108e+07	6.1963e+06	2.5022e+06	2.9957e+06	1.1274e+06	595430	215900	481540	227770	146410	146440	79885	25594	77445	124480	126220	220600	375030	562330	410650	250450	129210	72935	48043	35547	38545	26984	60515.4	5934.45	1786.24	593.116	106.123	29.0717	0.900315	0.48	-999	0.122656	0.160246	0.01216	-999	-999	-999	3.9498	0.6687	0.18217	3587.6	6100.6	376.15	401.2	103.38	-9.4746	99.965	-89.268	-5.001	
17.897900	1.260000	69.587000	6.609700 -11	2.0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	51244.9	10732.5	3526.12	2012.39	813.904	438.668	175.64	63.8574	25.3525	4896.03	21.7597	1.12744	0.0388144	0.00559422	0.00402973	0.00221201	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	59947.2	5839.69	1785.98	572.12	102.855	28.1751	0.891276	0.466666	-999	-999	0.146575	0.0115342	-999	-999	-999	3.8506	0.66117	0.17524	3369.4	5964.4	384	405.23	103.53	-6.4209	101.11	72.251	-5.001	
17.945700	1.259994	69.587000	6.609700 -11	2.0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	52646.5	10733.5	3617.86	2008.54	803.833	438.582	173.247	64.3643	24.307	5301.9	21.9084	1.12582	0.0371032	0.0045255	0.00476836	0.00223834	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	59460	5721.76	1730.83	578.938	110.728	29.1344	1.23372	0.460645	0.658182	-999	0.164763	0.0147481	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
17.993500	1.259988	69.587000	6.609700 -11	2.0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
