_LRT_EF_COVERAGE_SRC_EZ.PGM_SYS_ACRNM,V_LRT_EF_COVERAGE_SRC_EZ.PGM_SYS_ID,V_LRT_EF_COVERAGE_SRC_EZ.REGISTRY_ID,V_LRT_EF_COVERAGE_SRC_EZ.COUNTY_NAME,V_LRT_EF_COVERAGE_SRC_EZ.STATE_CODE
RCRAINFO,WI0000038885,110005265140,MARINETTE,WI
RCRAINFO,WI0000054908,110005265612,DOUGLAS,WI
RCRAINFO,WID103765038,110005447882,EAU CLAIRE,WI
RCRAINFO,WID106724073,110005448088,WINNEBAGO,WI
AIRS/AQS,17031,110005484430,COLUMBIA,WI
AIRS/AQS,17036,110020984336,DANE,WI
WI-ESR,37102532,110012516955,WOOD,WI
RCRAINFO,WID000808428,110005422015,SHEBOYGAN,WI
RCRAINFO,WID980905954,110005453053,DANE,WI
AIRS/AFS,5513900031,110000768125,WINNEBAGO,WI
WI-ESR,145349,110005495375,WAUKESHA,WI
RCRAINFO,WID988627329,110005495375,WAUKESHA,WI
WI-ESR,138755,110005485830,JEFFERSON,WI
RCRAINFO,WID988639167,110005503794,MILWAUKEE,WI
RCRAINFO,WID988639753,110005504196,DODGE,WI
RCRAINFO,WID988640322,110005504668,ROCK,WI
WI-ESR,150037,110005504677,EAU CLAIRE,WI
AIRS/AQS,16982,110020949170,BROWN,WI
RCRAINFO,WID980996615,110009517246,LA CROSSE,WI
RCRAINFO,WID117532481,110005448765,WAUKESHA,WI
RCRAINFO,WID117532507,110005448774,MILWAUKEE,WI
RCRAINFO,WID988609368,110005486349,VERNON,WI
RCRAINFO,WID988609434,110005486401,RACINE,WI
RCRAINFO,WID988609616,110005486535,MANITOWOC,WI
RCRAINFO,WID988628558,110005496114,COLUMBIA,WI
AIRS/AQS,16984,110020784917,BROWN,WI
AIRS/AQS,16988,110020914947,BROWN,WI
AIRS/AQS,16998,110020924099,BROWN,WI
AIRS/AQS,17006,110020949107,BUFFALO,WI
RCRAINFO,WID980989172,110005453099,WAUKESHA,WI
RCRAINFO,WID980990659,110005453133,MARATHON,WI
RCRAINFO,WID980991954,110005453151,SAUK,WI
WI-ESR,110107,110000605890,ST. CROIX,WI
RCRAINFO,WID980994636,110000605890,ST. CROIX,WI
RCRAINFO,WID114106313,110005448426,MILWAUKEE,WI
RCRAINFO,WID117522656,110001924071,MILWAUKEE,WI
RCRAINFO,WID117526335,110009518478,MILWAUKEE,WI
RCRAINFO,WID980996706,110005453302,BROWN,WI
RCRAINFO,WID981001332,110005453543,MILWAUKEE,WI
RCRAINFO,WID988610101,110005486946,MILWAUKEE,WI
AIRS/AQS,17155,110020950817,FOREST,WI
RCRAINFO,WID086177060,110000850810,BROWN,WI
RCRAINFO,WID980996425,110010888815,CALUMET,WI
NPDES,WI0022799,110010888815,CALUMET,WI
RCRAINFO,WID089578181,110005443975,WOOD,WI
WI-ESR,116689,110005443975,WOOD,WI
RCRAINFO,WID981000714,110005267861,DOUGLAS,WI
RCRAINFO,WID981794761,110016896812,DANE,WI
RCRAINFO,WID981794944,110000418423,MILWAUKEE,WI
WI-ESR,120007,110005453614,DANE,WI
RCRAINFO,WID981001894,110005453641,DANE,WI
RCRAINFO,WID125239533,110005449434,WAUKESHA,WI
RCRAINFO,WID981951296,110005459459,BROWN,WI
AIRS/AQS,17168,110020988243,GRANT,WI
AIRS/AQS,17178,110020916696,IOWA,WI
AIRS/AQS,17126,110020782287,DOUGLAS,WI
RCRAINFO,WID117527705,110005448729,WASHINGTON,WI
RCRAINFO,WID988615027,110005489104,WINNEBAGO,WI
RCRAINFO,WID121592349,110005448998,MILWAUKEE,WI
RCRAINFO,WID121593388,110005449005,MILWAUKEE,WI
WI-ESR,118310,110005449032,WAUKESHA,WI
RCRAINFO,WID122127871,110005449103,WOOD,WI
RCRAINFO,WID981001209,110005453482,MILWAUKEE,WI
WI-ESR,120152,110005454098,MILWAUKEE,WI
RCRAINFO,WID981803083,110005459100,MARATHON,WI
AIRS/AQS,17170,110020988252,GRANT,WI
RCRAINFO,WID988611893,110005488374,BROWN,WI
RCRAINFO,WID988630893,110000419119,MILWAUKEE,WI
RCRAINFO,WID988630950,110005464078,ONEIDA,WI
RCRAINFO,WID988630992,110005497881,MILWAUKEE,WI
RCRAINFO,WID006115547,110005426066,FOND DU LAC,WI
WI-ESR,8551,110000767901,RACINE,WI
AIRS/AQS,17139,110021849678,EAU CLAIRE,WI
RCRAINFO,WID043482140,110005435127,MILWAUKEE,WI
RCRAINFO,WID988631669,110005498363,ROCK,WI
RCRAINFO,WID988616157,110005489961,DOUGLAS,WI
RCRAINFO,WID988616207,110005490012,MILWAUKEE,WI
RCRAINFO,WID988617585,110005490842,LA CROSSE,WI
RCRAINFO,WID988632683,110005499166,WAUKESHA,WI
RCRAINFO,WID988632741,110005499228,CLARK,WI
RCRAINFO,WID988632543,110005499068,BROWN,WI
RCRAINFO,WID988632600,110009520394,CLARK,WI
RCRAINFO,WID988633533,110005499825,OUTAGAMIE,WI
RCRAINFO,WID988629655,110005496837,CHIPPEWA,WI
RCRAINFO,WID988630307,110005497328,DOUGLAS,WI
RCRAINFO,WID988630778,110005497738,MILWAUKEE,WI
RCRAINFO,WID988631248,110005498050,CALUMET,WI
RCRAINFO,WID988642724,110008247851,WAUKESHA,WI
RCRAINFO,WIR000009837,110005514069,PORTAGE,WI
RCRAINFO,WID006113708,110000423042,WINNEBAGO,WI
RCRAINFO,WID006114961,110005426048,RACINE,WI
RCRAINFO,WID006112791,110000417086,JEFFERSON,WI
RCRAINFO,WID023157787,110005429679,ROCK,WI
RCRAINFO,WID023163280,110005429722,CHIPPEWA,WI
RCRAINFO,WIR000023457,110005524478,WALWORTH,WI
RCRAINFO,WID006113583,110005426002,RACINE,WI
RCRAINFO,WID006119861,110006141674,FOND DU LAC,WI
RCRAINFO,WID023180276,110005429884,SHEBOYGAN,WI
RCRAINFO,WID023181688,110005429900,CALUMET,WI
RCRAINFO,WID023184179,110005429937,CHIPPEWA,WI
RCRAINFO,WID042774091,110005435010,MILWAUKEE,WI
AIRS/AFS,5508700001,110009514784,OUTAGAMIE,WI
RCRAINFO,WID043483023,110005435136,GREEN LAKE,WI
RCRAINFO,WID044390292,110008234151,LINCOLN,WI
RCRAINFO,WID023244429,110000877132,BROWN,WI
RCRAINFO,WID988632337,110005498906,MILWAUKEE,WI
RCRAINFO,WID988632790,110005499273,MILWAUKEE,WI
RCRAINFO,WID988617098,110009516130,MILWAUKEE,WI
RCRAINFO,WID988643714,110005507059,ADAMS,WI
RCRAINFO,WID988633079,110005499488,MILWAUKEE,WI
AIRS/AQS,17082,110005268361,DANE,WI
AIRS/AQS,17073,110020783106,DANE,WI
RCRAINFO,WIR000009175,110005513621,WAUKESHA,WI
RCRAINFO,WIR000009183,110008249038,RACINE,WI
RCRAINFO,WIR000009779,110005514005,MILWAUKEE,WI
RCRAINFO,WID988801197,110005471195,CALUMET,WI
RCRAINFO,WIR000022962,110005524110,WOOD,WI
RCRAINFO,WIR000022970,110005524129,GRANT,WI
RCRAINFO,WID006121016,110000876179,MILWAUKEE,WI
ICIS,12164,110000620677,MILWAUKEE,WI
RCRAINFO,WIR000024125,110005525066,WALWORTH,WI
RCRAINFO,WID023226087,110005430220,FOND DU LAC,WI
RCRAINFO,WID023226640,110005430248,FOND DU LAC,WI
RCRAINFO,WID023250244,110001920921,BROWN,WI
RCRAINFO,WID045130713,110032993170,WAUKESHA,WI
RCRAINFO,WID045251717,110005435289,WAUKESHA,WI
RCRAINFO,WID023274830,110005430667,ROCK,WI
RCRAINFO,WID023276793,110011833034,JEFFERSON,WI
WI-ESR,113213,110005435412,WINNEBAGO,WI
RCRAINFO,WID063514590,110005439677,COLUMBIA,WI
RCRAINFO,WID063517890,110009515961,WALWORTH,WI
RCRAINFO,WID047248273,110000422506,LA CROSSE,WI
RCRAINFO,WID988617288,110005490593,WASHINGTON,WI
RCRAINFO,WID988635280,110005501073,WINNEBAGO,WI
RCRAINFO,WID988619144,110005491636,BROWN,WI
RCRAINFO,WID988619334,110005491770,WALWORTH,WI
RCRAINFO,WID988635066,110008247021,KENOSHA,WI
RCRAINFO,WID988633434,110005499736,MILWAUKEE,WI
RCRAINFO,WID988634317,110005500387,MILWAUKEE,WI
RCRAINFO,WID988634259,110005500378,MILWAUKEE,WI
AIRS/AQS,17076,110020984318,DANE,WI
AIRS/AQS,17078,110020909622,DANE,WI
RCRAINFO,WIR000000034,110005507282,MILWAUKEE,WI
RCRAINFO,WIR000000091,110005507326,GREEN LAKE,WI
NCDB,C05#022692WI01201,110005507335,WAUKESHA,WI
RCRAINFO,WIR000000356,110000702473,RACINE,WI
RCRAINFO,WIR000010686,110005514719,MILWAUKEE,WI
RCRAINFO,WIR000010694,110005514728,DANE,WI
RCRAINFO,WIR000023663,110005524646,COLUMBIA,WI
RCRAINFO,WIR000023861,110005524824,WAUKESHA,WI
WI-ESR,180870,110005524888,RUSK,WI
RCRAINFO,WIR000011015,110005514960,SHAWANO,WI
RCRAINFO,WID006118319,110005426208,WAUKESHA,WI
RCRAINFO,WIR000025692,110005526181,CLARK,WI
RCRAINFO,WID023252000,110002121597,BROWN,WI
RCRAINFO,WIR000026823,110005527019,ST. CROIX,WI
RCRAINFO,WID023280159,110005430701,OUTAGAMIE,WI
RCRAINFO,WID046536785,110005435500,TAYLOR,WI
RCRAINFO,WID047263629,110005435662,RACINE,WI
RCRAINFO,WID066862020,110002120874,MILWAUKEE,WI
WI-ESR,115012,110005439953,FOND DU LAC,WI
RCRAINFO,WID066865163,110000855584,DODGE,WI
RCRAINFO,WID066872516,110005439980,DANE,WI
RCRAINFO,WIR000032193,110005530880,MILWAUKEE,WI
RCRAINFO,WIR000032417,110005531059,EAU CLAIRE,WI
RCRAINFO,WID988635413,110005501153,MILWAUKEE,WI
RCRAINFO,WID988634796,110005500699,BROWN,WI
RCRAINFO,WIR000000257,110000419128,MILWAUKEE,WI
RCRAINFO,WID988634051,110005500216,SHEBOYGAN,WI
RCRAINFO,WID988634192,110005500323,MILWAUKEE,WI
RCRAINFO,WIR000001628,110005508325,MILWAUKEE,WI
RCRAINFO,WIR000002527,110008248315,WAUKESHA,WI
RCRAINFO,WIR000001131,110005508049,WALWORTH,WI
RCRAINFO,WIR000002121,110005508682,OUTAGAMIE,WI
RCRAINFO,WIR000002030,110013846981,LA CROSSE,WI
RCRAINFO,WIR000000372,110005507497,MILWAUKEE,WI
WI-ESR,157907,110005507521,ST. CROIX,WI
RCRAINFO,WIR000010728,110005514755,RACINE,WI
RCRAINFO,WIR000024745,110005525538,WOOD,WI
RCRAINFO,WIR000024802,110005525583,MILWAUKEE,WI
RCRAINFO,WIR000025783,110005526243,WAUKESHA,WI
RCRAINFO,WID006125215,110000498881,MARINETTE,WI
RCRAINFO,WID006125520,110001920903,BROWN,WI
RCRAINFO,WID006125660,110000421776,MARATHON,WI
RCRAINFO,WID006130256,110005426459,BROWN,WI
RCRAINFO,WID006130413,110001922171,KEWAUNEE,WI
RCRAINFO,WID048877427,110005436000,CLARK,WI
RCRAINFO,WID047266036,110002122140,WINNEBAGO,WI
RCRAINFO,WID047455977,110005435733,EAU CLAIRE,WI
NCDB,I05#1989062249785 2,110005435804,WINNEBAGO,WI
RCRAINFO,WID068319391,110008235025,MANITOWOC,WI
WI-ESR,10022,110012603290,DANE,WI
RCRAINFO,WID066895657,110008234954,JUNEAU,WI
RCRAINFO,WID096830518,110009516540,BROWN,WI
RCRAINFO,WID006425409,110005427127,MANITOWOC,WI
RCRAINFO,WID006426365,110005427190,MILWAUKEE,WI
RCRAINFO,WID023444490,110005432022,MILWAUKEE,WI
RCRAINFO,WID023445349,110005432040,MILWAUKEE,WI
RCRAINFO,WID988635736,110005501395,JEFFERSON,WI
RCRAINFO,WIR000001818,110005508450,OUTAGAMIE,WI
RCRAINFO,WIR000012625,110005516174,DANE,WI
RCRAINFO,WIR000025908,110005526350,MARATHON,WI
RCRAINFO,WIR000012013,110005515745,KENOSHA,WI
RCRAINFO,WIR000026765,110005526966,MARATHON,WI
RCRAINFO,WID006128185,110008232527,LINCOLN,WI
WI-ESR,109756,110009514837,BROWN,WI
AIRS/AFS,5500900054,110009514837,BROWN,WI
RCRAINFO,WID006129969,110005426440,KEWAUNEE,WI
RCRAINFO,WIR000027219,110005527340,OUTAGAMIE,WI
RCRAINFO,WIR000027250,110005527386,OUTAGAMIE,WI
RCRAINFO,WID006136170,110005426618,MARATHON,WI
RCRAINFO,WID006140958,110005426707,WAUPACA,WI
RCRAINFO,WID049391014,110005436117,DANE,WI
RCRAINFO,WID049991862,110000857788,ST. CROIX,WI
RCRAINFO,WID050543875,110000421525,BROWN,WI
RCRAINFO,WID050548122,110005436304,OUTAGAMIE,WI
RCRAINFO,WID071144463,110005440512,ROCK,WI
RCRAINFO,WID071146328,110005440549,MILWAUKEE,WI
RCRAINFO,WID071149041,110005440567,WINNEBAGO,WI
RCRAINFO,WID071153621,110005440594,WINNEBAGO,WI
RCRAINFO,WID097328595,110005445189,KENOSHA,WI
WI-ESR,157432,110005445198,JEFFERSON,WI
RCRAINFO,WID097900401,110005445330,EAU CLAIRE,WI
NCDB,I05#19940930NV004 1,110005424665,KENOSHA,WI
RCRAINFO,WID006423867,110005427047,DANE,WI
RCRAINFO,WID097339600,110002121926,WINNEBAGO,WI
RCRAINFO,WID006429203,110005427332,MILWAUKEE,WI
RCRAINFO,WID023501422,110005432433,COLUMBIA,WI
WI-ESR,121099,110005457175,DOUGLAS,WI
RCRAINFO,WID982419327,110009517843,WAUSHARA,WI
RCRAINFO,WID982420416,110009517852,ASHLAND,WI
RCRAINFO,WIR000002691,110005509066,WOOD,WI
RCRAINFO,WIR000012609,110005516156,RUSK,WI
RCRAINFO,WIR000031203,110005530149,WAUKESHA,WI
RCRAINFO,WIR000031245,110005530185,MILWAUKEE,WI
AIRS/AQS,17262,110020916838,MARATHON,WI
AIRS/AQS,17265,110020791437,MARATHON,WI
AIRS/AQS,17250,110020778853,MANITOWOC,WI
RCRAINFO,WIR000012310,110005515914,OUTAGAMIE,WI
RCRAINFO,WIR000012427,110005516003,SHEBOYGAN,WI
RCRAINFO,WID006132310,110002121686,MARATHON,WI
RCRAINFO,WID006133722,110000423159,OUTAGAMIE,WI
RCRAINFO,WID006135958,110002036350,LINCOLN,WI
RCRAINFO,WIR000028688,110005528394,DANE,WI
RCRAINFO,WID023329808,110005431041,DANE,WI
RCRAINFO,WID023338395,110000420900,MARINETTE,WI
RCRAINFO,WID023341837,110005431176,WOOD,WI
RCRAINFO,WID006147144,110005426805,LA CROSSE,WI
RCRAINFO,WID050825215,110005436395,SHEBOYGAN,WI
NEI,NEI42884,110000416452,WAUKESHA,WI
RCRAINFO,WID023386204,110005431559,MILWAUKEE,WI
RCRAINFO,WID073830796,110005440807,RACINE,WI
WI-ESR,8414,110000620766,MILWAUKEE,WI
RCRAINFO,WID098551427,110001923250,MILWAUKEE,WI
RCRAINFO,WID099051716,110005445447,CHIPPEWA,WI
RCRAINFO,WID099127615,110005445492,WASHINGTON,WI
RCRAINFO,WID099133423,110005445535,DANE,WI
RCRAINFO,WID099134694,110002120785,WAUKESHA,WI
RCRAINFO,WID982221343,110005461918,ST. CROIX,WI
RCRAINFO,WID982222044,110015813869,WAUPACA,WI
RCRAINFO,WID982418568,110005461972,OUTAGAMIE,WI
NCDB,I05#19890523WI002 1,110005445795,OUTAGAMIE,WI
RCRAINFO,WIR000030734,110005529810,GREEN,WI
RCRAINFO,WIR000031195,110005530130,WINNEBAGO,WI
RCRAINFO,WID980570550,110000421366,MANITOWOC,WI
RCRAINFO,WID982213266,110005461696,ST. CROIX,WI
AIRS/AQS,17245,110020990007,MANITOWOC,WI
RCRAINFO,WIR000028167,110005528018,MILWAUKEE,WI
RCRAINFO,WID006142913,110000421865,MARATHON,WI
RCRAINFO,WID006153662,110005426869,LA CROSSE,WI
RCRAINFO,WID023364649,110009515355,MILWAUKEE,WI
RCRAINFO,WID023379357,110005431513,MILWAUKEE,WI
RCRAINFO,WID023400138,110005431648,MILWAUKEE,WI
RCRAINFO,WIR000030080,110005529302,DANE,WI
RCRAINFO,WIR000030403,110005529534,MILWAUKEE,WI
RCRAINFO,WIR000030437,110012340332,WOOD,WI
RCRAINFO,WIR000003111,110005509379,MILWAUKEE,WI
RCRAINFO,WIR000003194,110005509404,PRICE,WI
RCRAINFO,WIR000003376,110005509538,FOND DU LAC,WI
RCRAINFO,WID980570618,110000850730,GRANT,WI
RCRAINFO,WID981529837,110005456559,ONEIDA,WI
RCRAINFO,WID006083026,110005424102,WAUKESHA,WI
RCRAINFO,WID006083232,110005424139,DANE,WI
RCRAINFO,WI0000034843,110005408889,MILWAUKEE,WI
WI-ESR,154293,110005415407,DANE,WI
WI-ESR,119614,110006142815,DANE,WI
RCRAINFO,WID981778947,110005457521,DANE,WI
RCRAINFO,WID981778954,110005457530,WAUKESHA,WI
RCRAINFO,WID981778194,110005457451,CHIPPEWA,WI
RCRAINFO,WID982427635,110005462668,MARATHON,WI
RCRAINFO,WIR000031633,110005530470,BUFFALO,WI
RCRAINFO,WIR000031658,110005530498,MILWAUKEE,WI
RCRAINFO,WID023359300,110000418897,MILWAUKEE,WI
RCRAINFO,WID988576286,110005468868,MILWAUKEE,WI
RCRAINFO,WID988576302,110005468877,DOUGLAS,WI
RCRAINFO,WID988576112,110005468788,WALWORTH,WI
RCRAINFO,WID988576120,110009518664,TREMPEALEAU,WI
RCRAINFO,WID988620811,110005492653,DANE,WI
RCRAINFO,WID988620837,110006462997,WAUPACA,WI
RCRAINFO,WID988621215,110005492939,MILWAUKEE,WI
RCRAINFO,WID988636247,110005501821,DODGE,WI
NEI,NEIWI4050359,110010502009,BROWN,WI
RCRAINFO,WID988636387,110008247156,MILWAUKEE,WI
RCRAINFO,WID980570113,110000850847,MILWAUKEE,WI
RCRAINFO,WID980570287,110005451858,MILWAUKEE,WI
RCRAINFO,WID980283105,110005451787,MILWAUKEE,WI
RCRAINFO,WID980283667,110005451812,DANE,WI
RCRAINFO,WID980444376,110017412771,WAUPACA,WI
RCRAINFO,WID000713461,110000605872,SHEBOYGAN,WI
WI-ESR,120831,110005456425,MANITOWOC,WI
RCRAINFO,WID981527302,110005456461,OZAUKEE,WI
RCRAINFO,WID981527336,110005456489,MILWAUKEE,WI
PCS,WIP000039,110000418922,MILWAUKEE,WI
RCRAINFO,WID981529241,110009517460,MILWAUKEE,WI
RCRAINFO,WID982212912,110005461641,TREMPEALEAU,WI
RCRAINFO,WID052738358,110002037466,CHIPPEWA,WI
RCRAINFO,WID006084388,110005424264,MILWAUKEE,WI
RCRAINFO,WID073857559,110005441076,MILWAUKEE,WI
RCRAINFO,WID073842981,110005440905,MILWAUKEE,WI
RCRAINFO,WID073849200,110005440950,DANE,WI
RCRAINFO,WID980793780,110005452731,ONEIDA,WI
RCRAINFO,WID981775570,110005457237,BARRON,WI
RCRAINFO,WID982423998,110005462310,MANITOWOC,WI
RCRAINFO,WID981777634,110005457415,DANE,WI
RCRAINFO,WID981780901,110005457754,MILWAUKEE,WI
RCRAINFO,WID981785942,110005457996,DANE,WI
RCRAINFO,WID981779937,110005457585,MANITOWOC,WI
NCDB,I05#19890307WI008 1,110022155923,LA CROSSE,WI
RCRAINFO,WID982423063,110022155923,LA CROSSE,WI
RCRAINFO,WID982425217,110009517889,KENOSHA,WI
RCRAINFO,WID982425266,110005462463,JACKSON,WI
RCRAINFO,WID982601361,110005462748,OUTAGAMIE,WI
RCRAINFO,WID982602047,110005462819,WAUKESHA,WI
RCRAINFO,WID982602153,110022155095,WAUPACA,WI
RCRAINFO,WID982602252,110005462855,CLARK,WI
RCRAINFO,WID982607699,110005463220,DANE,WI
RCRAINFO,WIR000031757,110005530586,RACINE,WI
RCRAINFO,WID988575932,110005468644,MILWAUKEE,WI
RCRAINFO,WID988575957,110005468662,MILWAUKEE,WI
RCRAINFO,WID988576542,110005469019,MILWAUKEE,WI
ICIS,11383,110002121070,MILWAUKEE,WI
RCRAINFO,WID982607467,110002121070,MILWAUKEE,WI
RCRAINFO,WID982607590,110005463168,DOUGLAS,WI
WI-ESR,125078,110005468895,DANE,WI
RCRAINFO,WID982615031,110005463667,RACINE,WI
RCRAINFO,WID988590626,110005475066,MILWAUKEE,WI
RCRAINFO,WID988592374,110005475869,DANE,WI
RCRAINFO,WID988591673,110000423284,FOND DU LAC,WI
RCRAINFO,WID988593026,110005476270,MILWAUKEE,WI
RCRAINFO,WID000713651,110005421757,KEWAUNEE,WI
RCRAINFO,WID981526312,110005456354,ST. CROIX,WI
RCRAINFO,WID000805887,110000855183,MILWAUKEE,WI
RCRAINFO,WID982219057,110005461810,BROWN,WI
RCRAINFO,WID988575064,110005468261,EAU CLAIRE,WI
RCRAINFO,WID988575080,110000858590,OUTAGAMIE,WI
RCRAINFO,WID982620270,110005464050,MILWAUKEE,WI
RCRAINFO,WID981530439,110005456657,ROCK,WI
RCRAINFO,WIT560010795,110000417727,MILWAUKEE,WI
RCRAINFO,WID988593083,110005476332,BROWN,WI
RCRAINFO,WID073852246,110005441003,MILWAUKEE,WI
RCRAINFO,WI0000031674,110005408772,VILAS,WI
RCRAINFO,WI0000563973,110005415461,MILWAUKEE,WI
RCRAINFO,WID099934879,110005445704,MARATHON,WI
RCRAINFO,WI0000602540,110005415871,LANGLADE,WI
RCRAINFO,WI0000602979,110005415906,MANITOWOC,WI
RCRAINFO,WI0000051532,110005265587,WINNEBAGO,WI
WI-ESR,121367,110005457987,MARATHON,WI
RCRAINFO,WID000713701,110005421793,MILWAUKEE,WI
RCRAINFO,WID981782022,110005457843,OCONTO,WI
RCRAINFO,WID981782154,110005457852,KENOSHA,WI
RCRAINFO,WID981784192,110009517530,MILWAUKEE,WI
RCRAINFO,WID981784382,110005420534,DANE,WI
RCRAINFO,WID000808253,110000423480,WINNEBAGO,WI
RCRAINFO,WID000808279,110005421926,WINNEBAGO,WI
RCRAINFO,WID982602484,110005462908,MILWAUKEE,WI
RCRAINFO,WID982605917,110005463104,MARATHON,WI
RCRAINFO,WID982613754,110005463569,BROWN,WI
RCRAINFO,WID988576757,110005469108,DANE,WI
RCRAINFO,WID988576922,110005469224,DANE,WI
RCRAINFO,WID988576930,110005469233,WINNEBAGO,WI
RCRAINFO,WID988577045,110005469331,WINNEBAGO,WI
RCRAINFO,WID982612012,110000422828,DUNN,WI
AIRS/AFS,5503304335,110000422828,DUNN,WI
RCRAINFO,WID982612574,110005449194,OZAUKEE,WI
RCRAINFO,WID982613408,110005463541,OUTAGAMIE,WI
RCRAINFO,WID988591343,110005475495,MILWAUKEE,WI
RCRAINFO,WID988592804,110006462504,MANITOWOC,WI
RCRAINFO,WID988592853,110005476136,MILWAUKEE,WI
RCRAINFO,WID981795362,110005458566,MANITOWOC,WI
RCRAINFO,WI0000900027,110005417352,PORTAGE,WI
RCRAINFO,WI0000901942,110005417405,MILWAUKEE,WI
RCRAINFO,WID982621500,110005464078,ONEIDA,WI
RCRAINFO,WID982623134,110005464149,BROWN,WI
RCRAINFO,WID982624934,110000421124,OCONTO,WI
RCRAINFO,WID982625402,110005464283,OUTAGAMIE,WI
RCRAINFO,WIT560011009,110000421366,MANITOWOC,WI
RCRAINFO,WID988578555,110005470356,CHIPPEWA,WI
RCRAINFO,WID988609111,110005486170,ROCK,WI
RCRAINFO,WID988578241,110009518735,RACINE,WI
RCRAINFO,WID988593737,110009519299,BROWN,WI
RCRAINFO,WID988640017,110005504392,MILWAUKEE,WI
RCRAINFO,WID988627964,110005495829,DANE,WI
RCRAINFO,WI0000051441,110005265505,WINNEBAGO,WI
RCRAINFO,WI0000673327,110005416086,WAUKESHA,WI
NPDES,WI0001589,110000416871,SHEBOYGAN,WI
RCRAINFO,WID981787807,110005458138,RUSK,WI
RCRAINFO,WID981788474,110005458165,DODGE,WI
RCRAINFO,WID981791767,110005458361,BROWN,WI
RCRAINFO,WID981791965,110005458389,MILWAUKEE,WI
WI-ESR,177910,110007333796,SHEBOYGAN,WI
RCRAINFO,WID982608168,110005463248,WAUKESHA,WI
RCRAINFO,WID981788722,110005458209,EAU CLAIRE,WI
RCRAINFO,WID981796246,110005458682,DODGE,WI
RCRAINFO,WID982607608,110005463177,DOUGLAS,WI
RCRAINFO,WID982611287,110005463373,WINNEBAGO,WI
RCRAINFO,WID982626277,110005464381,MILWAUKEE,WI
RCRAINFO,WID988577367,110005469563,MILWAUKEE,WI
RCRAINFO,WID988577383,110005469581,KENOSHA,WI
RCRAINFO,WID988592028,110007346201,DANE,WI
RCRAINFO,WID988592614,110005475958,ST CROIX,WI
RCRAINFO,WID988593919,110005476895,OUTAGAMIE,WI
AIRS/AQS,17104,110020990846,DOUGLAS,WI
AIRS/AQS,17513,110020983337,SHEBOYGAN,WI
AIRS/AQS,17212,110020864956,KENOSHA,WI
AIRS/AQS,17213,110020983186,KENOSHA,WI
AIRS/AQS,17234,110020907009,LA CROSSE,WI
AIRS/AQS,17520,110020972438,SHEBOYGAN,WI
AIRS/AQS,17205,110020950844,KENOSHA,WI
AIRS/AQS,17210,110022248352,KENOSHA,WI
AIRS/AQS,17219,110020990070,KENOSHA,WI
RCRAINFO,WID122706765,110005449167,ASHLAND,WI
RCRAINFO,WID124191628,110005449265,SHEBOYGAN,WI
RCRAINFO,WID124230855,110009518110,MILWAUKEE,WI
RCRAINFO,WID981095524,110005454329,MANITOWOC,WI
RCRAINFO,WID981089782,110000576261,OUTAGAMIE,WI
RCRAINFO,WID981090350,110005453865,ROCK,WI
RCRAINFO,WID981091234,110005453892,TAYLOR,WI
RCRAINFO,WID981091549,110005453927,POLK,WI
RCRAINFO,WID981092125,110016761949,MARINETTE,WI
RCRAINFO,WID981803208,110005459119,EAU CLAIRE,WI
WI-ESR,121868,110005459226,DOOR,WI
RCRAINFO,WID981949910,110005459271,MILWAUKEE,WI
RCRAINFO,WID981949944,110005459306,MILWAUKEE,WI
AIRS/AQS,17308,110020790198,MILWAUKEE,WI
RCRAINFO,WID981096902,110001928380,RACINE,WI
RCRAINFO,WID981097041,110005454409,FOND DU LAC,WI
RCRAINFO,WID981951262,110005459422,RUSK,WI
RCRAINFO,WID981097967,110005454533,EAU CLAIRE,WI
RCRAINFO,WID981100324,110005454702,DANE,WI
RCRAINFO,WID981953649,110005459672,CALUMET,WI
RCRAINFO,WID981954944,110002034904,PORTAGE,WI
RCRAINFO,WID981958655,110005460027,ROCK,WI
WI-ESR,122139,110005460027,ROCK,WI
AIRS/AQS,17064,110020984194,DANE,WI
AIRS/AQS,17065,110020984201,DANE,WI
AIRS/AQS,17289,110020918328,MARINETTE,WI
AIRS/AQS,17295,110020983113,MILWAUKEE,WI
PCS,WI0028541,110002084164,JEFFERSON,WI
AIRS/AQS,17459,110005484190,ROCK,WI
WI-ESR,120339,110005454711,BROWN,WI
RCRAINFO,WID981100639,110005454739,MILWAUKEE,WI
RCRAINFO,WID981960883,110005460170,MILWAUKEE,WI
RCRAINFO,WID988570461,110005466824,MANITOWOC,WI
AIRS/AQS,17191,110020860362,JEFFERSON,WI
AIRS/AQS,17471,110020980820,ROCK,WI
AIRS/AQS,17472,110020980839,ROCK,WI
AIRS/AQS,17432,110020789066,RACINE,WI
RCRAINFO,WID988590964,110005475235,RACINE,WI
RCRAINFO,WID988604377,110005484181,PORTAGE,WI
RCRAINFO,WID988604427,110005484234,MILWAUKEE,WI
RCRAINFO,WID988604609,110005484341,WAUKESHA,WI
RCRAINFO,WID988604740,110005484449,MILWAUKEE,WI
RCRAINFO,WID988605317,110005484537,WASHINGTON,WI
RCRAINFO,WID988605606,110005484635,MILWAUKEE,WI
RCRAINFO,WIR000032995,110005531549,ROCK,WI
RCRAINFO,WID982062226,110005460278,WAUKESHA,WI
