"date"	"origin"	"destination"	"owac"	"dwac"	"carrier"	"Group"	"type"	"Total"	"Schedule"	"Charter"
200010.00	"SPN"	"NRT"	5	736	"JO"	0	"Passengers"	19087	19087	0
200010.00	"SPN"	"NRT"	5	736	"NW"	3	"Passengers"	16816	16816	0
200010.00	"SPN"	"PUS"	5	778	"OZ"	0	"Passengers"	2389	2389	0
200010.00	"SPN"	"SEL"	5	778	"OZ"	0	"Passengers"	11973	11973	0
200010.00	"SRQ"	"HAV"	33	219	"PLQ"	1	"Passengers"	15	0	15
200010.00	"SRQ"	"SDQ"	33	224	"PLQ"	1	"Passengers"	13	0	13
200010.00	"STL"	"CDG"	64	427	"TW"	3	"Passengers"	8501	8501	0
200010.00	"STL"	"CUN"	64	148	"MG"	1	"Passengers"	2170	0	2170
200010.00	"STL"	"CUN"	64	148	"SY"	2	"Passengers"	2417	0	2417
200010.00	"STL"	"CUN"	64	148	"T9"	1	"Passengers"	106	0	106
200010.00	"STL"	"CUN"	64	148	"TW"	3	"Passengers"	3139	3139	0
200010.00	"STL"	"CUN"	64	148	"TZ"	3	"Passengers"	255	0	255
200010.00	"STL"	"CZM"	64	148	"TW"	3	"Passengers"	123	123	0
200010.00	"STL"	"LGW"	64	493	"TW"	3	"Passengers"	11691	11691	0
200010.00	"STL"	"MBJ"	64	243	"SY"	2	"Passengers"	1863	0	1863
200010.00	"STL"	"MBJ"	64	243	"TW"	3	"Passengers"	1703	1703	0
200010.00	"STL"	"ORY"	64	427	"TW"	3	"Passengers"	220	220	0
200010.00	"STL"	"PVR"	64	148	"SY"	2	"Passengers"	1238	0	1238
200010.00	"STL"	"YVR"	64	906	"TW"	3	"Passengers"	2950	2950	0
200010.00	"STL"	"YYC"	64	916	"MG"	1	"Passengers"	37	0	37
200010.00	"STL"	"YYZ"	64	936	"TW"	3	"Passengers"	7114	7114	0
200010.00	"STT"	"AXA"	4	202	"OW"	2	"Passengers"	984	984	0
200010.00	"STT"	"EIS"	4	282	"OW"	2	"Passengers"	7	7	0
200010.00	"STT"	"NAS"	4	204	"AA"	3	"Passengers"	50	50	0
200010.00	"STT"	"STI"	4	224	"OW"	2	"Passengers"	52	52	0
200010.00	"STX"	"FPO"	4	204	"AA"	3	"Passengers"	55	55	0
200010.00	"SYR"	"YYZ"	22	936	"MQ"	3	"Passengers"	17	17	0
200010.00	"TPA"	"BOG"	33	327	"AA"	3	"Passengers"	88	88	0
200010.00	"TPA"	"CUN"	33	148	"US"	3	"Passengers"	120	120	0
200010.00	"TPA"	"FRA"	33	429	"DE"	0	"Passengers"	2623	2623	0
200010.00	"TPA"	"GCM"	33	233	"KX"	0	"Passengers"	3156	3156	0
200010.00	"TPA"	"LGW"	33	493	"BA"	0	"Passengers"	9053	9053	0
200010.00	"TPA"	"MAD"	33	482	"IB"	0	"Passengers"	382	382	0
200010.00	"TPA"	"MBJ"	33	243	"NW"	3	"Passengers"	4645	4645	0
200010.00	"TPA"	"MEX"	33	148	"AA"	3	"Passengers"	86	86	0
200010.00	"TPA"	"NAS"	33	204	"AA"	3	"Passengers"	40	40	0
200010.00	"TPA"	"SAL"	33	118	"AA"	3	"Passengers"	69	69	0
200010.00	"TPA"	"VVI"	33	312	"AA"	3	"Passengers"	155	155	0
200010.00	"TPA"	"YUL"	33	941	"AC"	0	"Passengers"	187	187	0
200010.00	"TPA"	"YYZ"	33	936	"AC"	0	"Passengers"	6552	6552	0
200010.00	"TUS"	"ACA"	81	148	"HP"	3	"Passengers"	122	122	0
200010.00	"TUS"	"HMO"	81	148	"JR"	0	"Passengers"	2012	2012	0
200011.00	"ABQ"	"CUN"	86	148	"TZ"	3	"Passengers"	168	0	168
200011.00	"AEX"	"SLP"	72	148	"PLQ"	1	"Passengers"	29	0	29
200011.00	"ALB"	"YUL"	22	941	"MQ"	3	"Passengers"	27	27	0
200011.00	"ANC"	"GDX"	1	770	"H5"	0	"Passengers"	415	168	247
200011.00	"ANC"	"HKG"	1	729	"CX"	0	"Passengers"	6227	6227	0
200011.00	"ANC"	"KIX"	1	736	"JL"	0	"Passengers"	179	179	0
200011.00	"ANC"	"NRT"	1	736	"AA"	3	"Passengers"	230	230	0
200011.00	"ANC"	"NRT"	1	736	"UA"	3	"Passengers"	172	172	0
200011.00	"ANC"	"PKC"	1	770	"H5"	0	"Passengers"	92	0	92
200011.00	"ANC"	"SEL"	1	778	"KE"	0	"Passengers"	5533	5533	0
200011.00	"ANC"	"SEL"	1	778	"OZ"	0	"Passengers"	5909	5909	0
200011.00	"ANC"	"TPE"	1	781	"CI"	0	"Passengers"	5514	5514	0
200011.00	"ANC"	"YYZ"	1	936	"CX"	0	"Passengers"	6227	6227	0
200011.00	"ANC"	"YYZ"	1	936	"KE"	0	"Passengers"	4675	4675	0
200011.00	"ATL"	"AMS"	34	461	"DL"	3	"Passengers"	11081	11081	0
200011.00	"ATL"	"AMS"	34	461	"KL"	0	"Passengers"	9152	9152	0
200011.00	"ATL"	"AUA"	34	277	"DL"	3	"Passengers"	7123	7123	0
200011.00	"ATL"	"AUA"	34	277	"LGQ"	0	"Passengers"	223	0	223
200011.00	"ATL"	"AUA"	34	277	"MJ"	0	"Passengers"	514	514	0
200011.00	"ATL"	"AUA"	34	277	"MMQ"	1	"Passengers"	926	0	926
200011.00	"ATL"	"BDA"	34	207	"DL"	3	"Passengers"	11026	11026	0
200011.00	"ATL"	"BJX"	34	148	"DL"	3	"Passengers"	2397	2397	0
200011.00	"ATL"	"BRU"	34	409	"DL"	3	"Passengers"	8443	8443	0
200011.00	"ATL"	"CCS"	34	388	"DL"	3	"Passengers"	5319	5319	0
200011.00	"ATL"	"CDG"	34	427	"AF"	0	"Passengers"	18962	18962	0
200011.00	"ATL"	"CDG"	34	427	"DL"	3	"Passengers"	13068	13068	0
200011.00	"ATL"	"CPT"	34	562	"SA"	0	"Passengers"	2739	2739	0
200011.00	"ATL"	"CUN"	34	148	"AM"	0	"Passengers"	5811	5811	0
200011.00	"ATL"	"CUN"	34	148	"DL"	3	"Passengers"	14573	14573	0
200011.00	"ATL"	"CUN"	34	148	"LGQ"	0	"Passengers"	3429	0	3429
200011.00	"ATL"	"CUN"	34	148	"TZ"	3	"Passengers"	4640	0	4640
200011.00	"ATL"	"CZM"	34	148	"AM"	0	"Passengers"	1605	1605	0
200011.00	"ATL"	"DUB"	34	441	"DL"	3	"Passengers"	4863	4863	0
200011.00	"ATL"	"EZE"	34	303	"MJ"	0	"Passengers"	1256	1256	0
200011.00	"ATL"	"FCO"	34	450	"DL"	3	"Passengers"	9546	9546	0
200011.00	"ATL"	"FRA"	34	429	"DL"	3	"Passengers"	22769	22769	0
200011.00	"ATL"	"FRA"	34	429	"LH"	0	"Passengers"	10008	10008	0
200011.00	"ATL"	"GCM"	34	233	"DL"	3	"Passengers"	9324	9324	0
200011.00	"ATL"	"GDL"	34	148	"DL"	3	"Passengers"	3918	3918	0
200011.00	"ATL"	"GRU"	34	316	"DL"	3	"Passengers"	9711	9711	0
200011.00	"ATL"	"GUA"	34	127	"DL"	3	"Passengers"	7161	7161	0
200011.00	"ATL"	"JNB"	34	562	"SA"	0	"Passengers"	3107	3107	0
200011.00	"ATL"	"LGW"	34	493	"BA"	0	"Passengers"	12214	12214	0
200011.00	"ATL"	"LGW"	34	493	"DL"	3	"Passengers"	33002	33002	0
200011.00	"ATL"	"LIM"	34	368	"DL"	3	"Passengers"	5488	5488	0
200011.00	"ATL"	"MAD"	34	482	"DL"	3	"Passengers"	8623	8623	0
200011.00	"ATL"	"MAN"	34	493	"DL"	3	"Passengers"	14769	14769	0
200011.00	"ATL"	"MBJ"	34	243	"JM"	0	"Passengers"	15976	15976	0
200011.00	"ATL"	"MEX"	34	148	"AM"	0	"Passengers"	10903	10903	0
200011.00	"ATL"	"MEX"	34	148	"DL"	3	"Passengers"	16574	16574	0
200011.00	"ATL"	"MID"	34	148	"AM"	0	"Passengers"	1190	1190	0
200011.00	"ATL"	"MTY"	34	148	"AM"	0	"Passengers"	5565	5565	0
200011.00	"ATL"	"MTY"	34	148	"EV"	2	"Passengers"	3047	3047	0
200011.00	"ATL"	"MUC"	34	429	"DL"	3	"Passengers"	9415	9415	0
200011.00	"ATL"	"NAS"	34	204	"DL"	3	"Passengers"	22727	22727	0
200011.00	"ATL"	"NAS"	34	204	"MMQ"	1	"Passengers"	340	0	340
200011.00	"ATL"	"NRT"	34	736	"DL"	3	"Passengers"	10599	10599	0
200011.00	"ATL"	"PLS"	34	281	"MMQ"	1	"Passengers"	817	0	817
200011.00	"ATL"	"PTY"	34	162	"DL"	3	"Passengers"	4172	4172	0
200011.00	"ATL"	"SAL"	34	118	"DL"	3	"Passengers"	6305	6305	0
200011.00	"ATL"	"SCL"	34	324	"DL"	3	"Passengers"	3398	3398	0
200011.00	"ATL"	"SID"	34	507	"SA"	0	"Passengers"	3142	3142	0
200011.00	"ATL"	"SJD"	34	148	"DL"	3	"Passengers"	3373	3373	0
200011.00	"ATL"	"SJO"	34	110	"DL"	3	"Passengers"	7793	7793	0
200011.00	"ATL"	"SNN"	34	441	"DL"	3	"Passengers"	4693	4693	0
200011.00	"ATL"	"STR"	34	429	"DL"	3	"Passengers"	8920	8920	0
200011.00	"ATL"	"YHU"	34	941	"AC"	0	"Passengers"	43	0	43
200011.00	"ATL"	"YUL"	34	941	"DL"	3	"Passengers"	11272	11272	0
200011.00	"ATL"	"YYZ"	34	936	"AC"	0	"Passengers"	14161	14161	0
200011.00	"ATL"	"YYZ"	34	936	"DL"	3	"Passengers"	11534	11534	0
200011.00	"ATL"	"YYZ"	34	936	"EV"	2	"Passengers"	3471	3471	0
200011.00	"ATL"	"ZRH"	34	486	"DL"	3	"Passengers"	7534	7534	0
200011.00	"ATL"	"ZRH"	34	486	"SR"	0	"Passengers"	9322	9322	0
200011.00	"AUS"	"YYC"	74	916	"CO"	3	"Passengers"	68	68	0
200011.00	"BDL"	"AUA"	11	277	"XG"	1	"Passengers"	1278	0	1278
200011.00	"BFI"	"IWA"	93	475	"T9"	1	"Passengers"	31	0	31
200011.00	"BGR"	"AMS"	12	461	"DL"	3	"Passengers"	181	181	0
200011.00	"BGR"	"BHX"	12	493	"TZQ"	0	"Passengers"	233	0	233
200011.00	"BGR"	"CUN"	12	148	"AY"	0	"Passengers"	624	0	624
200011.00	"BGR"	"FRA"	12	429	"DL"	3	"Passengers"	169	169	0
200011.00	"BGR"	"GDL"	12	148	"TZ"	3	"Passengers"	573	0	573
200011.00	"BGR"	"GLA"	12	493	"TZQ"	0	"Passengers"	285	0	285
200011.00	"BGR"	"HEL"	12	425	"AY"	0	"Passengers"	2960	0	2960
200011.00	"BGR"	"LGW"	12	493	"TZ"	3	"Passengers"	1435	0	1435
200011.00	"BGR"	"LGW"	12	493	"TZQ"	0	"Passengers"	555	0	555
200011.00	"BGR"	"LIR"	12	110	"AY"	0	"Passengers"	602	0	602
200011.00	"BGR"	"MAN"	12	493	"TZ"	3	"Passengers"	1437	0	1437
200011.00	"BGR"	"MAN"	12	493	"TZQ"	0	"Passengers"	1026	0	1026
200011.00	"BGR"	"NCE"	12	427	"DL"	3	"Passengers"	21	21	0
200011.00	"BGR"	"POP"	12	224	"AY"	0	"Passengers"	2185	0	2185
200011.00	"BGR"	"SNN"	12	441	"TZ"	3	"Passengers"	573	0	573
200011.00	"BOS"	"AMS"	13	461	"NW"	3	"Passengers"	13456	13456	0
200011.00	"BOS"	"ATH"	13	433	"OA"	0	"Passengers"	1737	1737	0
200011.00	"BOS"	"AUA"	13	277	"LGQ"	0	"Passengers"	2506	0	2506
200011.00	"BOS"	"AUA"	13	277	"X9"	1	"Passengers"	212	0	212
200011.00	"BOS"	"AUA"	13	277	"XG"	1	"Passengers"	2330	0	2330
200011.00	"BOS"	"BDA"	13	207	"DL"	3	"Passengers"	10739	10739	0
200011.00	"BOS"	"BRU"	13	409	"SN"	0	"Passengers"	10332	10332	0
200011.00	"BOS"	"CDG"	13	427	"AA"	3	"Passengers"	7005	7005	0
200011.00	"BOS"	"CDG"	13	427	"AF"	0	"Passengers"	15117	15117	0
200011.00	"BOS"	"CUN"	13	148	"LGQ"	0	"Passengers"	1156	0	1156
200011.00	"BOS"	"CUN"	13	148	"SY"	2	"Passengers"	674	0	674
200011.00	"BOS"	"DUB"	13	441	"EI"	0	"Passengers"	6812	6812	0
200011.00	"BOS"	"FRA"	13	429	"LH"	0	"Passengers"	17621	17621	0
200011.00	"BOS"	"JED"	13	670	"SV"	0	"Passengers"	2	0	2
200011.00	"BOS"	"KEF"	13	439	"FI"	0	"Passengers"	7503	7503	0
200011.00	"BOS"	"LGW"	13	493	"BA"	0	"Passengers"	274	274	0
200011.00	"BOS"	"LGW"	13	493	"NW"	3	"Passengers"	255	255	0
200011.00	"BOS"	"LGW"	13	493	"VS"	0	"Passengers"	18040	18040	0
200011.00	"BOS"	"LHR"	13	493	"AA"	3	"Passengers"	16595	16595	0
200011.00	"BOS"	"LHR"	13	493	"BA"	0	"Passengers"	41254	41254	0
200011.00	"BOS"	"LHR"	13	493	"UA"	3	"Passengers"	9040	9040	0
200011.00	"BOS"	"LIS"	13	469	"TW"	3	"Passengers"	141	141	0
200011.00	"BOS"	"MAN"	13	493	"DL"	3	"Passengers"	177	177	0
200011.00	"BOS"	"MBJ"	13	243	"PN"	1	"Passengers"	822	0	822
200011.00	"BOS"	"MBJ"	13	243	"SY"	2	"Passengers"	665	0	665
200011.00	"BOS"	"MBJ"	13	243	"T9"	1	"Passengers"	243	0	243
200011.00	"BOS"	"MXP"	13	450	"AZ"	0	"Passengers"	10258	10258	0
200011.00	"BOS"	"PLS"	13	281	"SY"	2	"Passengers"	668	0	668
200011.00	"BOS"	"PUJ"	13	224	"LGQ"	0	"Passengers"	1336	0	1336
200011.00	"BOS"	"SEL"	13	778	"KE"	0	"Passengers"	3460	3460	0
200011.00	"BOS"	"SNN"	13	441	"EI"	0	"Passengers"	14780	14780	0
200011.00	"BOS"	"STN"	13	493	"BA"	0	"Passengers"	265	265	0
200011.00	"BOS"	"SVO"	13	475	"DL"	3	"Passengers"	182	182	0
200011.00	"BOS"	"YUL"	13	941	"MQ"	3	"Passengers"	2711	2711	0
200011.00	"BOS"	"YUL"	13	941	"OH"	2	"Passengers"	3871	3871	0
200011.00	"BOS"	"YVR"	13	906	"AC"	0	"Passengers"	3200	3200	0
200011.00	"BOS"	"YYZ"	13	936	"AC"	0	"Passengers"	27705	27705	0
200011.00	"BOS"	"YYZ"	13	936	"MQ"	3	"Passengers"	3563	3563	0
200011.00	"BOS"	"ZRH"	13	486	"SR"	0	"Passengers"	15130	15130	0
200011.00	"BRG"	"HEL"	52	425	"AY"	0	"Passengers"	454	0	454
200011.00	"BUF"	"YUL"	22	941	"AC"	0	"Passengers"	96	0	96
200011.00	"BUF"	"YYC"	22	916	"AC"	0	"Passengers"	36	0	36
200011.00	"BUF"	"YYZ"	22	936	"AA"	3	"Passengers"	126	126	0
200011.00	"BUF"	"YYZ"	22	936	"PCQ"	1	"Passengers"	37	0	37
200011.00	"BWI"	"ACC"	35	529	"GH"	0	"Passengers"	1183	1183	0
200011.00	"BWI"	"AUA"	35	277	"LGQ"	0	"Passengers"	1235	0	1235
200011.00	"BWI"	"BDA"	35	207	"US"	3	"Passengers"	5048	5048	0
200011.00	"BWI"	"CUN"	35	148	"LGQ"	0	"Passengers"	563	0	563
200011.00	"BWI"	"CUN"	35	148	"RYQ"	2	"Passengers"	2272	0	2272
200011.00	"BWI"	"FPO"	35	204	"7Z"	0	"Passengers"	2354	2354	0
200011.00	"BWI"	"KEF"	35	439	"FI"	0	"Passengers"	8560	8560	0
200011.00	"BWI"	"LGW"	35	493	"BA"	0	"Passengers"	8367	8367	0
200011.00	"BWI"	"MBJ"	35	243	"JM"	0	"Passengers"	9376	9376	0
200011.00	"BWI"	"NAS"	35	204	"LGQ"	0	"Passengers"	2166	0	2166
200011.00	"BWI"	"PUJ"	35	224	"LGQ"	0	"Passengers"	492	0	492
200011.00	"BWI"	"ROB"	35	537	"GH"	0	"Passengers"	420	420	0
200011.00	"BWI"	"SNN"	35	441	"EI"	0	"Passengers"	5517	5517	0
200011.00	"CAE"	"NAS"	37	204	"MMQ"	1	"Passengers"	162	0	162
200011.00	"CAK"	"YUL"	44	941	"OH"	2	"Passengers"	36	36	0
200011.00	"CHS"	"NAS"	37	204	"MMQ"	1	"Passengers"	154	0	154
200011.00	"CLE"	"AUA"	44	277	"LGQ"	0	"Passengers"	854	0	854
200011.00	"CLE"	"CUN"	44	148	"CO"	3	"Passengers"	855	855	0
200011.00	"CLE"	"CUN"	44	148	"LGQ"	0	"Passengers"	1094	0	1094
200011.00	"CLE"	"CUN"	44	148	"TZ"	3	"Passengers"	2175	0	2175
200011.00	"CLE"	"FPO"	44	204	"7Z"	0	"Passengers"	2646	2646	0
200011.00	"CLE"	"LGW"	44	493	"CO"	3	"Passengers"	6184	6184	0
200011.00	"CLE"	"MZT"	44	148	"MG"	1	"Passengers"	112	0	112
200011.00	"CLE"	"YUL"	44	941	"RU"	2	"Passengers"	3959	3959	0
200011.00	"CLE"	"YYZ"	44	936	"AA"	3	"Passengers"	128	128	0
200011.00	"CLE"	"YYZ"	44	936	"RU"	2	"Passengers"	4128	4128	0
200011.00	"CLT"	"BDA"	36	207	"US"	3	"Passengers"	1272	1272	0
200011.00	"CLT"	"CDG"	36	427	"US"	3	"Passengers"	6824	6824	0
200011.00	"CLT"	"CUN"	36	148	"LGQ"	0	"Passengers"	3474	0	3474
200011.00	"CLT"	"CUN"	36	148	"US"	3	"Passengers"	5901	5901	0
200011.00	"CLT"	"CZM"	36	148	"US"	3	"Passengers"	93	93	0
200011.00	"CLT"	"FRA"	36	429	"US"	3	"Passengers"	8587	8587	0
200011.00	"CLT"	"GCM"	36	233	"US"	3	"Passengers"	6856	6856	0
200011.00	"CLT"	"LGW"	36	493	"BA"	0	"Passengers"	9082	9082	0
200011.00	"CLT"	"LGW"	36	493	"US"	3	"Passengers"	9901	9901	0
200011.00	"CLT"	"MBJ"	36	243	"US"	3	"Passengers"	6387	6387	0
200011.00	"CLT"	"NAS"	36	204	"US"	3	"Passengers"	9692	9692	0
200011.00	"CLT"	"PUJ"	36	224	"RYQ"	2	"Passengers"	1265	0	1265
200011.00	"CLT"	"SXM"	36	259	"US"	3	"Passengers"	2232	2232	0
200011.00	"CLT"	"YJT"	36	961	"US"	3	"Passengers"	188	188	0
200011.00	"CLT"	"YYZ"	36	936	"US"	3	"Passengers"	9634	9634	0
200011.00	"CMH"	"CUN"	44	148	"LGQ"	0	"Passengers"	1081	0	1081
200011.00	"CMH"	"MZT"	44	148	"MG"	1	"Passengers"	180	0	180
200011.00	"CMH"	"NAS"	44	204	"PLQ"	1	"Passengers"	160	0	160
200011.00	"CMH"	"YEG"	44	916	"AC"	0	"Passengers"	36	0	36
200011.00	"CMH"	"YOW"	44	936	"MMQ"	1	"Passengers"	38	0	38
200011.00	"CRP"	"YVR"	74	906	"CO"	3	"Passengers"	120	120	0
200011.00	"CVG"	"CDG"	44	427	"AF"	0	"Passengers"	7445	7445	0
200011.00	"CVG"	"CDG"	44	427	"DL"	3	"Passengers"	9210	9210	0
200011.00	"CVG"	"CUN"	44	148	"5X"	3	"Passengers"	1395	0	1395
200011.00	"CVG"	"CUN"	44	148	"LGQ"	0	"Passengers"	2324	0	2324
200011.00	"CVG"	"FPO"	44	204	"7Z"	0	"Passengers"	1986	1986	0
200011.00	"CVG"	"FRA"	44	429	"DL"	3	"Passengers"	9528	9528	0
200011.00	"CVG"	"GCM"	44	233	"SM"	1	"Passengers"	577	577	0
200011.00	"CVG"	"LGW"	44	493	"DL"	3	"Passengers"	9397	9397	0
200011.00	"CVG"	"NAS"	44	204	"LGQ"	0	"Passengers"	956	0	956
200011.00	"CVG"	"NAS"	44	204	"OH"	2	"Passengers"	2153	2153	0
200011.00	"CVG"	"YUL"	44	941	"OH"	2	"Passengers"	8116	8116	0
200011.00	"CVG"	"YYZ"	44	936	"OH"	2	"Passengers"	13777	13777	0
200011.00	"DCA"	"YUL"	32	941	"AC"	0	"Passengers"	80	0	80
200011.00	"DEN"	"CUN"	82	148	"LGQ"	0	"Passengers"	2616	0	2616
200011.00	"DEN"	"CUN"	82	148	"MG"	1	"Passengers"	2959	0	2959
200011.00	"DEN"	"CUN"	82	148	"RYQ"	2	"Passengers"	1109	0	1109
200011.00	"DEN"	"CZM"	82	148	"LGQ"	0	"Passengers"	2930	0	2930
200011.00	"DEN"	"LGW"	82	493	"BA"	0	"Passengers"	9766	9766	0
200011.00	"DEN"	"MZT"	82	148	"MX"	0	"Passengers"	1569	1569	0
200011.00	"DEN"	"PVR"	82	148	"LGQ"	0	"Passengers"	2940	0	2940
200011.00	"DEN"	"PVR"	82	148	"MX"	0	"Passengers"	2389	2389	0
200011.00	"DEN"	"SJD"	82	148	"LGQ"	0	"Passengers"	2329	0	2329
200011.00	"DEN"	"SJD"	82	148	"MX"	0	"Passengers"	1427	1427	0
200011.00	"DEN"	"YEG"	82	916	"ZX"	0	"Passengers"	5620	5620	0
200011.00	"DEN"	"YUL"	82	941	"AC"	0	"Passengers"	3306	3306	0
200011.00	"DEN"	"YVR"	82	906	"AC"	0	"Passengers"	2562	2562	0
200011.00	"DEN"	"YVR"	82	906	"UA"	3	"Passengers"	8783	8783	0
200011.00	"DEN"	"YWG"	82	926	"ZX"	0	"Passengers"	2284	2284	0
200011.00	"DEN"	"YYC"	82	916	"UA"	3	"Passengers"	10496	10496	0
200011.00	"DEN"	"YYC"	82	916	"ZX"	0	"Passengers"	79	0	79
200011.00	"DEN"	"YYZ"	82	936	"AC"	0	"Passengers"	12075	12075	0
200011.00	"DEN"	"YYZ"	82	936	"UA"	3	"Passengers"	5575	5575	0
200011.00	"DEN"	"ZCL"	82	148	"MX"	0	"Passengers"	732	732	0
200011.00	"DFW"	"ACA"	74	148	"AA"	3	"Passengers"	5233	5233	0
200011.00	"DFW"	"ACA"	74	148	"MG"	1	"Passengers"	272	0	272
200011.00	"DFW"	"ACA"	74	148	"SM"	1	"Passengers"	305	0	305
200011.00	"DFW"	"BJX"	74	148	"AA"	3	"Passengers"	7128	7128	0
200011.00	"DFW"	"BRU"	74	409	"SN"	0	"Passengers"	9153	9153	0
200011.00	"DFW"	"BZE"	74	106	"AA"	3	"Passengers"	3413	3413	0
200011.00	"DFW"	"CCS"	74	388	"AA"	3	"Passengers"	5519	5519	0
200011.00	"DFW"	"CDG"	74	427	"AA"	3	"Passengers"	8806	8806	0
200011.00	"DFW"	"CME"	74	148	"MG"	1	"Passengers"	179	0	179
200011.00	"DFW"	"CUN"	74	148	"AA"	3	"Passengers"	23170	23170	0
200011.00	"DFW"	"CUN"	74	148	"MG"	1	"Passengers"	6253	0	6253
200011.00	"DFW"	"CUN"	74	148	"SY"	2	"Passengers"	4952	4952	0
200011.00	"DFW"	"CZM"	74	148	"MG"	1	"Passengers"	2275	0	2275
200011.00	"DFW"	"CZM"	74	148	"SY"	2	"Passengers"	2403	2403	0
200011.00	"DFW"	"FRA"	74	429	"AA"	3	"Passengers"	9482	9482	0
200011.00	"DFW"	"FRA"	74	429	"LH"	0	"Passengers"	9787	9787	0
200011.00	"DFW"	"GDL"	74	148	"AA"	3	"Passengers"	14742	14742	0
200011.00	"DFW"	"GRU"	74	316	"AA"	3	"Passengers"	9315	9315	0
200011.00	"DFW"	"GUA"	74	127	"TA"	0	"Passengers"	4105	4105	0
200011.00	"DFW"	"HUX"	74	148	"AA"	3	"Passengers"	906	0	906
200011.00	"DFW"	"KIX"	74	736	"AA"	3	"Passengers"	10835	10835	0
200011.00	"DFW"	"LGW"	74	493	"AA"	3	"Passengers"	20814	20814	0
200011.00	"DFW"	"LGW"	74	493	"BA"	0	"Passengers"	11557	11557	0
200011.00	"DFW"	"LIM"	74	368	"AA"	3	"Passengers"	6645	6645	0
200011.00	"DFW"	"MBJ"	74	243	"MG"	1	"Passengers"	2030	0	2030
200011.00	"DFW"	"MEX"	74	148	"AA"	3	"Passengers"	33460	33460	0
200011.00	"DFW"	"MEX"	74	148	"AM"	0	"Passengers"	5112	5112	0
200011.00	"DFW"	"MEX"	74	148	"OH"	2	"Passengers"	5116	5116	0
200011.00	"DFW"	"MTY"	74	148	"AA"	3	"Passengers"	18261	18261	0
200011.00	"DFW"	"MTY"	74	148	"EV"	2	"Passengers"	1469	1469	0
200011.00	"DFW"	"MZT"	74	148	"MG"	1	"Passengers"	115	0	115
200011.00	"DFW"	"NRT"	74	736	"AA"	3	"Passengers"	11357	11357	0
200011.00	"DFW"	"NRT"	74	736	"JL"	0	"Passengers"	7980	7980	0
200011.00	"DFW"	"PBC"	74	148	"OH"	2	"Passengers"	770	770	0
200011.00	"DFW"	"PVR"	74	148	"AA"	3	"Passengers"	8383	8383	0
200011.00	"DFW"	"SCL"	74	324	"AA"	3	"Passengers"	6702	6702	0
200011.00	"DFW"	"SEL"	74	778	"KE"	0	"Passengers"	7141	7141	0
200011.00	"DFW"	"SJD"	74	148	"AA"	3	"Passengers"	9847	9847	0
200011.00	"DFW"	"SJO"	74	110	"AA"	3	"Passengers"	8269	8269	0
200011.00	"DFW"	"SJO"	74	110	"TZ"	3	"Passengers"	92	0	92
200011.00	"DFW"	"YHU"	74	941	"AC"	0	"Passengers"	44	0	44
200011.00	"DFW"	"YUL"	74	941	"AA"	3	"Passengers"	2934	2934	0
200011.00	"DFW"	"YVR"	74	906	"AA"	3	"Passengers"	13238	13238	0
200011.00	"DFW"	"YVR"	74	906	"CP"	0	"Passengers"	1719	1719	0
200011.00	"DFW"	"YYC"	74	916	"AA"	3	"Passengers"	10768	10768	0
200011.00	"DFW"	"YYC"	74	916	"AC"	0	"Passengers"	41	0	41
200011.00	"DFW"	"YYZ"	74	936	"AA"	3	"Passengers"	15186	15186	0
200011.00	"DFW"	"YYZ"	74	936	"CP"	0	"Passengers"	5060	5060	0
200011.00	"DFW"	"ZIH"	74	148	"MG"	1	"Passengers"	610	0	610
200011.00	"DFW"	"ZIH"	74	148	"TZ"	3	"Passengers"	339	0	339
200011.00	"DFW"	"ZRH"	74	486	"AA"	3	"Passengers"	10064	10064	0
200011.00	"DTW"	"AMS"	43	461	"KL"	0	"Passengers"	20823	20823	0
200011.00	"DTW"	"AMS"	43	461	"NW"	3	"Passengers"	46499	46499	0
200011.00	"DTW"	"AUA"	43	277	"SY"	2	"Passengers"	1282	0	1282
200011.00	"DTW"	"AUA"	43	277	"TZ"	3	"Passengers"	458	0	458
200011.00	"DTW"	"CDG"	43	427	"NW"	3	"Passengers"	10668	10668	0
200011.00	"DTW"	"CUN"	43	148	"MG"	1	"Passengers"	2933	0	2933
200011.00	"DTW"	"CUN"	43	148	"SY"	2	"Passengers"	2522	2522	0
200011.00	"DTW"	"CUN"	43	148	"TZ"	3	"Passengers"	1945	0	1945
200011.00	"DTW"	"FCO"	43	450	"NW"	3	"Passengers"	10735	10735	0
200011.00	"DTW"	"FRA"	43	429	"LH"	0	"Passengers"	9015	9015	0
200011.00	"DTW"	"FRA"	43	429	"NW"	3	"Passengers"	11262	11262	0
200011.00	"DTW"	"KIX"	43	736	"NW"	3	"Passengers"	22318	22318	0
200011.00	"DTW"	"LGW"	43	493	"NW"	3	"Passengers"	11346	11346	0
200011.00	"DTW"	"LHR"	43	493	"BA"	0	"Passengers"	11191	11191	0
200011.00	"DTW"	"MBJ"	43	243	"TZ"	3	"Passengers"	1173	0	1173
200011.00	"DTW"	"MEX"	43	148	"NW"	3	"Passengers"	8117	8117	0
200011.00	"DTW"	"MZT"	43	148	"MG"	1	"Passengers"	69	0	69
200011.00	"DTW"	"NGO"	43	736	"NW"	3	"Passengers"	10094	10094	0
