Statistics (+/- 3 hr window)
***************************************************************************************************
Lwn412
In Situ data flags applied: SHADE
---------------------------------------------------------------------------------------------------
dataid      cruise      mon dd yyyy hh:mm      lat       lon    tdiff    pix      SAT         ENV     ratio  % diff     filename
103933 boussole_spmr_e  May 21 2002 11:18AM  43.3700    7.9000    -36     25   1.2832e-02  2.8313e-02   0.453  54.678  T2002141104000.L2_LAC
104985 boussole_buoy_l  Jul 25 2006 12:30PM  43.3700    7.9000   -146     25   9.5500e-03  9.2816e-03   1.029   2.892  T2006206100000.L2_LAC
103924 boussole_spmr_e  May 20 2002 11:10AM  43.3700    7.9000    -70     25   1.1238e-02  3.1734e-02   0.354  64.587  T2002140095500.L2_LAC
104312 boussole_spmr_e  Jun 12 2006  9:45AM  43.3700    7.9000     37     25   3.1190e-02  2.8324e-02   1.101  10.118  T2006163102000.L2_LAC
104357 boussole_buoy_e  Apr  7 2004 12:45PM  43.3700    7.9000   -167     25   2.5795e-02  1.3761e-02   1.875  87.457  T2004098095500.L2_LAC
  9969      cats_aug00  Aug  2 2000  4:11PM  17.6000  -67.0000    -55     25   3.2927e-02  1.6267e-02   2.024 102.412  T2000215151500.L2_LAC
104888 boussole_buoy_l  Aug  3 2005 12:00PM  43.3700    7.9000    -92     25   2.6218e-02  2.1167e-02   1.239  23.866  T2005215102500.L2_LAC
104607 boussole_buoy_e  May  5 2006  9:30AM  43.3700    7.9000     88     20   4.8324e-02  2.6773e-02   1.805  80.491  T2006125105500.L2_LAC
 10656           car56  Jul  7 2000  2:46PM  10.5000  -64.6700     -4     25   -3.8048e-03  2.0934e-02  -0.182 118.175  T2000189144000.L2_LAC
  9905         cal0104  Apr 16 2001  7:41PM  32.3060 -123.3330    -32     25   2.4730e-02  2.5201e-02   0.981   1.869  T2001106190500.L2_LAC
104486 boussole_buoy_e  Apr 25 2005 11:30AM  43.3700    7.9000    -37     25   4.4505e-02  1.6680e-02   2.668 166.810  T2005115105000.L2_LAC
104959 boussole_buoy_l  Jun 12 2006  9:30AM  43.3700    7.9000     52     25   3.1190e-02  1.7192e-02   1.814  81.417  T2006163102000.L2_LAC
104818 boussole_buoy_l  Dec 15 2005 10:43AM  43.3700    7.9000    -52     25   -2.5318e-02  1.2510e-02  -2.024 302.391  T2005349095000.L2_LAC
104808 boussole_buoy_l  Oct  8 2005 12:15PM  43.3700    7.9000   -120     25   1.0130e-02  1.5632e-02   0.648  35.197  T2005281101500.L2_LAC
  9515         cal0004  Apr 12 2000  8:59PM  32.2640 -120.2740   -148     25   2.5887e-02  4.2599e-02   0.608  39.232  T2000103183000.L2_LAC
104911 boussole_buoy_l  Sep 30 2005 10:00AM  43.3700    7.9000     64     25   1.6791e-02  1.7102e-02   0.982   1.817  T2005273110000.L2_LAC
104662 boussole_buoy_l  Nov 17 2004 12:00PM  43.3700    7.9000   -123     25   5.9318e-03  8.5799e-03   0.691  30.864  T2004322095500.L2_LAC
104832 boussole_buoy_l  Apr 25 2005 11:30AM  43.3700    7.9000    -37     25   4.4505e-02  1.5532e-02   2.865 186.529  T2005115105000.L2_LAC
104949 boussole_buoy_l  May 24 2006  9:30AM  43.3700    7.9000     21     25   8.9850e-03  2.2479e-02   0.400  60.029  T2006144095000.L2_LAC
104437 boussole_buoy_e  Sep 23 2004  9:45AM  43.3700    7.9000      6     25   -2.9524e-04  1.0453e-02  -0.028 102.824  T2004267095000.L2_LAC
  9794         cal0211  Nov 25 2002  9:35PM  33.5050 -119.4790   -131     25   1.0605e-02  0.0000e+00 -999.000 -999.000  T2002329192000.L2_LAC
104453 boussole_buoy_e  Oct 13 2005  9:45AM  43.3700    7.9000     49     25   1.2577e-02  1.4315e-02   0.879  12.139  T2005286103000.L2_LAC
104411 boussole_buoy_e  Jul 15 2004 12:00PM  43.3700    7.9000    -92     19   2.8512e-02  1.7746e-02   1.607  60.668  T2004197102500.L2_LAC
104572 boussole_buoy_e  Jan 14 2006  9:43AM  43.3700    7.9000     19     25   -1.2455e-03  6.6211e-03  -0.188 118.810  T2006014100000.L2_LAC
104336 boussole_spmr_e  Jul  8 2006  8:55AM  43.3700    7.9000    124     25   2.8357e-02  2.6977e-02   1.051   5.114  T2006189105500.L2_LAC
104514 boussole_buoy_e  Jul 13 2005  9:30AM  43.3700    7.9000     39     25   2.3223e-02  1.4648e-02   1.585  58.539  T2005194100500.L2_LAC
 26289         ioffe01  Feb 27 2002  3:57PM -57.3360  -64.3270   -120     25   2.5257e-02  0.0000e+00 -999.000 -999.000  T2002058135500.L2_LAC
104372 boussole_buoy_e  May 30 2004 12:00PM  43.3700    7.9000   -104     25   1.8496e-02  1.3135e-02   1.408  40.815  T2004151101500.L2_LAC
 11282         hot-152  Oct 13 2003 11:22PM  21.3400 -158.2700   -149     21   4.1611e-03  1.5580e-02   0.267  73.292  T2003286205000.L2_LAC
104125 boussole_spmr_e  Jan 30 2004  1:01PM  43.3700    7.9000   -158     25   1.2250e-02  3.0425e-02   0.403  59.737  T2004030102000.L2_LAC
  1331         hot-121  Dec 19 2000 10:34PM  22.7500 -158.0000    -64     25   1.8881e-02  7.3794e-03   2.559 155.862  T2000354213000.L2_LAC
104360 boussole_buoy_e  May 15 2004 12:30PM  43.3700    7.9000    -91     25   2.1736e-02  9.7273e-03   2.235 123.458  T2004136105500.L2_LAC
104988 boussole_buoy_l  Jul 29 2006 12:00PM  43.3700    7.9000    -43     15   1.4631e-02  9.6612e-03   1.514  51.439  T2006210111500.L2_LAC
104096 boussole_spmr_e  Sep 24 2003 11:08AM  43.3700    7.9000    -46     20   1.1959e-02  2.7762e-02   0.431  56.925  T2003267102000.L2_LAC
104685 boussole_buoy_l  May 29 2004 12:00PM  43.3700    7.9000    -49     25   1.1955e-02  1.0713e-02   1.116  11.599  T2004150111000.L2_LAC
104843 boussole_buoy_l  May 19 2005 12:30PM  43.3700    7.9000   -147     25   1.6343e-02  1.8144e-02   0.901   9.927  T2005139100000.L2_LAC
  4698        amlr2002  Jan 22 2002  1:45PM -60.9990  -56.4980     39     20   2.5488e-02  2.2964e-02   1.110  10.994  T2002022142000.L2_LAC
104858 boussole_buoy_l  Jul 12 2005 11:45AM  43.3700    7.9000    -40     25   2.6510e-02  1.7194e-02   1.542  54.179  T2005193110000.L2_LAC
 23520              c4  Mar  1 2001  3:25PM  23.9087  -76.0387     17     25   1.7509e-02  1.5705e-02   1.115  11.488  T2001060154000.L2_LAC
104681 boussole_buoy_l  May 21 2004 11:30AM  43.3700    7.9000    -68     25   1.7557e-02  1.0727e-02   1.637  63.672  T2004142102000.L2_LAC
104783 boussole_buoy_l  Sep 25 2004 12:15PM  43.3700    7.9000    -58     25   1.9087e-03  1.4241e-02   0.134  86.597  T2004269111500.L2_LAC
  5975       batsval32  Oct 24 2002  4:40PM  25.6683  -65.0547   -130     25   3.1237e-02  6.6794e-03   4.677 367.670  T2002297143000.L2_LAC
104751 boussole_buoy_l  Aug 27 2004 12:15PM  43.3700    7.9000   -126     25   1.1943e-02  8.4634e-03   1.411  41.113  T2004240100500.L2_LAC
 26314         ioffe01  Mar 11 2002  3:05PM -42.1255  -56.1980    -48     25   2.5491e-02  2.0345e-02   1.253  25.297  T2002070141500.L2_LAC
104940 boussole_buoy_l  May 11 2006  9:45AM  43.3700    7.9000     37     25   3.3643e-02  2.6003e-02   1.294  29.384  T2006131102000.L2_LAC
 54931         hot-177  Jan 23 2006 10:34PM  21.3400 -158.2700    -60     25   1.3182e-02  1.2251e-02   1.076   7.595  T2006023213000.L2_LAC
104941 boussole_buoy_l  May 14 2006  9:45AM  43.3700    7.9000     67     25   3.4377e-02  3.1313e-02   1.098   9.784  T2006134105000.L2_LAC
104545 boussole_buoy_e  Aug 30 2005  9:30AM  43.3700    7.9000     39     25   9.6591e-03  1.6511e-02   0.585  41.499  T2005242100500.L2_LAC
104673 boussole_buoy_l  Apr  7 2004 12:45PM  43.3700    7.9000   -167     25   2.5795e-02  1.1891e-02   2.169 116.922  T2004098095500.L2_LAC
104950 boussole_buoy_l  May 27 2006  8:45AM  43.3700    7.9000     97     25   2.5409e-02  2.2627e-02   1.123  12.295  T2006147102000.L2_LAC
104919 boussole_buoy_l  Jan 14 2006  9:43AM  43.3700    7.9000     19     25   -1.2455e-03  1.2692e-02  -0.098 109.813  T2006014100000.L2_LAC
104703 boussole_buoy_l  Jun 21 2004  1:00PM  43.3700    7.9000   -103     22   7.7059e-03  1.3941e-02   0.553  44.726  T2004173111500.L2_LAC
104909 boussole_buoy_l  Sep 23 2005 12:00PM  43.3700    7.9000    -62     25   3.3150e-02  1.7756e-02   1.867  86.695  T2005266105500.L2_LAC
212476          i8si9n  Apr 21 2007  4:18AM   9.9531   85.6631     71     20   3.0506e-02  7.8354e-03   3.893 289.331  T2007111052500.L2_LAC
 26403         ioffe01  Apr 18 2002  1:13PM  26.2190  -19.9940    -90     15   2.3500e-02  7.2751e-02   0.323  67.698  T2002108114000.L2_LAC
  5184         bats163  Apr 18 2002  4:16PM  32.0561  -64.2247    -77     25   1.6295e-02  6.2152e-03   2.622 162.186  T2002108145500.L2_LAC
104899 boussole_buoy_l  Sep 12 2005 12:00PM  43.3700    7.9000    -44     25   2.9500e-02  1.5842e-02   1.862  86.215  T2005255111500.L2_LAC
104850 boussole_buoy_l  May  7 2005 12:00PM  43.3700    7.9000    -43     25   3.2900e-02  1.3233e-02   2.486 148.617  T2005127111500.L2_LAC
104564 boussole_buoy_e  Sep 30 2005 10:00AM  43.3700    7.9000     64     25   1.6791e-02  1.4453e-02   1.162  16.177  T2005273110000.L2_LAC
 26241         ioffe01  Oct 11 2001  1:26PM  39.2530  -13.2880    -72     25   4.6190e-04  0.0000e+00 -999.000 -999.000  T2001284121000.L2_LAC
104856 boussole_buoy_l  Jul 11 2005 12:45PM  43.3700    7.9000   -143     25   1.6014e-02  1.7117e-02   0.936   6.442  T2005192102000.L2_LAC
 10704           car86  Feb 11 2003  4:53PM  10.5000  -64.6700   -127     25   7.6768e-02  4.9315e-02   1.557  55.668  T2003042144500.L2_LAC
104409 boussole_buoy_e  Jul 14 2004 12:00PM  43.3700    7.9000   -135     25   -4.9455e-03  1.4083e-02  -0.351 135.116  T2004196094500.L2_LAC
  9904         cal0104  Apr 16 2001  6:20PM  32.2260 -123.4840     49     25   2.7640e-02  2.5038e-02   1.104  10.393  T2001106190500.L2_LAC
104369 boussole_buoy_e  May 29 2004 12:00PM  43.3700    7.9000    -49     25   1.1955e-02  1.2293e-02   0.973   2.748  T2004150111000.L2_LAC
  9559    imecocal0201  Feb  5 2002  9:48PM  25.4760 -115.3820   -160     25   3.4505e-02  5.4309e-02   0.635  36.467  T2002036190500.L2_LAC
 14836 rv_point_sur_ap  Apr 22 2003  5:19PM  36.5442 -122.1420     99     22   2.0784e-02  3.1662e-02   0.656  34.357  T2003112185500.L2_LAC
 10690           car76  Mar 12 2002  4:10PM  10.5000  -64.6700    -84     25   5.9191e-02  4.0047e-02   1.478  47.805  T2002071144500.L2_LAC
104429 boussole_buoy_e  Sep 19 2004 12:00PM  43.3700    7.9000   -104     25   1.3255e-02  1.1775e-02   1.126  12.562  T2004263101500.L2_LAC
104534 boussole_buoy_e  Aug 12 2005 12:45PM  43.3700    7.9000   -143     25   2.7138e-02  2.2997e-02   1.180  18.008  T2005224102000.L2_LAC
104817 boussole_buoy_l  Nov  8 2005  9:00AM  43.3700    7.9000    130     25   9.5095e-03  1.6258e-02   0.585  41.509  T2005312111000.L2_LAC
104975 boussole_buoy_l  Jul  1 2006  9:30AM  43.3700    7.9000     83     25   4.3032e-02  1.5403e-02   2.794 179.371  T2006182105000.L2_LAC
104243 boussole_spmr_e  May 27 2005 10:31AM  43.3700    7.9000     21     25   1.7814e-02  1.8936e-02   0.941   5.923  T2005147105000.L2_LAC
104358 boussole_buoy_e  May 14 2004 11:45AM  43.3700    7.9000    -89     25   1.6476e-02  1.0875e-02   1.515  51.510  T2004135101500.L2_LAC
104139 boussole_spmr_e  Mar  4 2004 10:00AM  43.3700    7.9000     11     25   1.0918e-02  3.1647e-02   0.345  65.500  T2004064101000.L2_LAC
104792 boussole_buoy_l  Sep  8 2004 12:15PM  43.3700    7.9000   -101     25   3.0957e-02  9.8589e-03   3.140 213.996  T2004252103000.L2_LAC
 26240         ioffe01  Oct 11 2001 12:32PM  39.4010  -13.1680    -18     25   2.0750e-03  0.0000e+00 -999.000 -999.000  T2001284121000.L2_LAC
  9513         cal0004  Apr 12 2000  8:30PM  32.2240 -120.3560   -119     25   2.6071e-02  0.0000e+00 -999.000 -999.000  T2000103183000.L2_LAC
104717 boussole_buoy_l  Jun  7 2004 11:30AM  43.3700    7.9000    -25     25   1.2470e-02  1.5251e-02   0.818  18.240  T2004159110500.L2_LAC
104844 boussole_buoy_l  May 24 2005 11:45AM  43.3700    7.9000    -83     25   1.9296e-02  1.6158e-02   1.194  19.420  T2005144102000.L2_LAC
104892 boussole_buoy_l  Aug 30 2005  9:30AM  43.3700    7.9000     39     25   9.6591e-03  2.0147e-02   0.479  52.057  T2005242100500.L2_LAC
104447 boussole_buoy_e  Sep  8 2004 12:15PM  43.3700    7.9000   -101     25   3.0957e-02  1.0292e-02   3.008 200.792  T2004252103000.L2_LAC
104789 boussole_buoy_l  Sep  3 2004 12:00PM  43.3700    7.9000   -104     25   2.1190e-03  1.1545e-02   0.183  81.645  T2004247101500.L2_LAC
  4990         bats168  Sep 19 2002  3:26PM  32.1542  -64.3578     10     16   1.9971e-02  5.5384e-03   3.606 260.601  T2002262153500.L2_LAC
104432 boussole_buoy_e  Sep 22 2004 11:45AM  43.3700    7.9000    -59     25   1.6981e-02  1.0309e-02   1.647  64.712  T2004266104500.L2_LAC
  5748         bats153  Jun  4 2001  4:12PM  31.7736  -64.2797    -78     20   1.8506e-02  5.5987e-03   3.305 230.537  T2001155145000.L2_LAC
  5044         bats169  Oct  9 2002  3:38PM  32.1681  -64.4978    -27     15   2.3285e-02  7.2920e-03   3.193 219.317  T2002282151000.L2_LAC
104674 boussole_buoy_l  May 14 2004 11:45AM  43.3700    7.9000    -89     25   1.6476e-02  1.4329e-02   1.150  14.987  T2004135101500.L2_LAC
  1404         hot-126  May 14 2001 10:46PM  21.3400 -158.2700    -91     25   1.9405e-02  7.7358e-03   2.508 150.841  T2001134211500.L2_LAC
  1890         cal0004  Apr 12 2000  5:33PM  32.4200 -119.9630     58     25   2.9939e-02  1.3657e-02   2.192 119.223  T2000103183000.L2_LAC
104939 boussole_buoy_l  Apr  7 2006 12:45PM  43.3700    7.9000   -131     25   5.3381e-02  3.5852e-02   1.489  48.893  T2006097103000.L2_LAC
  4714        amlr2002  Feb  9 2002  1:00PM -61.0900  -68.1860     71     13   2.5330e-02  2.2842e-02   1.109  10.891  T2002040141000.L2_LAC
 16359           car96  Jan 13 2004  3:07PM  10.5000  -64.6700    -21     25   2.8800e-02  4.3988e-02   0.655  34.528  T2004013144500.L2_LAC
104562 boussole_buoy_e  Sep 23 2005 12:00PM  43.3700    7.9000    -62     25   3.3150e-02  1.4949e-02   2.218 121.750  T2005266105500.L2_LAC
104440 boussole_buoy_e  Sep 26 2004 10:00AM  43.3700    7.9000     22     25   1.8796e-02  7.9890e-03   2.353 135.268  T2004270102000.L2_LAC
104794 boussole_buoy_l  Oct  1 2005  9:30AM  43.3700    7.9000     39     25   1.3695e-02  1.5879e-02   0.863  13.753  T2005274100500.L2_LAC
104810 boussole_buoy_l  Oct  9 2005 10:15AM  43.3700    7.9000     43     25   2.1261e-02  1.6694e-02   1.274  27.359  T2005282105500.L2_LAC
104868 boussole_buoy_l  Jul  2 2005 11:45AM  43.3700    7.9000    -77     20   1.6582e-02  1.7084e-02   0.971   2.935  T2005183102500.L2_LAC
  9576         jes0003  Mar 12 2000 12:50AM  42.1600  136.3530    111     25   1.9660e-02  0.0000e+00 -999.000 -999.000  T2000072024000.L2_LAC
104170 boussole_spmr_e  Jun  4 2004  9:58AM  43.3700    7.9000     37     25   1.9835e-02  2.9401e-02   0.675  32.536  T2004156103000.L2_LAC
104645 boussole_buoy_e  Jul  7 2006 12:45PM  43.3700    7.9000   -149     21   2.4006e-02  2.0676e-02   1.161  16.105  T2006188101500.L2_LAC
  1333         hot-124  Mar 21 2001 10:28PM  22.7500 -158.0000    -36     22   2.8137e-02  1.4642e-02   1.922  92.166  T2001080215000.L2_LAC
104624 boussole_buoy_e  Jun  6 2006  9:30AM  43.3700    7.9000     89     25   3.7162e-02  1.5652e-02   2.374 137.420  T2006157105500.L2_LAC
  9857         cal0010  Oct 13 2000  7:14PM  32.6070 -118.0380      4     25   2.2381e-02  0.0000e+00 -999.000 -999.000  T2000287191500.L2_LAC
  9578         jes0003  Mar 13 2000  1:56AM  43.1700  135.3380    -10     25   1.1805e-02  0.0000e+00 -999.000 -999.000  T2000073014500.L2_LAC
104417 boussole_buoy_e  Jul  5 2004 12:30PM  43.3700    7.9000   -159     25   7.9913e-03  1.5531e-02   0.515  48.545  T2004187095000.L2_LAC
104651 boussole_buoy_e  Aug 21 2006 12:30PM  43.3700    7.9000   -165     25   -6.1955e-03  1.7981e-02  -0.345 134.455  T2006233094500.L2_LAC
  1329         hot-120  Nov 28 2000 10:52PM  21.3400 -158.2700   -100     19   1.7529e-03  8.8974e-03   0.197  80.298  T2000333211000.L2_LAC
104556 boussole_buoy_e  Sep 14 2005 12:30PM  43.3700    7.9000    -86     25   2.5381e-02  1.3229e-02   1.919  91.851  T2005257110000.L2_LAC
104460 boussole_buoy_e  Oct 29 2005  9:45AM  43.3700    7.9000     49     25   8.1000e-03  1.1738e-02   0.690  30.993  T2005302103000.L2_LAC
104763 boussole_buoy_l  Sep  1 2004 12:00PM  43.3700    7.9000    -92     25   1.3976e-02  7.0950e-03   1.970  96.986  T2004245102500.L2_LAC
 10666           car63  Feb 16 2001  3:37PM  10.5000  -64.6700    -59     25   5.2905e-02  3.9582e-02   1.337  33.659  T2001047143500.L2_LAC
 23521              c4  Mar  1 2001  4:27PM  23.9509  -76.0847    -45     25   1.7267e-02  1.5636e-02   1.104  10.428  T2001060154000.L2_LAC
 26242         ioffe01  Oct 11 2001  2:19PM  39.0870  -13.4190   -125     25   3.0870e-03  0.0000e+00 -999.000 -999.000  T2001284121000.L2_LAC
104733 boussole_buoy_l  Jul  5 2004 12:30PM  43.3700    7.9000   -159     25   7.9913e-03  1.4631e-02   0.546  45.379  T2004187095000.L2_LAC
  9512         cal0004  Apr 12 2000  8:07PM  32.1920 -120.4220    -96     25   3.1709e-02  4.2071e-02   0.754  24.630  T2000103183000.L2_LAC
  1565         cal0211  Nov 15 2002  7:20PM  32.4230 -119.9650    -33     25   1.9943e-02  2.2069e-02   0.904   9.630  T2002319184500.L2_LAC
104641 boussole_buoy_e  Jul 29 2006 12:00PM  43.3700    7.9000    -43     15   1.4631e-02  1.2841e-02   1.139  13.937  T2006210111500.L2_LAC
  1359         hot-141  Nov  5 2002 10:05PM  22.7500 -158.0000    -35     25   2.0618e-02  2.0244e-02   1.018   1.849  T2002309213000.L2_LAC
104886 boussole_buoy_l  Aug 28 2005 12:30PM  43.3700    7.9000   -128     25   2.3976e-02  1.5993e-02   1.499  49.918  T2005240102000.L2_LAC
 26295         ioffe01  Mar 10 2002  2:01PM -47.5850  -58.8870    -25     25   4.7690e-02  3.1328e-02   1.522  52.227  T2002069133500.L2_LAC
104984 boussole_buoy_l  Jul 23 2006 12:45PM  43.3700    7.9000   -149     25   1.8386e-02  1.2513e-02   1.469  46.936  T2006204101500.L2_LAC
104252 boussole_spmr_e  Oct  9 2005 11:01AM  43.3700    7.9000     -3     25   2.1261e-02  2.7146e-02   0.783  21.681  T2005282105500.L2_LAC
104018 boussole_spmr_e  Mar 17 2003 11:33AM  43.3700    7.9000    -27     25   1.5514e-02  3.6824e-02   0.421  57.871  T2003076110500.L2_LAC
104846 boussole_buoy_l  May 27 2005 11:30AM  43.3700    7.9000    -38     25   1.7814e-02  1.2295e-02   1.449  44.892  T2005147105000.L2_LAC
104748 boussole_buoy_l  Aug 22 2004 11:30AM  43.3700    7.9000    -99     25   8.6333e-03  1.0896e-02   0.792  20.769  T2004235095000.L2_LAC
104591 boussole_buoy_e  Apr 29 2006  9:15AM  43.3700    7.9000     42     25   4.1195e-02  2.6642e-02   1.546  54.626  T2006119095500.L2_LAC
104696 boussole_buoy_l  Jun 16 2004 12:30PM  43.3700    7.9000    -91     25   2.2455e-02  1.6119e-02   1.393  39.309  T2004168105500.L2_LAC
103979 boussole_spmr_e  Sep  3 2002 10:00AM  43.3700    7.9000     36     25   2.9777e-02  1.6962e-02   1.756  75.548  T2002246103500.L2_LAC
 26293         ioffe01  Mar 10 2002 12:56PM -47.8210  -59.0380     40     25   4.9759e-02  3.7843e-02   1.315  31.488  T2002069133500.L2_LAC
104831 boussole_buoy_l  Apr 21 2005  9:45AM  43.3700    7.9000     92     25   3.7774e-02  1.8528e-02   2.039 103.878  T2005111111500.L2_LAC
104569 boussole_buoy_e  Jan 10 2006  9:43AM  43.3700    7.9000     44     25   6.0476e-03  8.0617e-03   0.750  24.983  T2006010102500.L2_LAC
  9511         cal0004  Apr 12 2000  6:44PM  32.0860 -120.6480    -13     25   3.0141e-02  4.3176e-02   0.698  30.191  T2000103183000.L2_LAC
104576 boussole_buoy_e  Jan  3 2006 10:43AM  43.3700    7.9000    -22     25   7.7400e-03  1.0661e-02   0.726  27.401  T2006003102000.L2_LAC
  9778         cal0211  Nov 12 2002  5:23PM  31.2275 -120.8250     54     25   2.4018e-02  0.0000e+00 -999.000 -999.000  T2002316181500.L2_LAC
104541 boussole_buoy_e  Aug  3 2005 12:00PM  43.3700    7.9000    -92     25   2.6218e-02  1.8749e-02   1.398  39.838  T2005215102500.L2_LAC
211965             a22  Nov  2 2003  6:15PM  24.8727  -65.9910   -165     18   2.4725e-02  4.6349e-03   5.335 433.451  T2003306153000.L2_LAC
104653 boussole_buoy_e  Aug  6 2006 12:15PM  43.3700    7.9000   -107     25   2.1452e-02  1.7759e-02   1.208  20.796  T2006218102500.L2_LAC
