Ophelia                  20050909I1
 
  TIME       Lat       Lon     Head   Track      GnSpd     TAS    GeoAl    Press     WndDr     WndSp   Tempr    Dewpt   D Val     PrAlt      JW    VtWnd     Pitch     Roll                                      
 HHMMSS     Deg N     Deg W     Deg    Deg        m/s       m/s      m       mb       Deg       m/s      C        C       m         m       g/m3      m/s      Deg      Deg                             
 110830     27.683   80.638    91.20    92.30    131.3    122.5   1577.0    839.9   301.10    10.10    19.32    16.50     22.6   1555.0    0.000    -0.10     2.60    -1.70                              
 110840     27.682   80.625    90.90    92.00    131.3    122.1   1577.0    839.9   300.00    10.50    19.40    15.60     22.9   1554.0    0.000    -0.10     2.70    -1.20                              
 110850     27.682   80.612    90.70    91.80    131.3    121.8   1577.0    840.0   299.30    10.80    19.19    16.60     23.2   1554.0    0.000     0.00     2.60    -1.00                              
 110900     27.682   80.598    91.60    92.50    131.1    122.5   1577.0    839.9   299.40     9.80    19.16    15.40     22.8   1554.0    0.000    -0.10     2.60     0.10                              
 110910     27.682   80.585    92.20    92.90    130.9    122.4   1577.0    839.9   298.90     9.60    18.94    15.90     22.6   1555.0    0.000    -0.10     2.60    -0.60                              
 110920     27.680   80.572    92.50    92.90    130.7    122.0   1579.0    839.9   294.90     9.50    19.05    15.50     24.7   1555.0    0.000     0.20     2.60    -1.00                              
 110930     27.680   80.558    92.40    93.00    130.5    121.8   1576.0    840.1   297.40     9.60    18.97    15.60     23.4   1553.0    0.000    -0.40     2.50    -0.80                              
 110940     27.678   80.547    92.60    93.10    130.5    121.9   1576.0    840.5   295.80     9.40    18.89    15.60     26.9   1549.0    0.000     0.20     2.30    -0.80                              
 110950     27.678   80.533    92.80    93.10    130.9    122.3   1562.0    841.3   293.80     9.30    18.84    15.70     21.1   1541.0    0.000    -0.70     2.10    -1.00                              
 111000     27.678   80.520    92.90    93.00    131.1    122.8   1555.0    842.3   292.60     8.80    19.11    15.60     23.9   1531.0    0.000    -0.50     2.70    -5.50                              
 111010     27.678   80.507    73.30    76.30    128.2    121.4   1560.0    842.1   294.90     8.70    19.14    15.50     26.8   1533.0    0.000     0.00     3.60   -25.10                              
 111020     27.683   80.495    53.40    57.10    124.6    120.0   1560.0    842.1   294.60     8.80    19.20    15.70     27.0   1533.0    0.000    -0.20     3.70   -24.10                              
 111030     27.690   80.485    41.80    44.50    122.0    119.2   1560.0    842.0   293.90     8.80    19.43    15.30     26.2   1534.0    0.000    -0.10     2.80    -3.00                              
 111040     27.698   80.477    41.00    43.70    122.4    120.0   1548.0    843.2   296.00     8.90    19.28    15.90     25.2   1523.0    0.000     0.30     2.20    -0.90                              
 111050     27.707   80.468    40.60    43.80    123.2    121.1   1535.0    844.3   298.30     9.50    19.21    15.60     23.1   1512.0    0.000    -0.10     2.00    -0.90                              
 111100     27.715   80.460    40.60    43.80    123.6    121.8   1521.0    845.8   300.90     9.60    19.03    16.20     23.3   1498.0    0.000    -0.60     2.80    -0.90                              
 111110     27.723   80.450    40.70    43.90    122.7    121.1   1522.0    845.5   302.10     9.60    19.06    16.20     21.4   1501.0    0.000     0.00     2.50    -1.10                              
 111120     27.730   80.442    40.60    43.90    122.3    121.6   1521.0    845.8   307.20     9.80    18.83    16.30     23.8   1498.0    0.000     0.00     2.60    -1.00                              
 111130     27.738   80.433    40.60    43.90    121.7    120.8   1522.0    846.0   306.70     9.90    18.91    16.30     26.1   1496.0    0.000     0.10     2.80    -1.20                              
 111140     27.747   80.425    40.50    43.90    120.9    120.0   1521.0    846.0   306.50     9.80    18.87    16.60     26.0   1495.0    0.000     0.30     2.80    -1.30                              
 111150     27.755   80.417    39.30    42.80    120.0    119.7   1524.0    846.0   308.20    10.00    18.78    16.60     28.5   1496.0    0.000     0.10     2.90    -2.00                              
 111200     27.762   80.408    38.90    42.40    119.3    118.8   1521.0    846.0   307.00     9.70    18.56    17.20     25.7   1496.0    0.000    -0.30     2.90    -1.20                              
 111210     27.770   80.400    39.00    42.20    118.7    118.2   1523.0    846.0   306.80     9.50    18.67    17.10     27.7   1496.0    0.000     0.00     3.00    -1.00                              
 111220     27.778   80.392    38.70    42.30    118.1    117.4   1524.0    846.1   306.30     9.90    19.08    16.40     29.8   1495.0    0.000     0.10     3.20    -0.90                              
 111230     27.787   80.385    39.10    42.20    117.6    116.6   1525.0    846.0   303.90     9.10    18.63    16.80     29.2   1496.0    0.000     0.10     3.00    -1.10                              
 111240     27.793   80.377    38.60    42.10    117.2    116.4   1526.0    846.0   305.20     9.70    18.54    16.60     30.7   1496.0    0.000     0.10     3.10    -1.00                              
 111250     27.802   80.368    39.20    42.60    117.1    115.9   1525.0    846.0   303.20     9.70    18.74    16.50     29.5   1496.0    0.000     0.00     3.10     0.00                              
 111300     27.810   80.360    39.40    43.10    117.1    116.2   1524.0    846.1   305.60     9.90    18.72    16.40     29.7   1495.0    0.000    -0.40     3.30    -0.40                              
 111310     27.817   80.352    39.70    43.20    117.1    116.1   1525.0    846.0   305.20     9.40    18.83    16.30     29.5   1496.0    0.000     0.10     3.20    -0.70                              
 111320     27.825   80.343    39.80    43.20    117.2    117.0   1527.0    845.9   309.40     9.50    18.83    16.30     30.5   1497.0    0.000     0.00     3.00    -0.80                              
 111330     27.833   80.337    39.50    43.50    117.0    118.1   1525.0    845.9   316.20    10.80    18.38    16.60     29.1   1496.0    0.000    -0.60     3.20    -0.50                              
 111340     27.840   80.328    39.70    43.70    117.0    117.8   1526.0    845.9   315.50    10.50    18.66    16.50     29.6   1497.0    0.000     0.00     3.00    -0.70                              
 111350     27.848   80.320    39.80    43.70    117.2    117.8   1527.0    845.9   314.30    10.70    18.72    16.50     30.2   1497.0    0.000    -0.20     3.00    -0.80                              
 111400     27.855   80.312    39.90    43.80    117.4    117.7   1526.0    846.0   312.80    10.40    18.58    16.50     30.1   1496.0    0.000    -0.30     3.00    -0.70                              
 111410     27.863   80.303    40.10    43.90    117.9    118.6   1523.0    846.3   315.20    10.50    18.56    16.80     30.5   1493.0    0.000     0.10     2.60    -0.70                              
 111420     27.872   80.295    40.10    44.00    118.5    118.8   1518.0    846.7   313.00    10.50    18.69    16.80     29.7   1489.0    0.000    -0.10     2.80    -0.70                              
 111430     27.878   80.287    39.40    43.30    118.5    118.8   1515.0    846.9   312.10    10.70    18.87    16.70     28.4   1487.0    0.000    -0.50     3.10    -1.60                              
 111440     27.887   80.278    38.90    42.80    118.4    118.5   1517.0    846.7   310.70    10.60    18.82    16.60     28.3   1489.0    0.000    -0.10     3.10    -1.30                              
 111450     27.895   80.270    38.60    42.50    118.5    118.5   1517.0    846.6   309.60    10.60    18.83    16.70     27.1   1490.0    0.000     0.00     2.90    -1.20                              
 111500     27.902   80.262    38.30    42.40    118.8    119.2   1518.0    846.5   311.30    11.10    19.10    16.50     27.8   1491.0    0.000     0.00     2.80    -0.80                              
 111510     27.910   80.253    39.00    43.30    119.2    119.4   1516.0    846.5   311.70    11.60    19.00    16.80     25.5   1491.0    0.000    -0.10     2.80     0.20                              
 111520     27.918   80.245    39.40    43.80    119.4    119.5   1516.0    846.7   311.30    11.60    19.09    16.50     26.9   1489.0    0.000     0.00     2.90    -0.40                              
 111530     27.925   80.237    39.00    43.50    119.3    119.4   1516.0    846.6   311.20    11.80    19.34    16.20     26.5   1490.0    0.000    -0.30     2.90    -1.60                              
 111540     27.933   80.228    38.80    43.10    119.2    119.5   1516.0    846.6   311.70    11.60    19.49    16.10     26.3   1490.0    0.000    -0.10     2.90    -1.20                              
 111550     27.942   80.220    38.60    42.90    119.2    119.8   1517.0    846.5   313.10    11.50    19.36    16.60     26.5   1491.0    0.000     0.10     2.80    -1.00                              
 111600     27.950   80.212    38.60    42.80    119.3    119.6   1516.0    846.4   311.50    11.40    18.72    16.90     24.8   1492.0    0.000     0.40     2.70    -0.80                              
 111610     27.957   80.203    38.40    43.10    119.6    120.7   1516.0    846.4   315.20    12.60    18.55    17.10     24.4   1492.0    0.000    -0.10     2.70    -0.40                              
 111620     27.965   80.195    38.60    43.40    119.8    121.0   1515.0    846.5   316.10    12.60    18.58    17.10     24.3   1491.0    0.000     0.10     2.60    -0.60                              
 111630     27.973   80.187    38.80    43.50    119.7    121.3   1515.0    846.6   317.70    12.50    18.61    17.10     25.2   1490.0    0.000    -0.40     2.80    -1.10                              
 111640     27.982   80.178    38.40    43.50    119.6    121.2   1515.0    846.6   317.40    13.30    18.66    17.10     25.0   1490.0    0.000    -0.40     2.80    -0.60                              
 111650     27.988   80.170    38.50    43.50    119.6    120.5   1515.0    846.5   314.30    13.30    18.67    17.00     24.9   1490.0    0.000    -0.20     2.70    -0.90                              
