Isabel                   20030916H1
 
  TIME       Lat       Lon     Head   Track      GnSpd     TAS    GeoAl    Press     WndDr     WndSp   Tempr    Dewpt   D Val     PrAlt      JW    VtWnd     Pitch     Roll                                      
 HHMMSS     Deg N     Deg W     Deg    Deg        m/s       m/s      m       mb       Deg       m/s      C        C       m         m       g/m3      m/s      Deg      Deg                             
 111010     21.722   67.675   349.40   350.10    136.1    133.8   5298.0    538.6   232.20     5.00    -3.34    -4.50    275.5   5022.0    0.100     0.50     3.20     0.00                              
 111020     21.733   67.677   350.00   350.10    137.2    135.8   5294.0    538.8   238.20     3.80    -3.04    -5.00    274.4   5019.0    0.100    -0.10     3.30    -0.60                              
 111030     21.747   67.680   350.20   349.90    138.1    135.3   5295.0    538.8   203.60     3.40    -3.40    -4.60    274.8   5020.0    0.100     0.20     3.20    -1.00                              
 111040     21.758   67.682   349.60   349.60    139.0    135.2   5296.0    538.7   205.60     4.70    -3.24    -4.00    274.8   5021.0    0.100     0.60     3.00    -0.20                              
 111050     21.772   67.685   349.60   349.60    140.0    134.9   5295.0    538.9   199.10     5.90    -3.03    -4.20    276.2   5019.0    0.100     0.30     3.50     0.00                              
 111100     21.783   67.687   349.60   349.70    140.9    136.1   5294.0    538.9   205.10     5.80    -3.20    -4.90    275.4   5018.0    0.100    -0.40     3.30    -0.30                              
 111110     21.797   67.690   349.10   349.80    141.6    136.6   5294.0    538.9   214.10     7.20    -2.69    -6.20    276.3   5017.0    0.000     0.20     3.40    -0.30                              
 111120     21.808   67.692   348.80   350.20    142.2    137.9   5295.0    538.9   224.40     7.60    -2.83    -5.20    276.1   5019.0    0.000     0.40     3.40     0.10                              
 111130     21.822   67.693   349.60   350.50    143.0    137.8   5295.0    538.9   218.70     8.00    -3.11    -7.20    277.1   5018.0    0.000     0.00     3.30    -0.10                              
 111140     21.833   67.697   349.40   350.90    143.7    138.5   5295.0    538.8   222.10     8.60    -2.89    -9.00    275.7   5019.0    0.000     0.20     3.10     0.00                              
 111150     21.847   67.698   349.50   351.10    144.5    138.4   5295.0    538.7   218.40     9.30    -2.88    -9.10    274.3   5020.0    0.000     0.30     2.80    -0.20                              
 111200     21.860   67.700   349.70   351.10    145.5    137.7   5296.0    538.8   208.60    10.00    -2.82    -9.00    275.8   5020.0    0.000     0.80     2.70    -0.40                              
 111210     21.873   67.703   349.80   351.00    146.1    140.9   5291.0    539.0   219.30     8.10    -3.25    -8.60    274.2   5017.0    0.000    -0.20     3.10    -0.50                              
 111220     21.885   67.705   349.70   351.00    146.5    141.7   5295.0    538.8   222.30     7.90    -3.34    -8.20    275.4   5019.0    0.000     0.40     2.80    -0.40                              
 111230     21.898   67.707   349.70   351.10    147.1    142.7   5293.0    538.8   224.80     7.80    -3.44    -8.10    273.1   5020.0    0.000     0.00     2.60    -0.40                              
 111240     21.912   67.710   349.90   351.00    147.9    141.9   5295.0    538.7   214.50     8.50    -3.50    -7.70    274.6   5020.0    0.000     1.30     2.40    -0.60                              
 111250     21.925   67.712   349.90   350.90    148.7    142.9   5292.0    538.8   213.60     8.00    -3.33    -7.10    273.1   5019.0    0.000     0.10     2.60    -0.60                              
 111300     21.938   67.713   349.70   351.00    149.2    144.3   5293.0    538.9   222.40     8.00    -3.38    -8.10    274.4   5018.0    0.000    -0.10     2.60    -0.40                              
 111310     21.952   67.717   349.60   351.10    149.8    146.2   5293.0    538.8   230.80     7.30    -3.55    -9.70    272.8   5020.0    0.000    -0.20     2.50    -0.30                              
 111320     21.965   67.718   349.70   351.10    150.7    146.6   5293.0    538.8   227.70     7.70    -3.60   -10.90    273.7   5019.0    0.000     0.00     2.30    -0.40                              
 111330     21.978   67.720   349.80   351.10    151.3    146.9   5293.0    538.7   223.60     7.40    -3.49   -11.10    272.6   5020.0    0.000     0.50     2.20    -0.60                              
 111340     21.992   67.723   349.80   351.00    151.9    147.0   5295.0    538.7   219.40     7.60    -3.29   -10.50    274.6   5020.0    0.000     0.80     2.00    -0.50                              
 111350     22.005   67.725   349.80   351.00    152.4    148.0   5292.0    538.9   223.70     7.40    -3.20    -9.00    273.6   5018.0    0.000     0.30     2.20    -0.50                              
 111400     22.020   67.728   349.70   351.00    152.6    149.0   5293.0    538.8   229.60     7.20    -3.15    -9.60    273.6   5019.0    0.000     0.70     2.10    -0.30                              
 111410     22.033   67.730   349.70   351.00    152.9    149.6   5294.0    538.7   231.80     7.10    -3.12   -10.90    273.4   5020.0    0.000     0.80     1.90    -0.50                              
 111420     22.047   67.732   349.80   351.10    153.3    149.9   5292.0    538.8   230.40     6.90    -3.02   -11.30    272.6   5019.0    0.000     0.50     2.00    -0.50                              
 111430     22.060   67.735   349.80   351.10    153.6    149.8   5291.0    538.8   228.30     7.20    -2.94    -9.20    272.1   5019.0    0.000     0.20     2.00    -0.50                              
 111440     22.073   67.737   349.70   351.10    153.6    150.9   5289.0    538.9   237.30     7.00    -2.93    -9.50    270.7   5018.0    0.000    -0.30     2.20    -0.40                              
 111450     22.088   67.740   349.60   351.20    153.4    151.1   5291.0    538.9   241.30     7.20    -3.19   -10.20    272.2   5019.0    0.000    -0.20     2.10    -0.30                              
 111500     22.102   67.742   349.60   351.30    153.2    150.7   5288.0    538.9   240.20     7.40    -3.12   -11.40    270.4   5017.0    0.000    -0.70     2.30    -0.30                              
 111510     22.115   67.743   349.70   351.30    152.7    150.3   5288.0    538.9   240.10     7.20    -3.17   -12.30    269.9   5018.0    0.000    -0.60     2.40    -2.00                              
 111520     22.128   67.747   346.40   348.50    152.1    150.9   5290.0    538.8   248.60     7.80    -3.47   -12.90    269.9   5020.0    0.000     0.00     2.10    -3.40                              
 111530     22.142   67.750   345.00   347.20    151.9    151.1   5290.0    538.7   250.00     8.30    -3.55   -12.40    269.2   5021.0    0.000     0.10     2.00    -1.70                              
 111540     22.155   67.753   344.30   346.70    152.0    150.8   5290.0    538.8   247.30     8.90    -3.61   -11.80    270.6   5019.0    0.000     0.30     2.00    -0.90                              
 111550     22.168   67.757   344.10   346.50    152.1    151.0   5290.0    538.8   247.80     8.90    -3.45   -11.30    270.2   5020.0    0.000     0.20     2.00    -0.70                              
 111600     22.182   67.760   344.40   346.50    152.1    150.2   5287.0    538.9   241.80     8.60    -3.16   -11.60    268.6   5018.0    0.000     0.00     2.10     0.40                              
 111610     22.195   67.763   344.50   346.80    152.2    150.6   5291.0    538.8   244.10     8.80    -3.26   -12.20    272.1   5019.0    0.000     0.60     2.00    -0.10                              
 111620     22.208   67.767   344.70   347.00    152.4    149.8   5291.0    538.9   238.90     9.20    -3.02   -12.80    272.4   5019.0    0.000     0.50     2.00    -0.20                              
 111630     22.222   67.770   344.50   347.20    152.7    149.6   5290.0    538.9   237.50    10.10    -2.86   -11.10    271.9   5018.0    0.000     0.40     2.10    -0.10                              
 111640     22.235   67.773   346.10   348.40    153.0    149.8   5290.0    539.0   237.70     9.90    -2.91   -12.50    272.8   5017.0    0.000     0.10     2.20     2.50                              
 111650     22.250   67.775   347.00   349.90    153.3    150.2   5289.0    538.9   241.10    10.80    -2.55   -13.60    270.3   5019.0    0.000     0.20     2.00     1.40                              
 111700     22.263   67.778   347.80   350.60    153.5    149.6   5290.0    539.0   237.20    10.80    -2.34   -15.10    272.9   5017.0    0.000     0.00     2.20     0.40                              
 111710     22.277   67.780   348.10   351.00    153.6    149.8   5289.0    539.0   238.60    11.00    -2.29   -16.60    271.9   5017.0    0.000     0.20     2.20     0.00                              
 111720     22.290   67.783   348.40   351.20    153.8    149.6   5292.0    538.9   236.60    10.80    -2.14   -16.40    273.9   5018.0    0.000     0.50     2.00    -0.30                              
 111730     22.303   67.785   348.50   351.20    154.0    149.7   5291.0    539.0   235.30    10.70    -2.15   -16.90    273.9   5017.0    0.000     0.40     2.10    -0.40                              
 111740     22.318   67.787   348.40   351.20    154.3    149.4   5292.0    539.0   233.50    11.20    -2.10   -18.10    274.7   5017.0    0.000     0.60     2.00    -0.40                              
 111750     22.332   67.790   348.00   350.90    154.5    149.4   5290.0    539.0   232.70    11.40    -2.00   -17.60    273.0   5017.0    0.000     0.40     2.10    -4.60                              
 111800     22.345   67.792   346.20   349.20    154.3    149.4   5288.0    539.1   232.00    11.50    -1.88   -17.10    273.4   5015.0    0.000    -0.10     2.20    -2.20                              
 111810     22.358   67.795   344.50   347.70    153.8    149.7   5287.0    539.1   234.70    11.30    -1.79   -17.70    272.3   5015.0    0.000    -0.50     2.40    -3.20                              
 111820     22.372   67.798   343.40   346.40    153.0    149.2   5289.0    539.0   234.70    11.30    -1.93   -18.90    271.8   5017.0    0.000    -0.10     2.40    -1.80                              
 111830     22.385   67.802   342.80   345.80    152.9    149.1   5291.0    538.9   233.80    11.20    -1.81   -19.90    273.2   5018.0    0.000     0.00     2.10    -1.20                              
 111840     22.398   67.807   341.10   344.30    152.6    148.5   5287.0    539.1   231.30    11.70    -1.81   -20.70    272.1   5015.0    0.000    -0.20     2.40    -2.40                              
 111850     22.412   67.810   340.20   343.50    152.4    147.7   5287.0    539.2   228.20    11.90    -1.88   -20.80    272.7   5014.0    0.000    -0.40     2.50    -1.30                              
 111900     22.425   67.815   340.10   343.00    152.0    147.8   5287.0    539.2   228.20    11.00    -2.02   -18.00    273.0   5014.0    0.000    -0.40     2.60    -1.20                              
 111910     22.438   67.818   339.50   342.80    151.7    148.6   5288.0    539.1   235.10    11.70    -1.94   -10.30    272.7   5015.0    0.000    -0.30     2.40    -0.40                              
 111920     22.452   67.823   339.40   342.70    151.7    148.6   5289.0    539.1   235.30    11.50    -1.62   -12.50    274.1   5015.0    0.000    -0.30     2.40    -0.60                              
 111930     22.465   67.828   339.50   342.60    151.5    148.1   5288.0    539.2   233.10    11.40    -1.77   -15.60    273.6   5014.0    0.000    -0.50     2.40    -0.50                              
