UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
N,1,2005,51,3983918,1938235,2045683,1627297,1675023,199918,244226,16218,17546,74788,86843,2610,2805,17404,19240,1641499,1690493,203893,249079,26269,29118,80679,92823,4828,5191,1756531,1859052,1458870,1502647,193271,236725,13010,14620,73674,85589,2209,2361,15497,17110,1471388,1516274,196417,240631,22149,25173,79113,91058,4225,4535,181704,186631,168427,172376,6647,7501,3208,2926,1114,1254,401,444,1907,2130,170111,174219,7476,8448,4120,3945,1566,1765,603,656
N,1,2005,52,3950085,1922358,2027727,1614604,1660850,196418,240004,15682,16929,76074,88395,2609,2644,16971,18905,1628332,1676006,200204,244790,25837,28402,81680,94190,4782,5005,1748749,1847982,1453629,1494700,189986,232886,12713,14058,74988,87179,2202,2248,15231,16911,1465861,1508116,193008,236793,22008,24583,80195,92495,4198,4411,173609,179745,160975,166150,6432,7118,2969,2871,1086,1216,407,396,1740,1994,162471,167890,7196,7997,3829,3819,1485,1695,584,594
N,1,2005,53,3755165,1826134,1929031,1543306,1587942,182914,226488,14659,15709,67357,78775,2334,2471,15564,17646,1556046,1602117,186424,231090,24091,26777,72190,83777,4226,4583,1665771,1763147,1394284,1434499,177238,219892,12046,13220,66391,77693,1951,2130,13861,15713,1405549,1447000,180004,223649,20641,23370,70844,82210,3671,4024,160363,165884,149022,153443,5676,6596,2613,2489,966,1082,383,341,1703,1933,150497,155117,6420,7441,3450,3407,1346,1567,555,559
N,1,2005,54,3704343,1799818,1904525,1505230,1554309,190151,229293,14785,15637,71584,85303,2583,2533,15485,17450,1517759,1568262,193788,233863,24068,26431,76439,90426,4593,4667,1638640,1736194,1355666,1398707,184234,222534,12114,13138,70571,84119,2174,2142,13881,15554,1366810,1411008,187093,226219,20676,23052,75059,88796,4024,4080,161178,168331,149564,155602,5917,6759,2671,2499,1013,1184,409,391,1604,1896,150949,157254,6695,7644,3392,3379,1380,1630,569,587
N,1,2005,55,3669461,1783452,1886009,1500959,1548164,180944,221323,14082,15164,70149,82042,2393,2408,14925,16908,1513092,1561694,184385,225801,23198,25852,74723,86821,4378,4392,1632412,1726562,1360562,1400480,175493,215068,11694,12822,69208,81020,2054,2082,13401,15090,1371381,1412457,178256,218719,20079,22638,73401,85356,3868,3861,151040,159447,140397,147684,5451,6255,2388,2342,941,1022,339,326,1524,1818,141711,149237,6129,7082,3119,3214,1322,1465,510,531
N,1,2005,56,3537899,1712993,1824906,1452181,1512577,166477,203668,13148,14061,64825,76227,2072,2219,14290,16154,1463943,1525705,169645,207785,22202,24287,68930,80693,3778,4116,1576530,1678101,1325364,1376490,161521,197970,11001,12002,63999,75283,1782,1880,12863,14476,1335869,1388155,164049,201349,19389,21447,67776,79330,3350,3576,136463,146805,126817,136087,4956,5698,2147,2059,826,944,290,339,1427,1678,128074,137550,5596,6436,2813,2840,1154,1363,428,540
N,1,2005,57,3660141,1774250,1885891,1528282,1590268,156019,192397,13156,13830,60637,70939,2048,2045,14108,16412,1539941,1603698,159013,196350,22177,24506,64648,75309,3789,3911,1642695,1744239,1405784,1458671,151505,187116,11058,11813,59832,70068,1767,1742,12749,14829,1416250,1470720,153920,190369,19431,21725,63516,74064,3358,3449,131555,141652,122498,131597,4514,5281,2098,2017,805,871,281,303,1359,1583,123691,132978,5093,5981,2746,2781,1132,1245,431,462
N,1,2005,58,3246924,1569840,1677084,1354496,1416817,134303,167585,11729,12306,54701,63805,1792,1871,12819,14700,1365197,1428969,137035,171172,19942,21937,58246,67599,3356,3483,1451670,1548198,1244448,1297308,130226,162589,9835,10467,54051,62991,1540,1582,11570,13261,1254050,1308195,132417,165515,17436,19427,57295,66462,2984,3046,118170,128886,110048,119509,4077,4996,1894,1839,650,814,252,289,1249,1439,111147,120774,4618,5657,2506,2510,951,1137,372,437
N,1,2005,59,2738146,1316922,1421224,1122920,1185315,122142,154244,10004,10876,49326,56424,1733,1841,10797,12524,1131798,1195518,124523,157351,16689,18804,52422,59860,3168,3354,1206493,1300519,1020066,1072904,118310,149749,8334,9259,48688,55733,1482,1595,9613,11279,1027899,1082026,120182,152277,14452,16623,51526,58874,2796,2984,110429,120705,102854,112411,3832,4495,1670,1617,638,691,251,246,1184,1245,103899,113492,4341,5074,2237,2181,896,986,372,370
N,1,2005,60,2722337,1305853,1416484,1120482,1189085,116812,148826,9412,10347,47085,54523,1606,1738,10456,11965,1129077,1198952,119004,151669,16056,18010,50051,57774,3024,3233,1205236,1303938,1026345,1084114,113461,144795,7962,8793,46547,53863,1409,1512,9512,10861,1034125,1093010,115220,147154,14155,15925,49290,56844,2705,2894,100617,112546,94137,104971,3351,4031,1450,1554,538,660,197,226,944,1104,94952,105942,3784,4515,1901,2085,761,930,319,339
N,1,2005,61,2757909,1317561,1440348,1141909,1224023,111671,143671,9254,9969,43090,49259,1436,1487,10201,11939,1150418,1233901,113828,146471,15841,17900,45863,52277,2768,2893,1224051,1333541,1054519,1124320,108540,139895,7839,8582,42607,48623,1257,1286,9289,10835,1062233,1133245,110288,142200,14007,15982,45162,51389,2470,2565,93510,106807,87390,99703,3131,3776,1415,1387,483,636,179,201,912,1104,88185,100656,3540,4271,1834,1918,701,888,298,328
N,1,2005,62,2665007,1268904,1396103,1098491,1185097,107913,140167,8650,9455,42718,48921,1396,1470,9736,10993,1106651,1194236,109937,142812,15041,16671,45311,51713,2573,2724,1181400,1293872,1016703,1089616,104878,136447,7461,8175,42238,48338,1226,1287,8894,10009,1024121,1097893,106542,138660,13437,14925,44641,50908,2316,2443,87504,102231,81788,95481,3035,3720,1189,1280,480,583,170,183,842,984,82530,96343,3395,4152,1604,1746,670,805,257,281
N,1,2005,63,2349217,1111848,1237369,961311,1047441,94507,125893,7763,8417,38473,44540,1286,1311,8508,9767,968372,1055530,96266,128138,13362,14793,40770,47113,2300,2455,1032628,1146777,887002,962816,91942,122631,6691,7255,38071,44036,1125,1124,7797,8915,893451,970138,93409,124516,11947,13229,40177,46394,2051,2203,79220,90592,74309,84625,2565,3262,1072,1162,402,504,161,187,711,852,74921,85392,2857,3622,1415,1564,593,719,249,252
N,1,2005,64,2245578,1057645,1187933,907478,999718,94164,124897,7526,8056,39154,44509,1268,1306,8055,9447,914218,1007459,95793,127194,12641,14134,41491,47033,2239,2452,978753,1096057,833646,913749,91396,121560,6454,7041,38756,44030,1110,1116,7391,8561,839809,920709,92719,123460,11270,12700,40926,46368,2007,2169,78892,91876,73832,85969,2768,3337,1072,1015,398,479,158,190,664,886,74409,86750,3074,3734,1371,1434,565,665,232,283
N,1,2005,65,2133331,1003436,1129895,862929,952016,88214,118759,6688,7594,36863,41604,1162,1299,7580,8623,869249,959107,89822,120797,11534,13015,39002,44016,2051,2355,930234,1043893,794372,871535,85705,115625,5765,6609,36444,41128,1016,1129,6932,7867,800142,877974,87018,117306,10292,11671,38429,43363,1843,2107,73202,86002,68557,80481,2509,3134,923,985,419,476,146,170,648,756,69107,81133,2804,3491,1242,1344,573,653,208,248
N,1,2005,66,2080650,974199,1106451,842250,938305,82983,112754,6570,7184,34111,38887,1051,1143,7234,8178,848307,945066,84492,114660,11289,12385,36075,41106,1885,2129,904758,1023872,777175,861106,80630,109647,5646,6217,33745,38452,925,994,6637,7456,782724,867220,81879,111215,10069,11115,35567,40495,1690,1905,69441,82579,65075,77199,2353,3107,924,967,366,435,126,149,597,722,65583,77846,2613,3445,1220,1270,508,611,195,224
N,1,2005,67,1977039,921268,1055771,795019,892707,80014,109033,6009,6704,32510,38427,1053,1150,6663,7750,800563,899050,81442,110913,10251,11618,34428,40556,1873,2070,856443,977683,734231,819817,77792,106088,5213,5709,32179,37984,916,1007,6112,7078,739291,825574,78987,107645,9201,10343,33962,39949,1669,1859,64825,78088,60788,72890,2222,2945,796,995,331,443,137,143,551,672,61272,73476,2455,3268,1050,1275,466,607,204,211
N,1,2005,68,1886089,871346,1014743,753996,861314,74352,102950,5568,6227,30344,36162,913,971,6173,7119,759139,867147,75664,104620,9510,10652,32103,38248,1603,1830,810252,938946,696628,790357,72289,100188,4810,5326,30059,35755,794,870,5672,6450,701330,795606,73396,101574,8521,9442,31680,37671,1435,1657,61094,75797,57368,70957,2063,2762,758,901,285,407,119,101,501,669,57809,71541,2268,3046,989,1210,423,577,168,173
N,1,2005,69,1860354,852301,1008053,736682,852889,74845,104329,5256,6201,28793,36456,829,1019,5896,7159,741593,858743,76082,106051,8985,10746,30476,38465,1538,1836,793024,933900,680969,783400,72856,101626,4542,5355,28508,36093,744,871,5405,6555,685443,788721,73888,103104,8056,9621,30065,37944,1410,1633,59277,74153,55713,69489,1989,2703,714,846,285,363,85,148,491,604,56150,70022,2194,2947,929,1125,411,521,128,203
N,1,2005,70,1796362,817895,978467,710037,832833,69982,98546,4745,5712,26674,33767,882,945,5575,6664,714727,838326,71144,100128,8261,9844,28260,35685,1551,1728,762185,908507,657663,767177,68137,96141,4112,4925,26387,33404,795,806,5091,6054,661932,772147,69086,97449,7409,8793,27844,35156,1408,1514,55710,69960,52374,65656,1845,2405,633,787,287,363,87,139,484,610,52795,66179,2058,2679,852,1051,416,529,143,214
N,1,2005,71,1656276,747777,908499,651174,773425,61960,90552,4301,5178,24514,32396,745,849,5083,6099,655456,778481,62989,91991,7472,8939,25995,34151,1362,1592,698471,844700,604756,713602,60355,88229,3723,4457,24273,32087,660,746,4704,5579,608708,718189,61229,89444,6735,7980,25646,33726,1228,1438,49306,63799,46418,59823,1605,2323,578,721,241,309,85,103,379,520,46748,60292,1760,2547,737,959,349,425,134,154
N,1,2005,72,1690249,755048,935201,658568,798039,62780,92906,4293,5344,23783,31983,741,801,4883,6128,662641,803043,63848,94445,7298,9203,25200,33644,1327,1538,706473,871749,612864,738579,61223,90646,3715,4623,23547,31634,645,691,4479,5576,616579,743114,62111,91922,6527,8241,24879,33164,1194,1366,48575,63452,45704,59460,1557,2260,578,721,236,349,96,110,404,552,46062,59929,1737,2523,771,962,321,480,133,172
N,1,2005,73,1601968,711372,890596,631768,773910,50553,77755,3593,4481,20502,28241,608,764,4348,5445,635427,778451,51486,79057,6348,7858,21722,29768,1149,1388,666582,832376,589414,718974,49208,75851,3108,3896,20316,27961,534,661,4002,5033,592768,723146,50016,76983,5692,7087,21446,29381,1030,1238,44790,58220,42354,54936,1345,1904,485,585,186,280,74,103,346,412,42659,55305,1470,2074,656,771,276,387,119,150
N,1,2005,74,1641475,720260,921215,636248,797982,53458,81661,3895,4600,21646,30532,666,754,4347,5686,639909,802696,54381,82990,6610,8146,22934,32112,1181,1438,674488,860067,593132,740465,51970,79584,3361,3933,21448,30249,594,647,3983,5189,596465,744744,52740,80695,5904,7251,22641,31713,1071,1281,45772,61148,43116,57517,1488,2077,534,667,198,283,72,107,364,497,43444,57952,1641,2295,706,895,293,399,110,157
N,1,2005,75,1548716,671486,877230,595408,760611,48437,78787,3421,4219,19687,27640,538,680,3995,5293,598760,764922,49285,80099,5913,7479,20858,29182,1044,1335,629875,821177,556077,707893,47187,76887,2962,3589,19514,27328,461,587,3674,4893,559152,711856,47907,78034,5297,6665,20601,28771,932,1193,41611,56053,39331,52718,1250,1900,459,630,173,312,77,93,321,400,39608,53066,1378,2065,616,814,257,411,112,142
N,1,2005,76,1492592,639484,853108,570375,744584,43967,73071,3052,3850,17784,25954,535,635,3771,5014,573609,748698,44708,74351,5457,6991,18818,27316,984,1229,600937,800096,533875,694716,42870,71227,2627,3298,17610,25703,472,558,3483,4594,536847,698489,43493,72305,4899,6255,18575,26948,890,1102,38547,53012,36500,49868,1097,1844,425,552,174,251,63,77,288,420,36762,50209,1215,2046,558,736,243,368,94,127
N,1,2005,77,1456537,615817,840720,550122,735749,41816,71323,2831,3791,17097,24357,442,638,3509,4862,553158,739778,42471,72460,5067,6890,18088,25675,817,1240,580981,792154,517138,689943,40812,69749,2437,3278,16948,24126,390,560,3256,4498,519941,693655,41386,70736,4544,6218,17870,25362,728,1105,34836,48566,32984,45806,1004,1574,394,513,149,231,52,78,253,364,33217,46123,1085,1724,523,672,218,313,89,135
N,1,2005,78,1358737,564823,793914,506127,697860,37692,65447,2521,3368,15001,22166,368,599,3114,4474,508779,701538,38326,66553,4513,6201,15875,23402,717,1131,532965,748375,475975,654947,36694,63932,2217,2906,14864,21935,323,531,2892,4124,478428,658332,37235,64892,4110,5561,15682,23085,647,1022,31858,45539,30152,42913,998,1515,304,462,137,231,45,68,222,350,30351,43206,1091,1661,403,640,193,317,70,109
N,1,2005,79,1309105,532767,776338,476057,681701,36505,65106,2304,3187,14537,21508,340,505,3024,4331,478616,685258,37143,66243,4195,5938,15408,22612,707,996,503540,733082,448316,640962,35702,63612,2016,2776,14417,21291,300,443,2789,3998,450681,644241,36253,64572,3788,5403,15216,22311,637,902,29227,43256,27741,40739,803,1494,288,411,120,217,40,62,235,333,27935,41017,890,1671,407,535,192,301,70,94
N,1,2005,80,1250023,500591,749432,449381,664426,32247,58200,2284,3088,13656,19189,360,460,2663,4069,451635,667809,32821,59189,4002,5732,14384,20227,637,907,474065,709819,424267,627066,31504,56871,1990,2681,13536,19016,311,398,2457,3787,426347,630219,31982,57726,3608,5204,14216,19973,561,806,26526,39613,25114,37360,743,1329,294,407,120,173,49,62,206,282,25288,37590,839,1463,394,528,168,254,76,101
N,1,2005,81,1127465,446554,680911,401683,605795,28443,51709,1823,2667,12038,16738,276,401,2291,3601,403644,608837,28912,52559,3268,5023,12674,17653,544,783,421796,646034,378142,572865,27792,50562,1565,2334,11937,16587,239,351,2121,3335,379962,575675,28182,51292,2928,4569,12533,17437,489,699,24758,34877,23541,32930,651,1147,258,333,101,151,37,50,170,266,23682,33162,730,1267,340,454,141,216,55,84
N,1,2005,82,1038141,403119,635022,361409,563349,26377,49508,1716,2453,11230,15907,246,370,2141,3435,363235,566201,26842,50372,3052,4712,11827,16756,512,746,381681,602904,341118,533069,25736,48448,1493,2144,11157,15747,213,327,1964,3169,342789,535697,26135,49183,2745,4287,11716,16531,448,669,21438,32118,20291,30280,641,1060,223,309,73,160,33,43,177,266,20446,30504,707,1189,307,425,111,225,64,77
N,1,2005,83,990153,379495,610658,343907,548415,22643,43317,1514,2305,9295,13168,210,301,1926,3152,345555,551050,23043,44073,2723,4441,9842,13925,453,675,360779,582044,326127,521361,22148,42412,1315,2030,9229,13041,173,257,1787,2943,327660,523818,22494,43077,2452,4066,9737,13738,401,591,18716,28614,17780,27054,495,905,199,275,66,127,37,44,139,209,17895,27232,549,996,271,375,105,187,52,84
N,1,2005,84,863418,323710,539708,292442,482380,19586,39339,1288,2096,8519,12789,200,265,1675,2839,293823,484763,19986,40035,2312,3963,9055,13496,402,578,307631,513007,277188,457257,19099,38359,1124,1845,8478,12691,169,242,1573,2613,278485,459443,19453,38942,2108,3623,8978,13342,355,532,16079,26701,15254,25123,487,980,164,251,41,98,31,23,102,226,15338,25320,533,1093,204,340,77,154,47,46
N,1,2005,85,712057,261742,450315,233650,398146,18230,37017,1031,1791,7367,10636,136,263,1328,2462,234756,400166,18511,37633,1884,3441,7756,11244,285,528,248606,428997,221225,378030,17862,36305,882,1595,7290,10540,117,224,1230,2303,222249,379927,18097,36840,1681,3169,7655,11106,259,472,13136,21318,12425,20116,368,712,149,196,77,96,19,39,98,159,12507,20239,414,793,203,272,101,138,26,56
N,1,2005,86,642996,232124,410872,211020,370453,13215,27895,932,1560,5629,8595,158,225,1170,2144,212043,372261,13469,28450,1678,3005,5943,9072,300,462,221286,392555,200785,353228,12892,27248,813,1379,5578,8520,134,199,1084,1981,201739,354909,13114,27726,1521,2743,5862,8960,262,408,10838,18317,10235,17225,323,647,119,181,51,75,24,26,86,163,10304,17352,355,724,157,262,81,112,38,54
N,1,2005,87,540320,191745,348575,174020,312886,11062,24628,700,1279,4854,7741,152,171,957,1870,174835,314429,11278,25100,1307,2549,5108,8167,283,386,182850,332775,165567,297939,10824,24096,622,1159,4822,7671,125,162,890,1748,166327,299376,11013,24515,1199,2377,5056,8064,243,356,8895,15800,8453,14947,238,532,78,120,32,70,27,9,67,122,8508,15053,265,585,108,172,52,103,40,30
N,1,2005,88,454429,156625,297804,141675,266673,9459,21556,559,1111,4015,6602,98,175,819,1687,142381,268118,9624,21957,1070,2294,4253,6947,194,347,149420,284534,134855,254178,9237,21086,483,1009,3993,6539,83,145,769,1577,135516,255541,9383,21439,969,2134,4219,6854,168,297,7205,13270,6820,12495,222,470,76,102,22,63,15,30,50,110,6865,12577,241,518,101,160,34,93,26,50
N,1,2005,89,384595,128952,255643,116961,229516,7479,17825,506,1067,3257,5629,78,148,671,1458,117526,230727,7631,18209,933,2049,3438,5938,159,328,122682,243741,111023,218257,7288,17451,447,959,3228,5597,66,129,630,1348,111553,219374,7425,17777,856,1893,3395,5876,138,292,6270,11902,5938,11259,191,374,59,108,29,32,12,19,41,110,5973,11353,206,432,77,156,43,62,21,36
N,1,2005,90,335280,108648,226632,97479,201615,7218,17868,411,914,2873,4781,67,115,600,1339,98003,202756,7357,18204,799,1864,3035,5055,139,233,103195,215846,92297,191434,7089,17487,359,820,2852,4745,53,99,545,1261,92775,192508,7206,17788,724,1738,2997,4998,116,205,5453,10786,5182,10181,129,381,52,94,21,36,14,16,55,78,5228,10248,151,416,75,126,38,57,23,28
N,1,2005,91,260960,82552,178408,74224,158606,5394,14130,294,798,2154,3659,53,92,433,1123,74586,159555,5504,14400,552,1577,2282,3893,101,225,78115,169279,70038,149969,5252,13835,257,724,2124,3615,42,83,402,1053,70376,150861,5343,14082,502,1463,2241,3829,86,208,4437,9129,4186,8637,142,295,37,74,30,44,11,9,31,70,4210,8694,161,318,50,114,41,64,15,17
N,1,2005,92,220958,67106,153852,59511,135596,4931,13361,353,732,1831,3166,63,89,417,908,59860,136358,5040,13604,614,1356,1954,3345,113,179,63453,145850,56065,128028,4839,13090,301,670,1815,3143,55,77,378,842,56386,128735,4925,13296,545,1265,1923,3309,94,156,3653,8002,3446,7568,92,271,52,62,16,23,8,12,39,66,3474,7623,115,308,69,91,31,36,19,23
N,1,2005,93,159367,47857,111510,42901,100108,3033,7834,229,525,1391,2279,38,68,265,696,43118,100705,3108,7997,400,1003,1464,2427,81,161,45075,105465,40268,94410,2957,7614,199,483,1378,2253,32,59,241,646,40466,94965,3018,7748,358,946,1443,2390,66,139,2782,6045,2633,5698,76,220,30,42,13,26,6,9,24,50,2652,5740,90,249,42,57,21,37,15,22
N,1,2005,94,136183,37970,98213,32632,84951,3534,10023,213,550,1276,1996,36,60,279,633,32869,85463,3601,10225,361,971,1370,2140,77,124,35514,92787,30337,79802,3452,9868,186,495,1261,1974,31,48,247,600,30548,80291,3508,10051,318,897,1342,2108,66,104,2456,5426,2295,5149,82,155,27,55,15,22,5,12,32,33,2321,5172,93,174,43,74,28,32,11,20
N,1,2005,95,91900,25646,66254,22703,58756,1876,5485,149,325,735,1235,21,34,162,419,22847,59117,1917,5595,247,614,779,1318,45,84,24097,62697,21218,55411,1852,5345,129,296,732,1234,15,28,151,383,21353,55741,1886,5436,226,569,771,1309,37,69,1549,3557,1485,3345,24,140,20,29,3,1,6,6,11,36,1494,3376,31,159,21,45,8,9,8,15
N,1,2005,96,73269,19062,54207,16735,48131,1496,4470,83,240,593,960,17,26,138,380,16845,48459,1540,4564,166,491,649,1047,38,68,17741,51287,15498,45362,1457,4385,69,221,580,948,15,15,122,356,15596,45668,1495,4475,145,461,628,1023,33,57,1321,2920,1237,2769,39,85,14,19,13,12,2,11,16,24,1249,2791,45,89,21,30,21,24,5,11
N,1,2005,97,51778,13434,38344,11567,33368,1259,3707,83,215,414,718,13,38,98,298,11645,33619,1294,3796,143,418,439,775,30,80,12425,36128,10616,31279,1243,3651,63,195,404,707,11,31,88,265,10687,31506,1271,3725,120,383,424,751,24,63,1009,2216,951,2089,16,56,20,20,10,11,2,7,10,33,958,2113,23,71,23,35,15,24,6,17
N,1,2005,98,36315,8908,27407,7653,23948,806,2527,45,153,313,568,16,24,75,187,7710,24107,828,2587,87,284,340,610,32,47,8200,25786,6991,22405,786,2487,34,141,308,557,13,23,68,173,7043,22554,804,2539,73,266,333,590,28,38,708,1621,662,1543,20,40,11,12,5,11,3,1,7,14,667,1553,24,48,14,18,7,20,4,9
N,1,2005,99,25373,5820,19553,4867,16585,646,2338,29,126,216,359,8,16,54,129,4907,16698,666,2384,60,199,233,392,14,35,5274,18247,4370,15352,634,2295,17,118,210,355,3,12,40,115,4403,15453,646,2335,42,187,220,381,6,27,546,1306,497,1233,12,43,12,8,6,4,5,4,14,14,504,1245,20,49,18,12,13,11,8,8
N,1,2005,100,44416,10181,34235,7968,28233,1441,4378,131,310,357,808,41,62,243,444,8126,28536,1561,4588,265,562,480,961,105,158,8884,31564,6911,25859,1341,4255,88,259,340,784,30,43,174,364,7025,26112,1419,4418,179,472,413,899,65,115,1297,2671,1057,2374,100,123,43,51,17,24,11,19,69,80,1101,2424,142,170,86,90,67,62,40,43
