
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 06-612 26 Jul 2006  CCVEX"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 03 03 16  0 0.059405 0.0000  0.628  0.648  0.679  0.1000 1576.93
 14 14 16  0 0.003326 0.0000  1.803  1.828  1.852  0.0100  157.40
 30 30 16  1 0.945000 0.0000  3.679  3.750  3.809  0.0010   11.76
 45 45 16  1 0.957000 0.0000 10.807 11.063 11.331  0.0100    0.16

 Record ScanLine -2006207-  INU_Lat    INU_Lon    Roll   Rad_03  Rad_14  Tmp_30  Tmp_45
 000255 00023773 14.686106 +34.73585 -112.65810  -0.308  129.64  4.9823   -0.41  231.20
 000256 00023793 14.686997 +34.73568 -112.65175  -0.330  133.30  5.4480  316.68  231.51
 000257 00023813 14.687889 +34.73551 -112.64523  -0.506  136.41  5.9303   -0.41  231.86
 000258 00023833 14.688784 +34.73534 -112.63647  -0.220  131.26  5.4912   -0.41  232.29
 000259 00023853 14.689678 +34.73516 -112.62995  -0.330  120.48  4.4801   -0.41  232.50
 000260 00023873 14.690570 +34.73499 -112.62343  -0.462  115.44  4.1442   -0.41  232.97
 000261 00023893 14.691463 +34.73482 -112.61656  -0.440  112.81  3.9812   -0.41  234.43
 000262 00023913 14.692355 +34.73465 -112.60798  -0.308  111.91  3.9979   -0.41  233.16
 000263 00023933 14.693250 +34.73448 -112.60146  -0.286  112.15  4.1342   -0.41  225.62
 000264 00023953 14.694141 +34.73431 -112.59493  -0.418  110.17  3.9347   -0.41  227.25
 000265 00023973 14.695036 +34.73413 -112.58858  -0.374  112.93  4.2207   -0.41  231.29
 000266 00023993 14.695928 +34.73396 -112.58205  -0.286  115.26  4.2972   -0.41  227.52
 000267 00024013 14.696822 +34.73379 -112.57347  -0.440  123.71  4.9990   -0.41  227.28
 000268 00024033 14.697714 +34.73362 -112.56695  -0.374  135.51  6.0700   -0.41  224.61
 000269 00024053 14.698608 +34.73345 -112.56042  -0.374  142.04  6.3793   -0.41  224.43
 000270 00024073 14.699500 +34.73328 -112.55390  -0.462  147.86  6.6886   -0.41  223.68
 000271 00024093 14.700395 +34.73310 -112.54721  -0.264  156.72  7.4802   -0.41  222.34
 000272 00024113 14.701289 +34.73293 -112.53845  -0.440  166.19  8.4181   -0.41  223.51
 000273 00024133 14.702181 +34.73276 -112.53193  -0.286  171.64  8.8970   -0.41  224.44
 000274 00024153 14.703075 +34.73259 -112.52541  -0.440  169.48  8.5179   -0.41  223.50
 000275 00024173 14.703967 +34.73242 -112.51871  -0.374  157.86  7.0944  260.17  228.16
 000276 00024193 14.704861 +34.73225 -112.51013  -0.308  154.51  6.8782   -0.41  230.14
 000277 00024213 14.705752 +34.73207 -112.50361  -0.462  153.73  6.9414   -0.41  226.64
 000278 00024233 14.706644 +34.73190 -112.49657  -0.418  152.77  6.9746   -0.41  229.26
 000279 00024253 14.707539 +34.73173 -112.49004  -0.242  148.45  6.7085   -0.41  223.62
 000280 00024273 14.708433 +34.73156 -112.48335  -0.396  143.54  6.3726   -0.41  226.41
 000281 00024293 14.709328 +34.73139 -112.47459  -0.286  140.85  6.2695   -0.41  226.99
 000282 00024313 14.710219 +34.73122 -112.46825  -0.330  139.23  6.3394   -0.41  228.44
 000283 00024333 14.711111 +34.73104 -112.46155  -0.308  135.57  6.1997   -0.41  230.29
 000284 00024353 14.712006 +34.73087 -112.45502  -0.374  131.32  8.9702   -0.41  231.12
 000285 00024373 14.712897 +34.73070 -112.44833  -0.440  128.03  5.7507   -0.41  231.71
 000286 00024393 14.713792 +34.73036 -112.43958  -0.308  125.87  5.7008   -0.41  229.13
 000287 00024413 14.714684 +34.73019 -112.43271  -0.484  125.39  5.8338   -0.41  229.90
 000288 00024433 14.715578 +34.73001 -112.42619  -0.286  124.07  5.8405   -0.41  229.09
 000289 00024453 14.716470 +34.72984 -112.41915  -0.352  119.52  5.4580   -0.41  227.28
 000290 00024473 14.717364 +34.72967 -112.41039  -0.396  117.06  5.3715   -0.41  226.30
 000291 00024493 14.718258 +34.72950 -112.40387  -0.462  114.85  5.3515   -0.41  226.60
 000292 00024513 14.719150 +34.72933 -112.39735  -0.242  111.49  5.1952  204.73  226.86
 000293 00024533 14.720044 +34.72916 -112.39082  -0.418  112.57  5.4413   -0.41  228.02
 000294 00024553 14.720936 +34.72898 -112.38430  -0.352  113.95  5.6309  202.35  229.42
 000295 00024573 14.721830 +34.72881 -112.37537  -0.308  111.61  5.3083  318.44  228.24
 000296 00024593 14.722725 +34.72864 -112.36885  -0.352  113.53  5.4546   -0.41  226.01
 000297 00024613 14.723617 +34.72847 -112.36233  -0.418  117.96  5.8538   -0.41  226.89
 000298 00024633 14.724508 +34.72830 -112.35580  -0.264  122.93  6.3028   -0.41  222.57
 000299 00024653 14.725400 +34.72813 -112.34894  -0.352  131.98  7.2108   -0.41  223.85
 000300 00024673 14.726295 +34.72778 -112.34035  -0.374  133.18  7.2340   -0.41  224.96
 000301 00024693 14.727189 +34.72761 -112.33383  -0.264  134.08  7.2540   -0.41  221.23
 000302 00024713 14.728081 +34.72744 -112.32714  -0.418  130.84  6.8150   -0.41  227.13
 000303 00024733 14.728975 +34.72727 -112.32062  -0.330  130.84  6.7950   -0.41  223.76
 000304 00024753 14.729870 +34.72710 -112.31203  -0.440  133.18  7.0112   -0.41  228.38
 000305 00024773 14.730762 +34.72692 -112.30551  -0.330  136.23  7.2673   -0.41  223.56
 000306 00024793 14.731655 +34.72675 -112.29916  -0.374  136.89  7.2740   -0.41  226.24
 000307 00024813 14.732547 +34.72658 -112.29263  -0.286  138.09  7.3239   -0.41  227.32
 000308 00024833 14.733441 +34.72641 -112.28611  -0.484  141.68  7.6431   -0.41  224.47
 000309 00024853 14.734333 +34.72607 -112.27702  -0.418  143.18  7.6997   -0.41  227.60
 000310 00024873 14.735228 +34.72589 -112.27049  -0.330  146.96  8.0157  226.94  223.36
 000311 00024893 14.736122 +34.72572 -112.26397  -0.264  147.92  8.0456   -0.41  223.46
 000312 00024913 14.737014 +34.72555 -112.25745  -0.374  145.46  7.7961   -0.41  223.63
 000313 00024933 14.737908 +34.72538 -112.24886  -0.484  144.14  7.6797  213.31  226.17
 000314 00024953 14.738803 +34.72521 -112.24234  -0.440  143.30  7.6365  225.76  226.31
 000315 00024973 14.739695 +34.72504 -112.23582  -0.352  139.29  7.2673  262.79  228.09
 000316 00024993 14.740589 +34.72486 -112.22912  -0.242  135.57  6.9114  216.55  227.97
 000317 00025013 14.741481 +34.72469 -112.22260  -0.462  133.48  6.7218  210.41  225.85
 000318 00025033 14.742375 +34.72435 -112.21384  -0.264  133.00  6.7019  203.81  226.03
 000319 00025053 14.743267 +34.72418 -112.20680  -0.264  130.42  6.4591   -0.41  228.55
 000320 00025073 14.744161 +34.72401 -112.20028  -0.264  132.16  6.7152   -0.41  229.84
 000321 00025093 14.745052 +34.72383 -112.19376  -0.352  134.32  6.9746  230.49  226.19
 000322 00025113 14.745947 +34.72366 -112.18707  -0.352  133.60  6.8615  227.44  227.11
 000323 00025133 14.746841 +34.72332 -112.17848  -0.506  134.86  6.9314   -0.41  224.90
 000324 00025153 14.747733 +34.72315 -112.17178  -0.286  143.36  7.8993  230.19  224.73
 000325 00025173 14.748628 +34.72298 -112.16526  -0.330  141.68  7.6731  225.26  225.24
 000326 00025193 14.749522 +34.72281 -112.15857  -0.484  137.01  7.1709  199.44  229.03
 000327 00025213 14.750414 +34.72263 -112.14964  -0.440  133.42  6.8715   -0.41  230.15
 000328 00025233 14.751306 +34.72229 -112.14312  -0.440  128.15  6.4325  191.47  229.81
 000329 00025253 14.752200 +34.72212 -112.13660  -0.418  126.05  6.3593  229.38  230.51
 000330 00025273 14.753095 +34.72195 -112.12990  -0.198  126.23  6.5156  226.73  226.46
 000331 00025293 14.753986 +34.72178 -112.12337  -0.418  124.07  6.3460  224.60  230.54
 000332 00025313 14.754881 +34.72160 -112.11462  -0.264  124.37  6.4624   -0.41  230.83
 000333 00025333 14.755773 +34.72143 -112.10810  -0.396  125.27  6.5788  227.92  232.53
 000334 00025353 14.756667 +34.72126 -112.10158  -0.286  125.27  6.5589  227.44  228.92
 000335 00025373 14.757561 +34.72109 -112.09488  -0.396  126.89  6.7518  203.60  226.84
 000336 00025393 14.758452 +34.72075 -112.08836  -0.330  128.44  6.9547  329.20  227.69
 000337 00025413 14.759344 +34.72057 -112.07961  -0.374  126.23  6.7551  239.75  229.59
 000338 00025433 14.760239 +34.72040 -112.07308  -0.440  125.87  6.8050  241.03  231.05
 000339 00025453 14.761133 +34.72023 -112.06638  -0.264  125.75  6.8083  238.73  232.07
 000340 00025473 14.762028 +34.72006 -112.05952  -0.330  128.50  7.0977  244.56  232.12
 000341 00025493 14.762919 +34.71972 -112.05077  -0.220  130.12  7.2607  242.29  234.51
 000342 00025513 14.763811 +34.71954 -112.04424  -0.374  128.80  7.1043  247.63  226.28
 000343 00025533 14.764706 +34.71937 -112.03789  -0.396  124.55  6.6653  247.80  234.81
 000344 00025553 14.765597 +34.71920 -112.03120  -0.484  121.14  6.3394  255.04  237.04
 000345 00025573 14.766492 +34.71903 -112.02467  -0.352  116.46  5.7074  248.91  234.04
 000346 00025593 14.767384 +34.71869 -112.01591  -0.374  114.25  5.3416  247.31  235.39
 000347 00025613 14.768278 +34.71851 -112.00905  -0.440  112.75  5.1520  247.46  238.10
 000348 00025633 14.769170 +34.71834 -112.00236  -0.308  112.57  5.1220  246.80  237.57
 000349 00025653 14.770064 +34.71817 -111.99583  -0.418  115.74  5.3216  247.09  236.45
 000350 00025673 14.770958 +34.71783 -111.98708  -0.220  115.62  5.2817  250.29  237.03
 000351 00025693 14.771850 +34.71766 -111.98038  -0.418  116.52  5.3116  251.20  238.06
 000352 00025713 14.772744 +34.71748 -111.97421  -0.286  120.78  5.5511  246.17  238.36
 000353 00025733 14.773639 +34.71731 -111.96768  -0.374  122.33  5.3715  242.03  234.73
 000354 00025753 14.774530 +34.71714 -111.96133  -0.374  118.80  4.8094  238.11  236.89
 000355 00025773 14.775422  +0.00000 -111.95258  -0.264  113.65  4.3338  240.14  239.62
 000356 00025793 14.776317  +0.00000 -111.94605  -0.462  116.88  4.6531  244.24  233.19
 000357 00025813 14.777211 +34.71645 -111.93953  -0.242  125.51  5.4280  244.56  236.54
 000358 00025833 14.778103 +34.71628 -111.93301  -0.396  125.93  5.2085  325.51  233.70
 000359 00025853 14.778997 +34.71611 -111.92648  -0.308  126.23  4.9158  247.86  236.61
 000360 00025873 14.779889 +34.71577 -111.91756  -0.352  118.86  4.2939  255.52  238.08
 000361 00025893 14.780784 +34.71560 -111.91103  -0.286  121.85  4.5666  259.30  241.03
 000362 00025913 14.781678 +34.71542 -111.90451  -0.418  115.50  4.3438  259.32  240.54
 000363 00025933 14.782572 +34.71525 -111.89799  -0.374  116.88  4.2406  260.53  241.08
 000364 00025953 14.783463 +34.71491 -111.88940  -0.308  130.66  5.1620  254.92  234.29
 000365 00025973 14.784358 +34.71474 -111.88288  -0.396  154.74  7.7562  260.09  228.44
 000366 00025993 14.785250 +34.71457 -111.87618  -0.286  170.02  9.5323  253.86  227.53
 000367 00026013 14.786144 +34.71439 -111.86932  -0.396  173.20  9.5623  251.80  225.02
 000368 00026033 14.787036 +34.71405 -111.86279  -0.330  174.69  9.8250  253.95  226.49
 000369 00026053 14.787930 +34.71388 -111.85387  -0.374  165.77  8.5911  257.46  231.24
 000370 00026073 14.788825 +34.71371 -111.84734  -0.286  158.04  7.4137  265.84  235.41
 000371 00026093 14.789717 +34.71336 -111.84065  -0.330  154.80  7.5068  266.54  233.91
 000372 00026113 14.790611 +34.71319 -111.83413  -0.418  155.34  7.5533  271.88  236.79
 000373 00026133 14.791506 +34.71302 -111.82743  -0.572  147.50  7.1842  276.83  240.50
 000374 00026153 14.792397 +34.71285 -111.81885  -0.440  149.83  7.4868  280.37  238.95
 000375 00026173 14.793292 +34.71251 -111.81232  -0.396  149.29  8.2950  276.42  238.41
 000376 00026193 14.794184 +34.71233 -111.80580  -0.396  137.19  7.7463  275.63  241.18
 000377 00026213 14.795077 +34.71216 -111.79893  -0.330  127.61  7.2241  271.83  239.62
 000378 00026233 14.795969 +34.71182 -111.78967  -0.352  127.43  7.5899  273.97  238.82
 000379 00026253 14.796864 +34.71165 -111.78314  -0.352  94.237  5.0755  298.81  255.82
 000380 00026273 14.797758 +34.71148 -111.77662  -0.484  68.117  3.1697  285.86  266.42
 000381 00026293 14.798650 +34.71130 -111.76993  -0.242  87.767  4.6897  282.76  254.85
 000382 00026313 14.799541 +34.71096 -111.76323  -0.418  94.776  5.1054  282.47  251.49
 000383 00026333 14.800436 +34.71079 -111.75448  -0.418  75.785  3.7783  287.78  257.83
 000384 00026353 14.801328 +34.71062 -111.74812  -0.198  42.955  1.6730  288.57  279.88
 000385 00026373 14.802222 +34.71027 -111.74143  -0.440  48.227  1.5266  289.38  278.41
 000386 00026393 14.803114 +34.71010 -111.73491  -0.396  35.706  1.1907  290.85  281.53
 000387 00026413 14.804008 +34.70993 -111.72839  -0.264  33.309 0.85811  291.40  282.28
 000388 00026433 14.804900 +34.70959 -111.71912  -0.396  38.162 0.89137  293.45  283.09
 000389 00026453 14.805795 +34.70942 -111.71259  -0.264  45.950  1.0344  295.61  278.86
 000390 00026473 14.806689 +34.70924 -111.70589  -0.374  51.282  1.1708  298.48  278.57
 000391 00026493 14.807581 +34.70907 -111.69955  -0.264  60.029  1.2572  298.92  278.77
 000392 00026513 14.808475 +34.70873 -111.69079  -0.374  51.522  1.0377  294.89  279.62
 000393 00026533 14.809366 +34.70856 -111.68410  -0.264  52.241  1.0610  289.17  276.62
 000394 00026553 14.810261 +34.70821 -111.67757  -0.462  41.217  1.0876  292.68  281.35
 000395 00026573 14.811155 +34.70804 -111.67071  -0.264  36.844  1.0144  290.88  282.34
 000396 00026593 14.812050 +34.70787 -111.66418  -0.462  41.876  1.2439  291.39  276.24
 000397 00026613 14.812942 +34.70753 -111.65526  -0.352  49.006  1.7595  292.98  270.85
 000398 00026633 14.813833 +34.70736 -111.64839  -0.440  48.526  1.6796  291.18  269.11
 000399 00026653 14.814728 +34.70718 -111.64169  -0.308  48.946  1.7728  291.94  271.47
 000400 00026673 14.815622 +34.70684 -111.63500  -0.462  38.941  1.4136  293.19  276.57
 000401 00026693 14.816514 +34.70667 -111.62642  -0.374  34.747  1.0111  292.36  282.67
 000402 00026713 14.817409 +34.70650 -111.61990  -0.242  32.231  1.0178  316.46  282.88
 000403 00026733 14.818300 +34.70615 -111.61320  -0.374  28.756 0.82152  290.73  286.02
 000404 00026753 14.819195 +34.70598 -111.60667  -0.330  28.457 0.87141  290.76  285.44
 000405 00026773 14.820086 +34.70581 -111.59981  -0.484  28.337 0.91132  290.32  284.25
 000406 00026793 14.820981 +34.70547 -111.59106  -0.264  26.360 0.85811  289.36  284.77
 000407 00026813 14.821872 +34.70530 -111.58436  -0.396  28.756 0.94126  290.51  283.54
 000408 00026833 14.822766 +34.70512 -111.57767  -0.154  32.710  1.2073  290.16  282.54
 000409 00026853 14.823661 +34.70478 -111.57114  -0.352  30.913  1.0011  290.63  283.59
 000410 00026873 14.824553 +34.70461 -111.56462  -0.242  30.374 0.92795  291.19  287.89
 000411 00026893 14.825447 +34.70427 -111.55586  -0.418  32.411  1.1408  289.44  282.22
 000412 00026913 14.826339 +34.70409 -111.54934  -0.286  29.296  1.0943  288.98  283.22
 000413 00026933 14.827233 +34.70392 -111.54282  -0.352  26.060 0.93461  289.53  284.40
 000414 00026953 14.828125 +34.70358 -111.53613  -0.352  27.019  1.0045  290.26  283.81
 000415 00026973 14.829017 +34.70341 -111.52926  -0.220  27.079  1.1441  289.87  281.07
 000416 00026993 14.829911 +34.70306 -111.52050  -0.264  28.217  1.0743  290.16  284.01
 000417 00027013 14.830806 +34.70289 -111.51381  -0.374  26.600  1.0045  290.10  274.98
 000418 00027033 14.831700 +34.70272 -111.50729  -0.462  30.554  1.5466  288.99  276.46
 000419 00027053 14.832592 +34.70255 -111.50059  -0.330  29.655  1.5466  288.09  277.51
 000420 00027073 14.833487 +34.70221 -111.49184  -0.484  32.171  1.7894  287.48  276.36
 000421 00027093 14.834378 +34.70186 -111.48531  -0.396  34.328  2.0056  287.92  273.06
 000422 00027113 14.835272 +34.70169 -111.47896  -0.374  35.406  2.1353  288.51  271.07
 000423 00027133 14.836166 +34.70152 -111.47243  -0.352  37.024  2.3548  288.85  267.56
 000424 00027153 14.837058 +34.70135 -111.46591  -0.462  38.102  2.4878  289.68  267.91
 000425 00027173 14.837955 +34.70100 -111.45682  -0.484  32.830  1.9457  321.04  274.24
 000426 00027193 14.838853 +34.70083 -111.45029  -0.506  31.153  1.7661  287.22  276.52
 000427 00027213 14.839745 +34.70049 -111.44377  -0.550  30.913  1.6796  286.49  275.40
 000428 00027233 14.840639 +34.70032 -111.43725  -0.154  32.531  1.7861  285.03  273.94
 000429 00027253 14.841531 +34.69997 -111.42849  -0.264  35.346  1.9324  285.23  272.10
 000430 00027273 14.842425 +34.69980 -111.42197  -0.176  40.019  2.1686  284.22  269.27
 000431 00027293 14.843317 +34.69963 -111.41544  -0.484  45.651  2.4513  285.87  268.91
 000432 00027313 14.844212 +34.69929 -111.40910  -0.198  44.273  2.4014  286.54  267.00
 000433 00027333 14.845102 +34.69912 -111.40257  -0.550  50.084  2.6442  287.12  265.64
 000434 00027353 14.845997 +34.69877 -111.39381  -0.330  53.379  2.7573  286.07  262.72
 000435 00027373 14.846889 +34.69860 -111.38747  -0.242  62.006  2.9402  286.65  262.15
 000436 00027393 14.847783 +34.69843 -111.38060  -0.110  74.826  3.1697  290.56  258.55
 000437 00027413 14.848678 +34.69809 -111.37408  -0.352  53.499  2.6109  287.52  267.67
 000438 00027433 14.849572 +34.69791 -111.36755  -0.396  54.996  2.7273  286.99  268.75
 000439 00027453 14.850464 +34.69757 -111.35880  -0.132  64.881  2.6342  288.68  267.69
 000440 00027473 14.851358 +34.69740 -111.35227  -0.088  99.030  3.2728  290.65  257.36
 000441 00027493 14.852250 +34.69723 -111.34575  -0.286  103.82  3.3825  292.26  260.84
 000442 00027513 14.853145 +34.69688 -111.33923  -0.308  91.840  3.0732  292.37  260.14
 000443 00027533 14.854036 +34.69671 -111.33064  -0.264  122.09  3.5522  291.33  258.92
 000444 00027553 14.854928 +34.69637 -111.32412  -0.330  116.46  3.4058  290.45  261.68
 000445 00027573 14.855823 +34.69620 -111.31760  -0.264  124.13  3.5854  292.59  259.99
 000446 00027593 14.856717 +34.69603 -111.31107  -0.374  104.54  3.3060  290.88  260.41
 000447 00027613 14.857609 +34.69568 -111.30455  -0.352  112.15  3.4956  291.84  259.43
 000448 00027633 14.858500 +34.69534 -111.29597  -0.330  111.13  3.4956  290.23  259.41
 000449 00027653 14.859391 +34.69517 -111.28928  -0.352  118.80  3.7584  329.02  256.85
 000450 00027673 14.860286 +34.69500 -111.28292  -0.528  114.13  3.9214  291.20  256.19
 000451 00027693 14.861180 +34.69465 -111.27640  -0.374  99.149  3.7850  289.13  257.49
 000452 00027713 14.862072 +34.69431 -111.26781  -0.264  100.59  3.8914  288.92  255.94
 000453 00027733 14.862967 +34.69414 -111.26112  -0.198  106.64  4.3471  289.28  253.06
 000454 00027753 14.863858 +34.69397 -111.25460  -0.462  85.071  3.8282  284.19  257.33
 000455 00027773 14.864753 +34.69362 -111.24808  -0.264  82.195  3.6120  281.72  257.42
 000456 00027793 14.865647 +34.69345 -111.24121  -0.440  86.748  3.5488  289.68  257.10
 000457 00027813 14.866539 +34.69311   +0.00000  -0.242  85.251  3.0865  297.62  264.94
 000458 00027833 14.867434  +0.00000 -111.22610  -0.374  78.002  2.8537  300.53  269.75
 000459 00027853 14.868325  +0.00000 -111.21958  -0.352  71.292  2.5178  301.15  271.77
 000460 00027873 14.869220  +0.00000 -111.21323  -0.330  63.024  2.1419  299.54  274.71
 000461 00027893 14.870111  +0.00000 -111.20670  -0.352  50.503  1.7728  297.60  277.80
 000462 00027913 14.871006 +34.69191 -111.19795  -0.418  49.425  1.5732  296.99  278.90
 000463 00027933 14.871898 +34.69173 -111.19125  -0.330  31.153 0.94458  291.74  286.60
 000464 00027953 14.872791 +34.69139 -111.18473  -0.198  31.572 0.87806  291.43  287.36
 000465 00027973 14.873683 +34.69122 -111.17821  -0.242  33.669 0.82817  291.10  287.51
 000466 00027993 14.874578 +34.69088 -111.16911  -0.242  35.107 0.89469  291.75  286.02
 000467 00028013 14.875472 +34.69070 -111.16241  -0.286  33.489 0.79824  290.65  286.29
 000468 00028033 14.876367 +34.69036 -111.15589  -0.044  26.779 0.64857  290.29  288.72
 000469 00028053 14.877258 +34.69019 -111.14937  -0.352  27.498 0.61864  290.54  288.26
 000470 00028073 14.878150 +34.68985 -111.14302  -0.550  24.143 0.58205  290.06  288.24
 000471 00028093 14.879045 +34.68950 -111.13444  -0.506  21.328 0.54546  289.81  290.05
 000472 00028113 14.879936 +34.68933 -111.12791  -0.660  22.885 0.55544  321.72  288.60
 000473 00028133 14.880831 +34.68916 -111.12122  -0.330  23.125 0.56209  290.76  286.38
 000474 00028153 14.881722 +34.68882 -111.11469  -0.528  22.047 0.52551  291.09  289.30
 000475 00028173 14.882617 +34.68864 -111.10817  -0.726  20.968 0.49225  290.05  288.88
 000476 00028193 14.883512 +34.68830 -111.09959  -0.132  19.111 0.45566  289.26  289.14
 000477 00028213 14.884405 +34.68813 -111.09255  -0.528  20.249 0.44236  290.34  288.63
 000478 00028233 14.885297 +34.68779 -111.08603  -0.220  20.729 0.45566  290.07  290.02
 000479 00028253 14.886189 +34.68761 -111.07951  -0.506  17.434 0.42240  288.16  287.69
 000480 00028273 14.887083 +34.68727 -111.07092  -0.330  17.613 0.43238  287.94  288.77
 000481 00028293 14.887978 +34.68693 -111.06440  -0.506  19.171 0.44568  289.23  288.49
 000482 00028313 14.888869 +34.68676 -111.05788  -0.352  19.171 0.45566  290.16  287.95
 000483 00028333 14.889764 +34.68641 -111.05135  -0.462  19.470 0.46231  289.79  288.94
 000484 00028353 14.890658 +34.68624 -111.04465  -0.176  19.890 0.46564  289.66  288.92
 000485 00028373 14.891550 +34.68590 -111.03590  -0.066  20.908 0.49225  290.85  292.99
 000486 00028393 14.892442 +34.68573 -111.02938  -0.506  21.987 0.54879  290.16  290.11
 000487 00028413 14.893336 +34.68538 -111.02251  -0.308  22.106 0.61531  289.84  289.35
 000488 00028433 14.894228 +34.68521 -111.01616  -0.396  22.286 0.62861  289.95  289.11
 000489 00028453 14.895123 +34.68487 -111.00964  -0.308  24.742 0.64192  290.07  287.46
 000490 00028473 14.896017 +34.68470 -111.00123  -0.440  25.761 0.69846  289.81  287.33
 000491 00028493 14.896909 +34.68435 -110.99471  -0.242  26.360 0.73505  289.35  285.72
 000492 00028513 14.897802 +34.68418 -110.98818  -0.418  29.116 0.94791  288.43  283.97
 000493 00028533 14.898694 +34.68384 -110.98166  -0.396  42.715  1.7728  285.74  272.78
 000494 00028553 14.899589 +34.68349 -110.97256  -0.352  35.526  1.3570  287.59  283.91
 000495 00028573 14.900483 +34.68332 -110.96603  -0.330  44.812  1.7362  285.36  272.85
 000496 00028593 14.901375 +34.68298 -110.95951  -0.550  68.536  2.7340  313.71  261.01
 000497 00028613 14.902269 +34.68281 -110.95282  -0.198  64.342  2.1120  287.28  268.00
 000498 00028633 14.903161 +34.68246 -110.94630  -0.220  64.342  1.9823  289.56  271.24
 000499 00028653 14.904056 +34.68212 -110.93771  -0.110  70.812  2.0821  285.97  267.17
 000500 00028673 14.904947 +34.68195 -110.93119  -0.462  90.403  2.5045  283.48  261.61
 000501 00028693 14.905842 +34.68178 -110.92449  -0.264  113.59  3.6320  285.02  254.28
 000502 00028713 14.906734 +34.68143 -110.91797  -0.418  109.99  4.0877  284.68  251.82
 000503 00028733 14.907628 +34.68109 -110.90922  -0.198  94.177  3.2894  277.12  252.72
 000504 00028753 14.908520 +34.68092 -110.90269  -0.440  111.49  3.9480  275.39  248.04
 000505 00028773 14.909414 +34.68058 -110.89617  -0.440  121.74  4.0743  279.81  253.53
 000506 00028793 14.910308 +34.68040 -110.88965  -0.308  115.80  4.3704  282.18  247.84
 000507 00028813 14.911200 +34.68006 -110.88313  -0.264  94.177  3.5987  276.51  249.15
