
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 05-922  20 Jun 2005  TCSP"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 07 07 16  0 0.054580 0.0000  0.843  0.864  0.884  0.1000  980.98
 15 15 16  0 0.003276 0.0000  1.853  1.878  1.902  0.0100  140.08
 30 30 16  1 0.945000 0.0000  3.671  3.740  3.800  0.0010   11.86
 45 45 16  1 0.957000 0.0000 10.774 11.003 11.274  0.0100    0.16

 Record ScanLine -2005171-  INU_Lat    INU_Lon    Roll   Rad_07  Rad_15  Tmp_30  Tmp_45
 000271 00025505 18.371641 +39.76055 -118.96992  -0.308 0.00000 0.00000   error   error
 000272 00025525 18.372536 +39.76278 -118.96305  -0.264 0.00000 0.00000   error   error
 000273 00025545 18.373430 +39.76501 -118.95636  -0.242 0.00000 0.00000   error   error
 000274 00025565 18.374325 +39.76793 -118.94726  -0.352 0.00000 0.00000   error   error
 000275 00025585 18.375219 +39.77016 -118.94091  -0.264 0.00000 0.00000   error   error
 000276 00025605 18.376114 +39.77240 -118.93421  -0.198 0.00000 0.00000   error   error
 000277 00025625 18.377008 +39.77463 -118.92735  -0.396 0.00000 0.00000   error   error
 000278 00025645 18.377903 +39.77755 -118.91825  -0.418 0.00000 0.00000   error   error
 000279 00025665 18.378798 +39.77978 -118.91138  -0.220 0.00000 0.00000   error   error
 000280 00025685 18.379692 +39.78201 -118.90469  -0.330 0.00000 0.00000   error   error
 000281 00025705 18.380587 +39.78424 -118.89782  -0.374 0.00000 0.00000   error   error
 000282 00025725 18.381481 +39.78647 -118.89130  -0.242 0.00000 0.00000   error   error
 000283 00025745 18.382376 +39.78939 -118.88220  -0.220 0.00000 0.00000   error   error
 000284 00025765 18.383270 +39.79162 -118.87550  -0.330 0.00000 0.00000   error   error
 000285 00025785 18.384165 +39.79385 -118.86916  -0.352 0.00000 0.00000   error   error
 000286 00025805 18.385057 +39.79609 -118.86229  -0.264 0.00000 0.00000   error   error
 000287 00025825 18.385952 +39.79815 -118.85559  -0.198 0.00000 0.00000   error   error
 000288 00025845 18.386850 +39.80106 -118.84650  -0.352 0.00000 0.00000   error   error
 000289 00025865 18.387745 +39.80347 -118.83997  -0.242 0.00000 0.00000   error   error
 000290 00025885 18.388639 +39.80553 -118.83311  -0.286 0.00000 0.00000   error   error
 000291 00025905 18.389534 +39.80776 -118.82641  -0.440 0.00000 0.00000   error   error
 000292 00025925 18.390429 +39.81085 -118.81748  -0.308 0.00000 0.00000   error   error
 000293 00025945 18.391323 +39.81291 -118.81062  -0.264 0.00000 0.00000   error   error
 000294 00025965 18.392214 +39.81514 -118.80392  -0.286 0.00000 0.00000   error   error
 000295 00025985 18.393108 +39.81737 -118.79706  -0.264 0.00000 0.00000   error   error
 000296 00026005 18.394005 +39.81960 -118.79053  -0.308 0.00000 0.00000   error   error
 000297 00026025 18.394899 +39.82252 -118.78143  -0.374 0.00000 0.00000   error   error
 000298 00026045 18.395794 +39.82475 -118.77457  -0.286 0.00000 0.00000   error   error
 000299 00026065 18.396688 +39.82716 -118.76770  -0.264 0.00000 0.00000   error   error
 000300 00026085 18.397583 +39.82939 -118.76083  -0.352 0.00000 0.00000   error   error
 000301 00026105 18.398478 +39.83231 -118.75191  -0.308 0.00000 0.00000   error   error
 000302 00026125 18.399372 +39.83454 -118.74522  -0.242 0.00000 0.00000   error   error
 000303 00026145 18.400267 +39.83677 -118.73835  -0.286 0.00000 0.00000   error   error
 000304 00026165 18.401161 +39.83883 -118.73165  -0.352 0.00000 0.00000   error   error
 000305 00026185 18.402056 +39.84106 -118.72478  -0.396 0.00000 0.00000   error   error
 000306 00026205 18.402952 +39.84398 -118.71620  -0.220 0.00000 0.00000   error   error
 000307 00026225 18.403847 +39.84621 -118.70934  -0.396 0.00000 0.00000   error   error
 000308 00026245 18.404741 +39.84844 -118.70247  -0.264 0.00000 0.00000   error   error
 000309 00026265 18.405636 +39.85067 -118.69560  -0.352 0.00000 0.00000   error   error
 000310 00026285 18.406530 +39.85359 -118.68651  -0.286 0.00000 0.00000   error   error
 000311 00026305 18.407425 +39.85582 -118.67981  -0.286 0.00000 0.00000   error   error
 000312 00026325 18.408319 +39.85806 -118.67294  -0.308 0.00000 0.00000   error   error
 000313 00026345 18.409214 +39.86012 -118.66660  -0.374 0.00000 0.00000   error   error
 000314 00026365 18.410109 +39.86235 -118.65973  -0.286 0.00000 0.00000   error   error
 000315 00026385 18.411003 +39.86526 -118.65063  -0.418 0.00000 0.00000   error   error
 000316 00026405 18.411898 +39.86750 -118.64394  -0.286 0.00000 0.00000   error   error
 000317 00026425 18.412792 +39.86973 -118.63724  -0.396 0.00000 0.00000   error   error
 000318 00026445 18.413687 +39.87196 -118.63037  -0.242 0.00000 0.00000   error   error
 000319 00026465 18.414581 +39.87505 -118.62110  -0.308 0.00000 0.00000   error   error
 000320 00026485 18.415476 +39.87728 -118.61441  -0.220 0.00000 0.00000   error   error
 000321 00026505 18.416370 +39.87951 -118.60754  -0.418 0.00000 0.00000   error   error
 000322 00026525 18.417263 +39.88157 -118.60068  -0.330 0.00000 0.00000   error   error
 000323 00026545 18.418158 +39.88398 -118.59398  -0.352 0.00000 0.00000   error   error
 000324 00026565 18.419052 +39.88689 -118.58488  -0.264 0.00000 0.00000   error   error
 000325 00026585 18.419947 +39.88895 -118.57802  -0.330 0.00000 0.00000   error   error
 000326 00026605 18.420841 +39.89119 -118.57166  -0.418 0.00000 0.00000   error   error
 000327 00026625 18.421736 +39.89342 -118.56480  -0.264 0.00000 0.00000   error   error
 000328 00026645 18.422630 +39.89565 -118.55811  -0.264 0.00000 0.00000   error   error
 000329 00026665 18.423525 +39.89857 -118.54900  -0.396 0.00000 0.00000   error   error
 000330 00026685 18.424419 +39.90080 -118.54197  -0.198 0.00000 0.00000   error   error
 000331 00026705 18.425314 +39.90303 -118.53510  -0.374 0.00000 0.00000   error   error
 000332 00026725 18.426208 +39.90526 -118.52824  -0.286 0.00000 0.00000   error   error
 000333 00026745 18.427103 +39.90818 -118.51965  -0.374 0.00000 0.00000   error   error
 000334 00026765 18.427998 +39.91024 -118.51279  -0.198 0.00000 0.00000   error   error
 000335 00026785 18.428894 +39.91247 -118.50592  -0.308 0.00000 0.00000   error   error
 000336 00026805 18.429789 +39.91470 -118.49922  -0.264 0.00000 0.00000   error   error
 000337 00026825 18.430683 +39.91693 -118.49253  -0.264 0.00000 0.00000   error   error
 000338 00026845 18.431578 +39.91985 -118.48343  -0.286 0.00000 0.00000   error   error
 000339 00026865 18.432472 +39.92208 -118.47656  -0.330 0.00000 0.00000   error   error
 000340 00026885 18.433367 +39.92432 -118.46987  -0.286 0.00000 0.00000   error   error
 000341 00026905 18.434258 +39.92638 -118.46317  -0.220 0.00000 0.00000   error   error
 000342 00026925 18.435156 +39.92929 -118.45408  -0.352 0.00000 0.00000   error   error
 000343 00026945 18.436050 +39.93153 -118.44738  -0.352 0.00000 0.00000   error   error
 000344 00026965 18.436945 +39.93376 -118.44069  -0.198 0.00000 0.00000   error   error
 000345 00026985 18.437840 +39.93599 -118.43382  -0.330 0.00000 0.00000   error   error
 000346 00027005 18.438734 +39.93805 -118.42712  -0.286 0.00000 0.00000   error   error
 000347 00027025 18.439629 +39.94114 -118.41785  -0.242 0.00000 0.00000   error   error
 000348 00027045 18.440523 +39.94337 -118.41099  -0.330 0.00000 0.00000   error   error
 000349 00027065 18.441416 +39.94543 -118.40430  -0.396 0.00000 0.00000   error   error
 000350 00027085 18.442310 +39.94766 -118.39760  -0.242 0.00000 0.00000   error   error
 000351 00027105 18.443205 +39.95058 -118.38850  -0.264 0.00000 0.00000   error   error
 000352 00027125 18.444099 +39.95281 -118.38164  -0.396 0.00000 0.00000   error   error
 000353 00027145 18.444994 +39.95504 -118.37494  -0.330 0.00000 0.00000   error   error
 000354 00027165 18.445889 +39.95710 -118.36842  -0.264 0.00000 0.00000   error   error
 000355 00027185 18.446787 +39.95934 -118.36172  -0.220 0.00000 0.00000   error   error
 000356 00027205 18.447681 +39.96225 -118.35262  -0.374 0.00000 0.00000   error   error
 000357 00027225 18.448574 +39.96449 -118.34559  -0.330 0.00000 0.00000   error   error
 000358 00027245 18.449469 +39.96672 -118.33889  -0.242 0.00000 0.00000   error   error
 000359 00027265 18.450363 +39.96895 -118.33202  -0.286 0.00000 0.00000   error   error
 000360 00027285 18.451258 +39.97187 -118.32310  -0.330 0.00000 0.00000   error   error
 000361 00027305 18.452152 +39.97393 -118.31623  -0.242 0.00000 0.00000   error   error
 000362 00027325 18.453047 +39.97616 -118.30954  -0.308 0.00000 0.00000   error   error
 000363 00027345 18.453941 +39.97839 -118.30267  -0.396 0.00000 0.00000   error   error
 000364 00027365 18.454836 +39.98045 -118.29632  -0.242 0.00000 0.00000   error   error
 000365 00027385 18.455730 +39.98337 -118.28722  -0.220 0.00000 0.00000   error   error
 000366 00027405 18.456625 +39.98543 -118.28036  -0.352 0.00000 0.00000   error   error
 000367 00027425 18.457520 +39.98783 -118.27349  -0.154 0.00000 0.00000   error   error
 000368 00027445 18.458414 +39.99006 -118.26679  -0.308 0.00000 0.00000   error   error
 000369 00027465 18.459311 +39.99281 -118.25770  -0.308 0.00000 0.00000   error   error
 000370 00027485 18.460205 +39.99504 -118.25083  -0.308 0.00000 0.00000   error   error
 000371 00027505 18.461100 +39.99727 -118.24431  -0.198 0.00000 0.00000   error   error
 000372 00027525 18.461994 +39.99933 -118.23744  -0.308 0.00000 0.00000   error   error
 000373 00027545 18.462889 +40.00156 -118.23058  -0.308 0.00000 0.00000   error   error
 000374 00027565 18.463783 +40.00431 -118.22199  -0.198 0.00000 0.00000   error   error
 000375 00027585 18.464678 +40.00654 -118.21529  -0.352 0.00000 0.00000   error   error
 000376 00027605 18.465572 +40.00860 -118.20843  -0.286 0.00000 0.00000   error   error
 000377 00027625 18.466467 +40.01083 -118.20174  -0.242 0.00000 0.00000   error   error
 000378 00027645 18.467361 +40.01392 -118.19247  -0.286 0.00000 0.00000   error   error
 000379 00027665 18.468258 +40.01598 -118.18577  -0.220 0.00000 0.00000   error   error
 000380 00027685 18.469152 +40.01822 -118.17890  -0.286 0.00000 0.00000   error   error
 000381 00027705 18.470047 +40.02028 -118.17255  -0.154 0.00000 0.00000   error   error
 000382 00027725 18.470942 +40.02251 -118.16569  -0.396 0.00000 0.00000   error   error
 000383 00027745 18.471836 +40.02525 -118.15676  -0.374 0.00000 0.00000   error   error
 000384 00027765 18.472731 +40.02748 -118.15006  -0.352 0.00000 0.00000   error   error
 000385 00027785 18.473625 +40.02972 -118.14337  -0.308 0.00000 0.00000   error   error
 000386 00027805 18.474520 +40.03178 -118.13651  -0.286 0.00000 0.00000   error   error
 000387 00027825 18.475414 +40.03469 -118.12758  -0.396 0.00000 0.00000   error   error
 000388 00027845 18.476309 +40.03693 -118.12054  -0.176 0.00000 0.00000   error   error
 000389 00027865 18.477205 +40.03916 -118.11367  -0.286 0.00000 0.00000   error   error
 000390 00027885 18.478098 +40.04122 -118.10698  -0.396 0.00000 0.00000   error   error
 000391 00027905 18.478992 +40.04345 -118.10046  -0.220 0.00000 0.00000   error   error
 000392 00027925 18.479889 +40.04620 -118.09135  -0.286 0.00000 0.00000   error   error
 000393 00027945 18.480783 +40.04843 -118.08449  -0.308 0.00000 0.00000   error   error
 000394 00027965 18.481678 +40.05049 -118.07780  -0.396 0.00000 0.00000   error   error
 000395 00027985 18.482573 +40.05289 -118.07076  -0.198 0.00000 0.00000   error   error
 000396 00028005 18.483467 +40.05581 -118.06166  -0.352 0.00000 0.00000   error   error
 000397 00028025 18.484362 +40.05787 -118.05479  -0.418 0.00000 0.00000   error   error
 000398 00028045 18.485256 +40.06010 -118.04810  -0.286 0.00000 0.00000   error   error
 000399 00028065 18.486151 +40.06233 -118.04123  -0.176 0.00000 0.00000   error   error
 000400 00028085 18.487045 +40.06439 -118.03436  -0.418 0.00000 0.00000   error   error
 000401 00028105 18.487940 +40.06731 -118.02561  -0.396 0.00000 0.00000   error   error
 000402 00028125 18.488836 +40.06954 -118.01875  -0.242 0.00000 0.00000   error   error
 000403 00028145 18.489727 +40.07160 -118.01188  -0.308 0.00000 0.00000   error   error
 000404 00028165 18.490622 +40.07383 -118.00518  -0.308 0.00000 0.00000   error   error
 000405 00028185 18.491516 +40.07607 -117.99849  -0.220 0.00000 0.00000   error   error
 000406 00028205 18.492411 +40.07881 -117.98939  -0.330 0.00000 0.00000   error   error
 000407 00028225 18.493309 +40.08104 -117.98252  -0.220 0.00000 0.00000   error   error
 000408 00028245 18.494204 +40.08327 -117.97565  -0.286 0.00000 0.00000   error   error
 000409 00028265 18.495098 +40.08551 -117.96879  -0.242 0.00000 0.00000   error   error
 000410 00028285 18.495991 +40.08825 -117.95969  -0.352 0.00000 0.00000   error   error
 000411 00028305 18.496885 +40.09048 -117.95300  -0.330 0.00000 0.00000   error   error
 000412 00028325 18.497780 +40.09254 -117.94647  -0.176 0.00000 0.00000   error   error
 000413 00028345 18.498674 +40.09460 -117.93961  -0.374 0.00000 0.00000   error   error
 000414 00028365 18.499569 +40.09684 -117.93274  -0.352 0.00000 0.00000   error   error
 000415 00028385 18.500463 +40.09975 -117.92381  -0.154 0.00000 0.00000   error   error
 000416 00028405 18.501358 +40.10199 -117.91695  -0.374 0.00000 0.00000   error   error
 000417 00028425 18.502253 +40.10405 -117.91008  -0.308 0.00000 0.00000   error   error
 000418 00028445 18.503151 +40.10611 -117.90321  -0.352 0.00000 0.00000   error   error
 000419 00028465 18.504044 +40.10920 -117.89394  -0.154 0.00000 0.00000   error   error
 000420 00028485 18.504938 +40.11143 -117.88725  -0.352 0.00000 0.00000   error   error
 000421 00028505 18.505833 +40.11349 -117.88039  -0.352 0.00000 0.00000   error   error
 000422 00028525 18.506727 +40.11572 -117.87386  -0.330 0.00000 0.00000   error   error
 000423 00028545 18.507622 +40.11778 -117.86700  -0.198 0.00000 0.00000   error   error
 000424 00028565 18.508516 +40.12070 -117.85789  -0.352 0.00000 0.00000   error   error
 000425 00028585 18.509411 +40.12293 -117.85086  -0.308 0.00000 0.00000   error   error
 000426 00028605 18.510309 +40.12516 -117.84399  -0.330 0.00000 0.00000   error   error
 000427 00028625 18.511200 +40.12722 -117.83730  -0.176 0.00000 0.00000   error   error
 000428 00028645 18.512096 +40.13014 -117.82803  -0.352 0.00000 0.00000   error   error
 000429 00028665 18.512991 +40.13237 -117.82133  -0.154 0.00000 0.00000   error   error
 000430 00028685 18.513885 +40.13443 -117.81447  -0.374 0.00000 0.00000   error   error
 000431 00028705 18.514780 +40.13649 -117.80760  -0.352 0.00000 0.00000   error   error
 000432 00028725 18.515675 +40.13872 -117.80125  -0.220 0.00000 0.00000   error   error
 000433 00028745 18.516569 +40.14147 -117.79215  -0.220 0.00000 0.00000   error   error
 000434 00028765 18.517464 +40.14370 -117.78529  -0.242 0.00000 0.00000   error   error
 000435 00028785 18.518358 +40.14576 -117.77842  -0.352 0.00000 0.00000   error   error
 000436 00028805 18.519253 +40.14799 -117.77172  -0.154 0.00000 0.00000   error   error
 000437 00028825 18.520147 +40.15091 -117.76245  -0.220 0.00000 0.00000   error   error
 000438 00028845 18.521042 +40.15297 -117.75558  -0.264 0.00000 0.00000   error   error
 000439 00028865 18.521936 +40.15520 -117.74889  -0.176 0.00000 0.00000   error   error
 000440 00028885 18.522833 +40.15743 -117.74203  -0.374 0.00000 0.00000   error   error
 000441 00028905 18.523727 +40.15949 -117.73516  -0.242 0.00000 0.00000   error   error
 000442 00028925 18.524622 +40.16241 -117.72606  -0.352 0.00000 0.00000   error   error
 000443 00028945 18.525517 +40.16464 -117.71937  -0.352 0.00000 0.00000   error   error
 000444 00028965 18.526411 +40.16670 -117.71250  -0.286 0.00000 0.00000   error   error
 000445 00028985 18.527306 +40.16876 -117.70564  -0.440 0.00000 0.00000   error   error
 000446 00029005 18.528200 +40.17185 -117.69637  -0.176 0.00000 0.00000   error   error
 000447 00029025 18.529095 +40.17391 -117.68967  -0.242 0.00000 0.00000   error   error
 000448 00029045 18.529989 +40.17597 -117.68280  -0.374 0.00000 0.00000   error   error
 000449 00029065 18.530884 +40.17820 -117.67611  -0.242 0.00000 0.00000   error   error
 000450 00029085 18.531780 +40.18044 -117.66924  -0.374 0.00000 0.00000   error   error
 000451 00029105 18.532675 +40.18318 -117.66014  -0.352 0.00000 0.00000   error   error
 000452 00029125 18.533569 +40.18524 -117.65327  -0.330 0.00000 0.00000   error   error
 000453 00029145 18.534464 +40.18747 -117.64675  -0.198 0.00000 0.00000   error   error
 000454 00029165 18.535358 +40.18953 -117.63988  -0.220 0.00000 0.00000   error   error
 000455 00029185 18.536253 +40.19245 -117.63079  -0.330 0.00000 0.00000   error   error
 000456 00029205 18.537148 +40.19468 -117.62375  -0.352 0.00000 0.00000   error   error
 000457 00029225 18.538042 +40.19674 -117.61688  -0.308 0.00000 0.00000   error   error
 000458 00029245 18.538939 +40.19897 -117.61002  -0.286 0.00000 0.00000   error   error
 000459 00029265 18.539833 +40.20103 -117.60315  -0.396 0.00000 0.00000   error   error
 000460 00029285 18.540728 +40.20395 -117.59440  -0.220 0.00000 0.00000   error   error
 000461 00029305 18.541622 +40.20601 -117.58753  -0.396 0.00000 0.00000   error   error
 000462 00029325 18.542517 +40.20807 -117.58067  -0.374 0.00000 0.00000   error   error
 000463 00029345 18.543411 +40.21030 -117.57397  -0.308 0.00000 0.00000   error   error
 000464 00029365 18.544306 +40.21322 -117.56487  -0.330 0.00000 0.00000   error   error
 000465 00029385 18.545200 +40.21528 -117.55801  -0.396 0.00000 0.00000   error   error
 000466 00029405 18.546095 +40.21751 -117.55096  -0.198 0.00000 0.00000   error   error
 000467 00029425 18.546991 +40.21975 -117.54410  -0.308 0.00000 0.00000   error   error
 000468 00029445 18.547886 +40.22181 -117.53723  -0.330 0.00000 0.00000   error   error
 000469 00029465 18.548779 +40.22455 -117.52814  -0.396 0.00000 0.00000   error   error
 000470 00029485 18.549673 +40.22678 -117.52161  -0.132 0.00000 0.00000   error   error
 000471 00029505 18.550570 +40.22884 -117.51475  -0.198 0.00000 0.00000   error   error
 000472 00029525 18.551464 +40.23090 -117.50788  -0.440 0.00000 0.00000   error   error
 000473 00029545 18.552359 +40.23382 -117.49895  -0.308 0.00000 0.00000   error   error
 000474 00029565 18.553253 +40.23605 -117.49209  -0.396 0.00000 0.00000   error   error
 000475 00029585 18.554148 +40.23811 -117.48522  -0.242 0.00000 0.00000   error   error
 000476 00029605 18.555042 +40.24017 -117.47836  -0.330 0.00000 0.00000   error   error
 000477 00029625 18.555937 +40.24240 -117.47149  -0.330 0.00000 0.00000   error   error
 000478 00029645 18.556831 +40.24532 -117.46239  -0.396 0.00000 0.00000   error   error
 000479 00029665 18.557726 +40.24738 -117.45552  -0.308 0.00000 0.00000   error   error
 000480 00029685 18.558619 +40.24961 -117.44865  -0.132 0.00000 0.00000   error   error
 000481 00029705 18.559517 +40.25167 -117.44179  -0.242 0.00000 0.00000   error   error
 000482 00029725 18.560411 +40.25459 -117.43252  -0.308 0.00000 0.00000   error   error
 000483 00029745 18.561306 +40.25682 -117.42583  -0.374 0.00000 0.00000   error   error
 000484 00029765 18.562201 +40.25888 -117.41896  -0.286 0.00000 0.00000   error   error
 000485 00029785 18.563095 +40.26094 -117.41192  -0.264 0.00000 0.00000   error   error
 000486 00029805 18.563990 +40.26300 -117.40505  -0.242 0.00000 0.00000   error   error
 000487 00029825 18.564884 +40.26609 -117.39578  -0.264 0.00000 0.00000   error   error
 000488 00029845 18.565777 +40.26815 -117.38875  -0.198 0.00000 0.00000   error   error
 000489 00029865 18.566671 +40.27039 -117.38188  -0.396 0.00000 0.00000   error   error
 000490 00029885 18.567566 +40.27245 -117.37536  -0.286 0.00000 0.00000   error   error
 000491 00029905 18.568464 +40.27519 -117.36626  -0.330 0.00000 0.00000   error   error
 000492 00029925 18.569359 +40.27742 -117.35939  -0.352 0.00000 0.00000   error   error
 000493 00029945 18.570253 +40.27948 -117.35252  -0.264 0.00000 0.00000   error   error
 000494 00029965 18.571148 +40.28172 -117.34531  -0.198 0.00000 0.00000   error   error
 000495 00029985 18.572042 +40.28395 -117.33845  -0.330 0.00000 0.00000   error   error
 000496 00030005 18.572937 +40.28669 -117.32935  -0.286 0.00000 0.00000   error   error
 000497 00030025 18.573830 +40.28893 -117.32249  -0.286 0.00000 0.00000   error   error
 000498 00030045 18.574728 +40.29099 -117.31562  -0.198 0.00000 0.00000   error   error
 000499 00030065 18.575623 +40.29305 -117.30875  -0.440 0.00000 0.00000   error   error
 000500 00030085 18.576517 +40.29596 -117.29983  -0.242 0.00000 0.00000   error   error
 000501 00030105 18.577412 +40.29802 -117.29296  -0.264 0.00000 0.00000   error   error
 000502 00030125 18.578306 +40.30008 -117.28609  -0.242 0.00000 0.00000   error   error
 000503 00030145 18.579201 +40.30231 -117.27905  -0.374 0.00000 0.00000   error   error
 000504 00030165 18.580095 +40.30455 -117.27202  -0.264 0.00000 0.00000   error   error
