
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 06-613 28 Jul 2006  CCVEX"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 004401 00102899 21.179028 +26.94586  -84.25570  -0.352  309.50 0.27938  299.16  294.58
 004402 00102919 21.179922 +26.94363  -84.26205  -0.286  313.96 0.42573  299.64  291.39
 004403 00102939 21.180817 +26.94174  -84.26823  -0.198  319.90 0.56542  299.04  288.52
 004404 00102959 21.181707 +26.93968  -84.27458  -0.264  316.03 0.48892  299.40  289.67
 004405 00102979 21.182600 +26.93745  -84.28093  -0.374  310.51 0.26608  299.95  294.31
 004406 00102999 21.183495 +26.93470  -84.28951  -0.374  327.08 0.42240  301.91  290.54
 004407 00103019 21.184385 +26.93247  -84.29604  -0.374  311.76 0.36253  298.41  291.64
 004408 00103039 21.185280 +26.93041  -84.30239  -0.242  309.14 0.19956  300.22  294.11
 004409 00103059 21.186174 +26.92818  -84.30874  -0.220  311.58 0.19291  301.11  294.54
 004410 00103079 21.187067 +26.92560  -84.31715  -0.352  307.48 0.19956  299.51  294.72
 004411 00103099 21.187962 +26.92337  -84.32350  -0.418  308.13 0.24280  299.64  294.04
 004412 00103119 21.188852 +26.92131  -84.32986  -0.374  311.52 0.42905  297.84  290.97
 004413 00103139 21.189747 +26.91925  -84.33620  -0.308  308.79 0.24945  299.71  293.35
 004414 00103159 21.190639 +26.91719  -84.34256  -0.330  311.82 0.23615  300.89  293.57
 004415 00103179 21.191534 +26.91427  -84.35097  -0.330  307.78 0.21952  300.33  294.20
 004416 00103199 21.192425 +26.91221  -84.35732  -0.264  307.01 0.20289  299.48  294.56
 004417 00103219 21.193319 +26.90998  -84.36401  -0.286  307.06 0.19623  300.05  294.37
 004418 00103239 21.194212 +26.90792  -84.37037  -0.242  307.06 0.20621  299.89  294.27
 004419 00103259 21.195107 +26.90586  -84.37672  -0.220  306.53 0.17628  299.93  294.78
 004420 00103279 21.195997 +26.90311  -84.38496  -0.308  306.41 0.15965  299.48  294.94
 004421 00103299 21.196892 +26.90105  -84.39131  -0.374  307.66 0.17628  299.81  294.33
 004422 00103319 21.197786 +26.89882  -84.39766  -0.374  306.71 0.16297  299.59  294.79
 004423 00103339 21.198681 +26.89676  -84.40401  -0.352  307.30 0.18293  299.62  294.04
 004424 00103359 21.199572 +26.89453  -84.41054  -0.352  312.59 0.46231  298.77  289.93
 004425 00103379 21.200464 +26.89178  -84.41912  -0.264  314.19 0.52218  297.02  288.67
 004426 00103399 21.201359 +26.88955  -84.42547  -0.220  309.68 0.30599  298.58  292.02
 004427 00103419 21.202253 +26.88749  -84.43182  -0.286  306.89 0.18958  299.62  294.33
 004428 00103439 21.203144 +26.88543  -84.43817  -0.374  306.29 0.16630  299.45  294.79
 004429 00103459 21.204039 +26.88251  -84.44659  -0.220  306.83 0.20289  299.83  294.20
 004430 00103479 21.204931 +26.88046  -84.45293  -0.242  308.13 0.26941  298.93  293.05
 004431 00103499 21.205826 +26.87840  -84.45911  -0.308  306.95 0.22284  299.67  293.82
 004432 00103519 21.206717 +26.87634  -84.46547  -0.374  306.71 0.21286  299.50  294.26
 004433 00103539 21.207611 +26.87410  -84.47182  -0.352  309.86 0.38249  298.97  291.57
 004434 00103559 21.208504 +26.87136  -84.48040  -0.374  311.22 0.43571  297.48  290.11
 004435 00103579 21.209396 +26.86930  -84.48676  -0.374  315.08 0.62529  297.31  287.26
 004436 00103599 21.210289 +26.86707  -84.49328  -0.352  322.15 0.96454  294.78  281.26
 004437 00103619 21.211184 +26.86501  -84.49963  -0.352  314.91 0.64524  297.70  287.67
 004438 00103639 21.212074 +26.86209  -84.50838  -0.396  311.82 0.51553  298.88  290.40
 004439 00103659 21.212969 +26.86003  -84.51473  -0.264  311.88 0.53549  298.43  290.37
 004440 00103679 21.213861 +26.85780  -84.52109  -0.242  311.94 0.52551  298.38  290.62
 004441 00103699 21.214756 +26.85574  -84.52727  -0.220  312.59 0.55544  297.65  289.13
 004442 00103719 21.215651 +26.85368  -84.53362  -0.220  312.71 0.56542  297.38  289.39
 004443 00103739 21.216541 +26.85093  -84.54203  -0.198  312.17 0.53216  297.70  286.80
 004444 00103759 21.217436 +26.84870  -84.54855  -0.242  312.59 0.55544  297.79  289.23
 004445 00103779 21.218328 +26.84664  -84.55490 +14.872  313.30 0.56209  297.51  289.03
 004446 00103799 21.219219 +26.84458  -84.56126 +17.666  315.26 0.66187  297.24  288.24
 004447 00103819 21.220114 +26.84269  -84.56778 +16.940  319.12 0.89137  295.67  285.29
 004448 00103839 21.221008 +26.84063  -84.57653 +20.944  323.46  1.1142  294.47  283.44
 004449 00103859 21.221901 +26.83943  -84.58323 +22.572  328.21  1.3903  294.43  280.71
 004450 00103879 21.222794 +26.83857  -84.59010 +22.748  330.59  1.4867  293.52  279.24
 004451 00103899 21.223688 +26.83805  -84.59679 +22.682  336.47  1.8160  292.11  275.48
 004452 00103919 21.224581 +26.83788  -84.60589 +22.594  336.65  1.7462  291.77  271.96
 004453 00103939 21.225475 +26.83823  -84.61258 +22.418  337.18  1.6996  291.67  275.81
 004454 00103959 21.226366 +26.83874  -84.61928 +22.396  333.50  1.5100  292.40  278.57
 004455 00103979 21.227261 +26.83977  -84.62597 +22.198  332.49  1.4568  292.76  279.33
 004456 00103999 21.228153 +26.84097  -84.63249 +22.264  330.83  1.3903  293.62  279.18
 004457 00104019 21.229048 +26.84303  -84.64108 +22.308  335.10  1.5865  291.57  275.84
 004458 00104039 21.229939 +26.84509  -84.64725 +22.110  344.49  1.9590  288.59  272.47
 004459 00104059 21.230833 +26.84732  -84.65343 +21.912  345.68  1.9790  288.80  270.66
 004460 00104079 21.231726 +26.84973  -84.65945 +21.956  347.52  2.0422  287.41  270.67
 004461 00104099 21.232620 +26.85265  -84.66528 +21.956  342.71  1.8426  288.86  269.94
 004462 00104119 21.233511 +26.85677  -84.67266 +21.890  340.69  1.8559  290.24  275.07
 004463 00104139 21.234406 +26.86020  -84.67799 +21.868  341.94  2.0621  290.03  272.51
 004464 00104159 21.235298 +26.86380  -84.68314 +21.846  341.34  2.1785  291.36  273.19
 004465 00104179 21.236191 +26.86758  -84.68794 +21.868  342.29  2.2517  290.81  271.96
 004466 00104199 21.237083 +26.87325  -84.69412 +21.824  341.52  2.2018  290.74  273.57
 004467 00104219 21.237978 +26.87754  -84.69824 +21.802  341.16  2.1918  291.94  274.25
 004468 00104239 21.238873 +26.88217  -84.70219 +21.956  345.20  2.4912  290.12  270.91
 004469 00104259 21.239763 +26.88681  -84.70580 +22.022  346.57  2.6176  289.75  269.96
 004470 00104279 21.240658 +26.89178  -84.70905 +21.978  347.22  2.6941  288.96  267.77
 004471 00104299 21.241550 +26.89848  -84.71301 +22.000  344.25  2.5444  290.41  272.61
 004472 00104319 21.242445 +26.90363  -84.71541 +21.956  348.05  2.7573  289.99  270.57
 004473 00104339 21.243336 +26.90895  -84.71764 +21.978  353.64  3.0233  287.64  267.02
 004474 00104359 21.244230 +26.91427  -84.71953 +21.934  363.02  3.5156  284.72  263.21
 004475 00104379 21.245123 +26.91959  -84.72090 +21.868  367.24  3.6719  283.69  259.52
 004476 00104399 21.246017 +26.92698  -84.72227 +21.780  371.22  3.8781  282.50  258.16
 004477 00104419 21.246908 +26.93230  -84.72296 +21.956  371.76  3.9080  282.55  258.50
 004478 00104439 21.247803 +26.93779  -84.72330 +21.824  363.44  3.3692  285.44  263.22
 004479 00104459 21.248695 +26.94328  -84.72330 +21.890  351.50  2.6641  288.83  270.33
 004480 00104479 21.249588 +26.95049  -84.72262 +21.736  342.05  2.1619  291.94  275.62
 004481 00104499 21.250481 +26.95581  -84.72176 +21.824  335.58  1.8393  294.29  279.03
 004482 00104519 21.251375 +26.96096  -84.72056 +21.780  333.08  1.7528  294.88  279.74
 004483 00104539 21.252270 +26.96611  -84.71884 +21.824  333.80  1.8393  294.57  278.71
 004484 00104559 21.253160 +26.97126  -84.71695 +21.868  332.43  1.7195  294.21  279.65
 004485 00104579 21.254055 +26.97762  -84.71386 +21.824  330.23  1.6497  294.23  280.23
 004486 00104599 21.254948 +26.98242  -84.71129 +21.868  330.35  1.6996  294.01  279.96
 004487 00104619 21.255842 +26.98689  -84.70837 +21.846  329.88  1.6830  294.02  278.76
 004488 00104639 21.256733 +26.99118  -84.70511 +21.956  328.09  1.5599  295.02  280.79
 004489 00104659 21.257627 +26.99530  -84.70150 +21.978  326.01  1.4269  295.60  282.51
 004490 00104679 21.258520 +27.00045  -84.69635 +22.286  324.41  1.3271  295.44  283.43
 004491 00104699 21.259415 +27.00405  -84.69223 +22.616  323.34  1.2938  295.68  283.63
 004492 00104719 21.260305 +27.00731  -84.68794 +22.770  323.58  1.3304  296.00  283.22
 004493 00104739 21.261200 +27.01040  -84.68330 +22.616  320.85  1.1807  296.26  284.99
 004494 00104759 21.262093 +27.01418  -84.67696 +22.660  318.23  1.0244  296.48  286.66
 004495 00104779 21.262985 +27.01658  -84.67181 +22.638  315.50 0.84813  297.54  288.65
 004496 00104799 21.263880 +27.01881  -84.66666 +22.594  314.85 0.82817  298.56  288.71
 004497 00104819 21.264772 +27.02053  -84.66116 +22.528  314.13 0.81820  297.68  288.58
 004498 00104839 21.265663 +27.02208  -84.65567 +22.528  311.82 0.65522  298.53  290.34
 004499 00104859 21.266558 +27.02362  -84.64828 +22.572  308.61 0.44901  299.47  292.84
 004500 00104879 21.267452 +27.02448  -84.64262 +22.682  307.42 0.37584  299.63  294.45
 004501 00104899 21.268345 +27.02482  -84.63679 +22.550  306.47 0.30599  299.85  294.39
 004502 00104919 21.269236 +27.02499  -84.63112 +22.594  305.88 0.25610  299.55  294.79
 004503 00104939 21.270130 +27.02448  -84.62340 +22.572  305.76 0.25610  299.03  294.68
 004504 00104959 21.271025 +27.02396  -84.61756 +22.616  305.34 0.23282  299.33  294.79
 004505 00104979 21.271917 +27.02293  -84.61189 +22.616  304.63 0.17295  299.83  295.43
 004506 00104999 21.272812 +27.02156  -84.60623 +22.550  304.21 0.15965  299.34  295.63
 004507 00105019 21.273703 +27.02002  -84.60074 +22.660  304.09 0.13637  299.84  295.69
 004508 00105039 21.274597 +27.01727  -84.59335 +22.704  304.75 0.16630  299.13  295.40
 004509 00105059 21.275490 +27.01487  -84.58820 +22.660  304.93 0.16630  299.19  295.19
 004510 00105079 21.276382 +27.01212  -84.58305 +18.436  304.63 0.15300  299.71  295.24
 004511 00105099 21.277275 +27.00920  -84.57808 +16.742  304.15 0.11974  299.72  295.99
 004512 00105119 21.278170 +27.00611  -84.57310  +9.372  304.09 0.10311  299.44  295.97
 004513 00105139 21.279060 +27.00165  -84.56692  -1.452  304.03 0.09645  299.87  296.19
 004514 00105159 21.279955 +26.99821  -84.56229  -1.144  304.03 0.08980  300.02  296.07
 004515 00105179 21.280848 +26.99478  -84.55765  +5.038  304.27 0.11974  299.83  295.18
 004516 00105199 21.281742 +26.99100  -84.55370  +3.894  304.75 0.15632  299.22  295.35
 004517 00105219 21.282633 +26.98757  -84.54924  -0.594  306.17 0.23615  299.70  294.18
 004518 00105239 21.283527 +26.98294  -84.54323  -1.254  308.19 0.39912  300.18  291.63
 004519 00105259 21.284420 +26.97950  -84.53860  -1.034  309.62 0.51220  299.13  290.77
 004520 00105279 21.285315 +26.97607  -84.53430  -0.462  308.85 0.44568  298.78  291.60
 004521 00105299 21.286209 +26.97247  -84.52967  -0.176  307.42 0.33925  299.44  293.03
 004522 00105319 21.287100 +26.96783  -84.52366  +0.000  307.60 0.35256  299.22  292.87
 004523 00105339 21.287994 +26.96405  -84.51885  -0.330  306.89 0.27273  299.07  293.38
 004524 00105359 21.288887 +26.96062  -84.51422  -0.506  307.06 0.27938  299.18  293.55
 004525 00105379 21.289780 +26.95719  -84.50976  -0.572  306.59 0.24612  299.25  294.00
 004526 00105399 21.290672 +26.95358  -84.50512  -0.528  307.12 0.27273  298.76  293.50
 004527 00105419 21.291567 +26.94895  -84.49911  -0.484  310.03 0.37584  300.10  292.29
 004528 00105439 21.292458 +26.94551  -84.49448  -0.396  309.62 0.39247  299.39  292.10
 004529 00105459 21.293352 +26.94191  -84.48985  -0.110  309.20 0.38914  300.13  292.38
 004530 00105479 21.294245 +26.93848  -84.48538  -0.286  309.68 0.43238  299.34  291.55
 004531 00105499 21.295139 +26.93384  -84.47937  -0.220  308.97 0.43238  299.42  291.52
 004532 00105519 21.296030 +26.93041  -84.47474 -20.702  308.01 0.35588  299.66  292.56
 004533 00105539 21.296925 +26.92680  -84.47010 -21.516  306.65 0.24280  299.32  294.01
 004534 00105559 21.297817 +26.92371  -84.46529 -21.538  305.46 0.16630  300.61  294.95
 004535 00105579 21.298712 +26.92097  -84.46032 -21.450  305.10 0.12306  300.52  295.75
 004536 00105599 21.299606 +26.91753  -84.45345 -21.274  305.04 0.11308  299.96  295.59
 004537 00105619 21.300497 +26.91530  -84.44813 -22.682  305.28 0.12971  299.49  295.67
 004538 00105639 21.301392 +26.91341  -84.44263 -22.836  306.05 0.15632  300.40  294.72
 004539 00105659 21.302284 +26.91187  -84.43714 -22.748  307.24 0.19291  299.77  293.94
 004540 00105679 21.303177 +26.91050  -84.43148 -22.462  307.84 0.21619  299.26  293.48
 004541 00105699 21.304070 +26.90929  -84.42375 -21.670  313.90 0.34590  298.47  291.44
 004542 00105719 21.304964 +26.90878  -84.41809 -17.908  315.50 0.53216  298.54  288.12
 004543 00105739 21.305855 +26.90861  -84.41225 -17.864  313.42 0.37251  298.79  290.55
 004544 00105759 21.306749 +26.90861  -84.40659 -17.776  312.35 0.45234  297.75  289.88
 004545 00105779 21.307642 +26.90895  -84.39886 -17.864  310.33 0.35588  299.10  291.46
 004546 00105799 21.308537 +26.90964  -84.39320 -11.836  308.67 0.27606  298.64  292.62
 004547 00105819 21.309427 +26.91032  -84.38770  -9.174  306.77 0.17628  299.89  294.29
 004548 00105839 21.310322 +26.91118  -84.38204  -9.130  306.00 0.14302  300.49  294.88
 004549 00105859 21.311214 +26.91221  -84.37637  -9.240  306.00 0.14634  299.39  294.98
 004550 00105879 21.312109 +26.91376  -84.36900  -6.710  306.17 0.17628  299.94  294.70
 004551 00105899 21.313000 +26.91513  -84.36350  -6.226  306.29 0.16297  300.12  294.82
 004552 00105919 21.313894 +26.91633  -84.35801  -3.982  306.59 0.16297  299.92  294.63
 004553 00105939 21.314787 +26.91788  -84.35252  +0.154  305.82 0.13637  299.61  295.11
 004554 00105959 21.315681 +26.91925  -84.34702  -2.310  306.05 0.14967  299.41  295.09
 004555 00105979 21.316574 +26.92131  -84.33964  -2.332  308.01 0.15965  300.11  294.77
 004556 00105999 21.317467 +26.92268  -84.33414  -2.222  307.42 0.16963  300.21  294.94
 004557 00106019 21.318361 +26.92320  -84.32899  -2.398  316.93 0.29601  301.04  293.01
 004558 00106039 21.319252 +26.92474  -84.32350  -2.552  307.42 0.18293  299.72  295.47
 004559 00106059 21.320147 +26.92680  -84.31612  -2.222  306.71 0.14967  299.74  295.16
 004560 00106079 21.321039 +26.92835  -84.31063  -1.892  306.29 0.13969  299.54  294.39
 004561 00106099 21.321934 +26.93007  -84.30479  -1.738  306.59 0.13304  299.83  295.41
 004562 00106119 21.322824 +26.93161  -84.29930  -1.496  311.28 0.23282  300.12  293.94
 004563 00106139 21.323719 +26.93333  -84.29363  -1.320  310.81 0.17295  301.49  294.86
 004564 00106159 21.324612 +26.93556  -84.28625  -1.386  307.54 0.16297  300.38  295.08
 004565 00106179 21.325506 +26.93727  -84.28076  -1.188  308.67 0.26941  299.43  293.31
 004566 00106199 21.326401 +26.93899  -84.27527  -0.946  309.50 0.30599  299.33  292.70
 004567 00106219 21.327291 +26.94071  -84.26978  -0.924  314.01 0.26608  300.93  293.13
 004568 00106239 21.328186 +26.94294  -84.26273  -0.858  317.40 0.22949  300.94  294.01
 004569 00106259 21.329079 +26.94466  -84.25724  -0.836  306.95 0.16297  300.32  295.10
 004570 00106279 21.329969 +26.94637  -84.25175  -0.792  309.50 0.15300  301.08  295.50
 004571 00106299 21.330864 +26.94809  -84.24625  -0.836  308.55 0.13637  299.83  295.47
 004572 00106319 21.331758 +26.94981  -84.24076  -0.682  306.05 0.11974  300.47  295.66
 004573 00106339 21.332649 +26.95221  -84.23355  -0.572  306.11 0.10311  300.12  295.70
 004574 00106359 21.333544 +26.95393  -84.22771  -0.682  305.94 0.09645  299.41  295.99
 004575 00106379 21.334436 +26.95581  -84.22222  -0.616  314.55 0.11308  302.08  295.59
 004576 00106399 21.335331 +26.95753  -84.21690  -0.506  309.74 0.10643  300.59  295.82
 004577 00106419 21.336222 +26.95942  -84.21141  -0.374  309.14 0.14967  300.36  295.33
 004578 00106439 21.337116 +26.96148  -84.20437  -0.418  310.63 0.27938  299.62  293.78
 004579 00106459 21.338009 +26.96337  -84.19888  -0.352  315.56 0.45234  298.89  290.03
 004580 00106479 21.338903 +26.96508  -84.19356  -0.418  320.85 0.65190  297.49  288.35
 004581 00106499 21.339794 +26.96697  -84.18789  -0.550  326.49  1.0311  294.80  283.55
 004582 00106519 21.340689 +26.96938  -84.18068  -0.484  333.68  1.3005  294.58  279.10
 004583 00106539 21.341583 +26.97109  -84.17519  -0.396  334.93  1.4834  293.71  278.41
 004584 00106559 21.342476 +26.97298  -84.16987  -0.308  324.71  1.0144  295.60  284.06
 004585 00106579 21.343369 +26.97453  -84.16438  -0.418  319.60 0.74170  297.71  288.04
 004586 00106599 21.344261 +26.97641  -84.15888  -0.264  315.50 0.51553  298.63  290.36
 004587 00106619 21.345156 +26.97882  -84.15167  -0.286  312.95 0.41242  299.45  292.50
 004588 00106639 21.346046 +26.98053  -84.14635  -0.484  315.38 0.39579  300.05  292.66
 004589 00106659 21.346941 +26.98225  -84.14103  -0.462  315.44 0.49225  298.28  290.91
 004590 00106679 21.347834 +26.98414  -84.13554  -0.418  316.87 0.59203  297.78  289.31
 004591 00106699 21.348728 +26.98586  -84.13004  -0.484  319.96 0.60201  297.91  288.66
 004592 00106719 21.349623 +26.98826  -84.12266  -0.462  326.79 0.60201  299.24  288.78
 004593 00106739 21.350513 +26.99015  -84.11716  -0.396  316.81 0.57207  296.86  289.12
 004594 00106759 21.351408 +26.99186  -84.11185  -0.352  318.83 0.64524  296.44  288.65
 004595 00106779 21.352301 +26.99358  -84.10635  -0.440  320.07 0.69846  296.52  287.77
 004596 00106799 21.353195 +26.99598  -84.09914  -0.396  321.98 0.70844  297.03  287.30
 004597 00106819 21.354086 +26.99787  -84.09365  -0.330  321.44 0.77828  296.03  286.75
 004598 00106839 21.354980 +26.99942  -84.08850  -0.418  322.33 0.80489  296.07  286.17
 004599 00106859 21.355873 +27.00130  -84.08301  -0.418  322.63 0.82152  296.13  286.07
 004600 00106879 21.356766 +27.00302  -84.07768  -0.330  321.74 0.76831  296.39  286.58
 004601 00106899 21.357658 +27.00542  -84.07047  -0.242  322.09 0.75833  295.68  286.73
 004602 00106919 21.358553 +27.00714  -84.06481  -0.264  325.30 0.85811  296.28  285.31
 004603 00106939 21.359444 +27.00903  -84.05932  -0.242  336.59  1.2905  292.90  279.17
 004604 00106959 21.360338 +27.01092  -84.05399  -0.198  340.63  1.5266  291.06  276.26
 004605 00106979 21.361231 +27.01246  -84.04850  -0.440  344.61  1.7162  290.22  273.95
 004606 00106999 21.362125 +27.01487  -84.04129  -0.396  349.95  1.9391  288.28  271.22
 004607 00107019 21.363020 +27.01675  -84.03597  -0.374  357.92  2.3415  285.98  266.92
 004608 00107039 21.363911 +27.01847  -84.03065  -0.286  357.38  2.2983  285.75  266.66
 004609 00107059 21.364805 +27.02019  -84.02533  -0.264  356.96  2.2850  286.20  267.30
 004610 00107079 21.365698 +27.02259  -84.01829  -0.220  356.31  2.2617  286.44  267.89
 004611 00107099 21.366592 +27.02431  -84.01279  -0.264  355.72  2.3116  285.85  267.96
 004612 00107119 21.367483 +27.02602  -84.00713  -0.330  345.26  1.8725  289.77  273.40
 004613 00107139 21.368378 +27.02791  -84.00181  -0.264  334.27  1.4036  293.06  279.59
 004614 00107159 21.369270 +27.02963  -83.99649  -0.286  328.33  1.1475  294.38  283.03
 004615 00107179 21.370163 +27.03186  -83.98928  -0.418  327.14  1.0843  294.80  282.58
 004616 00107199 21.371058 +27.03375  -83.98379  -0.396  326.13  1.0543  294.73  283.63
 004617 00107219 21.371950 +27.03564  -83.97846  -0.330  332.01  1.3903  293.20  279.68
 004618 00107239 21.372845 +27.03735  -83.97297  -0.220  331.84  1.3803  293.16  279.23
 004619 00107259 21.373735 +27.03959  -83.96576  -0.264  320.73 0.87806  296.34  286.17
 004620 00107279 21.374630 +27.04147  -83.96044  -0.242  319.30 0.87141  296.17  286.65
 004621 00107299 21.375523 +27.04319  -83.95495  -0.220  319.36 0.88139  296.96  285.93
 004622 00107319 21.376417 +27.04491  -83.94962  -0.374  316.63 0.75833  297.06  287.70
 004623 00107339 21.377308 +27.04662  -83.94431  -0.264  313.78 0.64192  297.87  289.57
 004624 00107359 21.378202 +27.04903  -83.93710  -0.176  311.16 0.50223  298.78  291.37
 004625 00107379 21.379095 +27.05091  -83.93177  -0.176  308.37 0.35588  298.80  291.75
 004626 00107399 21.379990 +27.05246  -83.92662  -0.264  306.71 0.27606  299.46  294.63
 004627 00107419 21.380880 +27.05418  -83.92113  -0.198  305.64 0.22949  299.48  294.92
 004628 00107439 21.381775 +27.05606  -83.91581  -0.198  305.40 0.21619  299.64  294.82
 004629 00107459 21.382668 +27.05830  -83.90860  -0.352  305.28 0.22284  299.39  294.82
 004630 00107479 21.383560 +27.06001  -83.90327  -0.242  305.34 0.23282  299.55  294.44
 004631 00107499 21.384453 +27.06190  -83.89796  -0.220  305.88 0.26275  298.71  294.13
 004632 00107519 21.385347 +27.06362  -83.89263  -0.264  306.83 0.32262  299.17  294.04
 004633 00107539 21.386238 +27.06533  -83.88697  -0.308  307.78 0.37916  299.33  292.19
 004634 00107559 21.387133 +27.06774  -83.87993  -0.286  307.78 0.37916  299.62  292.35
 004635 00107579 21.388025 +27.06945  -83.87461  -0.330  307.96 0.37251  298.91  292.40
 004636 00107599 21.388920 +27.07100  -83.86929  -0.374  308.43 0.37584  299.03  291.99
 004637 00107619 21.389814 +27.07289  -83.86397  -0.352  308.55 0.38914  299.12  292.29
 004638 00107639 21.390705 +27.07529  -83.85676  -0.352  308.55 0.37251  298.87  292.04
 004639 00107659 21.391600 +27.07701  -83.85126  -0.462  308.31 0.35921  298.85  292.21
 004640 00107679 21.392492 +27.07872  -83.84594  -0.418  307.84 0.32927  299.13  292.78
 004641 00107699 21.393387 +27.08061  -83.84045  -0.308  307.60 0.31597  299.42  293.16
 004642 00107719 21.394278 +27.08233  -83.83513  -0.198  307.48 0.30267  299.30  292.89
 004643 00107739 21.395172 +27.08473  -83.82758  -0.352  307.66 0.30599  299.49  293.61
 004644 00107759 21.396065 +27.08645  -83.82225  -0.308  308.19 0.33593  299.71  292.58
 004645 00107779 21.396957 +27.08834  -83.81676  -0.308  308.67 0.37584  298.80  292.30
 004646 00107799 21.397850 +27.08988  -83.81161  -0.440  309.50 0.42905  298.69  291.46
 004647 00107819 21.398745 +27.09229  -83.80457  -0.418  310.45 0.49890  299.17  291.06
 004648 00107839 21.399635 +27.09400  -83.79908  -0.374  310.93 0.54214  297.88  289.83
 004649 00107859 21.400530 +27.09589  -83.79375  -0.352  312.00 0.59203  298.49  289.00
 004650 00107879 21.401424 +27.09761  -83.78809  -0.308  312.47 0.62196  298.73  288.49
 004651 00107899 21.402317 +27.09932  -83.78277  -0.330  313.72 0.70844  297.72  287.37
 004652 00107919 21.403212 +27.10173  -83.77556  -0.264  315.20 0.79159  297.67  285.98
 004653 00107939 21.404102 +27.10344  -83.77007  -0.418  317.04 0.90467  297.72  285.08
 004654 00107959 21.404997 +27.10516  -83.76475  -0.396  317.99 0.99115  296.92  284.31
 004655 00107979 21.405890 +27.10705  -83.75942  -0.330  317.99 0.98450  297.48  284.72
 004656 00107999 21.406784 +27.10876  -83.75410  -0.396  320.01  1.1408  297.47  283.12
 004657 00108019 21.407675 +27.11082  -83.74706  -0.220  322.93  1.3703  296.90  280.31
 004658 00108039 21.408569 +27.11271  -83.74174  -0.242  320.91  1.2073  296.79  282.50
 004659 00108059 21.409462 +27.11443  -83.73642  -0.308  323.28  1.3969  296.58  280.23
 004660 00108079 21.410355 +27.11615  -83.73093  -0.374  320.79  1.2040  297.72  281.00
 004661 00108099 21.411249 +27.11855  -83.72389  -0.374  320.97  1.2173  297.27  282.26
 004662 00108119 21.412142 +27.12027  -83.71840  -0.330  320.73  1.1774  296.87  282.75
 004663 00108139 21.413036 +27.12198  -83.71307  -0.396  320.49  1.1475  296.78  282.59
 004664 00108159 21.413927 +27.12370  -83.70776  -0.396  321.02  1.1375  297.26  284.10
 004665 00108179 21.414822 +27.12542  -83.70226  -0.264  322.45  1.1741  296.24  281.93
 004666 00108199 21.415714 +27.12782  -83.69522  -0.132  322.93  1.1940  296.66  281.44
 004667 00108219 21.416609 +27.12954  -83.68973  -0.264  320.37  1.0410  296.71  283.77
 004668 00108239 21.417500 +27.13125  -83.68441  -0.220  319.72  1.0111  297.88  284.42
 004669 00108259 21.418394 +27.13314  -83.67892  -0.198  319.96  1.0045  297.39  283.34
 004670 00108279 21.419287 +27.13486  -83.67342  -0.396  320.55  1.0011  297.94  284.86
 004671 00108299 21.420181 +27.13726  -83.66621  -0.308  324.17 0.96454  298.35  285.21
 004672 00108319 21.421072 +27.13898  -83.66072  -0.308  375.97  1.1042  304.83  283.26
 004673 00108339 21.421967 +27.14087  -83.65540  -0.374  405.85  1.2273  303.33  281.60
 004674 00108359 21.422859 +27.14241  -83.64990  -0.374  419.64  1.1841  302.51  282.37
 004675 00108379 21.423752 +27.14481  -83.64269  -0.242  362.61  1.0178  297.87  283.81
 004676 00108399 21.424644 +27.14670  -83.63737  -0.286  357.80  1.0444  299.88  285.34
 004677 00108419 21.425539 +27.14825  -83.63205  -0.440  355.24  1.0843  298.25  283.98
 004678 00108439 21.426434 +27.14996  -83.62673  -0.352  330.65  1.0676  298.00  283.59
 004679 00108459 21.427324 +27.15185  -83.62124  -0.264  322.45  1.0843  297.59  284.36
 004680 00108479 21.428219 +27.15408  -83.61385  -0.418  322.81  1.1741  297.39  282.10
 004681 00108499 21.429111 +27.15580  -83.60836  -0.396  323.40  1.2606  296.92  281.03
 004682 00108519 21.430006 +27.15769  -83.60304  -0.396  323.70  1.2872  297.17  280.54
 004683 00108539 21.430897 +27.15940  -83.59755  -0.308  324.11  1.3271  296.74  280.18
 004684 00108559 21.431791 +27.16112  -83.59222  -0.418  324.41  1.3537  296.69  280.03
 004685 00108579 21.432684 +27.16352  -83.58501  -4.994  325.06  1.4302  295.94  279.45
 004686 00108599 21.433578 +27.16541  -83.57952 -14.806  325.06  1.4535  295.69  278.93
 004687 00108619 21.434469 +27.16696  -83.57437 -18.942  324.35  1.4235  296.37  279.79
 004688 00108639 21.435364 +27.16919  -83.56922 -19.580  324.17  1.4102  296.14  280.50
 004689 00108659 21.436256 +27.17245  -83.56236 -19.426  323.64  1.3670  295.75  280.02
 004690 00108679 21.437149 +27.17520  -83.55738 -19.272  324.65  1.4302  295.92  279.65
 004691 00108699 21.438044 +27.17829  -83.55257 -19.206  325.54  1.4801  295.83  281.13
 004692 00108719 21.438936 +27.18138  -83.54794 -19.052  326.79  1.6098  295.63  277.73
 004693 00108739 21.439831 +27.18481  -83.54365 -18.964  329.10  1.7761  294.91  278.35
 004694 00108759 21.440722 +27.18979  -83.53815 -18.898  332.49  2.0422  294.09  272.34
 004695 00108779 21.441616 +27.19374  -83.53420 -18.788  332.55  2.0089  293.56  274.10
