
 Processing inputs for a 4 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "4 MASTER Configuration for 07-927  05 Aug 2007  TC4 Deployment"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 05 05 16  0 0.068890 0.0000  0.633  0.656  0.692  0.1000 1546.61
 17 17 16  0 0.003870 0.0000  1.855  1.876  1.900  0.0100  140.11
 30 30 16  1 0.956340 0.0000  3.659  3.740  3.804  0.0060   11.90
 48 48 16  1 0.966670 0.0000 11.027 11.304 11.724  0.0100    0.15

 Record ScanLine -2007217-  INU_Lat    INU_Lon    Roll   Rad_05  Rad_17  Tmp_30  Tmp_48
 003689 00087448 16.641521  +8.27511  -81.40560  -0.314  248.76  4.6479  283.85  243.13
 003690 00087468 16.642414  +8.27442  -81.41144  -0.380  215.21  4.4041  284.50  245.67
 003691 00087488 16.643303  +8.27374  -81.41711  -0.269  212.18  4.4311  287.59  247.59
 003692 00087508 16.644192  +8.27305  -81.42260  -0.418  209.49  4.3731  290.31  247.74
 003693 00087528 16.645081  +8.27236  -81.42844  -0.363  181.66  4.3692  291.29  248.99
 003694 00087548 16.645969  +8.27150  -81.43616  -0.412  190.34  4.4195  290.68  247.89
 003695 00087568 16.646862  +8.27082  -81.44199  -0.302  195.10  4.6401  290.73  245.39
 003696 00087588 16.647751  +8.27013  -81.44783  -0.390  185.38  4.5898  289.65  248.27
 003697 00087608 16.648640  +8.26944  -81.45367  -0.335  196.75  4.5356  290.22  247.32
 003698 00087628 16.649529  +8.26876  -81.45950  -0.352  224.86  4.5743  287.41  243.64
 003699 00087648 16.650417  +8.26790  -81.46740  -0.308  254.41  4.6711  284.48  243.59
 003700 00087668 16.651308  +8.26721  -81.47307  -0.324  251.38  4.5821  285.12  244.56
 003701 00087688 16.652197  +8.26653  -81.47890  -0.341  247.38  4.5163  286.24  244.93
 003702 00087708 16.653086  +8.26584  -81.48474  -0.319  252.55  4.4892  286.41  245.04
 003703 00087728 16.653975  +8.26515  -81.49023  -0.445  248.49  4.5937  285.29  243.89
 003704 00087748 16.654863  +8.26429  -81.49796  -0.352  283.76  4.7485  284.14  242.76
 003705 00087768 16.655752  +8.26361  -81.50379  -0.368  259.16  4.4931  285.57  244.08
 003706 00087788 16.656645  +8.26292  -81.50980  -0.374  253.86  4.5124  286.80  244.47
 003707 00087808 16.657534  +8.26223  -81.51564  -0.297  236.84  4.4892  287.77  244.14
 003708 00087828 16.658422  +8.26155  -81.52148  -0.308  221.89  4.5705  287.89  243.06
 003709 00087848 16.659311  +8.26052  -81.52920  -0.401  198.27  4.4505  288.28  244.60
 003710 00087868 16.660200  +8.25983  -81.53487  -0.330  183.52  4.2260  289.48  247.35
 003711 00087888 16.661089  +8.25914  -81.54070  -0.341  170.30  4.0712  291.80  249.96
 003712 00087908 16.661980  +8.25846  -81.54654  -0.401  172.36  4.0209  290.39  249.31
 003713 00087928 16.662868  +8.25794  -81.55203  -0.363  162.58  3.9474  292.64  251.49
 003714 00087948 16.663759  +8.25691  -81.55975  -0.352  163.68  3.8506  295.57  251.51
 003715 00087968 16.664648  +8.25623  -81.56559  -0.330  147.15  3.6688  296.79  254.54
 003716 00087988 16.665537  +8.25554  -81.57160  -0.324  135.58  3.5140  299.02  258.73
 003717 00088008 16.666428  +8.25485  -81.57726  -0.335  130.48  3.3824  296.85  262.29
 003718 00088028 16.667316  +8.25417  -81.58310  -0.368  161.62  3.3205  297.32  264.03
 003719 00088048 16.668205  +8.25331  -81.59083  -0.319  125.93  3.3243  297.03  265.43
 003720 00088068 16.669094  +8.25262  -81.59649  -0.330  103.75  3.3514  294.80  265.83
 003721 00088088 16.669983  +8.25193  -81.60233  -0.385  101.68  3.2740  295.11  265.98
 003722 00088108 16.670876  +8.25125  -81.60816  -0.286  100.58  3.3050  295.34  266.06
 003723 00088128 16.671764  +8.25056  -81.61349  -0.434  108.02  3.4830  295.54  263.43
 003724 00088148 16.672653  +8.24970  -81.62138  -0.324  123.80  3.4482  297.87  261.39
 003725 00088168 16.673542  +8.24902  -81.62722  -0.368  111.12  3.5720  295.66  263.19
 003726 00088188 16.674431  +8.24833  -81.63288  -0.357  113.81  3.4830  296.92  264.55
 003727 00088208 16.675320  +8.24764  -81.63889  -0.308  109.19  3.3592  297.58  266.02
 003728 00088228 16.676208  +8.24696  -81.64473  -4.372  112.43  3.2314  299.40  266.34
 003729 00088248 16.677099  +8.24593  -81.65245 -15.851  112.29  2.9064  301.79  267.90
 003730 00088268 16.677988  +8.24507  -81.65812  -3.196  124.83  2.6277  303.32  269.92
 003731 00088288 16.678877  +8.24404  -81.66396  -1.930  98.099  2.5774  301.73  274.96
 003732 00088308 16.679768  +8.24301  -81.66979  -0.165  115.25  2.3181  306.14  275.56
 003733 00088328 16.680656  +8.24198  -81.67563  -2.810  128.55  2.1401  307.01  275.47
 003734 00088348 16.681547  +8.24060  -81.68284  -3.476  145.08  2.2369  308.32  270.79
 003735 00088368 16.682436  +8.23957  -81.68867  -2.370  157.28  2.3800  309.10  267.71
 003736 00088388 16.683325  +8.23837  -81.69451  -1.050  115.94  2.1053  307.15  274.62
 003737 00088408 16.684214  +8.23717  -81.70035  -0.671  80.188  2.0588  300.54  279.27
 003738 00088428 16.685102  +8.23614  -81.70618  -0.484  102.92  2.0588  305.62  276.66
 003739 00088448 16.685995  +8.23460  -81.71391  -0.462  110.02  2.1053  304.13  276.32
 003740 00088468 16.686884  +8.23339  -81.71940  -0.352  128.20  2.1440  303.68  277.07
 003741 00088488 16.687773  +8.23219  -81.72523  -0.462  129.65  2.2485  302.96  276.46
 003742 00088508 16.688662  +8.23099  -81.73107  -0.588  155.69  2.0743  306.06  279.73
 003743 00088528 16.689550  +8.22979  -81.73674  -0.539  114.63  1.9311  304.76  279.51
 003744 00088548 16.690439  +8.22842  -81.74412  -0.550  100.65  1.8460  304.97  283.03
 003745 00088568 16.691330  +8.22721  -81.74979  -0.462  87.490  1.8886  303.09  281.66
 003746 00088588 16.692219  +8.22601  -81.75562  -0.528  76.606  1.8228  300.58  280.15
 003747 00088608 16.693108  +8.22481  -81.76146  -0.578  85.079  1.9118  300.88  279.32
 003748 00088628 16.693996  +8.22361  -81.76730  -0.506  84.184  1.8382  300.70  279.62
 003749 00088648 16.694885  +8.22206  -81.77502  -0.407  93.277  1.8228  302.56  279.27
 003750 00088668 16.695778  +8.22086  -81.78069  -0.473  138.54  1.8924  304.08  278.76
 003751 00088688 16.696667  +8.21966  -81.78618  -0.484  128.76  1.8808  303.22  278.53
 003752 00088708 16.697556  +8.21846  -81.79184  -0.456  75.228  1.7918  300.02  280.82
 003753 00088728 16.698444  +8.21726  -81.79768  -0.451  94.448  1.7995  303.17  278.94
 003754 00088748 16.699333  +8.21571  -81.80523  -0.357  178.22  1.8731  304.03  276.59
 003755 00088768 16.700222  +8.21451  -81.81107  -0.335  125.38  1.7879  304.22  277.99
 003756 00088788 16.701115  +8.21331  -81.81690  -0.407  74.608  1.7105  301.09  282.02
 003757 00088808 16.702003  +8.21211  -81.82257  -0.539  70.888  1.6486  301.52  281.96
 003758 00088828 16.702892  +8.21091  -81.82841  -0.627  90.039  1.6564  304.45  282.26
 003759 00088848 16.703781  +8.20919  -81.83630  -0.786  104.37  1.6022  305.51  279.89
 003760 00088868 16.704670  +8.20799  -81.84196  -0.665  74.815  1.5906  304.12  283.93
 003761 00088888 16.705561  +8.20679  -81.84746  -0.599  92.175  1.4745  304.51  282.07
 003762 00088908 16.706450  +8.20559  -81.85329  -0.368  84.459  1.4706  306.68  278.99
 003763 00088928 16.707338  +8.20438  -81.85913  -0.330  82.875  1.4667  309.03  280.36
 003764 00088948 16.708227  +8.20284  -81.86668  -0.143  75.297  1.4203  308.04  280.86
 003765 00088968 16.709116  +8.20147  -81.87252  -0.269  60.830  1.3158  304.47  284.62
 003766 00088988 16.710005  +8.20026  -81.87836  -0.275  62.070  1.2887  303.92  286.21
 003767 00089008 16.710897  +8.19906  -81.88419  -0.423  56.214  1.2848  302.97  287.22
 003768 00089028 16.711786  +8.19786  -81.89003  -0.567  73.437  1.3042  308.24  285.82
 003769 00089048 16.712675  +8.19614  -81.89776  +0.885  94.104  1.4474  315.81  274.66
 003770 00089068 16.713564  +8.19494  -81.90359  +1.292  74.470  1.3700  312.61  277.64
 003771 00089088 16.714453  +8.19391  -81.90909  +1.012  73.161  1.4512  311.06  277.43
 003772 00089108 16.715345  +8.19271  -81.91492  +0.693  63.930  1.3622  308.18  281.65
 003773 00089128 16.716234  +8.19151  -81.92076  +0.335  67.581  1.4358  305.65  281.92
 003774 00089148 16.717123  +8.18996  -81.92848  -0.170  67.168  1.3855  305.18  282.47
 003775 00089168 16.718012  +8.18876  -81.93415  -0.462  83.770  1.5557  306.50  280.48
 003776 00089188 16.718901  +8.18773  -81.93999  -0.599  79.499  1.4899  305.11  280.69
 003777 00089208 16.719790  +8.18653  -81.94582  -0.555  75.021  1.5170  304.90  280.67
 003778 00089228 16.720680  +8.18533  -81.95183  -0.462  75.710  1.3584  305.32  282.72
 003779 00089248 16.721569  +8.18378  -81.95956  -0.385  71.508  1.3700  305.30  281.68
 003780 00089268 16.722458  +8.18275  -81.96539  -0.093  64.205  1.2345  304.39  284.24
 003781 00089288 16.723347  +8.18155  -81.97140  -0.088  64.825  1.1958  305.56  284.42
 003782 00089308 16.724236  +8.18035  -81.97672  -0.022  63.379  1.2655  305.37  283.74
 003783 00089328 16.725124  +8.17898  -81.98462  -0.132  62.483  1.2655  305.80  283.99
 003784 00089348 16.726017  +8.17778  -81.99046  -0.456  63.792  1.3274  305.93  282.89
 003785 00089368 16.726906  +8.17657  -81.99629  -0.688  64.550  1.3042  306.14  283.19
 003786 00089388 16.727795  +8.17554  -82.00230  -0.869  63.792  1.2268  307.53  284.41
 003787 00089408 16.728683  +8.17434  -82.00813  -0.764  64.688  1.2771  305.93  283.37
 003788 00089428 16.729572  +8.17314  -82.01397  -0.550  63.103  1.2539  306.51  283.18
 003789 00089448 16.730463  +8.17160  -82.02135  +0.880  59.452  1.1068  306.72  285.13
 003790 00089468 16.731352  +8.17057  -82.02736  +1.248  58.281  1.0294  307.53  285.64
 003791 00089488 16.732243  +8.16936  -82.03320  +0.935  57.110 0.98298  307.17  286.40
 003792 00089508 16.733131  +8.16833  -82.03886  +0.374  55.456 0.89784  307.49  286.67
 003793 00089528 16.734020  +8.16679  -82.04676  +0.104  57.110 0.89397  308.12  287.15
 003794 00089548 16.734909  +8.16576  -82.05276  -0.484  60.692 0.97137  308.19  286.40
 003795 00089568 16.735800  +8.16456  -82.05843  -2.546  60.485 0.96363  308.41  286.31
 003796 00089588 16.736689  +8.16353  -82.06427  -2.277  61.519 0.89397  308.78  286.72
 003797 00089608 16.737577  +8.16233  -82.07027  -1.727  62.345  1.0139  308.47  285.79
 003798 00089628 16.738466  +8.16078  -82.07817  -1.149  61.105 0.90945  307.77  286.35
 003799 00089648 16.739355  +8.15958  -82.08418  -0.918  61.381 0.98685  308.31  286.43
 003800 00089668 16.740244  +8.15838  -82.09002  -0.748  59.314 0.90945  307.48  286.51
 003801 00089688 16.741137  +8.15718  -82.09602  -0.599  57.661 0.82818  307.34  287.21
 003802 00089708 16.742025  +8.15615  -82.10152  -0.583  55.801 0.80109  307.47  287.65
 003803 00089728 16.742914  +8.15443  -82.10941  -0.605  57.248 0.73917  308.16  287.88
 003804 00089748 16.743803  +8.15323  -82.11525  -0.539  57.316 0.83592  308.17  287.53
 003805 00089768 16.744692  +8.15203  -82.12126  -0.511  58.488 0.82431  308.07  287.28
 003806 00089788 16.745583  +8.15083  -82.12692  -0.550  60.899 0.90171  308.41  286.45
 003807 00089808 16.746471  +8.14962  -82.13293  -0.578  63.585 0.94815  308.03  285.52
 003808 00089828 16.747360  +8.14791  -82.14083  -0.467  63.723 0.86301  309.37  286.40
 003809 00089848 16.748249  +8.14671  -82.14684  +3.239  62.345 0.84753  309.58  286.99
 003810 00089868 16.749140  +8.14550  -82.15267  -1.579  65.377 0.86688  309.03  286.46
 003811 00089888 16.750029  +8.14430  -82.15868  -1.358  65.583 0.96363  309.65  285.96
 003812 00089908 16.750919  +8.14310  -82.16469  -1.133  67.512 0.90558  310.78  285.84
 003813 00089928 16.751808  +8.14138  -82.17207  -0.775  56.490 0.89784  307.49  285.93
 003814 00089948 16.752697  +8.14018  -82.17808  -0.550  57.110 0.93267  307.37  285.68
 003815 00089968 16.753586  +8.13898  -82.18409  +0.049  65.308 0.99846  310.28  282.41
 003816 00089988 16.754475  +8.13778  -82.18975  +0.220  53.252 0.92880  309.30  281.44
 003817 00090008 16.755363  +8.13641  -82.19576  -0.968  49.532 0.88236  308.19  282.47
 003818 00090028 16.756256  +8.13486  -82.20366  -1.419  42.712 0.89397  304.33  285.67
 003819 00090048 16.757145  +8.13349  -82.20950  -1.111  33.067 0.83592  302.56  286.65
 003820 00090068 16.758034  +8.13229  -82.21533  -0.654  28.452 0.81657  300.12  286.96
 003821 00090088 16.758923  +8.13108  -82.22134  -0.291  28.383 0.74691  300.57  287.22
 003822 00090108 16.759811  +8.12971  -82.22735  -0.264  40.921 0.78561  304.44  286.95
 003823 00090128 16.760702  +8.12799  -82.23490  -0.203  56.214 0.76626  308.24  287.74
 003824 00090148 16.761591  +8.12679  -82.24091  -0.396  68.132 0.67338  311.52  288.35
 003825 00090168 16.762480  +8.12542  -82.24674  -0.533  67.374 0.59985  310.92  288.73
 003826 00090188 16.763369  +8.12422  -82.25258  -0.517  63.103 0.61533  309.92  289.09
 003827 00090208 16.764257  +8.12302  -82.25842  -0.451  67.099 0.52245  311.59  289.37
 003828 00090228 16.765150  +8.12130  -82.26631  -0.363  64.757 0.50697  311.75  289.88
 003829 00090248 16.766039  +8.11993  -82.27215  -0.242  63.448 0.46827  310.93  289.90
 003830 00090268 16.766928  +8.11872  -82.27782  -0.231  62.208 0.49536  311.07  289.79
 003831 00090288 16.767817  +8.11735  -82.28365  +0.170  62.414 0.52245  310.32  289.71
 003832 00090308 16.768705  +8.11615  -82.28966  +0.407  64.274 0.51858  310.40  289.78
 003833 00090328 16.769594  +8.11443  -82.29721  +0.335  64.963 0.50310  310.86  289.47
 003834 00090348 16.770487  +8.11323  -82.30322  -0.017  66.341 0.59985  311.08  289.15
 003835 00090368 16.771376  +8.11186  -82.30906  -0.253  62.208 0.53019  310.43  289.20
 003836 00090388 16.772264  +8.11066  -82.31506  -0.385  61.588 0.62694  309.57  288.78
 003837 00090408 16.773153  +8.10946  -82.32073  -0.803  57.661 0.56889  307.99  288.89
 003838 00090428 16.774042  +8.10774  -82.32863  -1.045  43.607 0.58437  303.75  289.12
 003839 00090448 16.774931  +8.10654  -82.33463  -0.797  35.478 0.59598  301.49  288.63
 003840 00090468 16.775822  +8.10516  -82.34030  -0.214  33.756 0.59985  300.53  289.11
 003841 00090488 16.776711  +8.10396  -82.34614  +0.187  35.685 0.60759  300.93  288.82
 003842 00090508 16.777599  +8.10276  -82.35214  +0.165  41.058 0.64629  302.48  289.49
 003843 00090528 16.778488  +8.10087  -82.36004  -0.187  51.116 0.56502  305.39  289.48
 003844 00090548 16.779377  +8.09967  -82.36605  -0.368  39.956 0.48375  303.74  290.02
 003845 00090568 16.780270  +8.09847  -82.37189  -0.297  58.763 0.50697  309.30  289.41
 003846 00090588 16.781158  +8.09710  -82.37789  -0.247  54.630 0.53406  307.87  289.12
 003847 00090608 16.782047  +8.09589  -82.38338  -0.473  57.661 0.49923  308.85  289.08
 003848 00090628 16.782936  +8.09435  -82.39128  -0.319  57.730 0.52245  308.52  289.19
 003849 00090648 16.783825  +8.09298  -82.39712  -0.049  66.754 0.51858  312.17  287.94
 003850 00090668 16.784714  +8.09177  -82.40295  -0.324  62.552 0.56115  310.72  287.53
 003851 00090688 16.785606  +8.09057  -82.40879  -0.544  84.390 0.61146  313.12  283.03
 003852 00090708 16.786495  +8.08920  -82.41480  -0.544  98.168 0.59211  309.72  281.67
 003853 00090728 16.787384  +8.08765  -82.42270  -0.423  95.137 0.58824  309.20  282.15
 003854 00090748 16.788273  +8.08628  -82.42870  -0.445  78.948 0.59985  307.93  283.76
 003855 00090768 16.789162  +8.08491  -82.43472  -0.709  87.421 0.64242  307.77  282.33
 003856 00090788 16.790052  +8.08371  -82.44072  -0.737  56.696 0.64629  307.49  285.67
 003857 00090808 16.790941  +8.08233  -82.44656  -0.720  56.559 0.59211  307.22  286.83
 003858 00090828 16.791830  +8.08062  -82.45445  +0.484  55.112 0.62694  306.85  288.23
 003859 00090848 16.792719  +8.07941  -82.46063  +0.984  56.628 0.56889  308.47  289.16
 003860 00090868 16.793608  +8.07804  -82.46664  +0.720  54.905 0.49536  307.60  289.27
 003861 00090888 16.794497  +8.07684  -82.47214  +0.341  54.285 0.58437  307.70  289.13
 003862 00090908 16.795389  +8.07564  -82.47832  +0.137  57.936 0.52632  308.37  288.88
 003863 00090928 16.796278  +8.07392  -82.48638  +0.038  52.908 0.63081  306.10  288.18
 003864 00090948 16.797167  +8.07272  -82.49239  +0.000  55.663 0.58437  308.07  288.45
 003865 00090968 16.798056  +8.07152  -82.49840  +0.027  57.523 0.60372  308.39  288.55
 003866 00090988 16.798944  +8.07032  -82.50441  +0.044  60.899 0.65016  308.65  287.21
 003867 00091008 16.799833  +8.06894  -82.51041  -0.148  55.732 0.59598  307.16  288.39
 003868 00091028 16.800726  +8.06740  -82.51831  -0.121  47.259 0.69273  306.07  288.36
 003869 00091048 16.801615  +8.06620  -82.52432  -0.302  66.479 0.70434  313.30  281.10
 003870 00091068 16.802504  +8.06499  -82.53050  -0.418  74.539 0.80109  315.45  278.94
 003871 00091088 16.803392  +8.06379  -82.53600  -0.544  65.790 0.79722  312.24  280.37
 003872 00091108 16.804281  +8.06259  -82.54218  -0.467  84.666 0.85140  313.21  275.87
 003873 00091128 16.805172  +8.06087  -82.55024  -0.484  63.861 0.78561  312.78  279.98
 003874 00091148 16.806061  +8.05967  -82.55625  -0.346  50.979 0.78174  308.91  282.58
 003875 00091168 16.806950  +8.05847  -82.56226  -0.445  34.238 0.77013  302.02  287.15
 003876 00091188 16.807838  +8.05727  -82.56827  -0.440  35.272 0.71208  301.17  288.04
 003877 00091208 16.808727  +8.05607  -82.57427  -0.363  39.336 0.71595  303.19  288.56
 003878 00091228 16.809616  +8.05435  -82.58217  -0.429  38.923 0.77787  302.02  287.79
 003879 00091248 16.810509  +8.05315  -82.58818  -0.225  55.043 0.85140  308.45  284.39
 003880 00091268 16.811398  +8.05195  -82.59418  -0.324  71.439 0.98298  311.82  278.13
 003881 00091288 16.812286  +8.05075  -82.59968  -0.462  53.252  1.0797  307.92  280.63
 003882 00091308 16.813175  +8.04955  -82.60569  -0.412  47.672  1.0101  302.15  286.05
 003883 00091328 16.814064  +8.04783  -82.61375  -0.368  62.070 0.97524  305.93  285.80
 003884 00091348 16.814955  +8.04663  -82.61977  -0.214  62.277  1.1610  305.28  284.76
 003885 00091368 16.815844  +8.04543  -82.62595  +0.775  52.563  1.0642  303.65  285.28
 003886 00091388 16.816732  +8.04422  -82.63195  +0.869  62.690  1.1494  306.43  284.00
 003887 00091408 16.817623  +8.04302  -82.63796  +0.286  64.205  1.2965  304.98  282.40
 003888 00091428 16.818512  +8.04148  -82.64552  +0.077  58.281  1.2036  302.30  284.13
 003889 00091448 16.819401  +8.04028  -82.65152  -0.017  66.272  1.3468  303.03  283.06
 003890 00091468 16.820292  +8.03907  -82.65770  -0.033  91.968  1.5093  309.94  276.56
 003891 00091488 16.821180  +8.03787  -82.66371  -0.115  152.32  1.6331  307.73  264.90
 003892 00091508 16.822069  +8.03667  -82.66972  -0.187  166.30  1.6215  304.16  264.52
 003893 00091528 16.822958  +8.03513  -82.67796  -0.297  197.09  1.8769  301.30  262.74
 003894 00091548 16.823847  +8.03392  -82.68397  -0.154  263.50  2.0859  298.58  261.11
 003895 00091568 16.824736  +8.03289  -82.68980  -0.225  275.28  2.0356  298.80  261.75
 003896 00091588 16.825628  +8.03169  -82.69581  -0.220  272.80  2.0472  300.91  262.09
 003897 00091608 16.826517  +8.03015  -82.70388  -0.214  271.70  2.1633  301.32  261.52
 003898 00091628 16.827406  +8.02895  -82.70954  -0.231  282.38  2.1865  300.12  261.05
 003899 00091648 16.828295  +8.02792  -82.71555  -0.308  291.27  2.0201  301.89  262.04
 003900 00091668 16.829184  +8.02671  -82.72156  -0.380  303.53  1.9892  297.71  262.74
 003901 00091688 16.830072  +8.02551  -82.72774  -0.401  294.57  1.9776  297.58  262.60
