UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
N,10,2006,30,3725861,1854607,1871254,1478888,1434860,210596,263814,21181,20131,112926,119451,4851,4444,26165,28554,1500741,1458452,218935,273821,30780,30292,124268,131745,8372,8185,1427024,1509389,1078889,1100176,197830,249703,14224,14864,110628,117059,3521,3416,21932,24171,1096991,1120009,204228,257666,22098,23241,120911,128142,6566,6620,427583,361865,399999,334684,12766,14111,6957,5267,2298,2392,1330,1028,4233,4383,403750,338443,14707,16155,8682,7051,3357,3603,1806,1565
N,10,2006,31,3805619,1893354,1912265,1508637,1463778,214490,268610,20602,19916,119802,127562,4666,4346,25157,28053,1529503,1486988,222414,278342,29906,29769,130750,139691,8007,8069,1467845,1549608,1110214,1128147,201822,254176,13877,14906,117547,125248,3375,3336,21010,23795,1127444,1147675,207813,261895,21492,23065,127466,136244,6283,6571,425509,362657,398423,335631,12668,14434,6725,5010,2255,2314,1291,1010,4147,4258,402059,339313,14601,16447,8414,6704,3284,3447,1724,1498
N,10,2006,32,3765314,1868088,1897226,1486899,1452621,209120,264535,20145,19447,122801,129777,4476,4198,24647,26648,1507236,1474742,216794,273544,29297,29075,133751,141368,7800,7582,1458158,1541944,1102773,1123509,197080,250671,13807,14357,120497,127455,3268,3294,20733,22658,1119666,1142113,202875,257811,21358,22357,130473,138045,6165,6231,409930,355282,384126,329112,12040,13864,6338,5090,2304,2322,1208,904,3914,3990,387570,332629,13919,15733,7939,6718,3278,3323,1635,1351
N,10,2006,33,3775024,1865119,1909905,1481597,1459447,211453,268912,19760,19522,123986,131437,4348,4145,23975,26442,1501372,1481217,218743,277921,28827,29154,134588,142978,7564,7459,1467918,1560497,1109376,1135965,199546,254980,13622,14626,121846,129216,3273,3250,20255,22460,1125815,1154255,205120,262026,21132,22743,131570,139712,6141,6103,397201,349408,372221,323482,11907,13932,6138,4896,2140,2221,1075,895,3720,3982,375557,326962,13623,15895,7695,6411,3018,3266,1423,1356
N,10,2006,34,3946189,1949618,1996571,1552383,1531056,221625,279958,20053,19945,127035,134806,4199,4177,24323,26629,1572414,1552992,228828,288776,29468,29911,137751,146413,7475,7643,1553682,1645659,1181420,1206358,209717,265880,14009,14938,124793,132559,3111,3225,20632,22699,1198150,1224864,215182,272813,21922,23308,134669,143144,6006,6268,395936,350912,370963,324698,11908,14078,6044,5007,2242,2247,1088,952,3691,3930,374264,328128,13646,15963,7546,6603,3082,3269,1469,1375
N,10,2006,35,4160494,2049631,2110863,1646267,1636401,229801,292410,20599,20644,123616,130470,4323,4109,25025,26829,1666868,1658472,237227,301228,30607,30881,134485,141955,7651,7642,1665219,1763486,1286826,1315428,217940,278215,14572,15678,121418,128123,3267,3140,21196,22902,1304067,1334082,223596,285158,22950,24431,131373,138541,6192,6236,384412,347377,359441,320973,11861,14195,6027,4966,2198,2347,1056,969,3829,3927,362801,324390,13631,16070,7657,6450,3112,3414,1459,1406
N,10,2006,36,4319801,2136842,2182959,1722278,1698749,238894,299373,20647,20701,125718,132686,4372,4291,24933,27159,1742835,1721020,246364,308324,30573,31465,136320,144016,7772,7905,1745730,1837343,1356808,1379707,226473,285021,14612,15776,123428,130339,3301,3370,21108,23130,1373994,1398468,232092,292087,23039,24892,133118,140610,6297,6518,391112,345616,365470,319042,12421,14352,6035,4925,2290,2347,1071,921,3825,4029,368841,322552,14272,16237,7534,6573,3202,3406,1475,1387
N,10,2006,37,4136551,2043115,2093436,1655877,1638819,221830,279629,19864,19685,118443,125692,4075,4137,23026,25474,1674851,1659690,228320,287607,29464,30248,128177,136337,7383,7511,1677535,1765537,1314141,1335812,210330,266407,14108,14856,116409,123467,3121,3295,19426,21700,1329923,1353436,215144,272648,22230,23830,125242,133093,6058,6265,365580,327899,341736,303007,11500,13222,5756,4829,2034,2225,954,842,3600,3774,344928,306254,13176,14959,7234,6418,2935,3244,1325,1246
N,10,2006,38,4002118,1971386,2030732,1595637,1586759,217377,275256,19297,19299,113443,121863,3722,3841,21910,23714,1613628,1606039,223573,282664,28598,29338,122559,131492,6804,7123,1619130,1713894,1266617,1294004,206164,262319,13706,14652,111433,119690,2814,3016,18396,20213,1281471,1310248,210665,268038,21577,23304,119766,128430,5559,5906,352256,316838,329020,292755,11213,12937,5591,4647,2010,2173,908,825,3514,3501,332157,295791,12908,14626,7021,6034,2793,3062,1245,1217
N,10,2006,39,4009311,1970925,2038386,1603694,1602539,218272,276578,19038,19593,105256,112900,3840,3822,20825,22954,1620795,1621157,224024,283661,28284,29594,113764,122087,6694,6983,1633291,1730867,1288358,1318422,207341,264085,13692,14995,103415,110874,2925,3022,17560,19469,1302565,1334052,211559,269475,21579,23580,111162,119186,5451,5803,337634,307519,315336,284117,10931,12493,5346,4598,1841,2026,915,800,3265,3485,318230,287105,12465,14186,6705,6014,2602,2901,1243,1180
N,10,2006,40,4068109,2001572,2066537,1625580,1624649,228101,284522,19279,20012,103632,110105,3846,3850,21134,23399,1642828,1643644,233959,291713,28617,30456,112233,119258,6855,7091,1667693,1763432,1313923,1344914,217190,272064,13948,15378,101795,108153,2987,3043,17850,19880,1328275,1360875,221458,277537,21994,24406,109633,116410,5621,5903,333879,303105,311657,279735,10911,12458,5331,4634,1837,1952,859,807,3284,3519,314553,282769,12501,14176,6623,6050,2600,2848,1234,1188
N,10,2006,41,4349614,2145371,2204243,1742935,1736159,247959,304688,20788,21111,107757,113875,3935,4045,21997,24365,1760828,1755907,253854,311809,30915,32272,116557,123393,7064,7534,1806132,1895893,1426371,1451552,236889,292065,15279,16374,105877,111876,3024,3172,18692,20854,1441420,1468261,241232,297521,23930,26160,113939,120471,5825,6227,339239,308350,316564,284607,11070,12623,5509,4737,1880,1999,911,873,3305,3511,319408,287646,12622,14288,6985,6112,2618,2922,1239,1307
N,10,2006,42,4503917,2215003,2288914,1810963,1815259,250178,309243,21108,22286,106306,113519,4022,3955,22426,24652,1829415,1835023,255853,316351,31858,34103,114974,122899,7222,7388,1888199,1987088,1506184,1536432,239493,297198,15615,17519,104478,111486,3193,3194,19236,21259,1521838,1553261,243764,302795,24977,27857,112392,119995,6017,6226,326804,301826,304779,278827,10685,12045,5493,4767,1828,2033,829,761,3190,3393,307577,281762,12089,13556,6881,6246,2582,2904,1205,1162
N,10,2006,43,4487200,2198366,2288834,1801211,1823036,245478,302993,20912,21559,104996,112727,3789,3942,21980,24577,1819106,1842837,251025,309916,31768,33614,113440,121969,6846,7302,1890549,1998124,1514361,1554718,235138,291321,15874,16887,103286,110724,2988,3204,18902,21270,1529577,1571699,239278,296735,25384,27568,111003,119096,5725,6147,307817,290710,286850,268318,10340,11672,5038,4672,1710,2003,801,738,3078,3307,289529,271138,11747,13181,6384,6046,2437,2873,1121,1155
N,10,2006,44,4502650,2209466,2293184,1817878,1836471,245354,300660,20792,21290,99409,106668,3820,3791,22213,24304,1835980,1856094,250793,307221,31892,33667,107955,115658,6932,7141,1912371,2012335,1540757,1576969,235717,289431,15780,16922,97726,104783,3053,3070,19338,21160,1556341,1593882,239873,294626,25585,27896,105583,112956,5861,6036,297095,280849,277121,259502,9637,11229,5012,4368,1683,1885,767,721,2875,3144,279639,262212,10920,12595,6307,5771,2372,2702,1071,1105
N,10,2006,45,4530103,2219933,2310170,1839026,1860508,242900,298136,20200,21676,92445,102121,3659,3765,21703,23964,1856782,1879806,248054,304702,31378,34210,100637,110679,6628,6958,1938691,2042109,1576860,1612899,233748,287527,15477,17392,90744,100330,2917,3072,18945,20889,1592219,1629532,237727,292735,25359,28504,98272,108130,5575,5913,281242,268061,262166,247609,9152,10609,4723,4284,1701,1791,742,693,2758,3075,264563,250274,10327,11967,6019,5706,2365,2549,1053,1045
N,10,2006,46,4648587,2285472,2363115,1881795,1893417,259057,310880,20808,22213,97688,108197,3778,3825,22346,24583,1899941,1913108,264572,317567,32295,35112,106083,117051,6804,7063,1999919,2091333,1615549,1642376,249585,300011,16053,17926,96048,106349,3101,3148,19583,21523,1631272,1659450,253854,305367,26328,29490,103796,114376,5819,6028,285553,271782,266246,251041,9472,10869,4755,4287,1640,1848,677,677,2763,3060,268669,253658,10718,12200,5967,5622,2287,2675,985,1035
N,10,2006,47,4526464,2223131,2303333,1839455,1855430,247925,297588,19649,21208,91232,101850,3565,3533,21305,23724,1856789,1874539,253051,303945,30817,34113,99195,110044,6327,6601,1963865,2053508,1598176,1624914,239194,287528,15254,17125,89630,100135,2916,2932,18695,20874,1613225,1641579,243176,292604,25206,28730,96980,107598,5403,5647,259266,249825,241279,230516,8731,10060,4395,4083,1602,1715,649,601,2610,2850,243564,232960,9875,11341,5611,5383,2215,2446,924,954
N,10,2006,48,4425732,2168719,2257013,1796890,1823578,237962,286276,19205,20239,90596,100762,3344,3208,20722,22950,1813650,1842009,242887,292451,30241,32942,98241,108562,6121,6156,1929196,2022113,1574195,1606828,229808,276738,15020,16505,89178,99139,2726,2675,18269,20228,1588832,1622919,233664,281717,24945,27957,96217,106239,5233,5286,239523,234900,222695,216750,8154,9538,4185,3734,1418,1623,618,533,2453,2722,224818,219090,9223,10734,5296,4985,2024,2323,888,870
N,10,2006,49,4440365,2173213,2267152,1804447,1836836,238027,285515,18751,20188,88220,98857,3176,3093,20592,22663,1821207,1855014,242807,291463,29997,32999,95650,106397,5881,5928,1939544,2036944,1587243,1624126,229921,276333,14674,16589,86794,97368,2657,2568,18255,19960,1601953,1639957,233726,281099,24834,28130,93642,104242,5110,5105,233669,230208,217204,212710,8106,9182,4077,3599,1426,1489,519,525,2337,2703,219254,215057,9081,10364,5163,4869,2008,2155,771,823
N,10,2006,50,4288316,2092137,2196179,1740478,1778180,226349,275237,17938,19534,84748,98127,3050,3163,19574,21938,1756390,1795657,230860,281063,28919,32142,91703,105363,5530,5868,1874162,1978120,1537759,1576880,218815,266438,14155,16042,83459,96666,2544,2644,17430,19450,1551797,1592224,222367,271142,24105,27483,89918,103268,4811,5062,217975,218059,202719,201300,7534,8799,3783,3492,1289,1461,506,519,2144,2488,204593,203433,8493,9921,4814,4659,1785,2095,719,806
N,10,2006,51,4244346,2078337,2166009,1729473,1757100,223489,267549,17716,18818,85487,98174,2957,3065,19215,21303,1744998,1774244,228073,273057,28482,31234,92209,105052,5425,5714,1864788,1953765,1531375,1561185,215717,258834,14012,15568,84188,96726,2453,2551,17043,18901,1545015,1576268,219320,263254,23742,26829,90451,103053,4671,4947,213549,212244,198098,195915,7772,8715,3704,3250,1299,1448,504,514,2172,2402,199983,197976,8753,9803,4740,4405,1758,1999,754,767
N,10,2006,52,4137833,2018779,2119054,1686074,1725874,213526,258362,16943,18317,81110,93257,2845,2963,18281,20281,1700928,1742117,217780,263626,27326,30347,87396,99579,5233,5497,1821229,1919566,1502777,1541685,206345,250277,13585,15263,79872,91868,2391,2509,16259,17964,1515857,1555963,209706,254460,23012,26185,85654,97671,4571,4791,197550,199488,183297,184189,7181,8085,3358,3054,1238,1389,454,454,2022,2317,185071,186154,8074,9166,4314,4162,1742,1908,662,706
N,10,2006,53,3950211,1918769,2031442,1610588,1664137,196346,240115,15790,17242,76062,87860,2651,2800,17332,19288,1624711,1679615,200344,244979,25779,28836,81922,93884,4840,5206,1738871,1845095,1443803,1491917,189822,232694,12615,14343,74956,86608,2233,2358,15442,17175,1456268,1505547,192960,236639,21710,24935,80384,92120,4232,4559,179898,186347,166785,172220,6524,7421,3175,2899,1106,1252,418,442,1890,2113,168443,174068,7384,8340,4069,3901,1538,1764,608,647
N,10,2006,54,3873500,1883528,1989972,1584990,1632209,189748,233584,15287,16418,74599,86790,2560,2638,16344,18333,1598202,1646902,193371,238248,25144,27640,79940,92297,4666,4931,1713698,1813484,1427424,1468918,183420,226620,12457,13659,73541,85624,2163,2271,14693,16392,1439212,1481935,186355,230415,21496,23957,78490,90657,4093,4368,169830,176488,157566,163291,6328,6964,2830,2759,1058,1166,397,367,1651,1941,158990,164967,7016,7833,3648,3683,1450,1640,573,563
N,10,2006,55,3715188,1802884,1912304,1520165,1570598,181831,225479,14574,15574,68361,80708,2375,2456,15578,17489,1532894,1584627,185402,230130,23964,26503,73211,85704,4292,4509,1641970,1745244,1370590,1416130,176166,218847,11945,13073,67411,79592,2002,2082,13856,15520,1381829,1428446,178947,222627,20508,23066,71890,84117,3747,3920,160914,167060,149575,154468,5665,6632,2629,2501,950,1116,373,374,1722,1969,151065,156181,6455,7503,3456,3437,1321,1587,545,589
N,10,2006,56,3679263,1784932,1894331,1493131,1546886,186710,225954,14563,15420,72858,86281,2527,2498,15143,17292,1505335,1560638,190327,230479,23704,26113,77541,91395,4506,4612,1625238,1726310,1345005,1391485,180744,219199,11944,12955,71845,85138,2130,2139,13570,15394,1355856,1403602,183611,222823,20365,22772,76175,89795,3949,4051,159694,168021,148126,155401,5966,6755,2619,2465,1013,1143,397,359,1573,1898,149479,157036,6716,7656,3339,3341,1366,1600,557,561
N,10,2006,57,3587364,1736453,1850911,1465815,1524348,171432,212208,13596,14672,68669,80657,2319,2432,14622,16594,1477751,1537681,174725,216583,22571,25201,73119,85309,4242,4390,1590204,1695380,1329850,1380217,166185,206163,11288,12408,67747,79666,1984,2084,13150,14842,1340506,1392049,168808,209749,19561,22102,71834,83880,3746,3837,146249,155531,135965,144131,5247,6045,2308,2264,922,991,335,348,1472,1752,137245,145632,5917,6834,3010,3099,1285,1429,496,553
N,10,2006,58,3491293,1684943,1806350,1432815,1501144,159483,197988,12955,13921,63746,75199,2057,2144,13887,15954,1444248,1514126,162592,201968,21676,24038,67768,79584,3699,4007,1550043,1660504,1307385,1365849,154693,192386,10791,11856,62953,74266,1774,1827,12447,14320,1317547,1377401,157176,195654,18840,21200,66641,78255,3270,3507,134900,145846,125430,135295,4790,5602,2164,2065,793,933,283,317,1440,1634,126701,136725,5416,6314,2836,2838,1127,1329,429,500
N,10,2006,59,3706972,1792097,1914875,1550498,1622953,152295,189390,13119,13780,59778,70270,1973,2005,14434,16477,1562478,1636556,155269,193410,22511,24573,63768,74531,3735,3797,1662387,1773754,1429757,1491849,147830,184112,11037,11796,59001,69397,1695,1704,13067,14896,1440542,1504061,150236,187423,19766,21840,62652,73293,3308,3344,129710,141121,120741,131104,4465,5278,2082,1984,777,873,278,301,1367,1581,121936,132495,5033,5987,2745,2733,1116,1238,427,453
N,10,2006,60,2909881,1399015,1510866,1200784,1268266,121606,154541,10582,11252,52755,61465,1773,1840,11515,13502,1210334,1279317,124137,157846,17756,19898,56080,65137,3240,3444,1285834,1385750,1095404,1152238,117655,149618,8764,9485,52154,60703,1525,1559,10332,12147,1103911,1162108,119632,152292,15396,17510,55204,64060,2874,3014,113181,125116,105380,116028,3951,4923,1818,1767,601,762,248,281,1183,1355,106423,117209,4505,5554,2360,2388,876,1077,366,430
N,10,2006,61,2705406,1296001,1409405,1107491,1177268,117294,150484,9762,10740,49109,56832,1726,1823,10619,12258,1116179,1187280,119605,153487,16346,18537,52197,60164,3166,3295,1188396,1290846,1007135,1066788,113636,146138,8165,9134,48483,56165,1483,1572,9494,11049,1014842,1075739,115468,148584,14200,16372,51311,59227,2808,2927,107605,118559,100356,110480,3658,4346,1597,1606,626,667,243,251,1125,1209,101337,111541,4137,4903,2146,2165,886,937,358,368
N,10,2006,62,2657405,1266093,1391312,1088629,1171401,110105,142430,9086,10072,46796,53971,1531,1638,9946,11800,1096828,1181148,112191,145251,15379,17644,49637,57160,2876,3112,1168874,1280303,997677,1067716,106842,138605,7695,8563,46262,53299,1358,1428,9040,10692,1005095,1076500,108517,140927,13544,15619,48903,56214,2588,2783,97219,111009,90952,103685,3263,3825,1391,1509,534,672,173,210,906,1108,91733,104648,3674,4324,1835,2025,734,946,288,329
N,10,2006,63,2759998,1311319,1448679,1141023,1235067,107236,141392,8912,9682,42624,49278,1427,1513,10097,11747,1149482,1244792,109378,144169,15528,17486,45294,52236,2686,2857,1219371,1342359,1055037,1135845,104137,137548,7590,8331,42147,48669,1247,1320,9213,10646,1062718,1144614,105885,139823,13800,15609,44608,51387,2387,2547,91948,106320,85986,99222,3099,3844,1322,1351,477,609,180,193,884,1101,86764,100178,3493,4346,1728,1877,686,849,299,310
N,10,2006,64,2475721,1169818,1305903,1011402,1105355,97990,131271,8165,8998,41897,48457,1297,1399,9067,10423,1018957,1113985,99869,133776,14068,15780,44375,51177,2421,2599,1086168,1207731,933172,1013670,95123,127696,7011,7754,41446,47873,1140,1216,8276,9522,940037,1021504,96667,129808,12517,14117,43740,50380,2182,2325,83650,98172,78230,91685,2867,3575,1154,1244,451,584,157,183,791,901,78920,92481,3202,3968,1551,1663,635,797,239,274
N,10,2006,65,2264166,1063958,1200208,919288,1014935,89313,121502,7435,8116,38418,44928,1271,1306,8233,9421,926169,1022717,91021,123724,12808,14284,40640,47379,2231,2427,986246,1109849,846459,930524,86730,118218,6386,6977,38040,44445,1114,1127,7517,8558,852717,937517,88126,120065,11424,12744,40079,46704,1995,2177,77712,90359,72829,84411,2583,3284,1049,1139,378,483,157,179,716,863,73452,85200,2895,3659,1384,1540,561,675,236,250
N,10,2006,66,2173840,1017030,1156810,871586,971606,90127,122344,7144,7907,39175,44535,1249,1291,7749,9127,878063,979114,91683,124505,12035,13678,41455,47047,2177,2414,940130,1066230,799610,886919,87430,119030,6123,6871,38760,44045,1084,1103,7123,8262,805548,893675,88698,120812,10737,12222,40881,46350,1939,2140,76900,90580,71976,84687,2697,3314,1021,1036,415,490,165,188,626,865,72515,85439,2985,3693,1298,1456,574,697,238,274
N,10,2006,67,2050713,957374,1093339,824981,923828,81941,112153,6425,7209,35736,40621,1112,1254,7179,8274,830957,930651,83496,114102,11054,12427,37720,42947,1918,2256,886833,1009324,758855,845191,79568,109067,5545,6261,35336,40172,977,1078,6552,7555,764291,851384,80834,110672,9858,11147,37184,42333,1730,2002,70541,84015,66126,78637,2373,3086,880,948,400,449,135,176,627,719,66666,79267,2662,3430,1196,1280,536,614,188,254
N,10,2006,68,2000949,928570,1072379,802810,908598,78018,108380,6138,6957,33671,39328,1042,1163,6891,7953,808569,915159,79433,110266,10588,11990,35592,41479,1895,2099,861416,991318,739863,832889,75734,105356,5285,5967,33316,38882,909,1016,6309,7208,745129,838796,76898,106888,9454,10698,35093,40857,1690,1875,67154,81061,62947,75709,2284,3024,853,990,355,446,133,147,582,745,63440,76363,2535,3378,1134,1292,499,622,205,224
N,10,2006,69,1883220,868010,1015210,749475,859288,73933,102763,5747,6537,31625,38038,973,1051,6257,7533,754664,865453,75300,104562,9763,11253,33398,40192,1722,1971,805662,938207,691050,787322,71767,99891,4948,5556,31312,37613,860,939,5725,6886,695776,792916,72905,101393,8722,9998,32945,39603,1548,1783,62348,77003,58425,71966,2166,2872,799,981,313,425,113,112,532,647,58888,72537,2395,3169,1041,1255,453,589,174,188
N,10,2006,70,1805057,824310,980747,713123,831873,69681,99198,5230,5999,29534,35889,846,977,5896,6811,718040,837432,70950,100821,8955,10266,31233,37841,1489,1794,765628,906906,658012,762774,67685,96471,4511,5143,29265,35507,735,856,5420,6155,662509,767768,68766,97816,8014,9099,30836,37296,1333,1610,58682,73841,55111,69099,1996,2727,719,856,269,382,111,121,476,656,55531,69664,2184,3005,941,1167,397,545,156,184
N,10,2006,71,1794190,813129,981061,704151,831635,69544,99486,5071,6009,27905,35854,828,1010,5630,7067,708839,837410,70734,101186,8596,10469,29544,37865,1513,1822,755271,907863,649765,762970,67603,96889,4377,5171,27635,35496,745,867,5146,6470,654019,768214,68575,98345,7701,9351,29155,37354,1381,1633,57858,73198,54386,68665,1941,2597,694,838,270,358,83,143,484,597,54820,69196,2159,2841,895,1118,389,511,132,189
N,10,2006,72,1665106,749169,915937,650750,779311,62452,91093,4470,5422,25503,33003,838,914,5156,6194,655116,784410,63508,92576,7742,9306,26960,34782,1434,1609,696774,849012,601500,716573,60738,88733,3873,4653,25225,32645,753,782,4685,5626,605458,721178,61588,89965,6939,8288,26545,34269,1297,1404,52395,66925,49250,62738,1714,2360,597,769,278,358,85,132,471,568,49658,63232,1920,2611,803,1018,415,513,137,205
